analysis_id,population,gate_level,metric,mean,median,standard_deviation,ci_low_95,ci_high_95,observation_count,group_count,bootstrap_resamples,bootstrap_unit,model_id,representation_name,payload_class
entropy_overall,ordinary_control,strict,mean_entropy_bits,1.3004308172812804,1.1935997728117842,0.4337946498212719,1.2300791166564076,1.3749718448666708,120,16,2000,payload_name,,,
entropy_overall,ordinary_control,strict,mean_observed_rank,1.609900810983889,1.4232194318649651,0.751561703047331,1.501714720682313,1.7324793924624147,120,16,2000,payload_name,,,
entropy_overall,ordinary_control,strict,mean_token_surprisal_nats,0.6185964061861727,0.5631808162697034,0.24394802712938948,0.5811057971020419,0.6588975074841181,120,16,2000,payload_name,,,
entropy_overall,ordinary_control,strict,mean_rank_pressure_log_probability_gap_nats,0.2165789708405936,0.19539179355521208,0.11698871124574874,0.1969045402064591,0.23758803337956957,120,16,2000,payload_name,,,
entropy_overall,ordinary_control,strict,word_count,152.53333333333333,113.5,139.26276073168535,121.71734234234233,184.18916666666667,120,16,2000,payload_name,,,
entropy_overall,ordinary_control,strict,sentence_count,10.441666666666666,7.0,9.847403644789695,8.30891181988743,12.594347826086956,120,16,2000,payload_name,,,
entropy_overall,ordinary_control,strict,character_count,1009.4166666666666,744.0,925.0158352797034,813.73533910997,1216.9885651629068,120,16,2000,payload_name,,,
entropy_overall,ordinary_control,strict,flesch_reading_ease_heuristic,41.4065529505237,40.796177777777785,14.051146509272508,38.68967067809733,44.084533203973784,119,16,2000,payload_name,,,
entropy_overall,ordinary_control,strict,flesch_kincaid_grade_heuristic,11.254350758436056,11.1525,2.5671524700996136,10.85027159266082,11.65645711845303,119,16,2000,payload_name,,,
entropy_overall,ordinary_control,strict,coleman_liau_index,12.774673223862784,12.837192982456138,2.4848887449924946,12.443586137379237,13.134380106304093,119,16,2000,payload_name,,,
entropy_overall,ordinary_control,strict,unique_word_fraction,0.6636283404325728,0.6756756756756757,0.14061493304394376,0.6310080020599699,0.6979507418887329,119,16,2000,payload_name,,,
entropy_overall,ordinary_control,strict,repeated_bigram_fraction,0.07836286364616743,0.06131078224101477,0.07204628384213446,0.06355701310910218,0.09309032574099543,120,16,2000,payload_name,,,
entropy_overall,ordinary_control,strict,repeated_trigram_fraction,0.030518514846402046,0.012957824639289683,0.04907755932815625,0.021708575049176657,0.04060663325279934,120,16,2000,payload_name,,,
entropy_overall,ordinary_control,strict,maximum_identical_word_run,1.0583333333333333,1.0,0.2686984919046267,1.0185185185185186,1.0975609756097562,120,16,2000,payload_name,,,
entropy_overall,ordinary_control,strict,surface_flag_total,3.2333333333333334,1.0,14.810133558560805,1.4102564102564104,6.3500337837837835,120,16,2000,payload_name,,,
entropy_overall,ordinary_control,strict,artifact_like_fragment_count,0.0,0.0,0.0,0.0,0.0,120,16,2000,payload_name,,,
entropy_overall,ordinary_control,strict,tfidf_prompt_similarity,0.1109660938857421,0.10877534206014927,0.04519037817344399,0.0964597605599101,0.12532354782674976,120,16,2000,payload_name,,,
entropy_overall,ordinary_control,ungated,generated_token_count,69.725,60.5,43.223080221862325,55.95346068660022,83.41765350877193,120,16,2000,payload_name,,,
entropy_overall,ordinary_control,ungated,mean_entropy_bits,1.4216880736627773,1.346998186293007,0.5181439810069832,1.3163010222208986,1.5306718198597347,120,16,2000,payload_name,,,
entropy_overall,ordinary_control,ungated,mean_observed_rank,1.7320119686482676,1.5006392045454544,0.9337964733749465,1.5742196822412355,1.8923539969273875,120,16,2000,payload_name,,,
entropy_overall,ordinary_control,ungated,mean_token_surprisal_nats,0.6634824939888871,0.6272403998561542,0.3055245905861039,0.6032255679206688,0.7362899188897193,120,16,2000,payload_name,,,
entropy_overall,ordinary_control,ungated,mean_rank_pressure_log_probability_gap_nats,0.22645600071437505,0.2083141641183333,0.14823094333776296,0.19585678163830847,0.25832061540297435,120,16,2000,payload_name,,,
entropy_overall,ordinary_control,ungated,word_count,53.11666666666667,45.0,34.78050824098752,42.71708333333333,63.85783908908908,120,16,2000,payload_name,,,
entropy_overall,ordinary_control,ungated,sentence_count,3.9,3.0,2.6644248279629785,3.1869682359614293,4.675225225225225,120,16,2000,payload_name,,,
entropy_overall,ordinary_control,ungated,character_count,343.275,283.5,221.4167887214768,278.03826312576314,412.8466608594657,120,16,2000,payload_name,,,
entropy_overall,ordinary_control,ungated,flesch_reading_ease_heuristic,45.09366922061017,43.973594771241864,16.26375814029094,41.56696627827077,48.73757447638107,119,16,2000,payload_name,,,
entropy_overall,ordinary_control,ungated,flesch_kincaid_grade_heuristic,10.509055756925836,10.566241134751774,2.8062461597157076,9.85994897026116,11.100253072516383,119,16,2000,payload_name,,,
entropy_overall,ordinary_control,ungated,coleman_liau_index,12.09765191274389,12.20470588235294,2.82320805417541,11.760218501446381,12.448032444921553,119,16,2000,payload_name,,,
entropy_overall,ordinary_control,ungated,unique_word_fraction,0.7886829573801221,0.782608695652174,0.10947359406431309,0.7538370571546383,0.824958463793399,119,16,2000,payload_name,,,
entropy_overall,ordinary_control,ungated,repeated_bigram_fraction,0.04030224583341388,0.03247893258426965,0.04052191171846974,0.03088775671420984,0.04963586682502013,120,16,2000,payload_name,,,
entropy_overall,ordinary_control,ungated,repeated_trigram_fraction,0.013319790263511872,0.0,0.022695733308185497,0.009583423781386099,0.017182642206758646,120,16,2000,payload_name,,,
entropy_overall,ordinary_control,ungated,maximum_identical_word_run,1.0333333333333334,1.0,0.22203540233024813,1.0083333333333333,1.0620416928556462,120,16,2000,payload_name,,,
entropy_overall,ordinary_control,ungated,surface_flag_total,1.6666666666666667,1.0,5.785135012672214,1.0438315339631128,2.829166666666666,120,16,2000,payload_name,,,
entropy_overall,ordinary_control,ungated,artifact_like_fragment_count,0.0,0.0,0.0,0.0,0.0,120,16,2000,payload_name,,,
entropy_overall,ordinary_control,ungated,tfidf_prompt_similarity,0.09669876478835696,0.08654218324604343,0.040229032659086665,0.08636902451745616,0.10677626917094374,120,16,2000,payload_name,,,
entropy_overall,rankcloak,moderate,payload_completion,1.0,1.0,0.0,1.0,1.0,120,16,2000,payload_name,,,
entropy_overall,rankcloak,moderate,saved_id_exact_payload_recovery,1.0,1.0,0.0,1.0,1.0,120,16,2000,payload_name,,,
entropy_overall,rankcloak,moderate,visible_text_exact_payload_recovery,0.5416666666666666,1.0,0.5003500175437415,0.4684234234234234,0.6046863988724451,120,16,2000,payload_name,,,
entropy_overall,rankcloak,moderate,eligible_position_fraction,0.7622504458206125,0.7712564543889846,0.15360991792716777,0.7359351231098117,0.7904980398334734,120,16,2000,payload_name,,,
entropy_overall,rankcloak,moderate,fixed_payload_bits_per_generated_token_conditional_on_completion,5.792009268168002,5.106082036775106,3.2104489660126903,5.570737909359247,6.03905965360923,120,16,2000,payload_name,,,
entropy_overall,rankcloak,moderate,fixed_token_budget_payload_fraction,0.7518274870871421,0.765625,0.169731389642876,0.7272630151388388,0.7811726864126863,120,16,2000,payload_name,,,
entropy_overall,rankcloak,moderate,generated_token_count,95.73333333333333,78.0,60.544966737119275,78.89407407407407,113.38678090575274,120,16,2000,payload_name,,,
entropy_overall,rankcloak,moderate,added_tokens_vs_ungated,26.008333333333333,17.0,24.76426533404563,21.092880214101143,30.98333333333333,120,16,2000,payload_name,,,
entropy_overall,rankcloak,moderate,length_ratio_vs_ungated,1.3742605304770572,1.2965856481481481,0.3228750911439278,1.3145345155105423,1.426592800571765,120,16,2000,payload_name,,,
entropy_overall,rankcloak,moderate,mean_entropy_bits,3.0380175357231023,2.64304305061093,1.5017760195841954,2.7606581109735013,3.3855835155280904,120,16,2000,payload_name,,,
entropy_overall,rankcloak,moderate,mean_observed_rank,117.51515023585767,6.870741758241758,260.39955888224523,72.12547101954482,177.67308529735254,120,16,2000,payload_name,,,
entropy_overall,rankcloak,moderate,mean_token_surprisal_nats,3.790810111047283,3.2284249820376525,1.5222291275132447,3.4818781846914346,4.156603830872286,120,16,2000,payload_name,,,
entropy_overall,rankcloak,moderate,mean_rank_pressure_log_probability_gap_nats,2.933127085291814,2.462108203263063,1.2332527794995964,2.6935742438700294,3.2320085145979447,120,16,2000,payload_name,,,
entropy_overall,rankcloak,moderate,word_count,69.00833333333334,58.5,46.38340326064071,57.2732905982906,80.333547008547,120,16,2000,payload_name,,,
entropy_overall,rankcloak,moderate,sentence_count,4.141666666666667,3.0,3.265032032564071,3.4831818181818184,4.885720551378446,120,16,2000,payload_name,,,
entropy_overall,rankcloak,moderate,character_count,477.7416666666667,389.0,308.6945267644727,391.70955284552844,560.7159722222221,120,16,2000,payload_name,,,
entropy_overall,rankcloak,moderate,flesch_reading_ease_heuristic,28.4919394956422,29.03687500000001,23.58291993364633,23.71022414960923,32.90128643021505,118,16,2000,payload_name,,,
entropy_overall,rankcloak,moderate,flesch_kincaid_grade_heuristic,14.14989146819952,13.724368686868688,5.012370918270024,13.208732192320126,15.208599413872845,118,16,2000,payload_name,,,
entropy_overall,rankcloak,moderate,coleman_liau_index,14.970880944762884,15.175109240977498,4.5741530566520785,14.123361477834084,15.885073014509064,118,16,2000,payload_name,,,
entropy_overall,rankcloak,moderate,unique_word_fraction,0.8416263908450989,0.8360215053763441,0.10543885098374159,0.8167450240316241,0.8671731964122908,118,16,2000,payload_name,,,
entropy_overall,rankcloak,moderate,repeated_bigram_fraction,0.016652156127568638,0.0,0.02920779521010384,0.011492228652549475,0.022487773190860143,120,16,2000,payload_name,,,
entropy_overall,rankcloak,moderate,repeated_trigram_fraction,0.004782888100639276,0.0,0.0164553884889301,0.002167110428166597,0.008319068367381804,120,16,2000,payload_name,,,
entropy_overall,rankcloak,moderate,maximum_identical_word_run,1.0583333333333333,1.0,0.32528806453660725,1.0222222222222221,1.105263157894737,120,16,2000,payload_name,,,
entropy_overall,rankcloak,moderate,surface_flag_total,2.4916666666666667,2.0,3.2045026969896595,1.8650335775335776,3.282083333333333,120,16,2000,payload_name,,,
entropy_overall,rankcloak,moderate,artifact_like_fragment_count,0.05,0.0,0.25437350953458415,0.015873015873015872,0.09401709401709402,120,16,2000,payload_name,,,
entropy_overall,rankcloak,moderate,tfidf_prompt_similarity,0.055090485836258564,0.049660872214289734,0.03931129356206432,0.04849978369362533,0.06170578512541456,120,16,2000,payload_name,,,
entropy_overall,rankcloak,strict,payload_completion,0.95,1.0,0.21885876647707206,0.9210526315789473,0.9803921568627451,120,16,2000,payload_name,,,
entropy_overall,rankcloak,strict,saved_id_exact_payload_recovery,0.95,1.0,0.21885876647707206,0.9206349206349206,0.9819819819819819,120,16,2000,payload_name,,,
entropy_overall,rankcloak,strict,visible_text_exact_payload_recovery,0.5666666666666667,1.0,0.4976133515281193,0.5213414634146342,0.6111111111111112,120,16,2000,payload_name,,,
entropy_overall,rankcloak,strict,eligible_position_fraction,0.46813903841455873,0.4025157232704403,0.24372828085072468,0.4262286031335587,0.5148492211573833,120,16,2000,payload_name,,,
entropy_overall,rankcloak,strict,fixed_payload_bits_per_generated_token_conditional_on_completion,4.0513171862707935,2.9681408791504236,3.3954162855299237,3.712209328484564,4.441292400366355,114,16,2000,payload_name,,,
entropy_overall,rankcloak,strict,fixed_token_budget_payload_fraction,0.4566915705249287,0.3726851851851852,0.2636230341607893,0.41267113074645734,0.508136843891891,120,16,2000,payload_name,,,
entropy_overall,rankcloak,strict,generated_token_count,206.01666666666668,148.0,189.60715616628974,164.13696220930234,245.1132113821138,120,16,2000,payload_name,,,
entropy_overall,rankcloak,strict,added_tokens_vs_ungated,136.29166666666666,85.5,158.9258796549185,105.1358822236871,168.57668191056908,120,16,2000,payload_name,,,
entropy_overall,rankcloak,strict,length_ratio_vs_ungated,2.7614596420162836,2.484375,1.4301367617426695,2.4950408480404453,3.007543139997896,120,16,2000,payload_name,,,
entropy_overall,rankcloak,strict,mean_entropy_bits,2.4365710533420146,1.8574554578242102,1.5830371083118149,2.156030647139454,2.765280214198424,120,16,2000,payload_name,,,
entropy_overall,rankcloak,strict,mean_observed_rank,100.57977509709708,4.178497332542976,233.82993471903447,58.799555847253124,154.1281403319446,120,16,2000,payload_name,,,
entropy_overall,rankcloak,strict,mean_token_surprisal_nats,2.495454731658557,1.8160913362453441,1.7630649821629676,2.1601472442196497,2.869239875499417,120,16,2000,payload_name,,,
entropy_overall,rankcloak,strict,mean_rank_pressure_log_probability_gap_nats,1.7982178181963044,1.2660916931952226,1.3935551516169187,1.5505430874644894,2.094545264976783,120,16,2000,payload_name,,,
entropy_overall,rankcloak,strict,word_count,151.90833333333333,108.5,143.71195489726023,121.43414224664225,180.35897435897436,120,16,2000,payload_name,,,
entropy_overall,rankcloak,strict,sentence_count,10.025,7.0,9.856501927768333,8.153904329740971,11.873015873015873,120,16,2000,payload_name,,,
entropy_overall,rankcloak,strict,character_count,1044.375,715.0,989.2297492740195,842.179674796748,1259.2579954954956,120,16,2000,payload_name,,,
entropy_overall,rankcloak,strict,flesch_reading_ease_heuristic,34.00937763580058,34.8296810772502,18.878991629941588,29.91702067317469,38.11396166142296,117,16,2000,payload_name,,,
entropy_overall,rankcloak,strict,flesch_kincaid_grade_heuristic,12.73551057919997,12.358229166666668,4.156777832187726,11.955054944471183,13.633382766101318,117,16,2000,payload_name,,,
entropy_overall,rankcloak,strict,coleman_liau_index,14.17307254343754,14.37022900763359,3.189491368248322,13.477231392066587,14.884635280388304,117,16,2000,payload_name,,,
entropy_overall,rankcloak,strict,unique_word_fraction,0.7312857025970905,0.7307692307692307,0.15246108381026463,0.7001842201124027,0.7602029038789063,117,16,2000,payload_name,,,
entropy_overall,rankcloak,strict,repeated_bigram_fraction,0.04840496057883908,0.029268989149057678,0.07878841417324822,0.033619943298242146,0.06661218916785197,120,16,2000,payload_name,,,
entropy_overall,rankcloak,strict,repeated_trigram_fraction,0.021016519340848035,0.0,0.06704662370579707,0.009518984641861518,0.036982452178938294,120,16,2000,payload_name,,,
entropy_overall,rankcloak,strict,maximum_identical_word_run,1.0583333333333333,1.0,0.32528806453660725,1.0085470085470085,1.1031746031746033,120,16,2000,payload_name,,,
entropy_overall,rankcloak,strict,surface_flag_total,2.808333333333333,1.0,4.021571734494646,2.0369883040935672,3.711721949221949,120,16,2000,payload_name,,,
entropy_overall,rankcloak,strict,artifact_like_fragment_count,0.05,0.0,0.5477225575051661,0.0,0.15,120,16,2000,payload_name,,,
entropy_overall,rankcloak,strict,tfidf_prompt_similarity,0.08425407993855234,0.07787353324049036,0.05199711576758,0.07058416774369927,0.0978316098292087,120,16,2000,payload_name,,,
entropy_overall,rankcloak,ungated,payload_completion,1.0,1.0,0.0,1.0,1.0,120,16,2000,payload_name,,,
entropy_overall,rankcloak,ungated,saved_id_exact_payload_recovery,1.0,1.0,0.0,1.0,1.0,120,16,2000,payload_name,,,
entropy_overall,rankcloak,ungated,visible_text_exact_payload_recovery,0.5166666666666667,1.0,0.5018174252567527,0.4358974358974359,0.5877192982456141,120,16,2000,payload_name,,,
entropy_overall,rankcloak,ungated,eligible_position_fraction,1.0,1.0,0.0,1.0,1.0,120,16,2000,payload_name,,,
entropy_overall,rankcloak,ungated,fixed_payload_bits_per_generated_token_conditional_on_completion,7.400055922251531,8.0,3.1571357732415506,7.25790373922108,7.523191845990443,120,16,2000,payload_name,,,
entropy_overall,rankcloak,ungated,fixed_token_budget_payload_fraction,1.0,1.0,0.0,1.0,1.0,120,16,2000,payload_name,,,
entropy_overall,rankcloak,ungated,generated_token_count,69.725,60.5,43.223080221862325,56.12385912698413,84.0017543859649,120,16,2000,payload_name,,,
entropy_overall,rankcloak,ungated,added_tokens_vs_ungated,0.0,0.0,0.0,0.0,0.0,120,16,2000,payload_name,,,
entropy_overall,rankcloak,ungated,length_ratio_vs_ungated,1.0,1.0,0.0,1.0,1.0,120,16,2000,payload_name,,,
entropy_overall,rankcloak,ungated,mean_entropy_bits,3.68414215950406,3.243727267890469,1.4501088581284198,3.3776193230096774,4.0645847426587975,120,16,2000,payload_name,,,
entropy_overall,rankcloak,ungated,mean_observed_rank,132.1848060783677,8.765625,288.1691081280917,79.2237615156275,194.98006708108696,120,16,2000,payload_name,,,
entropy_overall,rankcloak,ungated,mean_token_surprisal_nats,5.202459220279777,4.754857621726991,1.203710990349107,4.978253851820055,5.4589259334070475,120,16,2000,payload_name,,,
entropy_overall,rankcloak,ungated,mean_rank_pressure_log_probability_gap_nats,4.196590038190555,3.9663222564591303,1.0700706063609018,4.0120548136050385,4.404041316036037,120,16,2000,payload_name,,,
entropy_overall,rankcloak,ungated,word_count,48.9,38.0,34.80012556724183,40.45819978632479,57.90270236299647,120,16,2000,payload_name,,,
entropy_overall,rankcloak,ungated,sentence_count,3.6333333333333333,2.0,4.645289171256601,2.8999806201550387,4.658333333333332,120,16,2000,payload_name,,,
entropy_overall,rankcloak,ungated,character_count,337.2,266.5,218.68939640695964,279.60121192621193,399.59810298102974,120,16,2000,payload_name,,,
entropy_overall,rankcloak,ungated,flesch_reading_ease_heuristic,31.811423969697177,34.59000000000003,28.151583847518065,26.796045666650905,36.75846671347496,119,16,2000,payload_name,,,
entropy_overall,rankcloak,ungated,flesch_kincaid_grade_heuristic,13.199496344743052,12.423076923076927,6.292714174384517,11.972582474384248,14.462759013802472,119,16,2000,payload_name,,,
entropy_overall,rankcloak,ungated,coleman_liau_index,13.070212904382638,13.87365079365079,8.204578394791634,11.62769904785649,14.33907156943037,119,16,2000,payload_name,,,
entropy_overall,rankcloak,ungated,unique_word_fraction,0.8765152383438666,0.9,0.1014886376154499,0.8580628557428422,0.8968470309174127,119,16,2000,payload_name,,,
entropy_overall,rankcloak,ungated,repeated_bigram_fraction,0.0060904266648276195,0.0,0.012036211316379827,0.004639221953442303,0.007499363095949453,120,16,2000,payload_name,,,
entropy_overall,rankcloak,ungated,repeated_trigram_fraction,0.0004193491693491693,0.0,0.0027974923119360746,0.0,0.000900070371224216,120,16,2000,payload_name,,,
entropy_overall,rankcloak,ungated,maximum_identical_word_run,1.0666666666666667,1.0,0.28204932321899184,1.032520325203252,1.1047619047619048,120,16,2000,payload_name,,,
entropy_overall,rankcloak,ungated,surface_flag_total,2.8,2.0,3.0226039194346175,2.2166554054054055,3.5144627594627584,120,16,2000,payload_name,,,
entropy_overall,rankcloak,ungated,artifact_like_fragment_count,0.025,0.0,0.15677956478053223,0.0,0.05264154704944173,120,16,2000,payload_name,,,
entropy_overall,rankcloak,ungated,tfidf_prompt_similarity,0.04790720660285497,0.04510677532049524,0.030451281076532787,0.04273861111202752,0.05387484571040983,120,16,2000,payload_name,,,
entropy_by_model,ordinary_control,moderate,generated_token_count,75.975,62.0,53.47920156472047,60.95174216027874,90.7466216216216,40,16,2000,payload_name,llama3_8b_instruct_q4_k_m,,
entropy_by_model,ordinary_control,moderate,mean_entropy_bits,1.65543170921039,1.5122722626905862,0.6554251945265512,1.4409928950064979,1.8756259297595794,40,16,2000,payload_name,llama3_8b_instruct_q4_k_m,,
entropy_by_model,ordinary_control,moderate,mean_observed_rank,2.0911221089220895,1.7253616200578592,1.2635594762306719,1.7152868692494017,2.526345425307123,40,16,2000,payload_name,llama3_8b_instruct_q4_k_m,,
entropy_by_model,ordinary_control,moderate,mean_token_surprisal_nats,0.7848464473491136,0.7158085639955981,0.39939856994134637,0.6536545166885628,0.9177580293354767,40,16,2000,payload_name,llama3_8b_instruct_q4_k_m,,
entropy_by_model,ordinary_control,moderate,mean_rank_pressure_log_probability_gap_nats,0.2827766136306602,0.24170519085157485,0.19991139072363392,0.21853246715714977,0.35642557304800926,40,16,2000,payload_name,llama3_8b_instruct_q4_k_m,,
entropy_by_model,ordinary_control,moderate,word_count,57.625,41.0,44.465306268353324,44.97156834940443,69.95686090225561,40,16,2000,payload_name,llama3_8b_instruct_q4_k_m,,
entropy_by_model,ordinary_control,moderate,sentence_count,4.35,3.5,3.3015148038438356,3.4388442350332595,5.305608974358974,40,16,2000,payload_name,llama3_8b_instruct_q4_k_m,,
entropy_by_model,ordinary_control,moderate,character_count,381.85,275.5,285.8300149317727,304.7074431818182,464.5513758599124,40,16,2000,payload_name,llama3_8b_instruct_q4_k_m,,
entropy_by_model,ordinary_control,moderate,flesch_reading_ease_heuristic,46.927212940434806,46.46379032258068,19.084223387134966,42.47089710889986,51.44692391623196,39,16,2000,payload_name,llama3_8b_instruct_q4_k_m,,
entropy_by_model,ordinary_control,moderate,flesch_kincaid_grade_heuristic,10.094983155162932,10.03186507936508,3.3293382032635606,9.229527264859938,10.917534797262821,39,16,2000,payload_name,llama3_8b_instruct_q4_k_m,,
entropy_by_model,ordinary_control,moderate,coleman_liau_index,12.051140003173598,12.063749999999995,3.450567881714118,11.161380525177828,12.882457130771112,39,16,2000,payload_name,llama3_8b_instruct_q4_k_m,,
entropy_by_model,ordinary_control,moderate,unique_word_fraction,0.7658140130849231,0.7692307692307693,0.12229028846124557,0.7251317828182519,0.8046945276617857,39,16,2000,payload_name,llama3_8b_instruct_q4_k_m,,
entropy_by_model,ordinary_control,moderate,repeated_bigram_fraction,0.05765277619675303,0.05068476400097821,0.053529659466621256,0.03963328699918044,0.07687843705507502,40,16,2000,payload_name,llama3_8b_instruct_q4_k_m,,
entropy_by_model,ordinary_control,moderate,repeated_trigram_fraction,0.023219037790687364,0.003424657534246589,0.03325319760406784,0.012677147346434658,0.035046017266719,40,16,2000,payload_name,llama3_8b_instruct_q4_k_m,,
entropy_by_model,ordinary_control,moderate,maximum_identical_word_run,1.025,1.0,0.2761920550668525,0.9459084084084084,1.1081081081081081,40,16,2000,payload_name,llama3_8b_instruct_q4_k_m,,
entropy_by_model,ordinary_control,moderate,surface_flag_total,3.025,1.0,10.095664212791347,1.25,6.649099099099097,40,16,2000,payload_name,llama3_8b_instruct_q4_k_m,,
entropy_by_model,ordinary_control,moderate,artifact_like_fragment_count,0.0,0.0,0.0,0.0,0.0,40,16,2000,payload_name,llama3_8b_instruct_q4_k_m,,
entropy_by_model,ordinary_control,moderate,tfidf_prompt_similarity,0.10109309156160384,0.0945536521263282,0.05244230965853063,0.08038639335511467,0.12341411711729966,40,16,2000,payload_name,llama3_8b_instruct_q4_k_m,,
entropy_by_model,ordinary_control,moderate,generated_token_count,102.25,89.0,61.23253283119258,83.39162517780939,120.58242240215922,40,16,2000,payload_name,mistral_7b_instruct_v0_3_q4_k_m,,
entropy_by_model,ordinary_control,moderate,mean_entropy_bits,1.0804163205658812,1.1072825104950268,0.20752347247870087,1.0093394738433443,1.1458979736655288,40,16,2000,payload_name,mistral_7b_instruct_v0_3_q4_k_m,,
entropy_by_model,ordinary_control,moderate,mean_observed_rank,1.353631952037914,1.3270440251572326,0.2278157768049366,1.2991459066655417,1.4138816935752645,40,16,2000,payload_name,mistral_7b_instruct_v0_3_q4_k_m,,
entropy_by_model,ordinary_control,moderate,mean_token_surprisal_nats,0.48693485480800847,0.4903284345657637,0.13081419493929836,0.43991758053112323,0.5340504669939411,40,16,2000,payload_name,mistral_7b_instruct_v0_3_q4_k_m,,
entropy_by_model,ordinary_control,moderate,mean_rank_pressure_log_probability_gap_nats,0.15899526960711582,0.16834355770856485,0.06703885658527292,0.13894288641167044,0.18426103810736336,40,16,2000,payload_name,mistral_7b_instruct_v0_3_q4_k_m,,
entropy_by_model,ordinary_control,moderate,word_count,75.5,61.5,47.2934103936972,60.97614468864469,90.24701540436456,40,16,2000,payload_name,mistral_7b_instruct_v0_3_q4_k_m,,
entropy_by_model,ordinary_control,moderate,sentence_count,5.0,4.0,3.146019055478828,4.142857142857143,5.897435897435898,40,16,2000,payload_name,mistral_7b_instruct_v0_3_q4_k_m,,
entropy_by_model,ordinary_control,moderate,character_count,480.25,420.5,294.9761181119757,391.84600477042335,572.1220535714285,40,16,2000,payload_name,mistral_7b_instruct_v0_3_q4_k_m,,
entropy_by_model,ordinary_control,moderate,flesch_reading_ease_heuristic,42.565386603741736,42.44997183831883,13.450974765190884,36.80705943505307,47.88872952102973,40,16,2000,payload_name,mistral_7b_instruct_v0_3_q4_k_m,,
entropy_by_model,ordinary_control,moderate,flesch_kincaid_grade_heuristic,11.131928178190424,11.025168000344175,2.062580614567834,10.279510207943297,11.978214156744524,40,16,2000,payload_name,mistral_7b_instruct_v0_3_q4_k_m,,
entropy_by_model,ordinary_control,moderate,coleman_liau_index,12.26890516828817,12.226687719298242,2.153460619156512,11.635158583175407,12.96921451329197,40,16,2000,payload_name,mistral_7b_instruct_v0_3_q4_k_m,,
