condition,outcome,n,missing_n,prompt_template_units,mean,standard_deviation,median,minimum,maximum,ci_low,ci_high,interval_method,confidence_level,bootstrap_resamples,estimand_scope,human_rating_substitute
direct_subword_calgacus,duplicate_sentence_count,72,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
direct_subword_calgacus,artifact_like_fragment_count,72,0,18,0.013888888888888888,0.11785113019775793,0.0,0.0,1.0,0.0,0.041666666666666664,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
direct_subword_calgacus,surface_flag_total,72,0,18,1.8611111111111112,1.0916527791827122,2.0,0.0,5.0,1.5972222222222223,2.125,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
direct_subword_calgacus,tfidf_prompt_similarity,72,0,18,0.02545964796981081,0.020325416279262515,0.02413052843583277,0.0,0.08701142338996838,0.019680439066156987,0.031019359171293497,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
ordinary_llm_control,word_count,72,0,18,91.0,102.99282075349021,50.0,4.0,525.0,69.95798611111111,114.67430555555552,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
ordinary_llm_control,sentence_count,72,0,18,6.791666666666667,9.226321043622967,4.0,1.0,63.0,4.985763888888889,8.972222222222221,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
ordinary_llm_control,character_count,72,0,18,547.9166666666666,643.53689827128,307.0,40.0,3322.0,415.40069444444447,680.4041666666665,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
ordinary_llm_control,flesch_reading_ease_heuristic,72,0,18,61.9405970518339,21.106217375451195,65.56125806451615,-8.365789473684202,100.24000000000002,54.8970420091175,68.14316650628608,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
ordinary_llm_control,flesch_kincaid_grade_heuristic,72,0,18,8.223247448145088,3.6221381780485356,8.152059800664452,0.33000000000000007,19.146315789473686,7.228258376463442,9.265431576648885,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
ordinary_llm_control,coleman_liau_index,72,0,18,9.055418665090343,4.0493702155294145,8.93854552499031,-5.086666666666668,19.16,7.93447641671896,10.179376674477421,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
ordinary_llm_control,unique_word_fraction,72,0,18,0.762035856410003,0.14097241623126522,0.7802439024390244,0.32432432432432434,1.0,0.7298597848378701,0.7955035826056477,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
ordinary_llm_control,repeated_bigram_fraction,72,0,18,0.04746242437739792,0.0630167576085026,0.03367346938775512,0.0,0.38148984198645597,0.033592605039585076,0.0628543735558334,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
ordinary_llm_control,repeated_trigram_fraction,72,0,18,0.018414627169985334,0.04610285062236683,0.0,0.0,0.31221719457013575,0.008973553485398736,0.03087271016034808,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
ordinary_llm_control,maximum_identical_word_run,72,0,18,1.0277777777777777,0.1654887956057706,1.0,1.0,2.0,1.0,1.0694444444444444,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
ordinary_llm_control,duplicate_sentence_count,72,0,18,0.2638888888888889,1.3320856838696897,0.0,0.0,10.0,0.027777777777777776,0.5836805555555536,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
ordinary_llm_control,artifact_like_fragment_count,72,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
ordinary_llm_control,surface_flag_total,72,0,18,1.4305555555555556,1.9343185930464817,1.0,0.0,14.0,1.0972222222222223,1.875,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
ordinary_llm_control,tfidf_prompt_similarity,72,0,18,0.0732725816609383,0.04879353080907426,0.06337390522592251,0.0,0.2287263265786567,0.05785337769910187,0.08947082234097614,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_ascii_b16,word_count,72,0,18,68.70833333333333,29.159318323143676,57.0,24.0,114.0,66.51354166666667,70.95833333333333,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_ascii_b16,sentence_count,72,0,18,4.25,3.0615746661840078,3.5,1.0,20.0,3.7083333333333335,4.833333333333333,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_ascii_b16,character_count,72,0,18,430.7361111111111,174.54544531564892,355.5,170.0,756.0,416.7083333333333,444.4059027777778,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_ascii_b16,flesch_reading_ease_heuristic,72,0,18,46.16669067540993,25.44987856619843,48.60599114064233,-38.225909090909056,90.32772536687632,37.65214279116969,54.89349264345423,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_ascii_b16,flesch_kincaid_grade_heuristic,72,0,18,11.997908030767833,6.364031272845515,11.013772796352585,3.350649350649352,40.45272727272727,10.237157055234272,13.709991740946895,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_ascii_b16,coleman_liau_index,72,0,18,11.71054809812635,3.8145749671624247,11.153062330623305,3.709056603773586,24.765333333333334,10.414308394995903,13.123356201943961,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_ascii_b16,unique_word_fraction,72,0,18,0.8207711863620646,0.0783233752330013,0.8181818181818182,0.6161616161616161,0.9767441860465116,0.8094866706884785,0.8321209659547857,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_ascii_b16,repeated_bigram_fraction,72,0,18,0.009128172056990173,0.014625652378628812,0.0,0.0,0.07619047619047614,0.005842965739264877,0.013066011802673565,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_ascii_b16,repeated_trigram_fraction,72,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_ascii_b16,maximum_identical_word_run,72,0,18,1.125,0.44206621134312857,1.0,1.0,3.0,1.0416666666666667,1.2086805555555535,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_ascii_b16,duplicate_sentence_count,72,0,18,0.05555555555555555,0.4714045207910318,0.0,0.0,4.0,0.0,0.16666666666666666,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_ascii_b16,artifact_like_fragment_count,72,0,18,0.027777777777777776,0.16548879560577054,0.0,0.0,1.0,0.0,0.06944444444444445,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_ascii_b16,surface_flag_total,72,0,18,2.9583333333333335,3.667280145008264,2.0,0.0,27.0,2.3333333333333335,3.8333333333333335,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_ascii_b16,tfidf_prompt_similarity,72,0,18,0.05564093760423002,0.03010242739655553,0.056225955771939784,0.0,0.14169206498649567,0.048049075418699544,0.0637001602842698,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_ascii_b8,word_count,72,0,18,90.83333333333333,37.80640082925075,78.5,33.0,152.0,86.88854166666667,94.36180555555555,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_ascii_b8,sentence_count,72,0,18,5.611111111111111,3.3841201471843503,5.0,1.0,18.0,5.0,6.222222222222222,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_ascii_b8,character_count,72,0,18,555.4861111111111,231.6782611851839,478.0,214.0,951.0,539.0944444444444,570.5159722222222,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_ascii_b8,flesch_reading_ease_heuristic,72,0,18,52.36832602245178,22.259222098538547,57.98291666666668,-16.758630136986284,88.16583333333337,45.46083211607059,59.31401970397715,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_ascii_b8,flesch_kincaid_grade_heuristic,72,0,18,11.039512519359086,5.514999294956795,9.88593205574913,3.2820212765957457,33.73205479452055,9.566261859157336,12.573693823599845,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_ascii_b8,coleman_liau_index,72,0,18,10.42638711387966,3.3245819779103303,10.165827368421052,3.825660377358492,17.347407407407413,9.354440207394054,11.422116426087452,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_ascii_b8,unique_word_fraction,72,0,18,0.7800591716200922,0.08579042457914388,0.7785947712418301,0.54,0.9574468085106383,0.7653446714780994,0.7939549912679988,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_ascii_b8,repeated_bigram_fraction,72,0,18,0.013080741103861067,0.019146455167274687,0.003496503496503489,0.0,0.09090909090909094,0.009314222530579487,0.017227109686578833,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_ascii_b8,repeated_trigram_fraction,72,0,18,0.0013347510702965846,0.005155191647862876,0.0,0.0,0.03191489361702127,0.0003180068170597401,0.0026400831482362554,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_ascii_b8,maximum_identical_word_run,72,0,18,1.1388888888888888,0.34825745517658624,1.0,1.0,2.0,1.0555555555555556,1.2361111111111112,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_ascii_b8,duplicate_sentence_count,72,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_ascii_b8,artifact_like_fragment_count,72,0,18,0.013888888888888888,0.11785113019775793,0.0,0.0,1.0,0.0,0.041666666666666664,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_ascii_b8,surface_flag_total,72,0,18,3.0416666666666665,2.7033495133906187,2.0,1.0,17.0,2.4722222222222223,3.653124999999998,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_ascii_b8,tfidf_prompt_similarity,72,0,18,0.057724847868994504,0.0337609711888137,0.05186981676673495,0.0,0.13333401135540096,0.04698010300644826,0.06833975649275593,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_hex_nibble,word_count,72,0,18,34.583333333333336,14.806498383014036,30.5,10.0,60.0,33.30520833333333,35.86145833333333,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_hex_nibble,sentence_count,72,0,18,2.763888888888889,1.9098931137082769,2.0,1.0,12.0,2.388888888888889,3.138888888888889,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_hex_nibble,character_count,72,0,18,218.18055555555554,92.18770294532182,204.5,76.0,371.0,210.48611111111111,225.653125,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_hex_nibble,flesch_reading_ease_heuristic,72,0,18,51.62995786608221,25.802890655870073,52.552370129870155,-14.814999999999998,97.65452380952382,43.69817773388753,58.801993005958494,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_hex_nibble,flesch_kincaid_grade_heuristic,72,0,18,10.159000103478775,5.292440065781081,9.990438596491227,0.946428571428573,24.4108695652174,8.843386688762719,11.535985687395177,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_hex_nibble,coleman_liau_index,72,0,18,10.861622578885267,4.560197059865157,10.8879652173913,0.7510000000000012,25.796923076923076,9.730380514733167,12.02991468396487,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_hex_nibble,unique_word_fraction,72,0,18,0.9111422268103289,0.07339154958100992,0.9175170068027211,0.6181818181818182,1.0,0.8977740584213727,0.9243102161390029,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_hex_nibble,repeated_bigram_fraction,72,0,18,0.0035687879913026133,0.011439094583496644,0.0,0.0,0.052631578947368474,0.001583902851263965,0.005656888609008493,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_hex_nibble,repeated_trigram_fraction,72,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_hex_nibble,maximum_identical_word_run,72,0,18,1.0555555555555556,0.2306688919537699,1.0,1.0,2.0,1.0138888888888888,1.1111111111111112,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_hex_nibble,duplicate_sentence_count,72,0,18,0.027777777777777776,0.23570226039551587,0.0,0.0,2.0,0.0,0.08333333333333333,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_hex_nibble,artifact_like_fragment_count,72,0,18,0.013888888888888888,0.11785113019775793,0.0,0.0,1.0,0.0,0.041666666666666664,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_hex_nibble,surface_flag_total,72,0,18,2.513888888888889,2.489374917612489,2.0,0.0,17.0,1.9722222222222223,3.138888888888889,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_hex_nibble,tfidf_prompt_similarity,72,0,18,0.0355341804255569,0.021996877453615202,0.03527302182738923,0.0,0.1084711527170115,0.031256970828606914,0.04028941566571267,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_segmented_forced_span,word_count,72,0,18,35.041666666666664,14.662818263779297,30.0,14.0,60.0,34.0,36.041666666666664,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_segmented_forced_span,sentence_count,72,0,18,2.3055555555555554,1.3493753264077408,2.0,1.0,8.0,1.9861111111111112,2.6527777777777777,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_segmented_forced_span,character_count,72,0,18,231.23611111111111,98.24294305811424,211.0,99.0,396.0,223.665625,238.76458333333332,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_segmented_forced_span,flesch_reading_ease_heuristic,72,0,18,49.46738756085628,22.828557748869134,50.25900000000003,-26.650999999999982,87.40607142857144,41.733304117395846,55.46520600763881,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_segmented_forced_span,flesch_kincaid_grade_heuristic,72,0,18,11.278290769738287,5.985515505425985,9.45277777777778,3.1791666666666636,30.230000000000008,9.886346491897136,12.952858133408975,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_segmented_forced_span,coleman_liau_index,72,0,18,10.993047584194404,3.322911450999124,11.072522796352581,5.506666666666668,20.651999999999997,10.099655192995487,11.958261694360633,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_segmented_forced_span,unique_word_fraction,72,0,18,0.9140253885490317,0.05766782886844203,0.9230769230769231,0.7333333333333333,1.0,0.9028963475608133,0.9244333266738672,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_segmented_forced_span,repeated_bigram_fraction,72,0,18,0.0011761701535960305,0.004913880516924541,0.0,0.0,0.025000000000000022,0.00026205450733752617,0.002330948102511446,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_segmented_forced_span,repeated_trigram_fraction,72,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_segmented_forced_span,maximum_identical_word_run,72,0,18,1.0972222222222223,0.29833916903569274,1.0,1.0,2.0,1.0416666666666667,1.1527777777777777,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_segmented_forced_span,duplicate_sentence_count,72,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_segmented_forced_span,artifact_like_fragment_count,72,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_segmented_forced_span,surface_flag_total,72,0,18,2.7777777777777777,1.696908723982344,2.0,0.0,8.0,2.5,3.0836805555555538,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_segmented_forced_span,tfidf_prompt_similarity,72,0,18,0.037594254259230166,0.027724704622423543,0.033913496725951224,0.0,0.1093667878290184,0.03120132692520917,0.04424995116895393,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_segmented_full_message,word_count,72,0,18,204.94444444444446,125.83018837595876,177.5,39.0,505.0,182.43750000000003,230.10243055555554,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_segmented_full_message,sentence_count,72,0,18,15.26388888888889,9.061593702996436,14.0,3.0,38.0,13.666666666666666,16.75,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_segmented_full_message,character_count,72,0,18,1283.013888888889,784.0645003119655,1119.0,257.0,3252.0,1128.095486111111,1447.134722222222,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_segmented_full_message,flesch_reading_ease_heuristic,72,0,18,60.55183397501196,11.120005122918847,59.035810803647195,40.345,84.97083333333336,56.87366120147427,64.13567683133236,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_segmented_full_message,flesch_kincaid_grade_heuristic,72,0,18,8.169619672035811,2.102359471743468,8.56265316642121,3.629999999999999,12.826860337243403,7.48980762091769,8.853745514177453,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_segmented_full_message,coleman_liau_index,72,0,18,10.102248622633082,2.1331062796165385,10.14522468425101,5.40444444444444,14.49862068965517,9.455131290282443,10.727518537817248,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_segmented_full_message,unique_word_fraction,72,0,18,0.652286680666011,0.12773168269131568,0.6452508960573476,0.3333333333333333,0.9230769230769231,0.6249969240679802,0.6766645025966225,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_segmented_full_message,repeated_bigram_fraction,72,0,18,0.08817248803295606,0.08829759985152111,0.07034355849521723,0.0,0.4863813229571985,0.0724625009801156,0.10441013184918477,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_segmented_full_message,repeated_trigram_fraction,72,0,18,0.0488424050926269,0.07519680342458994,0.022140522875817026,0.0,0.453125,0.03472242750805521,0.06467125556155306,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_segmented_full_message,maximum_identical_word_run,72,0,18,1.75,5.180543231072789,1.0,1.0,45.0,1.0833333333333333,3.013888888888889,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_segmented_full_message,duplicate_sentence_count,72,0,18,0.3333333333333333,0.8391813582966892,0.0,0.0,5.0,0.1388888888888889,0.5694444444444444,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_segmented_full_message,artifact_like_fragment_count,72,0,18,0.013888888888888888,0.11785113019775793,0.0,0.0,1.0,0.0,0.041666666666666664,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_segmented_full_message,surface_flag_total,72,0,18,3.5972222222222223,15.231231555934178,1.0,0.0,130.0,1.4444444444444444,7.569791666666665,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
rankcloak_segmented_full_message,tfidf_prompt_similarity,72,0,18,0.09705554870568771,0.053758878603021226,0.08692462851630364,0.005788147846245658,0.2916777146115593,0.08007897672356663,0.11471980265965523,prompt_template_cluster_percentile_bootstrap,0.95,2000,selected_computational_stimulus_surface_diagnostic,False
