trial_id,protocol_variant,payload_name,payload_class,payload_kind,representation_name,alphabet_size,prompt_name,prompt_family,rank_count,generated_token_count,generated_character_count,exact_recovery,generation_seconds,recovery_seconds,mean_token_log_probability,median_token_log_probability,mean_generated_rank,p95_generated_rank,repeated_token_fraction,punctuation_fraction,alphabetic_fraction,artifact_count_total,model_repo_id,model_filename,model_path_relative,notes
nonseg_ascii_b8__paper_sha256_hex_001__ascii_bytes_fixed_radix__b8__recipe_forum_exchange_specific,nonseg_ascii_b8,paper_sha256_hex_001,sha256_hex,sha256_hex,ascii_bytes_fixed_radix,8,recipe_forum_exchange_specific,recipe_forum_exchange,171,171,677,True,127.69583970803068,69.50554133503465,-3.3991096939499195,-3.2271047638838155,3.947368421052632,7.0,0.2339181286549707,0.0398818316100443,0.7488921713441654,1,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,synthetic payload; not encryption or cryptographic security
nonseg_ascii_b8__paper_sha256_hex_001__ascii_bytes_fixed_radix__b8__grocery_planning_note_specific,nonseg_ascii_b8,paper_sha256_hex_001,sha256_hex,sha256_hex,ascii_bytes_fixed_radix,8,grocery_planning_note_specific,grocery_planning,171,171,770,True,65.20289170503384,67.28434922697488,-3.1021075489869943,-2.9361289911264947,3.947368421052632,7.0,0.3625730994152046,0.0272727272727272,0.7805194805194805,0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,synthetic payload; not encryption or cryptographic security
nonseg_ascii_b16__paper_sha256_hex_001__ascii_bytes_fixed_radix__b16__recipe_long_specific,nonseg_ascii_b16,paper_sha256_hex_001,sha256_hex,sha256_hex,ascii_bytes_fixed_radix,16,recipe_long_specific,recipe,128,128,479,True,56.285125013033394,43.93148217099952,-3.8848074480853496,-3.572442645772582,5.171875,8.649999999999991,0.2734375,0.0480167014613778,0.7515657620041754,2,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,synthetic payload; not encryption or cryptographic security
nonseg_ascii_b16__paper_sha256_hex_001__ascii_bytes_fixed_radix__b16__recipe_forum_exchange_specific,nonseg_ascii_b16,paper_sha256_hex_001,sha256_hex,sha256_hex,ascii_bytes_fixed_radix,16,recipe_forum_exchange_specific,recipe_forum_exchange,128,128,591,True,44.45591906597838,62.49612869299017,-3.615787468719848,-3.393522274749195,5.171875,8.649999999999991,0.234375,0.0406091370558375,0.7732656514382402,2,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,synthetic payload; not encryption or cryptographic security
nonseg_ascii_b16__paper_sha256_hex_001__ascii_bytes_fixed_radix__b16__grocery_planning_note_specific,nonseg_ascii_b16,paper_sha256_hex_001,sha256_hex,sha256_hex,ascii_bytes_fixed_radix,16,grocery_planning_note_specific,grocery_planning,128,128,600,True,62.66191877197707,73.89740801701555,-3.891531393712359,-3.474275341597689,5.171875,8.649999999999991,0.234375,0.035,0.7883333333333333,1,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,synthetic payload; not encryption or cryptographic security
nonseg_hex_nibble_b16__paper_sha256_hex_001__raw_hex_nibbles__b16__recipe_long_specific,nonseg_hex_nibble_b16,paper_sha256_hex_001,sha256_hex,sha256_hex,raw_hex_nibbles,16,recipe_long_specific,recipe,64,64,275,True,41.93894021800952,41.50929408601951,-5.069730500042306,-4.460491889136602,9.0625,16.0,0.078125,0.0327272727272727,0.7963636363636364,1,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,synthetic payload; not encryption or cryptographic security
nonseg_hex_nibble_b16__paper_sha256_hex_001__raw_hex_nibbles__b16__recipe_forum_exchange_specific,nonseg_hex_nibble_b16,paper_sha256_hex_001,sha256_hex,sha256_hex,raw_hex_nibbles,16,recipe_forum_exchange_specific,recipe_forum_exchange,64,64,266,True,39.07842944096774,38.234025141980965,-4.323721427844177,-4.306101675917963,9.0625,16.0,0.109375,0.0488721804511278,0.7593984962406015,1,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,synthetic payload; not encryption or cryptographic security
nonseg_hex_nibble_b16__paper_sha256_hex_001__raw_hex_nibbles__b16__grocery_planning_note_specific,nonseg_hex_nibble_b16,paper_sha256_hex_001,sha256_hex,sha256_hex,raw_hex_nibbles,16,grocery_planning_note_specific,grocery_planning,64,64,323,True,35.963887301972136,37.24965161102591,-4.476467805581512,-4.20943940792116,9.0625,16.0,0.109375,0.0309597523219814,0.7894736842105263,1,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,synthetic payload; not encryption or cryptographic security
nonseg_ascii_b8__paper_random_128_bit_hex_000__ascii_bytes_fixed_radix__b8__recipe_long_specific,nonseg_ascii_b8,paper_random_128_bit_hex_000,random_128_bit_hex,random_hex,ascii_bytes_fixed_radix,8,recipe_long_specific,recipe,86,86,364,True,54.6187835149467,50.63060083903838,-3.897751561614765,-3.4314949436985,4.162790697674419,7.0,0.1511627906976744,0.0357142857142857,0.7994505494505495,0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,synthetic payload; not encryption or cryptographic security
nonseg_ascii_b8__paper_random_128_bit_hex_000__ascii_bytes_fixed_radix__b8__recipe_forum_exchange_specific,nonseg_ascii_b8,paper_random_128_bit_hex_000,random_128_bit_hex,random_hex,ascii_bytes_fixed_radix,8,recipe_forum_exchange_specific,recipe_forum_exchange,86,86,345,True,46.07621976803057,40.68449910799973,-3.960993940619255,-3.553923139081496,4.162790697674419,7.0,0.13953488372093026,0.06666666666666667,0.744927536231884,1,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,synthetic payload; not encryption or cryptographic security
