dataset_name,label,source_type,trial_id,payload_name,payload_class,protocol_variant,prompt_name,prompt_family,token_count,character_count,line_count,whitespace_fraction,punctuation_fraction,digit_fraction,alphabetic_fraction,unique_token_fraction,repeated_token_fraction,mean_token_log_probability,median_token_log_probability,mean_generated_rank,p95_generated_rank,artifact_count_total,contains_backtick,contains_bracket_placeholder,contains_url_fragment,contains_latex_fragment,contains_html_fragment,contains_markdown_heading,contains_markdown_emphasis,contains_separator_line,notes,representation_name,segment_index,fraction_rank_le_16,fraction_rank_le_64
detector_full_message,1,nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_000__raw_hex_nibbles__b16__recipe_long_specific,paper_sha256_hex_000,sha256_hex,nonseg_hex_nibble_b16,recipe_long_specific,recipe,64,330,1,0.1787878787878788,0.0181818181818181,0.0,0.796969696969697,0.765625,0.234375,-4.346858056099975,-4.348042091855062,8.5625,15.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,raw_hex_nibbles,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_000__raw_hex_nibbles__b16__recipe_forum_exchange_specific,paper_sha256_hex_000,sha256_hex,nonseg_hex_nibble_b16,recipe_forum_exchange_specific,recipe_forum_exchange,64,307,7,0.1856677524429967,0.0325732899022801,0.0,0.7817589576547231,0.9375,0.0625,-4.71208483807163,-4.55857051067234,8.5625,15.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,raw_hex_nibbles,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_000__raw_hex_nibbles__b16__recipe_blog,paper_sha256_hex_000,sha256_hex,nonseg_hex_nibble_b16,recipe_blog,recipe,64,202,2,0.1782178217821782,0.0544554455445544,0.0,0.7574257425742574,0.953125,0.046875,-4.533707168661183,-4.478314613910344,8.5625,15.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,raw_hex_nibbles,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_000__raw_hex_nibbles__b16__grocery_planning_note_specific,paper_sha256_hex_000,sha256_hex,nonseg_hex_nibble_b16,grocery_planning_note_specific,grocery_planning,64,312,2,0.1634615384615384,0.0352564102564102,0.0,0.7884615384615384,0.890625,0.109375,-4.559488016340126,-4.32371763972155,8.5625,15.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,raw_hex_nibbles,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_000__raw_hex_nibbles__b16__plant_care_note_specific,paper_sha256_hex_000,sha256_hex,nonseg_hex_nibble_b16,plant_care_note_specific,plant_care,64,314,5,0.1687898089171974,0.0222929936305732,0.0,0.8089171974522293,0.921875,0.078125,-4.35734938146787,-4.129173757151801,8.5625,15.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,raw_hex_nibbles,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_001__ascii_bytes_fixed_radix__b8__recipe_long_specific,paper_sha256_hex_001,sha256_hex,nonseg_ascii_b8,recipe_long_specific,recipe,171,783,2,0.1685823754789272,0.0280970625798212,0.0,0.8033205619412516,0.7309941520467836,0.2690058479532163,-3.478719169737941,-3.3331940474554056,3.947368421052632,7.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_001__ascii_bytes_fixed_radix__b8__recipe_forum_exchange_specific,paper_sha256_hex_001,sha256_hex,nonseg_ascii_b8,recipe_forum_exchange_specific,recipe_forum_exchange,171,513,40,0.1949317738791423,0.189083820662768,0.0818713450292397,0.5341130604288499,0.3859649122807017,0.6140350877192983,-3.119029518557937,-2.8489084432743965,3.947368421052632,7.0,2,True,False,False,False,False,False,False,True,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_001__ascii_bytes_fixed_radix__b8__recipe_blog,paper_sha256_hex_001,sha256_hex,nonseg_ascii_b8,recipe_blog,recipe,171,603,3,0.1824212271973466,0.0630182421227197,0.0182421227197346,0.7313432835820896,0.7485380116959064,0.2514619883040936,-3.421494871894514,-3.2220836893420284,3.947368421052632,7.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_001__ascii_bytes_fixed_radix__b8__grocery_planning_note_specific,paper_sha256_hex_001,sha256_hex,nonseg_ascii_b8,grocery_planning_note_specific,grocery_planning,171,787,5,0.1969504447268106,0.013977128335451,0.0,0.7890724269377383,0.6783625730994152,0.3216374269005848,-3.089649205862562,-2.992100974208721,3.947368421052632,7.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_001__ascii_bytes_fixed_radix__b8__plant_care_note_specific,paper_sha256_hex_001,sha256_hex,nonseg_ascii_b8,plant_care_note_specific,plant_care,171,833,7,0.1824729891956782,0.0264105642256902,0.0,0.7911164465786314,0.7368421052631579,0.2631578947368421,-3.0625944953250226,-3.0782942986377897,3.947368421052632,7.0,1,False,False,False,False,False,False,True,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_001__ascii_bytes_fixed_radix__b16__recipe_long_specific,paper_sha256_hex_001,sha256_hex,nonseg_ascii_b16,recipe_long_specific,recipe,128,554,4,0.1660649819494584,0.0379061371841155,0.0,0.7906137184115524,0.796875,0.203125,-4.079183530008767,-3.713994694517905,5.171875,8.649999999999991,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_001__ascii_bytes_fixed_radix__b16__recipe_forum_exchange_specific,paper_sha256_hex_001,sha256_hex,nonseg_ascii_b16,recipe_forum_exchange_specific,recipe_forum_exchange,128,589,6,0.166383701188455,0.032258064516129,0.0,0.799660441426146,0.75,0.25,-3.998618272231076,-3.5790151923368843,5.171875,8.649999999999991,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_001__ascii_bytes_fixed_radix__b16__recipe_blog,paper_sha256_hex_001,sha256_hex,nonseg_ascii_b16,recipe_blog,recipe,128,417,2,0.2494004796163069,0.0407673860911271,0.0071942446043165,0.7026378896882494,0.65625,0.34375,-3.946576368071564,-3.47855943101054,5.171875,8.649999999999991,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_001__ascii_bytes_fixed_radix__b16__grocery_planning_note_specific,paper_sha256_hex_001,sha256_hex,nonseg_ascii_b16,grocery_planning_note_specific,grocery_planning,128,603,3,0.1724709784411277,0.0281923714759535,0.0,0.7927031509121062,0.7578125,0.2421875,-4.081743183212656,-3.625480359638659,5.171875,8.649999999999991,1,False,False,False,False,False,False,False,True,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_001__ascii_bytes_fixed_radix__b16__plant_care_note_specific,paper_sha256_hex_001,sha256_hex,nonseg_ascii_b16,plant_care_note_specific,plant_care,128,456,24,0.2149122807017544,0.0460526315789473,0.0087719298245614,0.7302631578947368,0.59375,0.40625,-3.621759964878823,-3.620595298728025,5.171875,8.649999999999991,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_001__raw_hex_nibbles__b16__recipe_long_specific,paper_sha256_hex_001,sha256_hex,nonseg_hex_nibble_b16,recipe_long_specific,recipe,64,272,5,0.1727941176470588,0.0808823529411764,0.0,0.7426470588235294,0.8125,0.1875,-4.720809595723175,-4.448008423533675,9.0625,16.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,raw_hex_nibbles,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_001__raw_hex_nibbles__b16__recipe_forum_exchange_specific,paper_sha256_hex_001,sha256_hex,nonseg_hex_nibble_b16,recipe_forum_exchange_specific,recipe_forum_exchange,64,235,5,0.1617021276595744,0.0893617021276595,0.0170212765957446,0.7319148936170212,0.875,0.125,-4.696383549006761,-4.542580911736892,9.0625,16.0,1,False,True,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,raw_hex_nibbles,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_001__raw_hex_nibbles__b16__recipe_blog,paper_sha256_hex_001,sha256_hex,nonseg_hex_nibble_b16,recipe_blog,recipe,64,265,5,0.1811320754716981,0.0566037735849056,0.0037735849056603,0.7547169811320755,0.890625,0.109375,-4.666497656543154,-4.204913094003157,9.0625,16.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,raw_hex_nibbles,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_001__raw_hex_nibbles__b16__grocery_planning_note_specific,paper_sha256_hex_001,sha256_hex,nonseg_hex_nibble_b16,grocery_planning_note_specific,grocery_planning,64,323,3,0.1795665634674922,0.0247678018575851,0.0,0.7956656346749226,0.9375,0.0625,-4.463143836537301,-4.258285081528522,9.0625,16.0,1,False,False,False,False,False,False,False,True,non-segmented exact-copy RankCloak cover,raw_hex_nibbles,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_001__raw_hex_nibbles__b16__plant_care_note_specific,paper_sha256_hex_001,sha256_hex,nonseg_hex_nibble_b16,plant_care_note_specific,plant_care,64,261,8,0.210727969348659,0.0689655172413793,0.0,0.7203065134099617,0.890625,0.109375,-4.304432502011787,-4.28346666018607,9.0625,16.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,raw_hex_nibbles,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_002__ascii_bytes_fixed_radix__b8__recipe_long_specific,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b8,recipe_long_specific,recipe,171,775,2,0.1690322580645161,0.0283870967741935,0.0025806451612903,0.7974193548387096,0.7017543859649122,0.2982456140350877,-3.536942484702777,-3.283522058125364,4.005847953216374,7.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_002__ascii_bytes_fixed_radix__b8__recipe_forum_exchange_specific,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b8,recipe_forum_exchange_specific,recipe_forum_exchange,171,426,16,0.1314553990610328,0.2816901408450704,0.272300469483568,0.3145539906103286,0.4210526315789473,0.5789473684210527,-3.0683615410665723,-2.9440058383776506,4.005847953216374,7.0,2,False,False,False,False,True,False,False,True,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_002__ascii_bytes_fixed_radix__b8__recipe_blog,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b8,recipe_blog,recipe,171,689,1,0.1799709724238026,0.034833091436865,0.0,0.7750362844702468,0.6900584795321637,0.3099415204678363,-3.642127676702384,-3.541433990094575,4.005847953216374,7.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_002__ascii_bytes_fixed_radix__b8__grocery_planning_note_specific,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b8,grocery_planning_note_specific,grocery_planning,171,804,3,0.1641791044776119,0.031094527363184,0.0,0.7997512437810945,0.7953216374269005,0.2046783625730994,-3.628360569190324,-3.444393365795868,4.005847953216374,7.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_002__ascii_bytes_fixed_radix__b8__plant_care_note_specific,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b8,plant_care_note_specific,plant_care,171,757,7,0.1849405548216644,0.0409511228533685,0.0,0.7714663143989432,0.7953216374269005,0.2046783625730994,-3.272323345697901,-3.1204652829847497,4.005847953216374,7.0,1,False,False,False,False,False,False,True,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_002__ascii_bytes_fixed_radix__b16__recipe_long_specific,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b16,recipe_long_specific,recipe,128,578,5,0.1782006920415225,0.0363321799307958,0.0017301038062283,0.7837370242214533,0.765625,0.234375,-3.863356173830212,-3.525340015785572,5.0,8.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_002__ascii_bytes_fixed_radix__b16__recipe_forum_exchange_specific,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b16,recipe_forum_exchange_specific,recipe_forum_exchange,128,490,3,0.2020408163265306,0.0551020408163265,0.0040816326530612,0.7387755102040816,0.640625,0.359375,-3.702713082034558,-3.428431210145714,5.0,8.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_002__ascii_bytes_fixed_radix__b16__recipe_blog,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b16,recipe_blog,recipe,128,524,3,0.1870229007633587,0.0267175572519083,0.0,0.7786259541984732,0.7578125,0.2421875,-4.008728892661954,-3.779523046513973,5.0,8.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_002__ascii_bytes_fixed_radix__b16__grocery_planning_note_specific,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b16,grocery_planning_note_specific,grocery_planning,128,593,3,0.1922428330522765,0.0134907251264755,0.0,0.7942664418212478,0.7421875,0.2578125,-3.7772164145412472,-3.368100372681805,5.0,8.0,1,False,False,False,False,False,False,False,True,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_002__ascii_bytes_fixed_radix__b16__plant_care_note_specific,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b16,plant_care_note_specific,plant_care,128,535,2,0.1869158878504672,0.02803738317757,0.0130841121495327,0.77196261682243,0.765625,0.234375,-3.6934891706050017,-3.4244934576473227,5.0,8.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_002__raw_hex_nibbles__b16__recipe_long_specific,paper_sha256_hex_002,sha256_hex,nonseg_hex_nibble_b16,recipe_long_specific,recipe,64,254,1,0.1653543307086614,0.0669291338582677,0.0,0.7677165354330708,0.890625,0.109375,-4.4708776499082425,-4.104547653753063,8.34375,15.0,2,False,True,False,False,False,False,True,False,non-segmented exact-copy RankCloak cover,raw_hex_nibbles,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_002__raw_hex_nibbles__b16__recipe_forum_exchange_specific,paper_sha256_hex_002,sha256_hex,nonseg_hex_nibble_b16,recipe_forum_exchange_specific,recipe_forum_exchange,64,296,13,0.1554054054054054,0.0844594594594594,0.0,0.7567567567567568,0.9375,0.0625,-4.700355990815607,-4.498154191993978,8.34375,15.0,3,True,False,False,False,True,False,True,False,non-segmented exact-copy RankCloak cover,raw_hex_nibbles,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_002__raw_hex_nibbles__b16__recipe_blog,paper_sha256_hex_002,sha256_hex,nonseg_hex_nibble_b16,recipe_blog,recipe,64,271,1,0.1771217712177121,0.033210332103321,0.0,0.7822878228782287,0.90625,0.09375,-4.871570336323391,-4.44153694422511,8.34375,15.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,raw_hex_nibbles,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_002__raw_hex_nibbles__b16__grocery_planning_note_specific,paper_sha256_hex_002,sha256_hex,nonseg_hex_nibble_b16,grocery_planning_note_specific,grocery_planning,64,328,1,0.1829268292682926,0.0091463414634146,0.0,0.8079268292682927,0.859375,0.140625,-4.350000436101704,-4.2179232446244646,8.34375,15.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,raw_hex_nibbles,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_002__raw_hex_nibbles__b16__plant_care_note_specific,paper_sha256_hex_002,sha256_hex,nonseg_hex_nibble_b16,plant_care_note_specific,plant_care,64,309,5,0.1877022653721682,0.0258899676375404,0.0,0.7831715210355987,0.875,0.125,-4.178115002196442,-4.028093961053186,8.34375,15.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,raw_hex_nibbles,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_003__ascii_bytes_fixed_radix__b8__recipe_long_specific,paper_sha256_hex_003,sha256_hex,nonseg_ascii_b8,recipe_long_specific,recipe,171,828,3,0.178743961352657,0.0169082125603864,0.0,0.8043478260869565,0.6842105263157895,0.3157894736842105,-3.3656108134426046,-3.168742485780026,4.029239766081871,7.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_003__ascii_bytes_fixed_radix__b8__recipe_forum_exchange_specific,paper_sha256_hex_003,sha256_hex,nonseg_ascii_b8,recipe_forum_exchange_specific,recipe_forum_exchange,171,721,30,0.1914008321775312,0.0624133148404993,0.0,0.7461858529819695,0.7309941520467836,0.2690058479532163,-3.266985539940781,-3.309440554795593,4.029239766081871,7.0,3,False,True,False,False,False,False,True,True,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_003__ascii_bytes_fixed_radix__b8__recipe_blog,paper_sha256_hex_003,sha256_hex,nonseg_ascii_b8,recipe_blog,recipe,171,695,4,0.2172661870503597,0.0244604316546762,0.0,0.758273381294964,0.4678362573099415,0.5321637426900585,-2.93300150708047,-2.89560156058538,4.029239766081871,7.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_003__ascii_bytes_fixed_radix__b8__grocery_planning_note_specific,paper_sha256_hex_003,sha256_hex,nonseg_ascii_b8,grocery_planning_note_specific,grocery_planning,171,818,23,0.1760391198044009,0.0537897310513447,0.0097799511002444,0.7591687041564792,0.695906432748538,0.3040935672514619,-3.318244401066209,-3.058319807838068,4.029239766081871,7.0,3,False,True,False,False,False,False,True,True,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_003__ascii_bytes_fixed_radix__b8__plant_care_note_specific,paper_sha256_hex_003,sha256_hex,nonseg_ascii_b8,plant_care_note_specific,plant_care,171,858,8,0.1678321678321678,0.0233100233100233,0.0,0.8076923076923077,0.7134502923976608,0.2865497076023392,-3.159913319776521,-3.1150935354887856,4.029239766081871,7.0,1,False,False,False,False,False,False,True,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_003__ascii_bytes_fixed_radix__b16__recipe_long_specific,paper_sha256_hex_003,sha256_hex,nonseg_ascii_b16,recipe_long_specific,recipe,128,540,3,0.2092592592592592,0.0425925925925925,0.0111111111111111,0.7351851851851852,0.7265625,0.2734375,-3.933129296494788,-3.5811390095820625,4.9765625,8.0,1,False,True,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
