status,metric_name,group_name,protocol_variant,payload_class,prompt_family,n,mean,standard_deviation,bootstrap_ci_low_95,bootstrap_ci_high_95,notes
ok,rank_count,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,nonce_96_bit_hex,,25,24.0,0.0,24.0,24.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_128_bit_hex,,25,32.0,0.0,32.0,32.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_256_bit_hex,,25,64.0,0.0,64.0,64.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,sha256_hex,,25,64.0,0.0,64.0,64.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant,nonseg_ascii_b16,,,175,99.42857142857143,33.72836532145902,94.35428571428571,104.50285714285714,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant,nonseg_ascii_b8,,,175,132.85714285714286,45.0332845340838,126.07971428571429,139.61771428571427,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant,nonseg_hex_nibble_b16,,,125,49.6,17.88854381999832,46.336,52.67359999999999,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b16,ciphertext_like_base64,,25,128.0,0.0,128.0,128.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b16,hmac_like_hex,,25,128.0,0.0,128.0,128.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b16,nonce_96_bit_hex,,25,48.0,0.0,48.0,48.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b16,random_128_bit_hex,,25,64.0,0.0,64.0,64.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b16,random_256_bit_hex,,25,128.0,0.0,128.0,128.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b16,sha256_hex,,25,128.0,0.0,128.0,128.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b16,uuid_v4_like,,25,72.0,0.0,72.0,72.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b8,ciphertext_like_base64,,25,171.0,0.0,171.0,171.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b8,hmac_like_hex,,25,171.0,0.0,171.0,171.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b8,nonce_96_bit_hex,,25,64.0,0.0,64.0,64.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b8,random_128_bit_hex,,25,86.0,0.0,86.0,86.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b8,random_256_bit_hex,,25,171.0,0.0,171.0,171.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b8,sha256_hex,,25,171.0,0.0,171.0,171.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b8,uuid_v4_like,,25,96.0,0.0,96.0,96.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,hmac_like_hex,,25,64.0,0.0,64.0,64.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,nonce_96_bit_hex,,25,24.0,0.0,24.0,24.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_128_bit_hex,,25,32.0,0.0,32.0,32.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_256_bit_hex,,25,64.0,0.0,64.0,64.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,sha256_hex,,25,64.0,0.0,64.0,64.0,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant,nonseg_ascii_b16,,,175,-3.9647917360890066,0.27393861956022564,-4.003955179962423,-3.9240723641327393,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant,nonseg_ascii_b8,,,175,-3.449699005947006,0.20187610886794463,-3.479631368704046,-3.418448046891717,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant,nonseg_hex_nibble_b16,,,125,-4.601375879694837,0.3553672521861847,-4.663520996514531,-4.54397003697943,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b16,ciphertext_like_base64,,25,-4.050021922625816,0.22741355528066737,-4.130177942328877,-3.959820026840592,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b16,hmac_like_hex,,25,-3.7866042927993817,0.1607511853527454,-3.8461833501311906,-3.730664476248632,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b16,nonce_96_bit_hex,,25,-4.109272284088424,0.273009607062204,-4.203077630209956,-4.007948198485046,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b16,random_128_bit_hex,,25,-4.155862417504581,0.29359430541808723,-4.267453441534443,-4.0425972043695575,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b16,random_256_bit_hex,,25,-3.808164517390205,0.1952362031577314,-3.884165516153499,-3.736494056198551,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b16,sha256_hex,,25,-3.835741497111529,0.17188717025009498,-3.898470043764504,-3.768621269018997,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b16,uuid_v4_like,,25,-4.0078752211031095,0.3047215866514111,-4.130212442815705,-3.891543538937104,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b8,ciphertext_like_base64,,25,-3.4329501030520806,0.1340629420924659,-3.483018657511815,-3.3788996886716993,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b8,hmac_like_hex,,25,-3.3484231973164578,0.1568383771227186,-3.4054177886632147,-3.286883328323805,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b8,nonce_96_bit_hex,,25,-3.552751457864267,0.20551364574525238,-3.6263856519736857,-3.468237296923238,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b8,random_128_bit_hex,,25,-3.557463151144069,0.22918847935398587,-3.646889527370682,-3.474718265320554,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b8,random_256_bit_hex,,25,-3.401744867920654,0.1199947037351508,-3.4451882273420713,-3.3520173612583206,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b8,sha256_hex,,25,-3.3328324591567107,0.18267876378343287,-3.4016225594654244,-3.2596367087450013,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b8,uuid_v4_like,,25,-3.5217278051747987,0.23280753073538105,-3.6172580598989947,-3.43083650622193,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,hmac_like_hex,,25,-4.415779497080006,0.2910692583894371,-4.529709142935268,-4.3048222569750445,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,nonce_96_bit_hex,,25,-4.72678902910567,0.4398370688463573,-4.892372282364711,-4.5680786615145195,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_128_bit_hex,,25,-4.884336451961595,0.36611246238533524,-5.015558177946996,-4.749917629707631,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_256_bit_hex,,25,-4.451061469221235,0.17744220599363766,-4.516529289905903,-4.373490100302192,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,sha256_hex,,25,-4.528912951105674,0.21000390596525448,-4.603703175744963,-4.442593775193379,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant,nonseg_ascii_b16,,,175,9.384285714285713,2.0415149402420565,9.07827857142857,9.667535714285716,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant,nonseg_ascii_b8,,,175,7.057142857142857,0.23278142562976667,7.0285714285714285,7.091428571428572,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant,nonseg_hex_nibble_b16,,,125,15.591999999999999,0.5761874135069867,15.481179999999997,15.693199999999997,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b16,ciphertext_like_base64,,25,13.119999999999994,0.8801041605022307,12.783999999999992,13.441999999999993,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b16,hmac_like_hex,,25,8.6,0.5,8.4,8.8,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b16,nonce_96_bit_hex,,25,7.93,0.841377838231235,7.6097,8.248050000000001,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b16,random_128_bit_hex,,25,8.0,0.9128709291752769,7.64,8.32,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b16,random_256_bit_hex,,25,8.329999999999998,0.42768758067854334,8.171999999999999,8.501999999999999,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b16,sha256_hex,,25,8.129999999999997,0.2653613888015075,8.026,8.233999999999996,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b16,uuid_v4_like,,25,11.58000000000001,0.4490731195102477,11.404000000000012,11.75600000000001,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b8,ciphertext_like_base64,,25,7.4,0.5,7.2,7.6,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b8,hmac_like_hex,,25,7.0,0.0,7.0,7.0,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b8,nonce_96_bit_hex,,25,7.0,0.0,7.0,7.0,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b8,random_128_bit_hex,,25,7.0,0.0,7.0,7.0,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b8,random_256_bit_hex,,25,7.0,0.0,7.0,7.0,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b8,sha256_hex,,25,7.0,0.0,7.0,7.0,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b8,uuid_v4_like,,25,7.0,0.0,7.0,7.0,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,hmac_like_hex,,25,15.739999999999998,0.4580302027887118,15.555999999999997,15.905999999999999,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,nonce_96_bit_hex,,25,15.049999999999997,0.8094494013422547,14.724,15.354,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_128_bit_hex,,25,15.69,0.41382363393117133,15.526000000000002,15.835999999999999,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_256_bit_hex,,25,15.879999999999995,0.061237243569581774,15.855999999999995,15.903999999999996,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,sha256_hex,,25,15.6,0.5,15.4,15.8,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant,nonseg_ascii_b16,,,175,0.19882936507936505,0.09800751969618125,0.18572507440476188,0.21354117063492065,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant,nonseg_ascii_b8,,,175,0.24405307114685934,0.10176602170557093,0.23043513762604187,0.25918361158467873,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant,nonseg_hex_nibble_b16,,,125,0.08470833333333333,0.05749423499422951,0.07483229166666666,0.09433437499999998,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b16,ciphertext_like_base64,,25,0.2784375,0.11694593157292106,0.23875,0.3250078125,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b16,hmac_like_hex,,25,0.2315625,0.04867841632742209,0.21280468749999998,0.2496875,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b16,nonce_96_bit_hex,,25,0.10416666666666663,0.06642752246426732,0.08083333333333328,0.13333333333333328,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b16,random_128_bit_hex,,25,0.120625,0.04047448077183943,0.105,0.136890625,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b16,random_256_bit_hex,,25,0.2434375,0.09096000401676094,0.208125,0.278125,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b16,sha256_hex,,25,0.2496875,0.06340811614224424,0.22811718749999998,0.2740625,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b16,uuid_v4_like,,25,0.16388888888888886,0.07607257743127308,0.13831944444444438,0.1966666666666666,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b8,ciphertext_like_base64,,25,0.31064327485380117,0.08525318343591008,0.2811637426900584,0.34597076023391804,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b8,hmac_like_hex,,25,0.295906432748538,0.07734272793173773,0.26759064327485377,0.32469005847953214,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b8,nonce_96_bit_hex,,25,0.125625,0.05713995063292699,0.104375,0.1475,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b8,random_128_bit_hex,,25,0.17534883720930228,0.05504558315602151,0.15674418604651158,0.19767441860465113,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b8,random_256_bit_hex,,25,0.2940350877192982,0.0695537766615503,0.2687719298245614,0.3228187134502924,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b8,sha256_hex,,25,0.31181286549707604,0.1070180764587989,0.27249707602339174,0.35557309941520465,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b8,uuid_v4_like,,25,0.19499999999999995,0.04909113194978409,0.17624999999999996,0.21249999999999997,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,hmac_like_hex,,25,0.11875,0.04752158226795484,0.1025,0.13690624999999998,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,nonce_96_bit_hex,,25,0.036666666666666646,0.04859126579037749,0.019999999999999983,0.05666666666666664,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_128_bit_hex,,25,0.06,0.046805504038877024,0.04375,0.07875,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_256_bit_hex,,25,0.10625,0.0546875,0.08625,0.128125,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,sha256_hex,,25,0.101875,0.047332833587443994,0.083125,0.121875,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant,nonseg_ascii_b16,,,175,0.4,0.6251436616499838,0.3028571428571429,0.49714285714285716,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant,nonseg_ascii_b8,,,175,0.6228571428571429,0.8811844544094837,0.49714285714285716,0.7657142857142857,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant,nonseg_hex_nibble_b16,,,125,0.384,0.6572670690061994,0.272,0.4961999999999998,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b16,ciphertext_like_base64,,25,0.24,0.5228129047119374,0.08,0.44,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b16,hmac_like_hex,,25,0.48,0.5099019513592785,0.28,0.68,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b16,nonce_96_bit_hex,,25,0.32,0.5567764362830022,0.12,0.56,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b16,random_128_bit_hex,,25,0.28,0.45825756949558405,0.12,0.4409999999999991,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b16,random_256_bit_hex,,25,0.64,0.8602325267042628,0.32,1.0,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b16,sha256_hex,,25,0.4,0.5773502691896257,0.2,0.64,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b16,uuid_v4_like,,25,0.44,0.7681145747868608,0.2,0.76,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b8,ciphertext_like_base64,,25,0.76,0.9695359714832659,0.44,1.16,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b8,hmac_like_hex,,25,0.84,1.0677078252031311,0.44,1.28,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b8,nonce_96_bit_hex,,25,0.32,0.47609522856952335,0.16,0.52,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b8,random_128_bit_hex,,25,0.32,0.47609522856952335,0.16,0.52,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b8,random_256_bit_hex,,25,0.76,1.0908712114635715,0.3990000000000001,1.2,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b8,sha256_hex,,25,0.76,0.9695359714832659,0.4,1.16,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b8,uuid_v4_like,,25,0.6,0.816496580927726,0.32,0.92,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,hmac_like_hex,,25,0.56,0.7118052168020874,0.28,0.84,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,nonce_96_bit_hex,,25,0.16,0.3741657386773941,0.04,0.32,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_128_bit_hex,,25,0.28,0.45825756949558405,0.12,0.48,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_256_bit_hex,,25,0.56,0.8205689083394114,0.28,0.88,deterministic bootstrap over recorded trial rows
