source_type,trial_id,payload_name,payload_class,protocol_variant,representation_name,prompt_name,prompt_family,segment_index,token_count,character_count,line_count,whitespace_fraction,punctuation_fraction,digit_fraction,alphabetic_fraction,unique_token_fraction,repeated_token_fraction,mean_token_log_probability,median_token_log_probability,mean_generated_rank,p95_generated_rank,artifact_count_total,contains_backtick,contains_bracket_placeholder,contains_url_fragment,contains_latex_fragment,contains_html_fragment,contains_markdown_heading,contains_markdown_emphasis,contains_separator_line,notes,fraction_rank_le_16,fraction_rank_le_64
nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_001__raw_hex_nibbles__b16__recipe_forum_exchange_specific,paper_sha256_hex_001,sha256_hex,nonseg_hex_nibble_b16,raw_hex_nibbles,recipe_forum_exchange_specific,recipe_forum_exchange,,64,235,5,0.1617021276595744,0.0893617021276595,0.0170212765957446,0.7319148936170212,0.875,0.125,-4.696383549006761,-4.542580911736892,9.0625,16.0,1,False,True,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_001__raw_hex_nibbles__b16__recipe_blog,paper_sha256_hex_001,sha256_hex,nonseg_hex_nibble_b16,raw_hex_nibbles,recipe_blog,recipe,,64,265,5,0.1811320754716981,0.0566037735849056,0.0037735849056603,0.7547169811320755,0.890625,0.109375,-4.666497656543154,-4.204913094003157,9.0625,16.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_001__raw_hex_nibbles__b16__grocery_planning_note_specific,paper_sha256_hex_001,sha256_hex,nonseg_hex_nibble_b16,raw_hex_nibbles,grocery_planning_note_specific,grocery_planning,,64,323,3,0.1795665634674922,0.0247678018575851,0.0,0.7956656346749226,0.9375,0.0625,-4.463143836537301,-4.258285081528522,9.0625,16.0,1,False,False,False,False,False,False,False,True,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_001__raw_hex_nibbles__b16__plant_care_note_specific,paper_sha256_hex_001,sha256_hex,nonseg_hex_nibble_b16,raw_hex_nibbles,plant_care_note_specific,plant_care,,64,261,8,0.210727969348659,0.0689655172413793,0.0,0.7203065134099617,0.890625,0.109375,-4.304432502011787,-4.28346666018607,9.0625,16.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_002__ascii_bytes_fixed_radix__b8__recipe_long_specific,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b8,ascii_bytes_fixed_radix,recipe_long_specific,recipe,,171,775,2,0.1690322580645161,0.0283870967741935,0.0025806451612903,0.7974193548387096,0.7017543859649122,0.2982456140350877,-3.536942484702777,-3.283522058125364,4.005847953216374,7.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_002__ascii_bytes_fixed_radix__b8__recipe_forum_exchange_specific,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b8,ascii_bytes_fixed_radix,recipe_forum_exchange_specific,recipe_forum_exchange,,171,426,16,0.1314553990610328,0.2816901408450704,0.272300469483568,0.3145539906103286,0.4210526315789473,0.5789473684210527,-3.0683615410665723,-2.9440058383776506,4.005847953216374,7.0,2,False,False,False,False,True,False,False,True,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_002__ascii_bytes_fixed_radix__b8__recipe_blog,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b8,ascii_bytes_fixed_radix,recipe_blog,recipe,,171,689,1,0.1799709724238026,0.034833091436865,0.0,0.7750362844702468,0.6900584795321637,0.3099415204678363,-3.642127676702384,-3.541433990094575,4.005847953216374,7.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_002__ascii_bytes_fixed_radix__b8__grocery_planning_note_specific,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b8,ascii_bytes_fixed_radix,grocery_planning_note_specific,grocery_planning,,171,804,3,0.1641791044776119,0.031094527363184,0.0,0.7997512437810945,0.7953216374269005,0.2046783625730994,-3.628360569190324,-3.444393365795868,4.005847953216374,7.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_002__ascii_bytes_fixed_radix__b8__plant_care_note_specific,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b8,ascii_bytes_fixed_radix,plant_care_note_specific,plant_care,,171,757,7,0.1849405548216644,0.0409511228533685,0.0,0.7714663143989432,0.7953216374269005,0.2046783625730994,-3.272323345697901,-3.1204652829847497,4.005847953216374,7.0,1,False,False,False,False,False,False,True,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_002__ascii_bytes_fixed_radix__b16__recipe_long_specific,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b16,ascii_bytes_fixed_radix,recipe_long_specific,recipe,,128,578,5,0.1782006920415225,0.0363321799307958,0.0017301038062283,0.7837370242214533,0.765625,0.234375,-3.863356173830212,-3.525340015785572,5.0,8.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_002__ascii_bytes_fixed_radix__b16__recipe_forum_exchange_specific,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b16,ascii_bytes_fixed_radix,recipe_forum_exchange_specific,recipe_forum_exchange,,128,490,3,0.2020408163265306,0.0551020408163265,0.0040816326530612,0.7387755102040816,0.640625,0.359375,-3.702713082034558,-3.428431210145714,5.0,8.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_002__ascii_bytes_fixed_radix__b16__recipe_blog,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b16,ascii_bytes_fixed_radix,recipe_blog,recipe,,128,524,3,0.1870229007633587,0.0267175572519083,0.0,0.7786259541984732,0.7578125,0.2421875,-4.008728892661954,-3.779523046513973,5.0,8.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_002__ascii_bytes_fixed_radix__b16__grocery_planning_note_specific,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b16,ascii_bytes_fixed_radix,grocery_planning_note_specific,grocery_planning,,128,593,3,0.1922428330522765,0.0134907251264755,0.0,0.7942664418212478,0.7421875,0.2578125,-3.7772164145412472,-3.368100372681805,5.0,8.0,1,False,False,False,False,False,False,False,True,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_002__ascii_bytes_fixed_radix__b16__plant_care_note_specific,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b16,ascii_bytes_fixed_radix,plant_care_note_specific,plant_care,,128,535,2,0.1869158878504672,0.02803738317757,0.0130841121495327,0.77196261682243,0.765625,0.234375,-3.6934891706050017,-3.4244934576473227,5.0,8.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_002__raw_hex_nibbles__b16__recipe_long_specific,paper_sha256_hex_002,sha256_hex,nonseg_hex_nibble_b16,raw_hex_nibbles,recipe_long_specific,recipe,,64,254,1,0.1653543307086614,0.0669291338582677,0.0,0.7677165354330708,0.890625,0.109375,-4.4708776499082425,-4.104547653753063,8.34375,15.0,2,False,True,False,False,False,False,True,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_002__raw_hex_nibbles__b16__recipe_forum_exchange_specific,paper_sha256_hex_002,sha256_hex,nonseg_hex_nibble_b16,raw_hex_nibbles,recipe_forum_exchange_specific,recipe_forum_exchange,,64,296,13,0.1554054054054054,0.0844594594594594,0.0,0.7567567567567568,0.9375,0.0625,-4.700355990815607,-4.498154191993978,8.34375,15.0,3,True,False,False,False,True,False,True,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_002__raw_hex_nibbles__b16__recipe_blog,paper_sha256_hex_002,sha256_hex,nonseg_hex_nibble_b16,raw_hex_nibbles,recipe_blog,recipe,,64,271,1,0.1771217712177121,0.033210332103321,0.0,0.7822878228782287,0.90625,0.09375,-4.871570336323391,-4.44153694422511,8.34375,15.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_002__raw_hex_nibbles__b16__grocery_planning_note_specific,paper_sha256_hex_002,sha256_hex,nonseg_hex_nibble_b16,raw_hex_nibbles,grocery_planning_note_specific,grocery_planning,,64,328,1,0.1829268292682926,0.0091463414634146,0.0,0.8079268292682927,0.859375,0.140625,-4.350000436101704,-4.2179232446244646,8.34375,15.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_002__raw_hex_nibbles__b16__plant_care_note_specific,paper_sha256_hex_002,sha256_hex,nonseg_hex_nibble_b16,raw_hex_nibbles,plant_care_note_specific,plant_care,,64,309,5,0.1877022653721682,0.0258899676375404,0.0,0.7831715210355987,0.875,0.125,-4.178115002196442,-4.028093961053186,8.34375,15.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_003__ascii_bytes_fixed_radix__b8__recipe_long_specific,paper_sha256_hex_003,sha256_hex,nonseg_ascii_b8,ascii_bytes_fixed_radix,recipe_long_specific,recipe,,171,828,3,0.178743961352657,0.0169082125603864,0.0,0.8043478260869565,0.6842105263157895,0.3157894736842105,-3.3656108134426046,-3.168742485780026,4.029239766081871,7.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_003__ascii_bytes_fixed_radix__b8__recipe_forum_exchange_specific,paper_sha256_hex_003,sha256_hex,nonseg_ascii_b8,ascii_bytes_fixed_radix,recipe_forum_exchange_specific,recipe_forum_exchange,,171,721,30,0.1914008321775312,0.0624133148404993,0.0,0.7461858529819695,0.7309941520467836,0.2690058479532163,-3.266985539940781,-3.309440554795593,4.029239766081871,7.0,3,False,True,False,False,False,False,True,True,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_003__ascii_bytes_fixed_radix__b8__recipe_blog,paper_sha256_hex_003,sha256_hex,nonseg_ascii_b8,ascii_bytes_fixed_radix,recipe_blog,recipe,,171,695,4,0.2172661870503597,0.0244604316546762,0.0,0.758273381294964,0.4678362573099415,0.5321637426900585,-2.93300150708047,-2.89560156058538,4.029239766081871,7.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_003__ascii_bytes_fixed_radix__b8__grocery_planning_note_specific,paper_sha256_hex_003,sha256_hex,nonseg_ascii_b8,ascii_bytes_fixed_radix,grocery_planning_note_specific,grocery_planning,,171,818,23,0.1760391198044009,0.0537897310513447,0.0097799511002444,0.7591687041564792,0.695906432748538,0.3040935672514619,-3.318244401066209,-3.058319807838068,4.029239766081871,7.0,3,False,True,False,False,False,False,True,True,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_003__ascii_bytes_fixed_radix__b8__plant_care_note_specific,paper_sha256_hex_003,sha256_hex,nonseg_ascii_b8,ascii_bytes_fixed_radix,plant_care_note_specific,plant_care,,171,858,8,0.1678321678321678,0.0233100233100233,0.0,0.8076923076923077,0.7134502923976608,0.2865497076023392,-3.159913319776521,-3.1150935354887856,4.029239766081871,7.0,1,False,False,False,False,False,False,True,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_003__ascii_bytes_fixed_radix__b16__recipe_long_specific,paper_sha256_hex_003,sha256_hex,nonseg_ascii_b16,ascii_bytes_fixed_radix,recipe_long_specific,recipe,,128,540,3,0.2092592592592592,0.0425925925925925,0.0111111111111111,0.7351851851851852,0.7265625,0.2734375,-3.933129296494788,-3.5811390095820625,4.9765625,8.0,1,False,True,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_003__ascii_bytes_fixed_radix__b16__recipe_forum_exchange_specific,paper_sha256_hex_003,sha256_hex,nonseg_ascii_b16,ascii_bytes_fixed_radix,recipe_forum_exchange_specific,recipe_forum_exchange,,128,552,15,0.2028985507246377,0.0434782608695652,0.0,0.7536231884057971,0.7890625,0.2109375,-3.560884239291655,-3.470240071743653,4.9765625,8.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_003__ascii_bytes_fixed_radix__b16__recipe_blog,paper_sha256_hex_003,sha256_hex,nonseg_ascii_b16,ascii_bytes_fixed_radix,recipe_blog,recipe,,128,542,1,0.1678966789667896,0.040590405904059,0.003690036900369,0.7767527675276753,0.7265625,0.2734375,-3.947257923489281,-3.513603711317785,4.9765625,8.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
