model_id,protocol_variant,topic_schedule,prompt_category,n_segments,n_trials,n_payloads,tail_gain_mean,ci_low,ci_high,mean_tail_tokens,bootstrap_resamples,bootstrap_seed,confidence_level,unit_of_analysis,estimand,interval_definition,filtering_rule,unavailable_rows_in_scope,tail_payload_capacity_bits,evidence_status,adjusted_topic_analysis_relation
mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,deterministic_six_category_rotation,forum_question_answer,230,190,190,3.467436986907042,3.328293428014377,3.599645533522562,55.54347826086956,2000,2026080801,0.95,paired_segment_message; payload-clustered uncertainty,segment full-message mean token log probability minus segment forced-span mean token log probability,payload_cluster_percentile_bootstrap_95_ci_for_segment_weighted_mean_stratified_by_payload_class,completed primary segmented English segment views paired by trial_id and segment_index,0,0,exploratory_descriptive_topic_subgroup,distinct_from_adjusted_single_vs_multi_topic_mixed_model_contrasts
mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,deterministic_six_category_rotation,personal_narrative_blog,230,190,190,3.2451554323342333,3.130023315950775,3.3581847039458568,50.62173913043478,2000,2026080801,0.95,paired_segment_message; payload-clustered uncertainty,segment full-message mean token log probability minus segment forced-span mean token log probability,payload_cluster_percentile_bootstrap_95_ci_for_segment_weighted_mean_stratified_by_payload_class,completed primary segmented English segment views paired by trial_id and segment_index,0,0,exploratory_descriptive_topic_subgroup,distinct_from_adjusted_single_vs_multi_topic_mixed_model_contrasts
mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,deterministic_six_category_rotation,professional_communication,230,190,190,3.2733200176301605,3.1410517567912914,3.4067657892044285,41.48695652173913,2000,2026080801,0.95,paired_segment_message; payload-clustered uncertainty,segment full-message mean token log probability minus segment forced-span mean token log probability,payload_cluster_percentile_bootstrap_95_ci_for_segment_weighted_mean_stratified_by_payload_class,completed primary segmented English segment views paired by trial_id and segment_index,0,0,exploratory_descriptive_topic_subgroup,distinct_from_adjusted_single_vs_multi_topic_mixed_model_contrasts
mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,deterministic_six_category_rotation,recipe_procedure,230,190,190,3.1189814278840458,2.990301629770171,3.2541153815501653,59.165217391304346,2000,2026080801,0.95,paired_segment_message; payload-clustered uncertainty,segment full-message mean token log probability minus segment forced-span mean token log probability,payload_cluster_percentile_bootstrap_95_ci_for_segment_weighted_mean_stratified_by_payload_class,completed primary segmented English segment views paired by trial_id and segment_index,0,0,exploratory_descriptive_topic_subgroup,distinct_from_adjusted_single_vs_multi_topic_mixed_model_contrasts
mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,single_category_within_trial,casual_conversation,230,40,40,3.172561642329401,3.062137154110547,3.2806174356007873,43.517391304347825,2000,2026080801,0.95,paired_segment_message; payload-clustered uncertainty,segment full-message mean token log probability minus segment forced-span mean token log probability,payload_cluster_percentile_bootstrap_95_ci_for_segment_weighted_mean_stratified_by_payload_class,completed primary segmented English segment views paired by trial_id and segment_index,0,0,exploratory_descriptive_topic_subgroup,distinct_from_adjusted_single_vs_multi_topic_mixed_model_contrasts
mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,single_category_within_trial,factual_explanatory,230,40,40,3.2829928151895866,3.1520415838418243,3.4144197708117376,51.65652173913043,2000,2026080801,0.95,paired_segment_message; payload-clustered uncertainty,segment full-message mean token log probability minus segment forced-span mean token log probability,payload_cluster_percentile_bootstrap_95_ci_for_segment_weighted_mean_stratified_by_payload_class,completed primary segmented English segment views paired by trial_id and segment_index,0,0,exploratory_descriptive_topic_subgroup,distinct_from_adjusted_single_vs_multi_topic_mixed_model_contrasts
mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,single_category_within_trial,forum_question_answer,230,40,40,3.5631093015280118,3.4376743816624704,3.6837690969924273,64.58695652173913,2000,2026080801,0.95,paired_segment_message; payload-clustered uncertainty,segment full-message mean token log probability minus segment forced-span mean token log probability,payload_cluster_percentile_bootstrap_95_ci_for_segment_weighted_mean_stratified_by_payload_class,completed primary segmented English segment views paired by trial_id and segment_index,0,0,exploratory_descriptive_topic_subgroup,distinct_from_adjusted_single_vs_multi_topic_mixed_model_contrasts
mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,single_category_within_trial,personal_narrative_blog,230,40,40,3.207349437235688,3.101909085929864,3.311321149414596,46.42173913043478,2000,2026080801,0.95,paired_segment_message; payload-clustered uncertainty,segment full-message mean token log probability minus segment forced-span mean token log probability,payload_cluster_percentile_bootstrap_95_ci_for_segment_weighted_mean_stratified_by_payload_class,completed primary segmented English segment views paired by trial_id and segment_index,0,0,exploratory_descriptive_topic_subgroup,distinct_from_adjusted_single_vs_multi_topic_mixed_model_contrasts
mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,single_category_within_trial,professional_communication,230,40,40,3.408385697961259,3.246049410639888,3.5874074593158545,46.86086956521739,2000,2026080801,0.95,paired_segment_message; payload-clustered uncertainty,segment full-message mean token log probability minus segment forced-span mean token log probability,payload_cluster_percentile_bootstrap_95_ci_for_segment_weighted_mean_stratified_by_payload_class,completed primary segmented English segment views paired by trial_id and segment_index,0,0,exploratory_descriptive_topic_subgroup,distinct_from_adjusted_single_vs_multi_topic_mixed_model_contrasts
mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,single_category_within_trial,recipe_procedure,230,40,40,3.134277398854628,2.9984633372278675,3.2920705177507426,61.178260869565214,2000,2026080801,0.95,paired_segment_message; payload-clustered uncertainty,segment full-message mean token log probability minus segment forced-span mean token log probability,payload_cluster_percentile_bootstrap_95_ci_for_segment_weighted_mean_stratified_by_payload_class,completed primary segmented English segment views paired by trial_id and segment_index,0,0,exploratory_descriptive_topic_subgroup,distinct_from_adjusted_single_vs_multi_topic_mixed_model_contrasts
qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,deterministic_six_category_rotation,casual_conversation,230,190,190,3.0516843892554997,2.94652798679105,3.1584401659724404,24.53913043478261,2000,2026080801,0.95,paired_segment_message; payload-clustered uncertainty,segment full-message mean token log probability minus segment forced-span mean token log probability,payload_cluster_percentile_bootstrap_95_ci_for_segment_weighted_mean_stratified_by_payload_class,completed primary segmented English segment views paired by trial_id and segment_index,0,0,exploratory_descriptive_topic_subgroup,distinct_from_adjusted_single_vs_multi_topic_mixed_model_contrasts
qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,deterministic_six_category_rotation,factual_explanatory,230,190,190,3.411560155772293,3.2843800611679987,3.5452925146666785,33.24782608695652,2000,2026080801,0.95,paired_segment_message; payload-clustered uncertainty,segment full-message mean token log probability minus segment forced-span mean token log probability,payload_cluster_percentile_bootstrap_95_ci_for_segment_weighted_mean_stratified_by_payload_class,completed primary segmented English segment views paired by trial_id and segment_index,0,0,exploratory_descriptive_topic_subgroup,distinct_from_adjusted_single_vs_multi_topic_mixed_model_contrasts
qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,deterministic_six_category_rotation,forum_question_answer,230,190,190,3.255106849992381,3.0936254525597624,3.422860011499283,40.13913043478261,2000,2026080801,0.95,paired_segment_message; payload-clustered uncertainty,segment full-message mean token log probability minus segment forced-span mean token log probability,payload_cluster_percentile_bootstrap_95_ci_for_segment_weighted_mean_stratified_by_payload_class,completed primary segmented English segment views paired by trial_id and segment_index,0,0,exploratory_descriptive_topic_subgroup,distinct_from_adjusted_single_vs_multi_topic_mixed_model_contrasts
qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,deterministic_six_category_rotation,personal_narrative_blog,230,190,190,2.946074966784416,2.827291091332151,3.06952400852055,29.130434782608695,2000,2026080801,0.95,paired_segment_message; payload-clustered uncertainty,segment full-message mean token log probability minus segment forced-span mean token log probability,payload_cluster_percentile_bootstrap_95_ci_for_segment_weighted_mean_stratified_by_payload_class,completed primary segmented English segment views paired by trial_id and segment_index,0,0,exploratory_descriptive_topic_subgroup,distinct_from_adjusted_single_vs_multi_topic_mixed_model_contrasts
qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,deterministic_six_category_rotation,professional_communication,230,190,190,3.652576306791113,3.518991533108462,3.8018627761140715,33.79565217391304,2000,2026080801,0.95,paired_segment_message; payload-clustered uncertainty,segment full-message mean token log probability minus segment forced-span mean token log probability,payload_cluster_percentile_bootstrap_95_ci_for_segment_weighted_mean_stratified_by_payload_class,completed primary segmented English segment views paired by trial_id and segment_index,0,0,exploratory_descriptive_topic_subgroup,distinct_from_adjusted_single_vs_multi_topic_mixed_model_contrasts
qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,deterministic_six_category_rotation,recipe_procedure,230,190,190,3.64126718291505,3.5014173239882567,3.7804208496185705,45.71304347826087,2000,2026080801,0.95,paired_segment_message; payload-clustered uncertainty,segment full-message mean token log probability minus segment forced-span mean token log probability,payload_cluster_percentile_bootstrap_95_ci_for_segment_weighted_mean_stratified_by_payload_class,completed primary segmented English segment views paired by trial_id and segment_index,0,0,exploratory_descriptive_topic_subgroup,distinct_from_adjusted_single_vs_multi_topic_mixed_model_contrasts
qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,single_category_within_trial,casual_conversation,230,40,40,3.0956593080043415,2.9663541262586994,3.2383935022755717,26.143478260869564,2000,2026080801,0.95,paired_segment_message; payload-clustered uncertainty,segment full-message mean token log probability minus segment forced-span mean token log probability,payload_cluster_percentile_bootstrap_95_ci_for_segment_weighted_mean_stratified_by_payload_class,completed primary segmented English segment views paired by trial_id and segment_index,0,0,exploratory_descriptive_topic_subgroup,distinct_from_adjusted_single_vs_multi_topic_mixed_model_contrasts
qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,single_category_within_trial,factual_explanatory,230,40,40,3.25004838884389,3.0835173471878887,3.420249267561583,27.369565217391305,2000,2026080801,0.95,paired_segment_message; payload-clustered uncertainty,segment full-message mean token log probability minus segment forced-span mean token log probability,payload_cluster_percentile_bootstrap_95_ci_for_segment_weighted_mean_stratified_by_payload_class,completed primary segmented English segment views paired by trial_id and segment_index,0,0,exploratory_descriptive_topic_subgroup,distinct_from_adjusted_single_vs_multi_topic_mixed_model_contrasts
qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,single_category_within_trial,forum_question_answer,230,40,40,3.33539979961057,3.174407513735526,3.4937113736926344,38.77391304347826,2000,2026080801,0.95,paired_segment_message; payload-clustered uncertainty,segment full-message mean token log probability minus segment forced-span mean token log probability,payload_cluster_percentile_bootstrap_95_ci_for_segment_weighted_mean_stratified_by_payload_class,completed primary segmented English segment views paired by trial_id and segment_index,0,0,exploratory_descriptive_topic_subgroup,distinct_from_adjusted_single_vs_multi_topic_mixed_model_contrasts
qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,single_category_within_trial,personal_narrative_blog,230,40,40,2.9452064074222206,2.842918859126406,3.0511551602643583,30.7,2000,2026080801,0.95,paired_segment_message; payload-clustered uncertainty,segment full-message mean token log probability minus segment forced-span mean token log probability,payload_cluster_percentile_bootstrap_95_ci_for_segment_weighted_mean_stratified_by_payload_class,completed primary segmented English segment views paired by trial_id and segment_index,0,0,exploratory_descriptive_topic_subgroup,distinct_from_adjusted_single_vs_multi_topic_mixed_model_contrasts
qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,single_category_within_trial,professional_communication,230,40,40,3.5639373229722504,3.431116885626006,3.7036088503198465,32.44347826086957,2000,2026080801,0.95,paired_segment_message; payload-clustered uncertainty,segment full-message mean token log probability minus segment forced-span mean token log probability,payload_cluster_percentile_bootstrap_95_ci_for_segment_weighted_mean_stratified_by_payload_class,completed primary segmented English segment views paired by trial_id and segment_index,0,0,exploratory_descriptive_topic_subgroup,distinct_from_adjusted_single_vs_multi_topic_mixed_model_contrasts
qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,single_category_within_trial,recipe_procedure,230,40,40,3.5325510201913355,3.3888232990989193,3.6755083134801554,39.10434782608696,2000,2026080801,0.95,paired_segment_message; payload-clustered uncertainty,segment full-message mean token log probability minus segment forced-span mean token log probability,payload_cluster_percentile_bootstrap_95_ci_for_segment_weighted_mean_stratified_by_payload_class,completed primary segmented English segment views paired by trial_id and segment_index,0,0,exploratory_descriptive_topic_subgroup,distinct_from_adjusted_single_vs_multi_topic_mixed_model_contrasts
