preprocess_schema_version,input_run_identity_sha256,evidence_status,evidence_family,study_phase,record_type,trial_id,work_id,source_trial_id,source_record_sha256,transform_work_id,transformation_model_id,transformation_record_sha256,model_id,source_model_id,payload_name,payload_class,payload_split,prompt_id,prompt_category,language,protocol_variant,representation_name,codec_id,alphabet_size_B,segmented,segment_count,segment_size_ranks,token_filter,tail_policy,leadin_tokens,topic_schedule,ablation_factor,ablation_level,robustness_family,replay_mode,transformation_id,mitigation_id,protocol_contract_revision,result_schema_revision,exact_rank_replay,exact_payload_recovery,recovery_outcome_semantics,exact_recovery,H_bits,artifact_bit_length,serialized_payload_bits,effective_representation_bits_per_full_token,effective_artifact_bits_per_full_token,effective_serialized_bits_per_full_token,effective_payload_rate,forced_token_count,tail_token_count,full_token_count,mean_log_probability,unavailable_fields
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,confirmatory,primary_v2_confirmatory,rankcloak_trial,revision_v1_primary_v2_payload_fidelity_v2__06cc014075a8ff6c0aaf,revision_v1_primary_v2_payload_fidelity_v2__06cc014075a8ff6c0aaf,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,train,professional_project_update,professional_communication,en,segmented_hex_single_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,0,single_assigned_prompt,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,1.1228070175438596,1.1228070175438596,2.245614035087719,1.1228070175438596,64,164,228,-4.865574426101761,
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,confirmatory,primary_v2_confirmatory,rankcloak_trial,revision_v1_primary_v2_payload_fidelity_v2__877c651439472cad6a87,revision_v1_primary_v2_payload_fidelity_v2__877c651439472cad6a87,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,train,professional_project_update,professional_communication,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,0,deterministic_six_category_rotation,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,0.5614035087719298,0.5614035087719298,1.1228070175438596,0.5614035087719298,64,392,456,-4.598288230512301,
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,confirmatory,primary_v2_confirmatory,rankcloak_trial,revision_v1_primary_v2_payload_fidelity_v2__ac96bccc879bf3e5d063,revision_v1_primary_v2_payload_fidelity_v2__ac96bccc879bf3e5d063,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_002,sha256_hex,train,forum_practical_answer,forum_question_answer,en,direct_subword_calgacus,direct_subword,direct_subword,,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,,256,512,,7.314285714285714,14.628571428571428,7.314285714285714,35,0,35,-6.761366468465961,
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,confirmatory,primary_v2_confirmatory,rankcloak_trial,revision_v1_primary_v2_payload_fidelity_v2__7a5d5f22b84f252350cf,revision_v1_primary_v2_payload_fidelity_v2__7a5d5f22b84f252350cf,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_002,sha256_hex,train,forum_practical_answer,forum_question_answer,en,nonseg_ascii_b8,ascii_b8,ascii_b8,8,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,512,256,512,2.9941520467836256,1.4970760233918128,2.9941520467836256,1.4970760233918128,171,0,171,-3.513196958755685,
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,confirmatory,primary_v2_confirmatory,rankcloak_trial,revision_v1_primary_v2_payload_fidelity_v2__c401ea7107ff1220fd41,revision_v1_primary_v2_payload_fidelity_v2__c401ea7107ff1220fd41,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_002,sha256_hex,train,forum_practical_answer,forum_question_answer,en,nonseg_ascii_b16,ascii_b16,ascii_b16,16,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,512,256,512,4.0,2.0,4.0,2.0,128,0,128,-3.8318383798952578,
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,confirmatory,primary_v2_confirmatory,rankcloak_trial,revision_v1_primary_v2_payload_fidelity_v2__01e40a98bc77a3e51811,revision_v1_primary_v2_payload_fidelity_v2__01e40a98bc77a3e51811,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_002,sha256_hex,train,forum_practical_answer,forum_question_answer,en,nonseg_hex_nibble_b16,hex_nibble,hex_nibble,16,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,4.0,4.0,8.0,4.0,64,0,64,-4.390389144900154,
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,confirmatory,primary_v2_confirmatory,rankcloak_trial,revision_v1_primary_v2_payload_fidelity_v2__7d79ac4d3abd2d1a1323,revision_v1_primary_v2_payload_fidelity_v2__7d79ac4d3abd2d1a1323,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_002,sha256_hex,train,forum_practical_answer,forum_question_answer,en,segmented_hex_single_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,0,single_assigned_prompt,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,0.2810098792535675,0.2810098792535675,0.562019758507135,0.2810098792535675,64,847,911,-4.740345464059692,
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,confirmatory,primary_v2_confirmatory,rankcloak_trial,revision_v1_primary_v2_payload_fidelity_v2__bbcfb4a8110ef560a3cd,revision_v1_primary_v2_payload_fidelity_v2__bbcfb4a8110ef560a3cd,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_002,sha256_hex,train,forum_practical_answer,forum_question_answer,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,0,deterministic_six_category_rotation,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,0.5553145336225597,0.5553145336225597,1.1106290672451193,0.5553145336225597,64,397,461,-4.749835103684914,
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,confirmatory,primary_v2_confirmatory,rankcloak_trial,revision_v1_primary_v2_payload_fidelity_v2__b64df0dafa71cbefc64d,revision_v1_primary_v2_payload_fidelity_v2__b64df0dafa71cbefc64d,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,train,procedure_simple_meal,recipe_procedure,en,direct_subword_calgacus,direct_subword,direct_subword,,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,,256,512,,5.688888888888889,11.377777777777778,5.688888888888889,45,0,45,-5.36174335479602,
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,confirmatory,primary_v2_confirmatory,rankcloak_trial,revision_v1_primary_v2_payload_fidelity_v2__e0706e88a3a9a987e31f,revision_v1_primary_v2_payload_fidelity_v2__e0706e88a3a9a987e31f,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,train,procedure_simple_meal,recipe_procedure,en,nonseg_ascii_b8,ascii_b8,ascii_b8,8,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,512,256,512,2.9941520467836256,1.4970760233918128,2.9941520467836256,1.4970760233918128,171,0,171,-3.339978406356668,
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,confirmatory,primary_v2_confirmatory,rankcloak_trial,revision_v1_primary_v2_payload_fidelity_v2__b62550f4b82bfab09013,revision_v1_primary_v2_payload_fidelity_v2__b62550f4b82bfab09013,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,train,procedure_simple_meal,recipe_procedure,en,nonseg_ascii_b16,ascii_b16,ascii_b16,16,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,512,256,512,4.0,2.0,4.0,2.0,128,0,128,-3.6192850445435782,
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,confirmatory,primary_v2_confirmatory,rankcloak_trial,revision_v1_primary_v2_payload_fidelity_v2__4824010e40a51e03ded5,revision_v1_primary_v2_payload_fidelity_v2__4824010e40a51e03ded5,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,train,procedure_simple_meal,recipe_procedure,en,nonseg_hex_nibble_b16,hex_nibble,hex_nibble,16,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,4.0,4.0,8.0,4.0,64,0,64,-4.408034335083492,
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,confirmatory,primary_v2_confirmatory,rankcloak_trial,revision_v1_primary_v2_payload_fidelity_v2__1de2cc5cb285cca44832,revision_v1_primary_v2_payload_fidelity_v2__1de2cc5cb285cca44832,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,train,procedure_simple_meal,recipe_procedure,en,segmented_hex_single_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,0,single_assigned_prompt,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,0.2740899357601713,0.2740899357601713,0.5481798715203426,0.2740899357601713,64,870,934,-5.096309397129038,
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,confirmatory,primary_v2_confirmatory,rankcloak_trial,revision_v1_primary_v2_payload_fidelity_v2__b966824d49f467a34d38,revision_v1_primary_v2_payload_fidelity_v2__b966824d49f467a34d38,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,train,procedure_simple_meal,recipe_procedure,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,0,deterministic_six_category_rotation,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,0.5885057471264368,0.5885057471264368,1.1770114942528735,0.5885057471264368,64,371,435,-4.905898816955924,
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,confirmatory,primary_v2_confirmatory,rankcloak_trial,revision_v1_primary_v2_payload_fidelity_v2__f0335218c70edfea9f7f,revision_v1_primary_v2_payload_fidelity_v2__f0335218c70edfea9f7f,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_004,sha256_hex,train,narrative_small_discovery,personal_narrative_blog,en,direct_subword_calgacus,direct_subword,direct_subword,,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,,256,512,,7.314285714285714,14.628571428571428,7.314285714285714,35,0,35,-6.563211011111917,
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,confirmatory,primary_v2_confirmatory,rankcloak_trial,revision_v1_primary_v2_payload_fidelity_v2__c431dfdb876202416f29,revision_v1_primary_v2_payload_fidelity_v2__c431dfdb876202416f29,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_004,sha256_hex,train,narrative_small_discovery,personal_narrative_blog,en,nonseg_ascii_b8,ascii_b8,ascii_b8,8,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,512,256,512,2.9941520467836256,1.4970760233918128,2.9941520467836256,1.4970760233918128,171,0,171,-3.468423458535124,
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,confirmatory,primary_v2_confirmatory,rankcloak_trial,revision_v1_primary_v2_payload_fidelity_v2__5ff0412a79be126daf4c,revision_v1_primary_v2_payload_fidelity_v2__5ff0412a79be126daf4c,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_004,sha256_hex,train,narrative_small_discovery,personal_narrative_blog,en,nonseg_ascii_b16,ascii_b16,ascii_b16,16,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,512,256,512,4.0,2.0,4.0,2.0,128,0,128,-4.284195826714589,
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,confirmatory,primary_v2_confirmatory,rankcloak_trial,revision_v1_primary_v2_payload_fidelity_v2__a82259799efcbdddcd9b,revision_v1_primary_v2_payload_fidelity_v2__a82259799efcbdddcd9b,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_004,sha256_hex,train,narrative_small_discovery,personal_narrative_blog,en,nonseg_hex_nibble_b16,hex_nibble,hex_nibble,16,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,4.0,4.0,8.0,4.0,64,0,64,-4.718841548036031,
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,confirmatory,primary_v2_confirmatory,rankcloak_trial,revision_v1_primary_v2_payload_fidelity_v2__4dfb7404c05c64df5b2e,revision_v1_primary_v2_payload_fidelity_v2__4dfb7404c05c64df5b2e,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_004,sha256_hex,train,narrative_small_discovery,personal_narrative_blog,en,segmented_hex_single_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,0,single_assigned_prompt,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,0.579185520361991,0.579185520361991,1.158371040723982,0.579185520361991,64,378,442,-5.148605667099848,
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,confirmatory,primary_v2_confirmatory,rankcloak_trial,revision_v1_primary_v2_payload_fidelity_v2__3689081bb5c4511b1c87,revision_v1_primary_v2_payload_fidelity_v2__3689081bb5c4511b1c87,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_004,sha256_hex,train,narrative_small_discovery,personal_narrative_blog,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,0,deterministic_six_category_rotation,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,0.5412262156448203,0.5412262156448203,1.0824524312896406,0.5412262156448203,64,409,473,-4.911269899682133,
