source_type,source_id,payload_name,cover_prompt_name,prompt_family,prompt_length_characters,prompt_length_tokens,alphabet_size,baseline_mode,character_count,token_count,line_count,whitespace_fraction,punctuation_fraction,digit_fraction,alphabetic_fraction,unique_token_fraction,repeated_token_fraction,mean_token_log_probability,median_token_log_probability,mean_generated_rank,p95_generated_rank,fraction_rank_le_16,fraction_rank_le_64
rankcloak,rankcloak_12,sha256_public_test_string,biology_long_specific,biology,808,137,32.0,,401,103,15,0.12967581047381546,0.14214463840399003,0.0,0.7281795511221946,0.7766990291262136,0.22330097087378642,-4.9826803861932465,-4.956995396289361,14.019417475728156,26.89999999999999,0.5922330097087378,1.0
rankcloak,rankcloak_13,sha256_public_test_string,car_buying_long_specific,car_buying,642,111,32.0,,364,103,5,0.13736263736263737,0.1043956043956044,0.005494505494505495,0.7417582417582418,0.9029126213592233,0.09708737864077666,-5.3293138774115425,-5.121142452049838,14.019417475728156,26.89999999999999,0.5922330097087378,1.0
rankcloak,rankcloak_14,sha256_public_test_string,forum_reply,forum,126,24,32.0,,526,103,5,0.155893536121673,0.045627376425855515,0.011406844106463879,0.7870722433460076,0.8446601941747572,0.15533980582524276,-4.931394846320324,-4.954339250916085,14.019417475728156,26.89999999999999,0.5922330097087378,1.0
rankcloak,rankcloak_15,sha256_public_test_string,recipe_blog,recipe,136,24,64.0,,429,86,1,0.17016317016317017,0.016317016317016316,0.0,0.8135198135198135,0.9302325581395349,0.06976744186046513,-5.692960413807393,-5.327619856730699,28.813953488372093,54.75,0.2441860465116279,1.0
rankcloak,rankcloak_16,sha256_public_test_string,recipe_long_specific,recipe,836,160,64.0,,399,86,1,0.16040100250626566,0.03258145363408521,0.0,0.7994987468671679,0.9186046511627907,0.08139534883720934,-6.063468582068202,-5.721451793155994,28.813953488372093,54.75,0.2441860465116279,1.0
rankcloak,rankcloak_17,sha256_public_test_string,biology_long_specific,biology,808,137,64.0,,401,86,5,0.14962593516209477,0.0798004987531172,0.004987531172069825,0.7655860349127181,0.8953488372093024,0.10465116279069764,-5.682573059693481,-5.627942510128072,28.813953488372093,54.75,0.2441860465116279,1.0
rankcloak,rankcloak_18,sha256_public_test_string,car_buying_long_specific,car_buying,642,111,64.0,,326,86,5,0.18098159509202455,0.10122699386503067,0.06748466257668712,0.6503067484662577,0.8604651162790697,0.13953488372093026,-5.902867993250722,-5.622128118849522,28.813953488372093,54.75,0.2441860465116279,1.0
rankcloak,rankcloak_19,sha256_public_test_string,forum_reply,forum,126,24,64.0,,388,86,10,0.18556701030927836,0.059278350515463915,0.0,0.7551546391752577,0.8255813953488372,0.17441860465116277,-5.7341612594580065,-5.401139943758942,28.813953488372093,54.75,0.2441860465116279,1.0
rankcloak,rankcloak_20,random_128_bit_hex,recipe_blog,recipe,136,24,8.0,,349,86,1,0.17191977077363896,0.045845272206303724,0.0,0.7822349570200573,0.8255813953488372,0.17441860465116277,-3.841198518831575,-3.2796791169561192,4.1976744186046515,7.0,1.0,1.0
rankcloak,rankcloak_21,random_128_bit_hex,recipe_long_specific,recipe,836,160,8.0,,422,86,2,0.17061611374407584,0.030805687203791468,0.0,0.7985781990521327,0.8023255813953488,0.19767441860465118,-3.280615427197945,-3.2545962173198255,4.1976744186046515,7.0,1.0,1.0
rankcloak,rankcloak_22,random_128_bit_hex,biology_long_specific,biology,808,137,8.0,,444,86,2,0.1554054054054054,0.02027027027027027,0.01126126126126126,0.8108108108108109,0.8488372093023255,0.15116279069767447,-3.606102778031414,-3.3853005432711907,4.1976744186046515,7.0,1.0,1.0
rankcloak,rankcloak_23,random_128_bit_hex,car_buying_long_specific,car_buying,642,111,8.0,,342,86,5,0.17543859649122806,0.07602339181286549,0.005847953216374269,0.7397660818713451,0.8372093023255814,0.16279069767441856,-3.7949005327107352,-3.4634293003789924,4.1976744186046515,7.0,1.0,1.0
rankcloak,rankcloak_24,random_128_bit_hex,forum_reply,forum,126,24,8.0,,429,86,8,0.1655011655011655,0.055944055944055944,0.002331002331002331,0.7738927738927739,0.9069767441860465,0.09302325581395354,-3.913436023028238,-3.417481551626489,4.1976744186046515,7.0,1.0,1.0
rankcloak,rankcloak_25,random_128_bit_hex,recipe_blog,recipe,136,24,16.0,,274,64,2,0.18248175182481752,0.025547445255474453,0.010948905109489052,0.781021897810219,0.859375,0.140625,-4.021715539322706,-3.4047429808967458,4.6875,7.0,1.0,1.0
rankcloak,rankcloak_26,random_128_bit_hex,recipe_long_specific,recipe,836,160,16.0,,265,64,3,0.2037735849056604,0.03018867924528302,0.007547169811320755,0.7509433962264151,0.859375,0.140625,-3.831174171985217,-3.5415541613940222,4.6875,7.0,1.0,1.0
rankcloak,rankcloak_27,random_128_bit_hex,biology_long_specific,biology,808,137,16.0,,312,64,3,0.16025641025641027,0.03205128205128205,0.019230769230769232,0.7884615384615384,0.921875,0.078125,-4.049942478370806,-3.5708700472617974,4.6875,7.0,1.0,1.0
rankcloak,rankcloak_28,random_128_bit_hex,car_buying_long_specific,car_buying,642,111,16.0,,276,64,3,0.17753623188405798,0.04710144927536232,0.0,0.7717391304347826,0.890625,0.109375,-4.145632935770354,-3.7254084862137216,4.6875,7.0,1.0,1.0
rankcloak,rankcloak_29,random_128_bit_hex,forum_reply,forum,126,24,16.0,,310,64,3,0.17096774193548386,0.03225806451612903,0.0,0.7967741935483871,0.765625,0.234375,-3.680721761520008,-3.3462586562934193,4.6875,7.0,1.0,1.0
rankcloak,rankcloak_30,random_128_bit_hex,recipe_blog,recipe,136,24,32.0,,214,52,1,0.1588785046728972,0.07009345794392523,0.0,0.7710280373831776,0.8461538461538461,0.15384615384615385,-5.623239684911349,-5.49517802376819,14.923076923076923,26.0,0.5192307692307693,1.0
rankcloak,rankcloak_31,random_128_bit_hex,recipe_long_specific,recipe,836,160,32.0,,238,52,5,0.14705882352941177,0.08823529411764706,0.0,0.7647058823529411,0.9423076923076923,0.05769230769230771,-5.099351349851554,-5.240966370752316,14.923076923076923,26.0,0.5192307692307693,1.0
rankcloak,rankcloak_32,random_128_bit_hex,biology_long_specific,biology,808,137,32.0,,254,52,1,0.14173228346456693,0.07086614173228346,0.003937007874015748,0.7834645669291339,1.0,0.0,-5.797141979668709,-5.5872019983065755,14.923076923076923,26.0,0.5192307692307693,1.0
rankcloak,rankcloak_33,random_128_bit_hex,car_buying_long_specific,car_buying,642,111,32.0,,256,52,5,0.171875,0.06640625,0.0,0.76171875,0.9423076923076923,0.05769230769230771,-5.2061306142314825,-5.248940538014212,14.923076923076923,26.0,0.5192307692307693,1.0
rankcloak,rankcloak_34,random_128_bit_hex,forum_reply,forum,126,24,32.0,,224,52,6,0.17410714285714285,0.05357142857142857,0.0,0.7723214285714286,0.9230769230769231,0.07692307692307687,-5.274990461645605,-4.951954667984126,14.923076923076923,26.0,0.5192307692307693,1.0
rankcloak,rankcloak_35,random_128_bit_hex,recipe_blog,recipe,136,24,64.0,,144,43,1,0.1111111111111111,0.11805555555555555,0.013888888888888888,0.7569444444444444,0.9069767441860465,0.09302325581395354,-5.9507899739282575,-5.613536365751518,27.41860465116279,55.0,0.4186046511627907,1.0
rankcloak,rankcloak_36,random_128_bit_hex,recipe_long_specific,recipe,836,160,64.0,,175,43,4,0.17142857142857143,0.011428571428571429,0.0,0.8114285714285714,0.8837209302325582,0.11627906976744184,-6.250773927968478,-5.752734640809287,27.41860465116279,55.0,0.4186046511627907,1.0
rankcloak,rankcloak_37,random_128_bit_hex,biology_long_specific,biology,808,137,64.0,,220,43,3,0.15454545454545454,0.045454545454545456,0.0,0.8,0.9069767441860465,0.09302325581395354,-5.865916193378942,-5.858547200929824,27.41860465116279,55.0,0.4186046511627907,1.0
rankcloak,rankcloak_38,random_128_bit_hex,car_buying_long_specific,car_buying,642,111,64.0,,267,43,1,0.12734082397003746,0.033707865168539325,0.0,0.8389513108614233,0.8837209302325582,0.11627906976744184,-6.146613292170493,-5.517551988019942,27.41860465116279,55.0,0.4186046511627907,1.0
rankcloak,rankcloak_39,random_128_bit_hex,forum_reply,forum,126,24,64.0,,190,43,1,0.12105263157894737,0.08947368421052632,0.0,0.7894736842105263,0.9767441860465116,0.023255813953488413,-6.007691693997857,-5.690988677573449,27.41860465116279,55.0,0.4186046511627907,1.0
rankcloak,rankcloak_40,synthetic_uuid_v4_like,recipe_blog,recipe,136,24,8.0,,391,96,1,0.16112531969309463,0.056265984654731455,0.0,0.7800511508951407,0.8541666666666666,0.14583333333333337,-4.13782781434132,-3.6004663394483174,4.229166666666667,7.0,1.0,1.0
rankcloak,rankcloak_41,synthetic_uuid_v4_like,recipe_long_specific,recipe,836,160,8.0,,421,96,10,0.17814726840855108,0.03800475059382423,0.0,0.7814726840855107,0.84375,0.15625,-3.637671134994317,-3.303064311465855,4.229166666666667,7.0,1.0,1.0
rankcloak,rankcloak_42,synthetic_uuid_v4_like,biology_long_specific,biology,808,137,8.0,,542,96,3,0.14575645756457564,0.027675276752767528,0.0018450184501845018,0.8247232472324724,0.8125,0.1875,-3.679153662589567,-3.238520768570801,4.229166666666667,7.0,1.0,1.0
rankcloak,rankcloak_43,synthetic_uuid_v4_like,car_buying_long_specific,car_buying,642,111,8.0,,424,96,7,0.19339622641509435,0.0330188679245283,0.0,0.7688679245283019,0.8229166666666666,0.17708333333333337,-3.3936611951694338,-3.1647919299927416,4.229166666666667,7.0,1.0,1.0
rankcloak,rankcloak_44,synthetic_uuid_v4_like,forum_reply,forum,126,24,8.0,,412,96,21,0.1820388349514563,0.0825242718446602,0.0048543689320388345,0.720873786407767,0.8020833333333334,0.19791666666666663,-3.83516625633782,-3.322141133841587,4.229166666666667,7.0,1.0,1.0
rankcloak,rankcloak_45,synthetic_uuid_v4_like,recipe_blog,recipe,136,24,16.0,,305,72,3,0.18032786885245902,0.019672131147540985,0.01639344262295082,0.7836065573770492,0.8472222222222222,0.1527777777777778,-4.485494450165962,-3.996586696008001,5.694444444444445,11.800000000000011,1.0,1.0
rankcloak,rankcloak_46,synthetic_uuid_v4_like,recipe_long_specific,recipe,836,160,16.0,,347,72,2,0.1729106628242075,0.03170028818443804,0.0,0.792507204610951,0.8472222222222222,0.1527777777777778,-4.004686983998914,-3.8786620902832603,5.694444444444445,11.800000000000011,1.0,1.0
rankcloak,rankcloak_47,synthetic_uuid_v4_like,biology_long_specific,biology,808,137,16.0,,342,72,2,0.15204678362573099,0.023391812865497075,0.0,0.8245614035087719,0.8333333333333334,0.16666666666666663,-3.9838286656823465,-3.8128362527199506,5.694444444444445,11.800000000000011,1.0,1.0
rankcloak,rankcloak_48,synthetic_uuid_v4_like,car_buying_long_specific,car_buying,642,111,16.0,,328,72,13,0.17378048780487804,0.0701219512195122,0.0,0.7530487804878049,0.9027777777777778,0.09722222222222221,-4.440804974315065,-4.061791147685529,5.694444444444445,11.800000000000011,1.0,1.0
rankcloak,rankcloak_49,synthetic_uuid_v4_like,forum_reply,forum,126,24,16.0,,343,72,2,0.16909620991253643,0.037900874635568516,0.0,0.793002915451895,0.8611111111111112,0.13888888888888884,-3.886617205295183,-3.5362019055959637,5.694444444444445,11.800000000000011,1.0,1.0
rankcloak,rankcloak_50,synthetic_uuid_v4_like,recipe_blog,recipe,136,24,32.0,,249,58,1,0.1927710843373494,0.024096385542168676,0.012048192771084338,0.7710843373493976,0.7931034482758621,0.2068965517241379,-5.081651353860094,-4.777075777444134,13.793103448275861,27.15,0.6379310344827587,1.0
rankcloak,rankcloak_51,synthetic_uuid_v4_like,recipe_long_specific,recipe,836,160,32.0,,288,58,1,0.1840277777777778,0.006944444444444444,0.0,0.8055555555555556,0.8448275862068966,0.15517241379310343,-4.9389132764845005,-4.789235249621319,13.793103448275861,27.15,0.6379310344827587,1.0
rankcloak,rankcloak_52,synthetic_uuid_v4_like,biology_long_specific,biology,808,137,32.0,,351,58,3,0.11965811965811966,0.04843304843304843,0.0,0.8319088319088319,0.9310344827586207,0.06896551724137934,-5.740481414168885,-5.267664250115931,13.793103448275861,27.15,0.6379310344827587,1.0
rankcloak,rankcloak_53,synthetic_uuid_v4_like,car_buying_long_specific,car_buying,642,111,32.0,,212,58,1,0.20754716981132076,0.0330188679245283,0.018867924528301886,0.7169811320754716,0.8448275862068966,0.15517241379310343,-5.073319486982874,-4.9028157305858855,13.793103448275861,27.15,0.6379310344827587,1.0
rankcloak,rankcloak_54,synthetic_uuid_v4_like,forum_reply,forum,126,24,32.0,,273,58,7,0.15018315018315018,0.05128205128205128,0.0,0.7985347985347986,0.8793103448275862,0.12068965517241381,-5.283965962166191,-4.920646738840577,13.793103448275861,27.15,0.6379310344827587,1.0
rankcloak,rankcloak_55,synthetic_uuid_v4_like,recipe_blog,recipe,136,24,64.0,,223,48,1,0.14798206278026907,0.04035874439461883,0.0,0.8116591928251121,0.9375,0.0625,-6.653027756135503,-5.992212815919605,29.479166666666668,53.0,0.22916666666666666,1.0
rankcloak,rankcloak_56,synthetic_uuid_v4_like,recipe_long_specific,recipe,836,160,64.0,,241,48,1,0.18672199170124482,0.0,0.0,0.8132780082987552,0.9375,0.0625,-5.849696601597436,-5.529206611632913,29.479166666666668,53.0,0.22916666666666666,1.0
rankcloak,rankcloak_57,synthetic_uuid_v4_like,biology_long_specific,biology,808,137,64.0,,286,48,1,0.10139860139860139,0.024475524475524476,0.0,0.8741258741258742,0.9791666666666666,0.02083333333333337,-6.592082597321219,-6.024752463891555,29.479166666666668,53.0,0.22916666666666666,1.0
rankcloak,rankcloak_58,synthetic_uuid_v4_like,car_buying_long_specific,car_buying,642,111,64.0,,197,48,2,0.20304568527918782,0.04568527918781726,0.02030456852791878,0.7309644670050761,0.8958333333333334,0.10416666666666663,-6.205345952835148,-5.956947106742135,29.479166666666668,53.0,0.22916666666666666,1.0
rankcloak,rankcloak_59,synthetic_uuid_v4_like,forum_reply,forum,126,24,64.0,,258,48,6,0.16666666666666666,0.031007751937984496,0.0,0.8023255813953488,0.875,0.125,-5.510316238157017,-5.474249815954017,29.479166666666668,53.0,0.22916666666666666,1.0
baseline,baseline_0,,recipe_blog,recipe,136,24,,greedy,328,79,1,0.17073170731707318,0.03048780487804878,0.0,0.7987804878048781,0.7721518987341772,0.22784810126582278,-0.3477049245279144,-0.14201205284451746,1.0,1.0,1.0,1.0
baseline,baseline_1,,recipe_long_specific,recipe,836,160,,greedy,349,79,1,0.1833810888252149,0.02865329512893983,0.0,0.7879656160458453,0.7088607594936709,0.2911392405063291,-0.5670284134214276,-0.37152856255943334,1.0,1.0,1.0,1.0
baseline,baseline_2,,biology_long_specific,biology,808,137,,greedy,390,79,1,0.17692307692307693,0.020512820512820513,0.0,0.8025641025641026,0.6835443037974683,0.31645569620253167,-0.36986674579871515,-0.18889943799544184,1.0,1.0,1.0,1.0
baseline,baseline_3,,car_buying_long_specific,car_buying,642,111,,greedy,335,79,1,0.191044776119403,0.041791044776119404,0.0,0.7671641791044777,0.620253164556962,0.379746835443038,-0.41547220498756005,-0.3190768150765173,1.0,1.0,1.0,1.0
baseline,baseline_4,,forum_reply,forum,126,24,,greedy,365,79,7,0.1726027397260274,0.04657534246575343,0.0,0.7808219178082192,0.759493670886076,0.240506329113924,-0.3144551802973192,-0.11875242037787714,1.0,1.0,1.0,1.0
