trial_id,protocol_variant,payload_name,payload_class,payload_kind,representation_name,segment_size,segment_count,message_count,topic_schedule_name,leadin_policy,leadin_token_count,tail_policy,actual_tail_token_count_mean,token_filter_name,total_forced_rank_count,total_forced_prefix_token_count,total_full_message_token_count,total_full_message_character_count,exact_recovery,generation_seconds,recovery_seconds,forced_prefix_mean_log_probability_mean,forced_prefix_repetition_mean,forced_prefix_punctuation_fraction_mean,forced_prefix_artifact_count_mean,full_message_mean_log_probability_mean,full_message_repetition_mean,full_message_punctuation_fraction_mean,full_message_artifact_count_mean,model_repo_id,model_filename,model_path_relative,notes
segmented_hex_single_topic_sentence_tail_filtered__paper_sha256_hex_000__raw_hex_nibbles__seg8__single_recipe_long__none__safe_text__101c2ff265,segmented_hex_single_topic_sentence_tail_filtered,paper_sha256_hex_000,sha256_hex,sha256_hex,raw_hex_nibbles,8,8,8,single_recipe_long,none,0,sentence_tail_min20_max60,31.75,safe_text_filter_v1,64,64,318,1433,False,7.765769703000842,1.2889940139975806,-4.523686984943472,0.0,0.0594774413388543,0.375,-1.439893029591507,0.1726601738656089,0.0386412014479881,0.375,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_random_128_bit_hex_001__raw_hex_nibbles__seg8__mixed_recipe_forum_bl__4a6eb64268,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,paper_random_128_bit_hex_001,random_128_bit_hex,random_hex,raw_hex_nibbles,8,4,4,mixed_recipe_forum_blog_grocery_plant,greedy_leadin8,8,sentence_tail_min20_max60,40.5,safe_text_filter_v1,32,32,226,987,True,5.263771695004834,0.9086591669947666,-6.47964931885417,0.03125,0.0356818181818181,0.0,-1.3209986163738865,0.1680571524384401,0.0368311275823479,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_single_topic_sentence_tail_filtered__paper_random_256_bit_hex_000__raw_hex_nibbles__seg8__single_recipe_long__none__sa__19171968a4,segmented_hex_single_topic_sentence_tail_filtered,paper_random_256_bit_hex_000,random_256_bit_hex,random_hex,raw_hex_nibbles,8,8,8,single_recipe_long,none,0,sentence_tail_min20_max60,30.25,safe_text_filter_v1,64,64,306,1412,True,7.498058886001672,1.2825988670010702,-4.723332836472212,0.015625,0.0207214519714519,0.125,-1.6221542175650403,0.1362254078770279,0.0304409513696631,0.125,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_sentence_tail_filtered__paper_random_256_bit_hex_000__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_groce__a577c684c6,segmented_hex_multi_topic_sentence_tail_filtered,paper_random_256_bit_hex_000,random_256_bit_hex,random_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,none,0,sentence_tail_min20_max60,29.5,safe_text_filter_v1,64,64,300,1355,True,7.168798896997032,1.1028745879957569,-4.99970656632294,0.015625,0.0214015151515151,0.0,-1.533534582516613,0.14739542261186,0.0339465026394949,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_random_256_bit_hex_000__raw_hex_nibbles__seg8__mixed_recipe_forum_bl__9908d84798,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,paper_random_256_bit_hex_000,random_256_bit_hex,random_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,greedy_leadin8,8,sentence_tail_min20_max60,35.0,safe_text_filter_v1,64,64,408,1837,True,9.590715085996637,1.8011395459980122,-5.642782407256619,0.0,0.00879329004329,0.0,-1.3417952079884397,0.150310819868256,0.0324804271913813,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_single_topic_sentence_tail_filtered__paper_random_256_bit_hex_001__raw_hex_nibbles__seg8__single_recipe_long__none__sa__efca693e97,segmented_hex_single_topic_sentence_tail_filtered,paper_random_256_bit_hex_001,random_256_bit_hex,random_hex,raw_hex_nibbles,8,8,8,single_recipe_long,none,0,sentence_tail_min20_max60,31.625,safe_text_filter_v1,64,64,317,1367,False,7.70844718599983,1.2886940829921514,-4.865277284271016,0.015625,0.0515255407718643,0.125,-1.4775219560160269,0.1616692763277203,0.0402179565095291,0.125,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_sentence_tail_filtered__paper_random_256_bit_hex_001__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_groce__4bec2693fe,segmented_hex_multi_topic_sentence_tail_filtered,paper_random_256_bit_hex_001,random_256_bit_hex,random_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,none,0,sentence_tail_min20_max60,27.375,safe_text_filter_v1,64,64,283,1258,True,6.771750423005869,1.1018411549957818,-4.977276809625945,0.0,0.0271083732973976,0.125,-1.534367554553072,0.1185620460305334,0.0373941081194592,0.125,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_random_256_bit_hex_001__raw_hex_nibbles__seg8__mixed_recipe_forum_bl__e0989cc1d2,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,paper_random_256_bit_hex_001,random_256_bit_hex,random_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,greedy_leadin8,8,sentence_tail_min20_max60,28.125,safe_text_filter_v1,64,64,353,1561,True,8.365323237005214,1.805582681994565,-6.258466641867208,0.0,0.0306857970460911,0.0,-1.5510509100826644,0.149946173784647,0.0371536090559104,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_single_topic_sentence_tail_filtered__paper_nonce_96_bit_hex_000__raw_hex_nibbles__seg8__single_recipe_long__none__safe__91d93db4c4,segmented_hex_single_topic_sentence_tail_filtered,paper_nonce_96_bit_hex_000,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,single_recipe_long,none,0,sentence_tail_min20_max60,34.333333333333336,safe_text_filter_v1,24,24,127,547,True,3.0892862849977973,0.4785879579976608,-4.84068736190245,0.0,0.0334632878492527,0.3333333333333333,-1.3888798412929624,0.1675213675213675,0.0368091328696182,0.3333333333333333,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_sentence_tail_filtered__paper_nonce_96_bit_hex_000__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_grocery__b3d6abbda1,segmented_hex_multi_topic_sentence_tail_filtered,paper_nonce_96_bit_hex_000,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,mixed_recipe_forum_blog_grocery_plant,none,0,sentence_tail_min20_max60,28.0,safe_text_filter_v1,24,24,108,480,True,2.577098480003769,0.4158543400044436,-4.559228297081838,0.0,0.0309941520467836,0.0,-1.391493003579524,0.0921712274653451,0.0439647798000059,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_nonce_96_bit_hex_000__raw_hex_nibbles__seg8__mixed_recipe_forum_blog__00fb0a83ad,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,paper_nonce_96_bit_hex_000,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,mixed_recipe_forum_blog_grocery_plant,greedy_leadin8,8,sentence_tail_min20_max60,31.33333333333333,safe_text_filter_v1,24,24,142,650,True,3.344192205997388,0.6768148410046706,-5.489158678321526,0.0,0.0104166666666666,0.0,-1.444920863489356,0.1818761384335154,0.0338056690295967,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_single_topic_sentence_tail_filtered__paper_nonce_96_bit_hex_001__raw_hex_nibbles__seg8__single_recipe_long__none__safe__75b8431372,segmented_hex_single_topic_sentence_tail_filtered,paper_nonce_96_bit_hex_001,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,single_recipe_long,none,0,sentence_tail_min20_max60,33.0,safe_text_filter_v1,24,24,123,534,True,3.003048172002309,0.4843519099995319,-5.045219535881986,0.0,0.0579656862745098,0.3333333333333333,-1.5419364896761258,0.1212059620596205,0.0451665762432684,0.3333333333333333,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_sentence_tail_filtered__paper_nonce_96_bit_hex_001__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_grocery__dc88855321,segmented_hex_multi_topic_sentence_tail_filtered,paper_nonce_96_bit_hex_001,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,mixed_recipe_forum_blog_grocery_plant,none,0,sentence_tail_min20_max60,34.0,safe_text_filter_v1,24,24,126,557,True,2.966186960005871,0.4149995580009999,-5.595241349020211,0.0,0.0572337042925278,0.3333333333333333,-1.475752294355712,0.1374183006535947,0.0549837787988077,0.3333333333333333,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_nonce_96_bit_hex_001__raw_hex_nibbles__seg8__mixed_recipe_forum_blog__c38a005cd2,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,paper_nonce_96_bit_hex_001,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,mixed_recipe_forum_blog_grocery_plant,greedy_leadin8,8,sentence_tail_min20_max60,36.666666666666664,safe_text_filter_v1,24,24,158,696,True,3.7379308009985834,0.6733764439959486,-6.3576576456252285,0.0,0.019430760810071154,0.0,-1.4138281751724966,0.14314954051796158,0.0292463114100541,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
