status,metric_name,group_name,protocol_variant,payload_class,prompt_family,n,mean,standard_deviation,bootstrap_ci_low_95,bootstrap_ci_high_95,notes
ok,exact_recovery,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,sha256_hex,,6,1.0,0.0,1.0,1.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant,nonseg_ascii_b16,,,36,94.66666666666667,34.55513193227806,83.10555555555555,105.77777777777777,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant,nonseg_ascii_b8,,,36,126.5,46.137991782415995,110.99375,141.36180555555555,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant,nonseg_hex_nibble_b16,,,24,46.0,18.612758597496924,38.666666666666664,53.34166666666666,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_ascii_b16,ciphertext_like_base64,,6,128.0,0.0,128.0,128.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_ascii_b16,nonce_96_bit_hex,,6,48.0,0.0,48.0,48.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_ascii_b16,random_128_bit_hex,,6,64.0,0.0,64.0,64.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_ascii_b16,random_256_bit_hex,,6,128.0,0.0,128.0,128.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_ascii_b16,sha256_hex,,6,128.0,0.0,128.0,128.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_ascii_b16,uuid_v4_like,,6,72.0,0.0,72.0,72.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_ascii_b8,ciphertext_like_base64,,6,171.0,0.0,171.0,171.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_ascii_b8,nonce_96_bit_hex,,6,64.0,0.0,64.0,64.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_ascii_b8,random_128_bit_hex,,6,86.0,0.0,86.0,86.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_ascii_b8,random_256_bit_hex,,6,171.0,0.0,171.0,171.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_ascii_b8,sha256_hex,,6,171.0,0.0,171.0,171.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_ascii_b8,uuid_v4_like,,6,96.0,0.0,96.0,96.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,nonce_96_bit_hex,,6,24.0,0.0,24.0,24.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_128_bit_hex,,6,32.0,0.0,32.0,32.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_256_bit_hex,,6,64.0,0.0,64.0,64.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,sha256_hex,,6,64.0,0.0,64.0,64.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant,nonseg_ascii_b16,,,36,94.66666666666667,34.55513193227806,83.10555555555555,105.77777777777777,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant,nonseg_ascii_b8,,,36,126.5,46.137991782415995,110.99375,141.36180555555555,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant,nonseg_hex_nibble_b16,,,24,46.0,18.612758597496924,38.666666666666664,53.34166666666666,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b16,ciphertext_like_base64,,6,128.0,0.0,128.0,128.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b16,nonce_96_bit_hex,,6,48.0,0.0,48.0,48.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b16,random_128_bit_hex,,6,64.0,0.0,64.0,64.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b16,random_256_bit_hex,,6,128.0,0.0,128.0,128.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b16,sha256_hex,,6,128.0,0.0,128.0,128.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b16,uuid_v4_like,,6,72.0,0.0,72.0,72.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b8,ciphertext_like_base64,,6,171.0,0.0,171.0,171.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b8,nonce_96_bit_hex,,6,64.0,0.0,64.0,64.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b8,random_128_bit_hex,,6,86.0,0.0,86.0,86.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b8,random_256_bit_hex,,6,171.0,0.0,171.0,171.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b8,sha256_hex,,6,171.0,0.0,171.0,171.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b8,uuid_v4_like,,6,96.0,0.0,96.0,96.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,nonce_96_bit_hex,,6,24.0,0.0,24.0,24.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_128_bit_hex,,6,32.0,0.0,32.0,32.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_256_bit_hex,,6,64.0,0.0,64.0,64.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,sha256_hex,,6,64.0,0.0,64.0,64.0,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant,nonseg_ascii_b16,,,36,-3.9593881925872694,0.24557969600301982,-4.034330754511519,-3.8834050388663606,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant,nonseg_ascii_b8,,,36,-3.4547563389442657,0.21537318083534832,-3.523896013241667,-3.3881179275170052,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant,nonseg_hex_nibble_b16,,,24,-4.643503397635773,0.3264554475806144,-4.771383677685917,-4.5098770303042865,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b16,ciphertext_like_base64,,6,-4.171572327606892,0.17842361345744392,-4.293991373283483,-4.031959353555072,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b16,nonce_96_bit_hex,,6,-4.008263022753751,0.2779801558174895,-4.216996458924883,-3.791861340022743,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b16,random_128_bit_hex,,6,-4.008752260922551,0.27406914957700096,-4.199472491125478,-3.799893705532094,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b16,random_256_bit_hex,,6,-3.7415046335864797,0.17011133357001143,-3.8778921219825846,-3.630235315496616,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b16,sha256_hex,,6,-3.8002679192473727,0.05568414007007067,-3.8414175811159375,-3.759330162958614,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b16,uuid_v4_like,,6,-4.025968991406573,0.23112216792399676,-4.208508666132192,-3.863882731302071,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b8,ciphertext_like_base64,,6,-3.3993509427482334,0.2140160716856554,-3.556104557567474,-3.250248698712008,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b8,nonce_96_bit_hex,,6,-3.290987587818231,0.2008498233488943,-3.4390177345518826,-3.1506540510498393,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b8,random_128_bit_hex,,6,-3.5644583263157714,0.28187707311181565,-3.7654582769063105,-3.3493044822283817,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b8,random_256_bit_hex,,6,-3.4248761151313176,0.10276686682243782,-3.5096838257488043,-3.367640879469514,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b8,sha256_hex,,6,-3.413450296522687,0.1310320314555971,-3.5069735316444532,-3.3141221557017357,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b8,uuid_v4_like,,6,-3.635414765129353,0.19691989778746843,-3.773302873509977,-3.5016589178965667,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,nonce_96_bit_hex,,6,-4.5754691089013155,0.3279192927187994,-4.799716874530648,-4.339743128945979,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_128_bit_hex,,6,-4.993160896247527,0.14458670194199238,-5.091068354766822,-4.881552762858394,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_256_bit_hex,,6,-4.440303898461128,0.25815403569152423,-4.649148588125878,-4.26204501206654,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,sha256_hex,,6,-4.565079686933122,0.2931918053778335,-4.763481723644691,-4.354022147987437,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant,nonseg_ascii_b16,,,36,9.698611111111108,2.134227398217347,9.009722222222223,10.36670138888889,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant,nonseg_ascii_b8,,,36,7.083333333333333,0.280305955290694,7.0,7.166666666666667,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant,nonseg_hex_nibble_b16,,,24,15.462499999999999,0.7518455553705395,15.158333333333331,15.741718749999999,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b16,ciphertext_like_base64,,6,13.149999999999991,0.5477225575051661,12.816666666666658,13.483333333333325,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b16,nonce_96_bit_hex,,6,8.5,0.5477225575051661,8.166666666666666,8.833333333333334,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b16,random_128_bit_hex,,6,8.0,1.0954451150103321,7.333333333333333,8.666666666666666,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b16,random_256_bit_hex,,6,8.324999999999996,0.3560196623783533,8.108333333333333,8.541666666666659,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b16,sha256_hex,,6,8.324999999999996,0.3560196623783533,8.108333333333333,8.541666666666659,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b16,uuid_v4_like,,6,11.891666666666678,0.22453655975512346,11.800000000000011,12.07500000000001,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b8,ciphertext_like_base64,,6,7.5,0.5477225575051661,7.166666666666667,7.833333333333333,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b8,nonce_96_bit_hex,,6,7.0,0.0,7.0,7.0,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b8,random_128_bit_hex,,6,7.0,0.0,7.0,7.0,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b8,random_256_bit_hex,,6,7.0,0.0,7.0,7.0,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b8,sha256_hex,,6,7.0,0.0,7.0,7.0,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b8,uuid_v4_like,,6,7.0,0.0,7.0,7.0,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,nonce_96_bit_hex,,6,14.924999999999997,1.1776034986361084,14.20833333333333,15.641666666666666,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_128_bit_hex,,6,15.5,0.5477225575051661,15.166666666666666,15.833333333333334,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_256_bit_hex,,6,15.924999999999997,0.08215838362577804,15.874999999999995,15.975,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,sha256_hex,,6,15.5,0.5477225575051661,15.166666666666666,15.833333333333334,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant,nonseg_ascii_b16,,,36,0.17662519290123457,0.07801289523809216,0.15099223572530865,0.20052806712962962,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant,nonseg_ascii_b8,,,36,0.24335092819257445,0.09279825867765912,0.21255458550081596,0.2725191915478564,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant,nonseg_hex_nibble_b16,,,24,0.0837673611111111,0.06623638078573887,0.05729166666666666,0.111328125,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b16,ciphertext_like_base64,,6,0.20572916666666666,0.0337538578042076,0.1796875,0.22789713541666665,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b16,nonce_96_bit_hex,,6,0.11805555555555552,0.07757911135427191,0.0659722222222222,0.1770833333333333,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b16,random_128_bit_hex,,6,0.125,0.05321683239352,0.09114583333333333,0.16927083333333334,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b16,random_256_bit_hex,,6,0.22526041666666666,0.046197358837293576,0.19401041666666666,0.26171875,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b16,sha256_hex,,6,0.2421875,0.06191128986299672,0.20052083333333334,0.2890625,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b16,uuid_v4_like,,6,0.1435185185185185,0.09487917375888519,0.08096064814814809,0.21527777777777776,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b8,ciphertext_like_base64,,6,0.33918128654970764,0.10578169875644454,0.260233918128655,0.42105263157894735,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b8,nonce_96_bit_hex,,6,0.140625,0.05038911092686594,0.10416666666666667,0.17708333333333334,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b8,random_128_bit_hex,,6,0.20736434108527124,0.05948065602024346,0.17635658914728672,0.25581395348837205,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b8,random_256_bit_hex,,6,0.29434697855750486,0.053426955206630454,0.2631578947368421,0.33723196881091616,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b8,sha256_hex,,6,0.2962962962962963,0.04998774401504752,0.2612085769980506,0.33430799220272905,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b8,uuid_v4_like,,6,0.18229166666666663,0.038273277230987175,0.15798611111111105,0.21180555555555555,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,nonce_96_bit_hex,,6,0.04861111111111107,0.061331672682832246,0.013888888888888867,0.10416666666666662,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_128_bit_hex,,6,0.041666666666666664,0.032274861218395144,0.020833333333333332,0.06770833333333333,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_256_bit_hex,,6,0.125,0.035630482034348064,0.1015625,0.15364583333333334,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,sha256_hex,,6,0.11979166666666667,0.08307250848907036,0.0625,0.18489583333333334,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant,nonseg_ascii_b16,,,36,0.4166666666666667,0.6035608621222174,0.2222222222222222,0.6111111111111112,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant,nonseg_ascii_b8,,,36,0.6111111111111112,0.7663560447348133,0.3611111111111111,0.8611111111111112,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant,nonseg_hex_nibble_b16,,,24,0.4583333333333333,0.6580053301400784,0.20833333333333334,0.7083333333333334,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b16,ciphertext_like_base64,,6,1.0,0.6324555320336759,0.5,1.5,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b16,nonce_96_bit_hex,,6,0.16666666666666666,0.408248290463863,0.0,0.5,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b16,random_128_bit_hex,,6,0.3333333333333333,0.5163977794943223,0.0,0.6666666666666666,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b16,random_256_bit_hex,,6,0.5,0.5477225575051661,0.16666666666666666,0.8333333333333334,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b16,sha256_hex,,6,0.0,0.0,0.0,0.0,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b16,uuid_v4_like,,6,0.5,0.8366600265340756,0.0,1.1666666666666667,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b8,ciphertext_like_base64,,6,0.5,0.5477225575051661,0.16666666666666666,0.8333333333333334,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b8,nonce_96_bit_hex,,6,0.3333333333333333,0.5163977794943223,0.0,0.6666666666666666,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b8,random_128_bit_hex,,6,0.3333333333333333,0.5163977794943223,0.0,0.6666666666666666,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b8,random_256_bit_hex,,6,0.6666666666666666,0.816496580927726,0.16666666666666666,1.3333333333333333,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b8,sha256_hex,,6,1.0,1.0954451150103321,0.3333333333333333,1.6666666666666667,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b8,uuid_v4_like,,6,0.8333333333333334,0.983192080250175,0.16666666666666666,1.5,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,nonce_96_bit_hex,,6,0.3333333333333333,0.5163977794943223,0.0,0.6666666666666666,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_128_bit_hex,,6,0.3333333333333333,0.816496580927726,0.0,1.0,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_256_bit_hex,,6,0.3333333333333333,0.5163977794943223,0.0,0.6666666666666666,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,sha256_hex,,6,0.8333333333333334,0.752772652709081,0.3333333333333333,1.3333333333333333,deterministic bootstrap over recorded trial rows
ok,exact_recovery,protocol_variant,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,,,8,0.875,0.3535533905932738,0.625,1.0,deterministic bootstrap over recorded trial rows
ok,exact_recovery,protocol_variant,segmented_hex_multi_topic_sentence_tail_filtered,,,8,1.0,0.0,1.0,1.0,deterministic bootstrap over recorded trial rows
ok,exact_recovery,protocol_variant,segmented_hex_single_topic_sentence_tail_filtered,,,8,0.75,0.4629100498862757,0.375,1.0,deterministic bootstrap over recorded trial rows
ok,exact_recovery,protocol_variant_by_payload_class,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,nonce_96_bit_hex,,2,1.0,0.0,1.0,1.0,deterministic bootstrap over recorded trial rows
ok,exact_recovery,protocol_variant_by_payload_class,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,random_128_bit_hex,,2,1.0,0.0,1.0,1.0,deterministic bootstrap over recorded trial rows
ok,exact_recovery,protocol_variant_by_payload_class,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,random_256_bit_hex,,2,1.0,0.0,1.0,1.0,deterministic bootstrap over recorded trial rows
ok,exact_recovery,protocol_variant_by_payload_class,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,sha256_hex,,2,0.5,0.7071067811865476,0.0,1.0,deterministic bootstrap over recorded trial rows
ok,exact_recovery,protocol_variant_by_payload_class,segmented_hex_multi_topic_sentence_tail_filtered,nonce_96_bit_hex,,2,1.0,0.0,1.0,1.0,deterministic bootstrap over recorded trial rows
ok,exact_recovery,protocol_variant_by_payload_class,segmented_hex_multi_topic_sentence_tail_filtered,random_128_bit_hex,,2,1.0,0.0,1.0,1.0,deterministic bootstrap over recorded trial rows
ok,exact_recovery,protocol_variant_by_payload_class,segmented_hex_multi_topic_sentence_tail_filtered,random_256_bit_hex,,2,1.0,0.0,1.0,1.0,deterministic bootstrap over recorded trial rows
ok,exact_recovery,protocol_variant_by_payload_class,segmented_hex_multi_topic_sentence_tail_filtered,sha256_hex,,2,1.0,0.0,1.0,1.0,deterministic bootstrap over recorded trial rows
ok,exact_recovery,protocol_variant_by_payload_class,segmented_hex_single_topic_sentence_tail_filtered,nonce_96_bit_hex,,2,1.0,0.0,1.0,1.0,deterministic bootstrap over recorded trial rows
ok,exact_recovery,protocol_variant_by_payload_class,segmented_hex_single_topic_sentence_tail_filtered,random_128_bit_hex,,2,1.0,0.0,1.0,1.0,deterministic bootstrap over recorded trial rows
ok,exact_recovery,protocol_variant_by_payload_class,segmented_hex_single_topic_sentence_tail_filtered,random_256_bit_hex,,2,0.5,0.7071067811865476,0.0,1.0,deterministic bootstrap over recorded trial rows
ok,exact_recovery,protocol_variant_by_payload_class,segmented_hex_single_topic_sentence_tail_filtered,sha256_hex,,2,0.5,0.7071067811865476,0.0,1.0,deterministic bootstrap over recorded trial rows
ok,total_full_message_token_count,protocol_variant,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,,,8,273.625,113.9710959598341,202.371875,350.25,deterministic bootstrap over recorded trial rows
