preprocess_schema_version,input_run_identity_sha256,trial_id,work_id,transform_work_id,transformation_model_id,transformation_record_sha256,runtime_scope,record_type,evidence_status,study_phase,model_id,payload_name,payload_class,protocol_variant,hardware_id,hardware_hash,session_index,model_load_seconds,representation_seconds,filter_setup_seconds,generation_seconds,encoding_seconds,recovery_seconds,decoding_seconds,execution_seconds,generation_tokens_per_second,encoding_tokens_per_second,decoding_tokens_per_second,representation_bits_per_second,payload_bits_per_second,serialized_bits_per_second,cover_tokens_per_payload_byte,process_peak_rss_start_mib,process_peak_rss_end_mib,peak_ram_mib,peak_gpu_memory_mib,peak_ram_availability,peak_gpu_memory_availability
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,revision_v1_ablation_v2_payload_fidelity_v2__1d276d19ea45c14c1821,revision_v1_ablation_v2_payload_fidelity_v2__1d276d19ea45c14c1821,,,,trial,rankcloak_trial,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,ablation_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_000,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,3.994398866780102e-05,0.00010725902393460274,7.286796394007979,7.286943597020581,5.259265246975701,5.259302020975156,12.547252534975996,8.78300923196207,8.782831807037416,12.168915142114887,35.131327228149665,35.131327228149665,70.26265445629933,1.0,5040.92578125,5040.92578125,5040.92578125,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,revision_v1_ablation_v2_payload_fidelity_v2__943b55f0c45075a39b1f,revision_v1_ablation_v2_payload_fidelity_v2__943b55f0c45075a39b1f,,,,trial,rankcloak_trial,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,ablation_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_000,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,5.265299114398658e-05,0.00011291200644336641,16.21374604696757,16.21391161196516,5.36710399002186,5.367138172034174,21.582203388010385,19.85969183600375,19.859489042877108,11.92441818127139,15.788910543405404,15.788910543405404,31.577821086810808,5.03125,5040.92578125,5040.92578125,5040.92578125,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,revision_v1_ablation_v2_payload_fidelity_v2__7c850b6fd2ff61dbcf27,revision_v1_ablation_v2_payload_fidelity_v2__7c850b6fd2ff61dbcf27,,,,trial,rankcloak_trial,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,ablation_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_000,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,0.00012933998368680477,0.00038759401650168,23.107893200940453,23.10841013494064,9.225647491955897,9.225682592979865,32.336486691987375,18.954562243786643,18.954138231159842,6.937156070023455,11.07821777894274,11.07821777894274,22.15643555788548,6.84375,5040.92578125,5040.92578125,5040.92578125,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,revision_v1_ablation_v2_payload_fidelity_v2__2ff5947d56c6914837f3,revision_v1_ablation_v2_payload_fidelity_v2__2ff5947d56c6914837f3,,,,trial,rankcloak_trial,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,ablation_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_000,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,4.4378015445545316e-05,0.00011703101336024702,7.670168076962,7.6703294859908056,3.3704874409886543,3.3705212979984935,11.041492101008771,17.731032571305384,17.730659451903893,18.98816068541235,33.37535896828968,33.37535896828968,66.75071793657936,2.125,5040.92578125,5040.92578125,5040.92578125,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,revision_v1_ablation_v2_payload_fidelity_v2__47bf5c8cb081a0a80031,revision_v1_ablation_v2_payload_fidelity_v2__47bf5c8cb081a0a80031,,,,trial,rankcloak_trial,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,ablation_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_000,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,0.0001047699770424515,0.00020360300550237298,13.075329567014705,13.07563793999725,2.3449113910028245,2.344947236008011,15.421221672004322,25.620769119663997,25.6201648850542,27.292724977877228,19.578394658429477,19.578394658429477,39.156789316858955,5.234375,5040.92578125,5040.92578125,5040.92578125,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,revision_v1_ablation_v2_payload_fidelity_v2__1d784bbb777531abbd02,revision_v1_ablation_v2_payload_fidelity_v2__1d784bbb777531abbd02,,,,reference_no_execution,canonical_primary_reference,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,ablation_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,,,,,,,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,revision_v1_ablation_v2_payload_fidelity_v2__125bcaa428b84d496551,revision_v1_ablation_v2_payload_fidelity_v2__125bcaa428b84d496551,,,,trial,rankcloak_trial,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,ablation_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,3.9094011299312115e-05,1.729000359773636e-05,29.197421244025463,29.19747762804036,5.295784649992129,5.295832842995878,34.49449210497551,24.282966433040023,24.282919539566603,12.084973581566992,8.767880680012764,8.767880680012764,17.53576136002553,11.078125,5040.92578125,5040.92578125,5040.92578125,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,revision_v1_ablation_v2_payload_fidelity_v2__d160364dd26b3d4d00be,revision_v1_ablation_v2_payload_fidelity_v2__d160364dd26b3d4d00be,,,,trial,rankcloak_trial,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,ablation_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,3.528900560922921e-05,9.112100815400481e-05,19.82954392101965,19.829670331033412,5.2640638549637515,5.264098073967034,25.094758766994346,22.99599031708603,22.99584372244255,12.157828197864385,12.909947352950205,12.909947352950205,25.81989470590041,7.125,5040.92578125,5040.92578125,5040.92578125,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,revision_v1_ablation_v2_payload_fidelity_v2__d183a4626756e544ee7f,revision_v1_ablation_v2_payload_fidelity_v2__d183a4626756e544ee7f,,,,trial,rankcloak_trial,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,ablation_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,4.363199695944786e-05,0.00011242600157856941,21.594716264982708,21.594872322981246,5.673415536992252,5.673454592993949,27.2694572720211,22.922273852825562,22.92210820219675,11.280604956111308,11.854666060125997,11.854666060125997,23.709332120251993,7.734375,5040.92578125,5040.92578125,5040.92578125,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,revision_v1_ablation_v2_payload_fidelity_v2__83a7791cd705fbf4fe1a,revision_v1_ablation_v2_payload_fidelity_v2__83a7791cd705fbf4fe1a,,,,trial,rankcloak_trial,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,ablation_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,4.3423991883173585e-05,0.00011648700456134975,22.36615927796811,22.366319188964553,5.927204642997822,5.927238544973079,28.294623591995332,23.83064492100949,23.830474540619985,10.797608281562875,11.445781392868135,11.445781392868135,22.89156278573627,8.328125,5040.92578125,5040.92578125,5040.92578125,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,revision_v1_ablation_v2_payload_fidelity_v2__108562185ede5bbe4102,revision_v1_ablation_v2_payload_fidelity_v2__108562185ede5bbe4102,,,,trial,rankcloak_trial,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,ablation_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,3.491999814286828e-05,8.927300223149359e-05,14.498069011984626,14.498193204985,6.561475849011913,6.56151012700866,21.060777036997024,20.14061319191006,20.14044066536511,9.753852201882845,17.657372638128315,17.657372638128315,35.31474527625663,4.5625,5040.92578125,5040.92578125,5040.92578125,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,revision_v1_ablation_v2_payload_fidelity_v2__3c5e04e5d83ccec4d3bb,revision_v1_ablation_v2_payload_fidelity_v2__3c5e04e5d83ccec4d3bb,,,,trial,rankcloak_trial,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,ablation_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,0.00011597000411711633,0.0003389630001038313,24.95912717099418,24.9595821039984,7.943561463034712,7.943595499033108,32.90453646300011,23.758843646149003,23.758410598749744,8.056805008234628,10.256581978549637,10.256581978549637,20.513163957099273,9.265625,5040.92578125,5040.92578125,5040.92578125,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,revision_v1_ablation_v2_payload_fidelity_v2__c160be719727fd8b76d9,revision_v1_ablation_v2_payload_fidelity_v2__c160be719727fd8b76d9,,,,trial,rankcloak_trial,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,ablation_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,9.480901644565165e-05,0.00027644599322229624,20.15462116507115,20.154992420080816,10.49147289400571,10.49150847303099,30.647795759985456,23.319713933126703,23.319284383939024,6.1001714066681245,12.701567664443385,12.701567664443385,25.40313532888677,7.34375,5040.92578125,5040.92578125,5040.92578125,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,revision_v1_ablation_v2_payload_fidelity_v2__ef47d215b7322af4a120,revision_v1_ablation_v2_payload_fidelity_v2__ef47d215b7322af4a120,,,,trial,rankcloak_trial,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,ablation_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,9.830598719418049e-05,0.0001688229967840016,7.307887447037501,7.308154576021479,5.254610689036781,5.254644287022529,12.563999464007793,8.75766087858189,8.757340766982143,12.179701708460405,35.02936306792857,35.02936306792857,70.05872613585714,1.0,5040.92578125,5040.92578125,5040.92578125,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,revision_v1_ablation_v2_payload_fidelity_v2__b7ed1c831e0ca04c1cfd,revision_v1_ablation_v2_payload_fidelity_v2__b7ed1c831e0ca04c1cfd,,,,trial,rankcloak_trial,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,ablation_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,5.255200085230172e-05,0.0001494149910286069,14.923259367002174,14.923461333994055,5.312833111005602,5.312882090016501,20.237531808001222,19.499761603249336,19.499497702797207,12.046192427319843,17.15419729180785,17.15419729180785,34.3083945836157,4.546875,5040.92578125,5040.92578125,5040.92578125,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,revision_v1_ablation_v2_payload_fidelity_v2__912602b50dc743fdab63,revision_v1_ablation_v2_payload_fidelity_v2__912602b50dc743fdab63,,,,trial,rankcloak_trial,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,ablation_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,6.596499588340521e-05,0.00013469200348481536,39.62202093700762,39.62222159400699,9.23637327097822,9.236408007971477,48.86079428298399,23.774658074549563,23.774537673639205,6.929100570780853,6.461020853982629,6.461020853982629,12.922041707965258,14.71875,5040.92578125,5040.92578125,5040.92578125,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,revision_v1_ablation_v2_payload_fidelity_v2__b96b3f7d47302a5c2c71,revision_v1_ablation_v2_payload_fidelity_v2__b96b3f7d47302a5c2c71,,,,trial,rankcloak_trial,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,ablation_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,4.219901165924966e-05,0.00011160201393067837,17.277061309985584,17.277215111011174,3.3705990919843316,3.370637750980677,20.648467727995012,25.00425230014771,25.004029713369505,18.98750465883775,14.817202793107855,14.817202793107855,29.63440558621571,6.75,5040.92578125,5040.92578125,5040.92578125,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,revision_v1_ablation_v2_payload_fidelity_v2__c99eec1d0d9eae2e24f0,revision_v1_ablation_v2_payload_fidelity_v2__c99eec1d0d9eae2e24f0,,,,trial,rankcloak_trial,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,ablation_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,4.196801455691457e-05,0.00011778599582612514,6.194672281009844,6.194832035020227,2.3990461900248192,2.3990873290167656,8.594286512990948,17.757194409979025,17.756736482628597,26.676811313171147,41.324768541390185,41.324768541390185,82.64953708278037,1.71875,5040.92578125,5040.92578125,5040.92578125,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,revision_v1_ablation_v2_payload_fidelity_v2__d67e43ed6655a45a9e17,revision_v1_ablation_v2_payload_fidelity_v2__d67e43ed6655a45a9e17,,,,reference_no_execution,canonical_primary_reference,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,ablation_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_002,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,,,,,,,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
