preprocess_schema_version,input_run_identity_sha256,evidence_status,evidence_family,study_phase,record_type,work_kind,trial_id,control_id,work_id,source_trial_id,source_record_sha256,model_id,source_model_id,tokenizer_id,tokenizer_revision,tokenizer_artifact_sha256,payload_name,payload_class,payload_split,protocol_variant,prompt_id,prompt_category,language,token_filter,ablation_factor,ablation_level,robustness_family,replay_mode,transformation_id,reason_code,reason,safe_count,stable_count,vocabulary_size,dependency_role,dependency_record_type,root_condition_work_id,root_condition_trial_id,root_condition_reason_code,root_condition_model_id,root_condition_tokenizer_id,excluded_from_estimands
2.0,e1109ea70cf0a11a0bbaf65378c39fef752d6873ed9ac6f401a3bbbc60c3f343,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,condition_unavailable,rankcloak,revision_v1_ablation_v2_payload_fidelity_v2__70b72a3c52fabee0f028,,revision_v1_ablation_v2_payload_fidelity_v2__70b72a3c52fabee0f028,,,mistral_7b_instruct_v0_3_q4_k_m,,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_sha256_hex_011,sha256_hex,train,segmented_hex_multi_topic,professional_project_update,professional_communication,en,roundtrip_stable_filter_v1,token_filter,roundtrip_stable_filter_v1,,,,empty_isolated_roundtrip_vocabulary,No token satisfies safe_text=true and isolated detokenize-to-retokenize exactness for the pinned tokenizer.,31464,0,32768,,,revision_v1_ablation_v2_payload_fidelity_v2__70b72a3c52fabee0f028,revision_v1_ablation_v2_payload_fidelity_v2__70b72a3c52fabee0f028,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
2.0,e1109ea70cf0a11a0bbaf65378c39fef752d6873ed9ac6f401a3bbbc60c3f343,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,condition_unavailable,rankcloak,revision_v1_ablation_v2_payload_fidelity_v2__c160e00102e6a0bc4e27,,revision_v1_ablation_v2_payload_fidelity_v2__c160e00102e6a0bc4e27,,,mistral_7b_instruct_v0_3_q4_k_m,,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_hmac_sha256_hex_000,hmac_sha256_hex,train,segmented_hex_multi_topic,procedure_simple_meal,recipe_procedure,en,roundtrip_stable_filter_v1,token_filter,roundtrip_stable_filter_v1,,,,empty_isolated_roundtrip_vocabulary,No token satisfies safe_text=true and isolated detokenize-to-retokenize exactness for the pinned tokenizer.,31464,0,32768,,,revision_v1_ablation_v2_payload_fidelity_v2__c160e00102e6a0bc4e27,revision_v1_ablation_v2_payload_fidelity_v2__c160e00102e6a0bc4e27,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
2.0,e1109ea70cf0a11a0bbaf65378c39fef752d6873ed9ac6f401a3bbbc60c3f343,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,condition_unavailable,rankcloak,revision_v1_ablation_v2_payload_fidelity_v2__50522c6308c3a083a38f,,revision_v1_ablation_v2_payload_fidelity_v2__50522c6308c3a083a38f,,,mistral_7b_instruct_v0_3_q4_k_m,,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_hmac_sha256_hex_001,hmac_sha256_hex,train,segmented_hex_multi_topic,narrative_small_discovery,personal_narrative_blog,en,roundtrip_stable_filter_v1,token_filter,roundtrip_stable_filter_v1,,,,empty_isolated_roundtrip_vocabulary,No token satisfies safe_text=true and isolated detokenize-to-retokenize exactness for the pinned tokenizer.,31464,0,32768,,,revision_v1_ablation_v2_payload_fidelity_v2__50522c6308c3a083a38f,revision_v1_ablation_v2_payload_fidelity_v2__50522c6308c3a083a38f,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
2.0,e1109ea70cf0a11a0bbaf65378c39fef752d6873ed9ac6f401a3bbbc60c3f343,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,condition_unavailable,rankcloak,revision_v1_ablation_v2_payload_fidelity_v2__247f75d62858fd715d44,,revision_v1_ablation_v2_payload_fidelity_v2__247f75d62858fd715d44,,,mistral_7b_instruct_v0_3_q4_k_m,,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_hmac_sha256_hex_002,hmac_sha256_hex,train,segmented_hex_multi_topic,explain_weather_pattern,factual_explanatory,en,roundtrip_stable_filter_v1,token_filter,roundtrip_stable_filter_v1,,,,empty_isolated_roundtrip_vocabulary,No token satisfies safe_text=true and isolated detokenize-to-retokenize exactness for the pinned tokenizer.,31464,0,32768,,,revision_v1_ablation_v2_payload_fidelity_v2__247f75d62858fd715d44,revision_v1_ablation_v2_payload_fidelity_v2__247f75d62858fd715d44,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
2.0,e1109ea70cf0a11a0bbaf65378c39fef752d6873ed9ac6f401a3bbbc60c3f343,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,condition_unavailable,rankcloak,revision_v1_ablation_v2_payload_fidelity_v2__45fc04f640437cdc72c1,,revision_v1_ablation_v2_payload_fidelity_v2__45fc04f640437cdc72c1,,,mistral_7b_instruct_v0_3_q4_k_m,,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_hmac_sha256_hex_003,hmac_sha256_hex,train,segmented_hex_multi_topic,casual_weekend_chat,casual_conversation,en,roundtrip_stable_filter_v1,token_filter,roundtrip_stable_filter_v1,,,,empty_isolated_roundtrip_vocabulary,No token satisfies safe_text=true and isolated detokenize-to-retokenize exactness for the pinned tokenizer.,31464,0,32768,,,revision_v1_ablation_v2_payload_fidelity_v2__45fc04f640437cdc72c1,revision_v1_ablation_v2_payload_fidelity_v2__45fc04f640437cdc72c1,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
2.0,e1109ea70cf0a11a0bbaf65378c39fef752d6873ed9ac6f401a3bbbc60c3f343,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,condition_unavailable,rankcloak,revision_v1_ablation_v2_payload_fidelity_v2__1e0ddbe93d43b35907c6,,revision_v1_ablation_v2_payload_fidelity_v2__1e0ddbe93d43b35907c6,,,mistral_7b_instruct_v0_3_q4_k_m,,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_hmac_sha256_hex_004,hmac_sha256_hex,train,segmented_hex_multi_topic,professional_project_update,professional_communication,en,roundtrip_stable_filter_v1,token_filter,roundtrip_stable_filter_v1,,,,empty_isolated_roundtrip_vocabulary,No token satisfies safe_text=true and isolated detokenize-to-retokenize exactness for the pinned tokenizer.,31464,0,32768,,,revision_v1_ablation_v2_payload_fidelity_v2__1e0ddbe93d43b35907c6,revision_v1_ablation_v2_payload_fidelity_v2__1e0ddbe93d43b35907c6,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
2.0,e1109ea70cf0a11a0bbaf65378c39fef752d6873ed9ac6f401a3bbbc60c3f343,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,condition_unavailable,rankcloak,revision_v1_ablation_v2_payload_fidelity_v2__7e30f716b36e8aa0afce,,revision_v1_ablation_v2_payload_fidelity_v2__7e30f716b36e8aa0afce,,,mistral_7b_instruct_v0_3_q4_k_m,,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_hmac_sha256_hex_005,hmac_sha256_hex,train,segmented_hex_multi_topic,forum_practical_answer,forum_question_answer,en,roundtrip_stable_filter_v1,token_filter,roundtrip_stable_filter_v1,,,,empty_isolated_roundtrip_vocabulary,No token satisfies safe_text=true and isolated detokenize-to-retokenize exactness for the pinned tokenizer.,31464,0,32768,,,revision_v1_ablation_v2_payload_fidelity_v2__7e30f716b36e8aa0afce,revision_v1_ablation_v2_payload_fidelity_v2__7e30f716b36e8aa0afce,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
2.0,e1109ea70cf0a11a0bbaf65378c39fef752d6873ed9ac6f401a3bbbc60c3f343,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,condition_unavailable,rankcloak,revision_v1_ablation_v2_payload_fidelity_v2__4cf7c112c73d377b19f5,,revision_v1_ablation_v2_payload_fidelity_v2__4cf7c112c73d377b19f5,,,mistral_7b_instruct_v0_3_q4_k_m,,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_hmac_sha256_hex_006,hmac_sha256_hex,train,segmented_hex_multi_topic,procedure_home_task,recipe_procedure,en,roundtrip_stable_filter_v1,token_filter,roundtrip_stable_filter_v1,,,,empty_isolated_roundtrip_vocabulary,No token satisfies safe_text=true and isolated detokenize-to-retokenize exactness for the pinned tokenizer.,31464,0,32768,,,revision_v1_ablation_v2_payload_fidelity_v2__4cf7c112c73d377b19f5,revision_v1_ablation_v2_payload_fidelity_v2__4cf7c112c73d377b19f5,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
2.0,e1109ea70cf0a11a0bbaf65378c39fef752d6873ed9ac6f401a3bbbc60c3f343,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,condition_unavailable,rankcloak,revision_v1_ablation_v2_payload_fidelity_v2__c4d42dca07868e3ca5c0,,revision_v1_ablation_v2_payload_fidelity_v2__c4d42dca07868e3ca5c0,,,mistral_7b_instruct_v0_3_q4_k_m,,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_hmac_sha256_hex_007,hmac_sha256_hex,train,segmented_hex_multi_topic,narrative_local_walk,personal_narrative_blog,en,roundtrip_stable_filter_v1,token_filter,roundtrip_stable_filter_v1,,,,empty_isolated_roundtrip_vocabulary,No token satisfies safe_text=true and isolated detokenize-to-retokenize exactness for the pinned tokenizer.,31464,0,32768,,,revision_v1_ablation_v2_payload_fidelity_v2__c4d42dca07868e3ca5c0,revision_v1_ablation_v2_payload_fidelity_v2__c4d42dca07868e3ca5c0,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
2.0,e1109ea70cf0a11a0bbaf65378c39fef752d6873ed9ac6f401a3bbbc60c3f343,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,condition_unavailable,rankcloak,revision_v1_ablation_v2_payload_fidelity_v2__d6bc5ac664a56cbb792b,,revision_v1_ablation_v2_payload_fidelity_v2__d6bc5ac664a56cbb792b,,,mistral_7b_instruct_v0_3_q4_k_m,,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_hmac_sha256_hex_008,hmac_sha256_hex,train,segmented_hex_multi_topic,explain_everyday_system,factual_explanatory,en,roundtrip_stable_filter_v1,token_filter,roundtrip_stable_filter_v1,,,,empty_isolated_roundtrip_vocabulary,No token satisfies safe_text=true and isolated detokenize-to-retokenize exactness for the pinned tokenizer.,31464,0,32768,,,revision_v1_ablation_v2_payload_fidelity_v2__d6bc5ac664a56cbb792b,revision_v1_ablation_v2_payload_fidelity_v2__d6bc5ac664a56cbb792b,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
2.0,e1109ea70cf0a11a0bbaf65378c39fef752d6873ed9ac6f401a3bbbc60c3f343,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,condition_unavailable,rankcloak,revision_v1_ablation_v2_payload_fidelity_v2__c66b70bc57d7c28cb3ef,,revision_v1_ablation_v2_payload_fidelity_v2__c66b70bc57d7c28cb3ef,,,mistral_7b_instruct_v0_3_q4_k_m,,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_hmac_sha256_hex_009,hmac_sha256_hex,train,segmented_hex_multi_topic,casual_hobby_chat,casual_conversation,en,roundtrip_stable_filter_v1,token_filter,roundtrip_stable_filter_v1,,,,empty_isolated_roundtrip_vocabulary,No token satisfies safe_text=true and isolated detokenize-to-retokenize exactness for the pinned tokenizer.,31464,0,32768,,,revision_v1_ablation_v2_payload_fidelity_v2__c66b70bc57d7c28cb3ef,revision_v1_ablation_v2_payload_fidelity_v2__c66b70bc57d7c28cb3ef,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
2.0,e1109ea70cf0a11a0bbaf65378c39fef752d6873ed9ac6f401a3bbbc60c3f343,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,condition_unavailable,rankcloak,revision_v1_ablation_v2_payload_fidelity_v2__892b7490e0b574bf92c7,,revision_v1_ablation_v2_payload_fidelity_v2__892b7490e0b574bf92c7,,,mistral_7b_instruct_v0_3_q4_k_m,,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_hmac_sha256_hex_010,hmac_sha256_hex,train,segmented_hex_multi_topic,professional_schedule_note,professional_communication,en,roundtrip_stable_filter_v1,token_filter,roundtrip_stable_filter_v1,,,,empty_isolated_roundtrip_vocabulary,No token satisfies safe_text=true and isolated detokenize-to-retokenize exactness for the pinned tokenizer.,31464,0,32768,,,revision_v1_ablation_v2_payload_fidelity_v2__892b7490e0b574bf92c7,revision_v1_ablation_v2_payload_fidelity_v2__892b7490e0b574bf92c7,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
2.0,e1109ea70cf0a11a0bbaf65378c39fef752d6873ed9ac6f401a3bbbc60c3f343,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,condition_unavailable,rankcloak,revision_v1_ablation_v2_payload_fidelity_v2__9a2055ccde6794a80c87,,revision_v1_ablation_v2_payload_fidelity_v2__9a2055ccde6794a80c87,,,mistral_7b_instruct_v0_3_q4_k_m,,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_hmac_sha256_hex_011,hmac_sha256_hex,train,segmented_hex_multi_topic,forum_purchase_advice,forum_question_answer,en,roundtrip_stable_filter_v1,token_filter,roundtrip_stable_filter_v1,,,,empty_isolated_roundtrip_vocabulary,No token satisfies safe_text=true and isolated detokenize-to-retokenize exactness for the pinned tokenizer.,31464,0,32768,,,revision_v1_ablation_v2_payload_fidelity_v2__9a2055ccde6794a80c87,revision_v1_ablation_v2_payload_fidelity_v2__9a2055ccde6794a80c87,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
2.0,e1109ea70cf0a11a0bbaf65378c39fef752d6873ed9ac6f401a3bbbc60c3f343,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,condition_unavailable,rankcloak,revision_v1_ablation_v2_payload_fidelity_v2__c12fe32c9de3c30ed859,,revision_v1_ablation_v2_payload_fidelity_v2__c12fe32c9de3c30ed859,,,mistral_7b_instruct_v0_3_q4_k_m,,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_nonce_96_bit_hex_000,nonce_96_bit_hex,train,segmented_hex_multi_topic,narrative_local_walk,personal_narrative_blog,en,roundtrip_stable_filter_v1,token_filter,roundtrip_stable_filter_v1,,,,empty_isolated_roundtrip_vocabulary,No token satisfies safe_text=true and isolated detokenize-to-retokenize exactness for the pinned tokenizer.,31464,0,32768,,,revision_v1_ablation_v2_payload_fidelity_v2__c12fe32c9de3c30ed859,revision_v1_ablation_v2_payload_fidelity_v2__c12fe32c9de3c30ed859,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
2.0,e1109ea70cf0a11a0bbaf65378c39fef752d6873ed9ac6f401a3bbbc60c3f343,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,condition_unavailable,rankcloak,revision_v1_ablation_v2_payload_fidelity_v2__4ce012620253aed3a159,,revision_v1_ablation_v2_payload_fidelity_v2__4ce012620253aed3a159,,,mistral_7b_instruct_v0_3_q4_k_m,,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_nonce_96_bit_hex_001,nonce_96_bit_hex,train,segmented_hex_multi_topic,explain_everyday_system,factual_explanatory,en,roundtrip_stable_filter_v1,token_filter,roundtrip_stable_filter_v1,,,,empty_isolated_roundtrip_vocabulary,No token satisfies safe_text=true and isolated detokenize-to-retokenize exactness for the pinned tokenizer.,31464,0,32768,,,revision_v1_ablation_v2_payload_fidelity_v2__4ce012620253aed3a159,revision_v1_ablation_v2_payload_fidelity_v2__4ce012620253aed3a159,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
2.0,e1109ea70cf0a11a0bbaf65378c39fef752d6873ed9ac6f401a3bbbc60c3f343,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,condition_unavailable,rankcloak,revision_v1_ablation_v2_payload_fidelity_v2__22ab87c37d1d543699f1,,revision_v1_ablation_v2_payload_fidelity_v2__22ab87c37d1d543699f1,,,mistral_7b_instruct_v0_3_q4_k_m,,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_nonce_96_bit_hex_002,nonce_96_bit_hex,train,segmented_hex_multi_topic,casual_hobby_chat,casual_conversation,en,roundtrip_stable_filter_v1,token_filter,roundtrip_stable_filter_v1,,,,empty_isolated_roundtrip_vocabulary,No token satisfies safe_text=true and isolated detokenize-to-retokenize exactness for the pinned tokenizer.,31464,0,32768,,,revision_v1_ablation_v2_payload_fidelity_v2__22ab87c37d1d543699f1,revision_v1_ablation_v2_payload_fidelity_v2__22ab87c37d1d543699f1,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
2.0,e1109ea70cf0a11a0bbaf65378c39fef752d6873ed9ac6f401a3bbbc60c3f343,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,condition_unavailable,rankcloak,revision_v1_ablation_v2_payload_fidelity_v2__0a89c82bdc71d1c65e18,,revision_v1_ablation_v2_payload_fidelity_v2__0a89c82bdc71d1c65e18,,,mistral_7b_instruct_v0_3_q4_k_m,,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,train,segmented_hex_multi_topic,professional_schedule_note,professional_communication,en,roundtrip_stable_filter_v1,token_filter,roundtrip_stable_filter_v1,,,,empty_isolated_roundtrip_vocabulary,No token satisfies safe_text=true and isolated detokenize-to-retokenize exactness for the pinned tokenizer.,31464,0,32768,,,revision_v1_ablation_v2_payload_fidelity_v2__0a89c82bdc71d1c65e18,revision_v1_ablation_v2_payload_fidelity_v2__0a89c82bdc71d1c65e18,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
2.0,e1109ea70cf0a11a0bbaf65378c39fef752d6873ed9ac6f401a3bbbc60c3f343,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,condition_unavailable,rankcloak,revision_v1_ablation_v2_payload_fidelity_v2__cd7d0995036e5c31ae7d,,revision_v1_ablation_v2_payload_fidelity_v2__cd7d0995036e5c31ae7d,,,mistral_7b_instruct_v0_3_q4_k_m,,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_nonce_96_bit_hex_004,nonce_96_bit_hex,train,segmented_hex_multi_topic,forum_purchase_advice,forum_question_answer,en,roundtrip_stable_filter_v1,token_filter,roundtrip_stable_filter_v1,,,,empty_isolated_roundtrip_vocabulary,No token satisfies safe_text=true and isolated detokenize-to-retokenize exactness for the pinned tokenizer.,31464,0,32768,,,revision_v1_ablation_v2_payload_fidelity_v2__cd7d0995036e5c31ae7d,revision_v1_ablation_v2_payload_fidelity_v2__cd7d0995036e5c31ae7d,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
2.0,e1109ea70cf0a11a0bbaf65378c39fef752d6873ed9ac6f401a3bbbc60c3f343,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,condition_unavailable,rankcloak,revision_v1_ablation_v2_payload_fidelity_v2__ddb0b075c2fc41b21696,,revision_v1_ablation_v2_payload_fidelity_v2__ddb0b075c2fc41b21696,,,mistral_7b_instruct_v0_3_q4_k_m,,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_nonce_96_bit_hex_005,nonce_96_bit_hex,train,segmented_hex_multi_topic,procedure_home_task,recipe_procedure,en,roundtrip_stable_filter_v1,token_filter,roundtrip_stable_filter_v1,,,,empty_isolated_roundtrip_vocabulary,No token satisfies safe_text=true and isolated detokenize-to-retokenize exactness for the pinned tokenizer.,31464,0,32768,,,revision_v1_ablation_v2_payload_fidelity_v2__ddb0b075c2fc41b21696,revision_v1_ablation_v2_payload_fidelity_v2__ddb0b075c2fc41b21696,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
