preprocess_schema_version,input_run_identity_sha256,evidence_status,evidence_family,study_phase,record_type,trial_id,work_id,source_trial_id,source_record_sha256,transform_work_id,transformation_model_id,transformation_record_sha256,model_id,source_model_id,payload_name,payload_class,payload_split,prompt_id,prompt_category,language,protocol_variant,representation_name,codec_id,alphabet_size_B,segmented,segment_count,segment_size_ranks,token_filter,tail_policy,leadin_tokens,topic_schedule,ablation_factor,ablation_level,robustness_family,replay_mode,transformation_id,mitigation_id,protocol_contract_revision,result_schema_revision,exact_rank_replay,exact_payload_recovery,recovery_outcome_semantics,exact_recovery,H_bits,artifact_bit_length,serialized_payload_bits,effective_representation_bits_per_full_token,effective_artifact_bits_per_full_token,effective_serialized_bits_per_full_token,effective_payload_rate,forced_token_count,tail_token_count,full_token_count,mean_log_probability,unavailable_fields
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,rankcloak_trial,revision_v1_ablation_v2_payload_fidelity_v2__7c850b6fd2ff61dbcf27,revision_v1_ablation_v2_payload_fidelity_v2__7c850b6fd2ff61dbcf27,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_000,sha256_hex,train,casual_weekend_chat,casual_conversation,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,16,4,safe_text_filter_v1,dynamic_completion_v1,0,deterministic_six_category_rotation,segment_size_ranks,4,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,0.5844748858447488,0.5844748858447488,1.1689497716894977,0.5844748858447488,64,374,438,-4.699686097521086,
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,rankcloak_trial,revision_v1_ablation_v2_payload_fidelity_v2__2ff5947d56c6914837f3,revision_v1_ablation_v2_payload_fidelity_v2__2ff5947d56c6914837f3,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_000,sha256_hex,train,casual_weekend_chat,casual_conversation,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,4,16,safe_text_filter_v1,dynamic_completion_v1,0,deterministic_six_category_rotation,segment_size_ranks,16,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,1.8823529411764706,1.8823529411764706,3.764705882352941,1.8823529411764706,64,72,136,-4.699497601114441,
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,rankcloak_trial,revision_v1_ablation_v2_payload_fidelity_v2__47bf5c8cb081a0a80031,revision_v1_ablation_v2_payload_fidelity_v2__47bf5c8cb081a0a80031,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_000,sha256_hex,train,casual_weekend_chat,casual_conversation,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,2,32,safe_text_filter_v1,dynamic_completion_v1,0,deterministic_six_category_rotation,segment_size_ranks,32,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,0.764179104477612,0.764179104477612,1.528358208955224,0.764179104477612,64,271,335,-4.666460646939691,
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,canonical_primary_reference,revision_v1_ablation_v2_payload_fidelity_v2__1d784bbb777531abbd02,revision_v1_ablation_v2_payload_fidelity_v2__1d784bbb777531abbd02,revision_v1_primary_v2_payload_fidelity_v2__877c651439472cad6a87,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,train,professional_project_update,professional_communication,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,0,deterministic_six_category_rotation,canonical,canonical,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,0.5614035087719298,0.5614035087719298,1.1228070175438596,0.5614035087719298,64,392,456,-4.598288230512301,
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,rankcloak_trial,revision_v1_ablation_v2_payload_fidelity_v2__125bcaa428b84d496551,revision_v1_ablation_v2_payload_fidelity_v2__125bcaa428b84d496551,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,train,professional_project_update,professional_communication,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,none,dynamic_completion_v1,0,deterministic_six_category_rotation,token_filter,none,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,0.3610719322990127,0.3610719322990127,0.7221438645980254,0.3610719322990127,64,645,709,-4.6468469589950425,
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,rankcloak_trial,revision_v1_ablation_v2_payload_fidelity_v2__d160364dd26b3d4d00be,revision_v1_ablation_v2_payload_fidelity_v2__d160364dd26b3d4d00be,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,train,professional_project_update,professional_communication,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,roundtrip_stable_filter_v1,dynamic_completion_v1,0,deterministic_six_category_rotation,token_filter,roundtrip_stable_filter_v1,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,0.5614035087719298,0.5614035087719298,1.1228070175438596,0.5614035087719298,64,392,456,-4.598288230512301,
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,rankcloak_trial,revision_v1_ablation_v2_payload_fidelity_v2__d183a4626756e544ee7f,revision_v1_ablation_v2_payload_fidelity_v2__d183a4626756e544ee7f,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,train,professional_project_update,professional_communication,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,2,deterministic_six_category_rotation,leadin_tokens,2,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,0.5171717171717172,0.5171717171717172,1.0343434343434343,0.5171717171717172,64,415,495,-5.739139469114022,
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,rankcloak_trial,revision_v1_ablation_v2_payload_fidelity_v2__83a7791cd705fbf4fe1a,revision_v1_ablation_v2_payload_fidelity_v2__83a7791cd705fbf4fe1a,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,train,professional_project_update,professional_communication,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,4,deterministic_six_category_rotation,leadin_tokens,4,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,0.4803001876172608,0.4803001876172608,0.9606003752345216,0.4803001876172608,64,437,533,-6.001964848933181,
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,rankcloak_trial,revision_v1_ablation_v2_payload_fidelity_v2__108562185ede5bbe4102,revision_v1_ablation_v2_payload_fidelity_v2__108562185ede5bbe4102,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,train,professional_project_update,professional_communication,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,8,deterministic_six_category_rotation,leadin_tokens,8,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,0.8767123287671232,0.8767123287671232,1.7534246575342465,0.8767123287671232,64,164,292,-6.097304358078883,
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,rankcloak_trial,revision_v1_ablation_v2_payload_fidelity_v2__3c5e04e5d83ccec4d3bb,revision_v1_ablation_v2_payload_fidelity_v2__3c5e04e5d83ccec4d3bb,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,train,professional_project_update,professional_communication,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,16,deterministic_six_category_rotation,leadin_tokens,16,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,0.4317032040472175,0.4317032040472175,0.863406408094435,0.4317032040472175,64,401,593,-6.3213966090004545,
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,rankcloak_trial,revision_v1_ablation_v2_payload_fidelity_v2__c160be719727fd8b76d9,revision_v1_ablation_v2_payload_fidelity_v2__c160be719727fd8b76d9,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,train,professional_project_update,professional_communication,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,32,deterministic_six_category_rotation,leadin_tokens,32,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,0.5446808510638298,0.5446808510638298,1.0893617021276596,0.5446808510638298,64,150,470,-6.761968484571037,
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,rankcloak_trial,revision_v1_ablation_v2_payload_fidelity_v2__ef47d215b7322af4a120,revision_v1_ablation_v2_payload_fidelity_v2__ef47d215b7322af4a120,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,train,professional_project_update,professional_communication,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,none,0,deterministic_six_category_rotation,tail_policy,none,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,4.0,4.0,8.0,4.0,64,0,64,-4.598288230512301,
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,rankcloak_trial,revision_v1_ablation_v2_payload_fidelity_v2__b7ed1c831e0ca04c1cfd,revision_v1_ablation_v2_payload_fidelity_v2__b7ed1c831e0ca04c1cfd,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,train,professional_project_update,professional_communication,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,sentence_tail_min20_max60,0,deterministic_six_category_rotation,tail_policy,sentence_tail_min20_max60,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,0.8797250859106529,0.8797250859106529,1.7594501718213058,0.8797250859106529,64,227,291,-4.598288230512301,
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,rankcloak_trial,revision_v1_ablation_v2_payload_fidelity_v2__912602b50dc743fdab63,revision_v1_ablation_v2_payload_fidelity_v2__912602b50dc743fdab63,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,train,professional_project_update,professional_communication,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,16,4,safe_text_filter_v1,dynamic_completion_v1,0,deterministic_six_category_rotation,segment_size_ranks,4,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,0.27176220806794055,0.27176220806794055,0.5435244161358811,0.27176220806794055,64,878,942,-4.721856011876344,
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,rankcloak_trial,revision_v1_ablation_v2_payload_fidelity_v2__b96b3f7d47302a5c2c71,revision_v1_ablation_v2_payload_fidelity_v2__b96b3f7d47302a5c2c71,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,train,professional_project_update,professional_communication,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,4,16,safe_text_filter_v1,dynamic_completion_v1,0,deterministic_six_category_rotation,segment_size_ranks,16,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,0.5925925925925926,0.5925925925925926,1.1851851851851851,0.5925925925925926,64,368,432,-4.757639257991329,
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,rankcloak_trial,revision_v1_ablation_v2_payload_fidelity_v2__c99eec1d0d9eae2e24f0,revision_v1_ablation_v2_payload_fidelity_v2__c99eec1d0d9eae2e24f0,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,train,professional_project_update,professional_communication,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,2,32,safe_text_filter_v1,dynamic_completion_v1,0,deterministic_six_category_rotation,segment_size_ranks,32,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,2.327272727272727,2.327272727272727,4.654545454545454,2.327272727272727,64,46,110,-4.494012040611997,
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,canonical_primary_reference,revision_v1_ablation_v2_payload_fidelity_v2__d67e43ed6655a45a9e17,revision_v1_ablation_v2_payload_fidelity_v2__d67e43ed6655a45a9e17,revision_v1_primary_v2_payload_fidelity_v2__bbcfb4a8110ef560a3cd,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_002,sha256_hex,train,forum_practical_answer,forum_question_answer,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,0,deterministic_six_category_rotation,canonical,canonical,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,0.5553145336225597,0.5553145336225597,1.1106290672451193,0.5553145336225597,64,397,461,-4.749835103684914,
2.0,03410644d277c98c9852f0c814d2ebb2eb218bc3a26be19460ac4e7c643ef89c,confirmatory_ablation_v2_payload_fidelity_after_manifest_freeze,confirmatory,ablation_v2_confirmatory,rankcloak_trial,revision_v1_ablation_v2_payload_fidelity_v2__673bb756239821103f61,revision_v1_ablation_v2_payload_fidelity_v2__673bb756239821103f61,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_002,sha256_hex,train,forum_practical_answer,forum_question_answer,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,none,dynamic_completion_v1,0,deterministic_six_category_rotation,token_filter,none,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,0.34547908232118757,0.34547908232118757,0.6909581646423751,0.34547908232118757,64,677,741,-4.669357858856865,
