preprocess_schema_version,input_run_identity_sha256,trial_id,work_id,transform_work_id,transformation_model_id,transformation_record_sha256,runtime_scope,record_type,evidence_status,study_phase,model_id,payload_name,payload_class,protocol_variant,hardware_id,hardware_hash,session_index,model_load_seconds,representation_seconds,filter_setup_seconds,generation_seconds,encoding_seconds,recovery_seconds,decoding_seconds,execution_seconds,generation_tokens_per_second,encoding_tokens_per_second,decoding_tokens_per_second,representation_bits_per_second,payload_bits_per_second,serialized_bits_per_second,cover_tokens_per_payload_byte,process_peak_rss_start_mib,process_peak_rss_end_mib,peak_ram_mib,peak_gpu_memory_mib,peak_ram_availability,peak_gpu_memory_availability
2.0,8983e220c50ab516441dd1956b4ef9614e3e19d1f05751b7c7710309153e5205,revision_v1_smoke_v3_payload_fidelity_v2__4be2b9486882e2972e7d,revision_v1_smoke_v3_payload_fidelity_v2__4be2b9486882e2972e7d,,,,trial,rankcloak_trial,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_015,hmac_sha256_hex,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,7.290599751286209e-05,1.1729929090070073,11.761415040018619,12.93448085502314,5.152537471964024,5.152571385959163,32.11232549000124,17.940018210569498,16.312985605298383,12.420982691166781,19.79205836472221,19.79205836472221,39.58411672944442,3.296875,5044.69140625,5044.69140625,5044.69140625,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,8983e220c50ab516441dd1956b4ef9614e3e19d1f05751b7c7710309153e5205,revision_v1_smoke_v3_payload_fidelity_v2__69b812e3f3ede62d233c,revision_v1_smoke_v3_payload_fidelity_v2__69b812e3f3ede62d233c,,,,ordinary_control_generation,ordinary_control,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_015,hmac_sha256_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,7.692902390990639,,,,7.692902390990639,27.427879527901936,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,8983e220c50ab516441dd1956b4ef9614e3e19d1f05751b7c7710309153e5205,revision_v1_smoke_v3_payload_fidelity_v2__1bc710bbad6be52ecb6a,revision_v1_smoke_v3_payload_fidelity_v2__1bc710bbad6be52ecb6a,,,,ordinary_control_generation,ordinary_control,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_015,hmac_sha256_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,2.6318713150103576,,,,2.6318713150103576,24.3172983553522,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,8983e220c50ab516441dd1956b4ef9614e3e19d1f05751b7c7710309153e5205,revision_v1_smoke_v3_payload_fidelity_v2__e9eccb6fef0e27a39e65,revision_v1_smoke_v3_payload_fidelity_v2__e9eccb6fef0e27a39e65,,,,trial,rankcloak_trial,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_009,nonce_96_bit_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,2.6865003746934235e-05,9.645899990573525e-05,4.4636470769910375,4.46377040099469,1.9440675020159688,1.9440885120129678,11.72699018199637,17.698531859121402,17.698042888226492,12.345116928420959,21.506482497085358,21.506482497085358,43.012964994170716,3.2916666666666665,5044.69140625,5044.69140625,5044.69140625,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,8983e220c50ab516441dd1956b4ef9614e3e19d1f05751b7c7710309153e5205,revision_v1_smoke_v3_payload_fidelity_v2__27ccefb0d41aeb4dedaf,revision_v1_smoke_v3_payload_fidelity_v2__27ccefb0d41aeb4dedaf,,,,ordinary_control_generation,ordinary_control,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_009,nonce_96_bit_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,3.222436399999424,,,,3.222436399999424,24.515611851955907,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,8983e220c50ab516441dd1956b4ef9614e3e19d1f05751b7c7710309153e5205,revision_v1_smoke_v3_payload_fidelity_v2__286398aa2c48d56666b2,revision_v1_smoke_v3_payload_fidelity_v2__286398aa2c48d56666b2,,,,ordinary_control_generation,ordinary_control,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_009,nonce_96_bit_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,1.329225964989746,,,,1.329225964989746,18.055620814016482,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,8983e220c50ab516441dd1956b4ef9614e3e19d1f05751b7c7710309153e5205,revision_v1_smoke_v3_payload_fidelity_v2__6b3d576ef3dd8b206c3c,revision_v1_smoke_v3_payload_fidelity_v2__6b3d576ef3dd8b206c3c,,,,trial,rankcloak_trial,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_000,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,0.0001074739993782714,6.767993909306824e-06,17.591811474019778,17.591925716013066,5.246388201980153,5.2464206499716965,37.18664487999922,21.828337608500696,21.828195855241912,12.198793095316379,14.552130570161275,14.552130570161275,29.10426114032255,6.0,5044.69140625,5044.69140625,5044.69140625,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,8983e220c50ab516441dd1956b4ef9614e3e19d1f05751b7c7710309153e5205,revision_v1_smoke_v3_payload_fidelity_v2__bda3e13574df8e4390e6,revision_v1_smoke_v3_payload_fidelity_v2__bda3e13574df8e4390e6,,,,ordinary_control_generation,ordinary_control,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_000,sha256_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,13.52844301200821,,,,13.52844301200821,28.384641134175695,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,8983e220c50ab516441dd1956b4ef9614e3e19d1f05751b7c7710309153e5205,revision_v1_smoke_v3_payload_fidelity_v2__a051885ef6aaadf5e5b9,revision_v1_smoke_v3_payload_fidelity_v2__a051885ef6aaadf5e5b9,,,,ordinary_control_generation,ordinary_control,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_000,sha256_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,2.6459914070001105,,,,2.6459914070001105,24.18753130893948,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,8983e220c50ab516441dd1956b4ef9614e3e19d1f05751b7c7710309153e5205,revision_v1_smoke_v3_payload_fidelity_v2__5ae7fc0932404d21420d,revision_v1_smoke_v3_payload_fidelity_v2__5ae7fc0932404d21420d,,,,trial,rankcloak_trial,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_011,nonce_96_bit_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,2.9691000236198306e-05,1.9769297530001495,8.956810750009026,10.933770194009412,1.9966120969911572,1.9966340029932326,18.36518615699606,24.45066733153643,20.029687483279062,12.020230029149387,8.780136978971644,8.780136978971644,17.560273957943288,9.125,5044.69140625,5044.69140625,5044.69140625,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,8983e220c50ab516441dd1956b4ef9614e3e19d1f05751b7c7710309153e5205,revision_v1_smoke_v3_payload_fidelity_v2__4b562d96a8eddb976781,revision_v1_smoke_v3_payload_fidelity_v2__4b562d96a8eddb976781,,,,ordinary_control_generation,ordinary_control,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_011,nonce_96_bit_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,7.870255583999096,,,,7.870255583999096,27.826288188816353,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,8983e220c50ab516441dd1956b4ef9614e3e19d1f05751b7c7710309153e5205,revision_v1_smoke_v3_payload_fidelity_v2__292a2628733d92e8f954,revision_v1_smoke_v3_payload_fidelity_v2__292a2628733d92e8f954,,,,ordinary_control_generation,ordinary_control,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_011,nonce_96_bit_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,1.2457500429882202,,,,1.2457500429882202,19.26550204439924,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,8983e220c50ab516441dd1956b4ef9614e3e19d1f05751b7c7710309153e5205,revision_v1_smoke_v3_payload_fidelity_v2__a2b08335891aefb13c6d,revision_v1_smoke_v3_payload_fidelity_v2__a2b08335891aefb13c6d,,,,trial,rankcloak_trial,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_006,nonce_96_bit_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,3.0484996386803687e-05,0.00011305700172670186,13.145106426993152,13.145249968991266,2.500278328996501,2.500299321996863,22.874177036006586,26.701951935454105,26.701660358531385,9.59885074113143,7.303018217717986,7.303018217717986,14.606036435435971,14.625,5044.69140625,5044.69140625,5044.69140625,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,8983e220c50ab516441dd1956b4ef9614e3e19d1f05751b7c7710309153e5205,revision_v1_smoke_v3_payload_fidelity_v2__a944fb5fd31d22765a6f,revision_v1_smoke_v3_payload_fidelity_v2__a944fb5fd31d22765a6f,,,,ordinary_control_generation,ordinary_control,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_006,nonce_96_bit_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,12.4459179250116,,,,12.4459179250116,28.202017891715517,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,8983e220c50ab516441dd1956b4ef9614e3e19d1f05751b7c7710309153e5205,revision_v1_smoke_v3_payload_fidelity_v2__ff4b914cb34447562283,revision_v1_smoke_v3_payload_fidelity_v2__ff4b914cb34447562283,,,,ordinary_control_generation,ordinary_control,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_006,nonce_96_bit_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,1.271596998005407,,,,1.271596998005407,18.873904261842203,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,8983e220c50ab516441dd1956b4ef9614e3e19d1f05751b7c7710309153e5205,revision_v1_smoke_v3_payload_fidelity_v2__056b300c7d6bf037631f,revision_v1_smoke_v3_payload_fidelity_v2__056b300c7d6bf037631f,,,,trial,rankcloak_trial,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_000,token_128_bit_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,4.806100332643837e-05,0.0001715909893391654,3.739107111978228,3.739326763970894,2.683838272016146,2.6838618910114747,13.804215477008256,8.558192916562357,8.557690199296282,11.923117246521231,34.23076079718513,34.23076079718513,68.46152159437025,1.0,5044.69140625,5044.69140625,5044.69140625,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,8983e220c50ab516441dd1956b4ef9614e3e19d1f05751b7c7710309153e5205,revision_v1_smoke_v3_payload_fidelity_v2__9495b17b70eded3a7e5a,revision_v1_smoke_v3_payload_fidelity_v2__9495b17b70eded3a7e5a,,,,ordinary_control_generation,ordinary_control,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_000,token_128_bit_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,1.6240231789997779,,,,1.6240231789997779,19.70415226444522,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,8983e220c50ab516441dd1956b4ef9614e3e19d1f05751b7c7710309153e5205,revision_v1_smoke_v3_payload_fidelity_v2__6579f5dcc2be8fad0849,revision_v1_smoke_v3_payload_fidelity_v2__6579f5dcc2be8fad0849,,,,ordinary_control_generation,ordinary_control,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_000,token_128_bit_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,1.6626181559986435,,,,1.6626181559986435,19.24675240947273,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,8983e220c50ab516441dd1956b4ef9614e3e19d1f05751b7c7710309153e5205,revision_v1_smoke_v3_payload_fidelity_v2__f76b627129a01c577058,revision_v1_smoke_v3_payload_fidelity_v2__f76b627129a01c577058,,,,trial,rankcloak_trial,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_004,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,0.0001389279932482168,0.000342472005286254,16.448497596997186,16.44897899699572,5.269536412975867,5.2695713179709855,36.12427550100256,21.460926623744843,21.460298542813675,12.145200460944286,15.563275997054676,15.563275997054676,31.126551994109352,5.515625,5044.69140625,5044.69140625,5044.69140625,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,8983e220c50ab516441dd1956b4ef9614e3e19d1f05751b7c7710309153e5205,revision_v1_smoke_v3_payload_fidelity_v2__1d992abe957ac67c59eb,revision_v1_smoke_v3_payload_fidelity_v2__1d992abe957ac67c59eb,,,,ordinary_control_generation,ordinary_control,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_004,sha256_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,12.521925155000645,,,,12.521925155000645,28.190553419737466,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,8983e220c50ab516441dd1956b4ef9614e3e19d1f05751b7c7710309153e5205,revision_v1_smoke_v3_payload_fidelity_v2__bf163a5377578525297b,revision_v1_smoke_v3_payload_fidelity_v2__bf163a5377578525297b,,,,ordinary_control_generation,ordinary_control,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_004,sha256_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,2.6248846810049145,,,,2.6248846810049145,24.382023508742545,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
