analysis_id,quantization,population,metric,mean,median,standard_deviation,ci_low_95,ci_high_95,observation_count,group_count,bootstrap_resamples,bootstrap_unit,representation_name,payload_class
quantization_overall,Q8_0,rankcloak,mean_rank_pressure_log_probability_gap_nats,3.1549000783048835,3.1171939857304096,0.5260820806472396,3.124369900208188,3.184915216381379,960,480,2000,payload_name,,
quantization_overall,Q8_0,rankcloak,tail_rank_frequency_gt_100,0.0,0.0,0.0,0.0,0.0,960,480,2000,payload_name,,
quantization_overall,Q8_0,rankcloak,word_count,100.059375,102.5,43.087533860338276,96.58880208333333,103.41955729166666,960,480,2000,payload_name,,
quantization_overall,Q8_0,rankcloak,unique_word_fraction,0.786828245427524,0.7851239669421488,0.08469264066937851,0.7805114545234682,0.7931824088036725,960,480,2000,payload_name,,
quantization_overall,Q8_0,rankcloak,repeated_bigram_fraction,0.00990562976805005,0.0066225165562914245,0.01294613406174335,0.009120442153883817,0.010737099712853259,960,480,2000,payload_name,,
quantization_overall,Q8_0,rankcloak,surface_flag_total,2.6802083333333333,2.0,2.422699387790605,2.5197656250000002,2.8375,960,480,2000,payload_name,,
quantization_by_representation,Q4_K_M,ordinary_control,mean_entropy_bits,1.5498462934179926,1.492254340686378,0.4561225611545452,1.5079560561759353,1.5920357258661262,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q4_K_M,ordinary_control,mean_observed_rank,1.6171878288089225,1.515625,0.45140653448990437,1.5774174689604377,1.6578851749921086,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q4_K_M,ordinary_control,mean_token_surprisal_nats,0.7232257075834648,0.7003195745566149,0.2166086734834131,0.7045347586984582,0.7426620125309233,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q4_K_M,ordinary_control,mean_rank_pressure_log_probability_gap_nats,0.2481486438779844,0.23830100148916245,0.09547359164775347,0.239590979238007,0.25719086079399633,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q4_K_M,ordinary_control,tail_rank_frequency_gt_100,0.0001519097222222222,0.0,0.0015980087703836522,3.255208333333333e-05,0.00030924479166666665,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q4_K_M,ordinary_control,word_count,87.12083333333334,99.0,32.89633847252754,84.12494791666667,89.94838541666667,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q4_K_M,ordinary_control,unique_word_fraction,0.7318145285760601,0.7284715200539265,0.08557041607850116,0.7240858743451567,0.7393552148566914,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q4_K_M,ordinary_control,repeated_bigram_fraction,0.042741828010096274,0.035149493451939684,0.042536354085098926,0.039074104169974866,0.04659964132131346,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q4_K_M,ordinary_control,surface_flag_total,1.1208333333333333,1.0,0.6281358353864155,1.0666666666666667,1.1771354166666663,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q4_K_M,ordinary_control,mean_entropy_bits,1.522354487841143,1.4192037198763223,0.47011829791453397,1.480561590321304,1.565694345112483,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q4_K_M,ordinary_control,mean_observed_rank,1.5815249441845334,1.4808510638297872,0.36716298929437535,1.5488453201316654,1.6144206446890037,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q4_K_M,ordinary_control,mean_token_surprisal_nats,0.7144113214539184,0.6687824814278787,0.22199380888887063,0.6941045055742623,0.7344646623625453,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q4_K_M,ordinary_control,mean_rank_pressure_log_probability_gap_nats,0.24792771130783411,0.2294708557652889,0.09598627237400412,0.23972967676927473,0.25604794959162647,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q4_K_M,ordinary_control,tail_rank_frequency_gt_100,1.2183235867446393e-05,0.0,0.0002669213243202564,0.0,3.654970760233918e-05,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q4_K_M,ordinary_control,word_count,115.32291666666667,129.0,43.77101518334859,111.44963541666667,119.19807291666667,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q4_K_M,ordinary_control,unique_word_fraction,0.6928126387141212,0.6875,0.08727723062698707,0.6851471804119421,0.7005520301821809,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q4_K_M,ordinary_control,repeated_bigram_fraction,0.049479856418129874,0.04229078172740147,0.040116989899383115,0.04587524906577877,0.05318069799298224,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q4_K_M,ordinary_control,surface_flag_total,1.33125,1.0,1.165197529107044,1.2333333333333334,1.4395833333333334,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q4_K_M,rankcloak,saved_id_exact_payload_recovery,1.0,1.0,0.0,1.0,1.0,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q4_K_M,rankcloak,visible_text_exact_payload_recovery,0.7458333333333333,1.0,0.43584598864469976,0.7041666666666667,0.7833333333333333,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q4_K_M,rankcloak,mean_entropy_bits,3.066891546462431,3.0527665612569646,0.6069850600685593,3.014094247783037,3.1220343670270645,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q4_K_M,rankcloak,mean_observed_rank,5.790672184080387,5.395833333333333,0.8080519807035536,5.721519471242372,5.861266218500105,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q4_K_M,rankcloak,mean_token_surprisal_nats,4.302562527245728,4.280483030505929,0.3575267232534671,4.271198802608271,4.3357229852218735,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q4_K_M,rankcloak,mean_rank_pressure_log_probability_gap_nats,3.4350035892525113,3.4038436338305473,0.46850516042714085,3.3934998089366526,3.4768486941337797,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q4_K_M,rankcloak,tail_rank_frequency_gt_100,0.0,0.0,0.0,0.0,0.0,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q4_K_M,rankcloak,word_count,87.27291666666666,96.5,33.407375078538195,84.22286458333333,90.35432291666667,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q4_K_M,rankcloak,unique_word_fraction,0.8087651613682562,0.805690399137001,0.0785712320441203,0.8016630795037257,0.8156067504648341,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q4_K_M,rankcloak,repeated_bigram_fraction,0.00748849100708129,0.0,0.011414701882103832,0.006538520606991531,0.008572130511593784,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q4_K_M,rankcloak,surface_flag_total,2.51875,2.0,2.2054360860958684,2.3354166666666667,2.725052083333333,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q4_K_M,rankcloak,saved_id_exact_payload_recovery,1.0,1.0,0.0,1.0,1.0,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q4_K_M,rankcloak,visible_text_exact_payload_recovery,0.7791666666666667,1.0,0.4152411243734315,0.74375,0.8145833333333333,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q4_K_M,rankcloak,mean_entropy_bits,2.896962094650172,2.84561203467046,0.5349740419131884,2.8485012059940242,2.94464802380892,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q4_K_M,rankcloak,mean_observed_rank,4.152283572647864,4.1404879385964914,0.18462973844591274,4.136052491939966,4.168599159980656,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q4_K_M,rankcloak,mean_token_surprisal_nats,3.5913245095833277,3.57049041078304,0.26845884751608146,3.5674419802424806,3.6157674103923227,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q4_K_M,rankcloak,mean_rank_pressure_log_probability_gap_nats,2.765595198037778,2.7514906642908112,0.37280186452295183,2.7330265943237415,2.8001292166659457,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q4_K_M,rankcloak,tail_rank_frequency_gt_100,0.0,0.0,0.0,0.0,0.0,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q4_K_M,rankcloak,word_count,116.07916666666667,130.0,46.32680930373297,111.63427083333333,120.30682291666668,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q4_K_M,rankcloak,unique_word_fraction,0.753464004731312,0.7530137981118373,0.08638977744039361,0.7457558585919086,0.761105150402588,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q4_K_M,rankcloak,repeated_bigram_fraction,0.013339446036476665,0.010152545866831564,0.01499800672160211,0.012008595104567895,0.0146565464199341,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q4_K_M,rankcloak,surface_flag_total,2.53125,2.0,2.241910184081073,2.3416145833333335,2.7396354166666663,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q8_0,ordinary_control,mean_entropy_bits,1.555257379262643,1.4679735104770835,0.4514013519638145,1.5152788509311408,1.5957388450329637,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q8_0,ordinary_control,mean_observed_rank,1.5921870067866162,1.5,0.3708130813944244,1.5602242641256314,1.6247182559645938,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q8_0,ordinary_control,mean_token_surprisal_nats,0.7310827744724975,0.6956625054079422,0.21477590605999533,0.712388132357562,0.7500739087362738,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q8_0,ordinary_control,mean_rank_pressure_log_probability_gap_nats,0.2530505090986413,0.24230666210254032,0.09376950144853018,0.24511369626815838,0.2615785507247148,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q8_0,ordinary_control,tail_rank_frequency_gt_100,3.255208333333333e-05,0.0,0.0005037680278490446,0.0,8.138020833333333e-05,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q8_0,ordinary_control,word_count,86.775,97.0,32.453329264896425,83.86369791666667,89.54828125,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q8_0,ordinary_control,unique_word_fraction,0.7280138179076311,0.7194622069191671,0.08141266773452001,0.7211211743127424,0.7355950368760803,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q8_0,ordinary_control,repeated_bigram_fraction,0.04334063810034945,0.036867142371729555,0.04152258178651457,0.03980198298475249,0.047085815477312595,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q8_0,ordinary_control,surface_flag_total,1.0979166666666667,1.0,0.723015485165047,1.0375,1.1645833333333333,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q8_0,ordinary_control,mean_entropy_bits,1.500785246063721,1.4303172889791838,0.43690105133904783,1.4616057111344647,1.5385591839464507,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q8_0,ordinary_control,mean_observed_rank,1.5586046609588113,1.4795321637426901,0.3228096988907626,1.531337948540206,1.588349616024991,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q8_0,ordinary_control,mean_token_surprisal_nats,0.7060873234762058,0.6867883166881974,0.20384902792938145,0.6876310458411201,0.7248576974248724,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q8_0,ordinary_control,mean_rank_pressure_log_probability_gap_nats,0.2453943928820718,0.23459279259970023,0.08840385986905609,0.23753390474184344,0.25383546492971654,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q8_0,ordinary_control,tail_rank_frequency_gt_100,4.606786062378167e-05,0.0,0.0006059644035354989,0.0,0.00011383711013645222,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q8_0,ordinary_control,word_count,114.875,129.0,43.00081321753717,111.02005208333333,118.82572916666666,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q8_0,ordinary_control,unique_word_fraction,0.69307624336613,0.6895940086716594,0.08482724443292095,0.6852530056202918,0.7006876824778944,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q8_0,ordinary_control,repeated_bigram_fraction,0.048511653878561066,0.04109589041095896,0.04074977397762732,0.045002165391062686,0.05220595148227582,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q8_0,ordinary_control,surface_flag_total,1.3291666666666666,1.0,1.177371605317393,1.23125,1.4354687499999996,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q8_0,rankcloak,saved_id_exact_payload_recovery,1.0,1.0,0.0,1.0,1.0,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q8_0,rankcloak,visible_text_exact_payload_recovery,0.80625,1.0,0.3956476416806148,0.7708333333333334,0.8417187499999997,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q8_0,rankcloak,mean_entropy_bits,3.006227312341845,2.9910018188041256,0.6033402483548536,2.953046530192996,3.0573588765708926,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q8_0,rankcloak,mean_observed_rank,5.790672184080387,5.395833333333333,0.8080519807035536,5.720223051642729,5.861465710983533,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q8_0,rankcloak,mean_token_surprisal_nats,4.3274943911674315,4.301464412939817,0.3553995128297138,4.297232584961583,4.3591578449136525,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q8_0,rankcloak,mean_rank_pressure_log_probability_gap_nats,3.4760406166587496,3.423210859298706,0.462944220119806,3.4373541837576758,3.5195937621680002,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q8_0,rankcloak,tail_rank_frequency_gt_100,0.0,0.0,0.0,0.0,0.0,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q8_0,rankcloak,word_count,85.42708333333333,94.0,34.90031877143742,82.09364583333334,88.55432291666666,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q8_0,rankcloak,unique_word_fraction,0.8121589850384455,0.8101724137931035,0.08129285986489442,0.804623766635845,0.8193468281478486,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q8_0,rankcloak,repeated_bigram_fraction,0.008117473287818899,0.0,0.012129029558345486,0.007010800475387678,0.009258020147008111,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q8_0,rankcloak,surface_flag_total,2.3895833333333334,2.0,1.878428204413757,2.2291666666666665,2.5521354166666663,480,480,2000,payload_name,ascii_b16,
quantization_by_representation,Q8_0,rankcloak,saved_id_exact_payload_recovery,1.0,1.0,0.0,1.0,1.0,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q8_0,rankcloak,visible_text_exact_payload_recovery,0.7729166666666667,1.0,0.4193839717929131,0.7354166666666667,0.8104166666666667,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q8_0,rankcloak,mean_entropy_bits,2.7930720729148444,2.741948552174926,0.49339910571042106,2.7499717934740984,2.836636491749642,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q8_0,rankcloak,mean_observed_rank,4.152283572647864,4.1404879385964914,0.18462973844591274,4.135994361059019,4.168924122341425,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q8_0,rankcloak,mean_token_surprisal_nats,3.6326638651869616,3.603597329069565,0.264682137103484,3.609196945418987,3.6567083595836616,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q8_0,rankcloak,mean_rank_pressure_log_probability_gap_nats,2.833759539951018,2.798425147419799,0.36481783236527787,2.8008938035910025,2.8674863215748143,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q8_0,rankcloak,tail_rank_frequency_gt_100,0.0,0.0,0.0,0.0,0.0,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q8_0,rankcloak,word_count,114.69166666666666,127.0,45.49519616446494,110.53125,118.74208333333333,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q8_0,rankcloak,unique_word_fraction,0.7614975058166028,0.7558647026732133,0.08041243981156117,0.7542335496420718,0.7687457510229416,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q8_0,rankcloak,repeated_bigram_fraction,0.011693786248281202,0.007518796992481258,0.013491959046788378,0.010500423775122352,0.012924120726626106,480,480,2000,payload_name,ascii_b8,
quantization_by_representation,Q8_0,rankcloak,surface_flag_total,2.970833333333333,2.0,2.837856106121941,2.7291666666666665,3.2375,480,480,2000,payload_name,ascii_b8,
quantization_by_artifact_class,Q4_K_M,ordinary_control,mean_entropy_bits,1.5028087093915332,1.4525858812409351,0.4235440622547192,1.3994965219500775,1.612066436644197,120,60,2000,payload_name,,aes256_gcm_base64
quantization_by_artifact_class,Q4_K_M,ordinary_control,mean_observed_rank,1.5485806530214425,1.4526909722222223,0.27259872136366237,1.4893557923672027,1.6141409105445903,120,60,2000,payload_name,,aes256_gcm_base64
quantization_by_artifact_class,Q4_K_M,ordinary_control,mean_token_surprisal_nats,0.7028616371918839,0.6723996614438572,0.19567647752841502,0.6579823682158294,0.7496722436684014,120,60,2000,payload_name,,aes256_gcm_base64
quantization_by_artifact_class,Q4_K_M,ordinary_control,mean_rank_pressure_log_probability_gap_nats,0.23984567187218175,0.22902024567824358,0.07998954492091451,0.22250932441743865,0.257645135173496,120,60,2000,payload_name,,aes256_gcm_base64
quantization_by_artifact_class,Q4_K_M,ordinary_control,tail_rank_frequency_gt_100,0.0,0.0,0.0,0.0,0.0,120,60,2000,payload_name,,aes256_gcm_base64
quantization_by_artifact_class,Q4_K_M,ordinary_control,word_count,117.45833333333333,111.5,21.000958694936823,114.14083333333333,120.39229166666667,120,60,2000,payload_name,,aes256_gcm_base64
quantization_by_artifact_class,Q4_K_M,ordinary_control,unique_word_fraction,0.679396531117367,0.6790915395284327,0.07186012295794553,0.6659613705129339,0.6926858507793797,120,60,2000,payload_name,,aes256_gcm_base64
quantization_by_artifact_class,Q4_K_M,ordinary_control,repeated_bigram_fraction,0.054414075851849014,0.04524979524979522,0.0430702631078515,0.04654564109244847,0.06312505446029379,120,60,2000,payload_name,,aes256_gcm_base64
quantization_by_artifact_class,Q4_K_M,ordinary_control,surface_flag_total,1.4,1.0,1.205031468608241,1.2083333333333333,1.6,120,60,2000,payload_name,,aes256_gcm_base64
quantization_by_artifact_class,Q4_K_M,ordinary_control,mean_entropy_bits,1.4752299658614225,1.4369203348244657,0.4379412683600813,1.3739139976871677,1.585552223483896,120,60,2000,payload_name,,chacha20_poly1305_base64
quantization_by_artifact_class,Q4_K_M,ordinary_control,mean_observed_rank,1.5506407620614036,1.49609375,0.2812433695772605,1.4884651597526806,1.616200391386452,120,60,2000,payload_name,,chacha20_poly1305_base64
quantization_by_artifact_class,Q4_K_M,ordinary_control,mean_token_surprisal_nats,0.6910971986400196,0.6772158650001916,0.20105333600050843,0.6453011057114192,0.7400542647067881,120,60,2000,payload_name,,chacha20_poly1305_base64
quantization_by_artifact_class,Q4_K_M,ordinary_control,mean_rank_pressure_log_probability_gap_nats,0.24091845350358163,0.22663836926221848,0.08461759909640652,0.22341240868366327,0.25961870212442845,120,60,2000,payload_name,,chacha20_poly1305_base64
quantization_by_artifact_class,Q4_K_M,ordinary_control,tail_rank_frequency_gt_100,0.0,0.0,0.0,0.0,0.0,120,60,2000,payload_name,,chacha20_poly1305_base64
quantization_by_artifact_class,Q4_K_M,ordinary_control,word_count,118.31666666666666,112.0,19.20477152427802,116.09145833333334,120.425,120,60,2000,payload_name,,chacha20_poly1305_base64
quantization_by_artifact_class,Q4_K_M,ordinary_control,unique_word_fraction,0.6768176589598428,0.685585378470027,0.0685079895395525,0.6628879783462543,0.6895837865787688,120,60,2000,payload_name,,chacha20_poly1305_base64
quantization_by_artifact_class,Q4_K_M,ordinary_control,repeated_bigram_fraction,0.0540290396390433,0.04348339832210796,0.0478543900649926,0.045735469283236276,0.06348026274497036,120,60,2000,payload_name,,chacha20_poly1305_base64
quantization_by_artifact_class,Q4_K_M,ordinary_control,surface_flag_total,1.375,1.0,1.0928530235546026,1.1916666666666667,1.6,120,60,2000,payload_name,,chacha20_poly1305_base64
quantization_by_artifact_class,Q4_K_M,ordinary_control,mean_entropy_bits,1.4957206330449095,1.395404763144644,0.4402801452456085,1.3938013386518036,1.6028825969435367,120,60,2000,payload_name,,ed25519_signature_base64
quantization_by_artifact_class,Q4_K_M,ordinary_control,mean_observed_rank,1.5621198017408124,1.4808510638297872,0.29969790333319934,1.498365610896196,1.6264382454867827,120,60,2000,payload_name,,ed25519_signature_base64
quantization_by_artifact_class,Q4_K_M,ordinary_control,mean_token_surprisal_nats,0.708636186481269,0.6862023948981473,0.20573399012005292,0.6621440560685141,0.7603339296278764,120,60,2000,payload_name,,ed25519_signature_base64
quantization_by_artifact_class,Q4_K_M,ordinary_control,mean_rank_pressure_log_probability_gap_nats,0.2495641397857266,0.2429607371066479,0.08518218603641294,0.2308966253583976,0.26798578692274677,120,60,2000,payload_name,,ed25519_signature_base64
quantization_by_artifact_class,Q4_K_M,ordinary_control,tail_rank_frequency_gt_100,0.0,0.0,0.0,0.0,0.0,120,60,2000,payload_name,,ed25519_signature_base64
quantization_by_artifact_class,Q4_K_M,ordinary_control,word_count,163.46666666666667,156.0,26.69117920997586,160.67479166666666,165.99229166666666,120,60,2000,payload_name,,ed25519_signature_base64
quantization_by_artifact_class,Q4_K_M,ordinary_control,unique_word_fraction,0.6292457844017336,0.6268322863125833,0.057285790742342094,0.6184748474793069,0.639661157827878,120,60,2000,payload_name,,ed25519_signature_base64
quantization_by_artifact_class,Q4_K_M,ordinary_control,repeated_bigram_fraction,0.06636806269604759,0.05761880814684439,0.04338100322929577,0.05852882217782272,0.07477327185746876,120,60,2000,payload_name,,ed25519_signature_base64
quantization_by_artifact_class,Q4_K_M,ordinary_control,surface_flag_total,1.375,1.0,1.4439820059867248,1.1416666666666666,1.6666666666666667,120,60,2000,payload_name,,ed25519_signature_base64
quantization_by_artifact_class,Q4_K_M,ordinary_control,mean_entropy_bits,1.5398501128544178,1.4502349802957637,0.47324425657139463,1.4288359373381196,1.6527059474225778,120,60,2000,payload_name,,hmac_sha256_hex
quantization_by_artifact_class,Q4_K_M,ordinary_control,mean_observed_rank,1.5768373842592593,1.4848775584795322,0.33693276273494066,1.5080079267178363,1.6559079080622563,120,60,2000,payload_name,,hmac_sha256_hex
