detector_name,regime,metric,evidence_status,higher_is_better,split_count,estimate_median_across_splits,estimate_min_across_splits,estimate_max_across_splits,test_rows_sum_across_splits,payload_groups_sum_across_splits,cross_split_interval
deberta_v3_base_classifier,leave_one_codec,roc_auc,confirmatory_frozen_upstream,True,6,0.9994251543209877,0.9979166666666668,1.0,3960,540,not_computed_heterogeneous_prespecified_splits
deberta_v3_base_classifier,leave_one_codec,specificity,confirmatory_frozen_upstream,True,6,1.0,0.9972222222222222,1.0,3960,540,not_computed_heterogeneous_prespecified_splits
deberta_v3_base_classifier,leave_one_codec,tpr_at_fpr_0.01,supplementary_exploratory_post_freeze,True,6,0.9958333333333333,0.975,1.0,3960,540,not_computed_heterogeneous_prespecified_splits
deberta_v3_base_classifier,leave_one_codec,tpr_at_fpr_0.05,supplementary_exploratory_post_freeze,True,6,0.9972222222222222,0.9944444444444445,1.0,3960,540,not_computed_heterogeneous_prespecified_splits
deberta_v3_base_classifier,leave_one_model,balanced_accuracy,confirmatory_frozen_upstream,True,3,0.9734848484848484,0.9462121212121212,0.9757575757575758,3960,360,not_computed_heterogeneous_prespecified_splits
deberta_v3_base_classifier,leave_one_model,brier_score,supplementary_exploratory_post_freeze,False,3,0.021725893215228748,0.019478903934334938,0.046558503276814066,3960,360,not_computed_heterogeneous_prespecified_splits
deberta_v3_base_classifier,leave_one_model,f1,confirmatory_frozen_upstream,True,3,0.9727626459143968,0.943695479777954,0.9751552795031057,3960,360,not_computed_heterogeneous_prespecified_splits
deberta_v3_base_classifier,leave_one_model,pr_auc,confirmatory_frozen_upstream,True,3,0.9994917131695394,0.9968205700572762,0.9999794216316328,3960,360,not_computed_heterogeneous_prespecified_splits
deberta_v3_base_classifier,leave_one_model,precision,supplementary_exploratory_post_freeze,True,3,1.0,0.9900166389351082,1.0,3960,360,not_computed_heterogeneous_prespecified_splits
deberta_v3_base_classifier,leave_one_model,recall,confirmatory_frozen_upstream,True,3,0.946969696969697,0.9015151515151516,0.9515151515151516,3960,360,not_computed_heterogeneous_prespecified_splits
deberta_v3_base_classifier,leave_one_model,roc_auc,confirmatory_frozen_upstream,True,3,0.999451331496786,0.9967722681359044,0.9999793388429752,3960,360,not_computed_heterogeneous_prespecified_splits
deberta_v3_base_classifier,leave_one_model,specificity,confirmatory_frozen_upstream,True,3,1.0,0.990909090909091,1.0,3960,360,not_computed_heterogeneous_prespecified_splits
deberta_v3_base_classifier,leave_one_model,tpr_at_fpr_0.01,supplementary_exploratory_post_freeze,True,3,0.9924242424242424,0.9136363636363637,1.0,3960,360,not_computed_heterogeneous_prespecified_splits
deberta_v3_base_classifier,leave_one_model,tpr_at_fpr_0.05,supplementary_exploratory_post_freeze,True,3,0.996969696969697,0.9878787878787879,1.0,3960,360,not_computed_heterogeneous_prespecified_splits
deberta_v3_base_classifier,matched,balanced_accuracy,confirmatory_frozen_upstream,True,1,0.991919191919192,0.991919191919192,0.991919191919192,3960,120,not_computed_heterogeneous_prespecified_splits
deberta_v3_base_classifier,matched,brier_score,supplementary_exploratory_post_freeze,False,1,0.007894618301122746,0.007894618301122746,0.007894618301122746,3960,120,not_computed_heterogeneous_prespecified_splits
deberta_v3_base_classifier,matched,f1,confirmatory_frozen_upstream,True,1,0.9918575063613232,0.9918575063613232,0.9918575063613232,3960,120,not_computed_heterogeneous_prespecified_splits
deberta_v3_base_classifier,matched,pr_auc,confirmatory_frozen_upstream,True,1,0.999836834155809,0.999836834155809,0.999836834155809,3960,120,not_computed_heterogeneous_prespecified_splits
deberta_v3_base_classifier,matched,precision,supplementary_exploratory_post_freeze,True,1,0.9994871794871795,0.9994871794871795,0.9994871794871795,3960,120,not_computed_heterogeneous_prespecified_splits
deberta_v3_base_classifier,matched,recall,confirmatory_frozen_upstream,True,1,0.9843434343434344,0.9843434343434344,0.9843434343434344,3960,120,not_computed_heterogeneous_prespecified_splits
deberta_v3_base_classifier,matched,roc_auc,confirmatory_frozen_upstream,True,1,0.9998339455157635,0.9998339455157635,0.9998339455157635,3960,120,not_computed_heterogeneous_prespecified_splits
deberta_v3_base_classifier,matched,specificity,confirmatory_frozen_upstream,True,1,0.9994949494949495,0.9994949494949495,0.9994949494949495,3960,120,not_computed_heterogeneous_prespecified_splits
deberta_v3_base_classifier,matched,tpr_at_fpr_0.01,supplementary_exploratory_post_freeze,True,1,0.9934343434343434,0.9934343434343434,0.9934343434343434,3960,120,not_computed_heterogeneous_prespecified_splits
deberta_v3_base_classifier,matched,tpr_at_fpr_0.05,supplementary_exploratory_post_freeze,True,1,1.0,1.0,1.0,3960,120,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,held_out_template,balanced_accuracy,confirmatory_frozen_upstream,True,18,0.7931818181818182,0.5659090909090909,0.9193181818181818,15840,1440,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,held_out_template,brier_score,supplementary_exploratory_post_freeze,False,18,0.17412234049374348,0.06493393743770419,0.41851861173598637,15840,1440,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,held_out_template,f1,confirmatory_frozen_upstream,True,18,0.8246483416017338,0.6958598726114649,0.9222343921139102,15840,1440,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,held_out_template,pr_auc,confirmatory_frozen_upstream,True,18,0.9557110149651227,0.6693642318239709,0.9828242422893924,15840,1440,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,held_out_template,precision,supplementary_exploratory_post_freeze,True,18,0.7157388373816616,0.5355392156862745,0.8900634249471459,15840,1440,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,held_out_template,recall,confirmatory_frozen_upstream,True,18,0.9727272727272728,0.9545454545454546,0.9931818181818182,15840,1440,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,held_out_template,roc_auc,confirmatory_frozen_upstream,True,18,0.9547042871900827,0.7204209710743802,0.9817045454545454,15840,1440,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,held_out_template,specificity,confirmatory_frozen_upstream,True,18,0.615909090909091,0.1386363636363636,0.8818181818181818,15840,1440,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,held_out_template,tpr_at_fpr_0.01,supplementary_exploratory_post_freeze,True,18,0.5670454545454545,0.0,0.8318181818181818,15840,1440,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,held_out_template,tpr_at_fpr_0.05,supplementary_exploratory_post_freeze,True,18,0.7897727272727273,0.0,0.9090909090909091,15840,1440,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,leave_one_codec,balanced_accuracy,confirmatory_frozen_upstream,True,6,0.9312500000000001,0.8958333333333333,0.9805555555555556,3960,540,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,leave_one_codec,brier_score,supplementary_exploratory_post_freeze,False,6,0.05615824139931223,0.014862001221980265,0.08012759639150357,3960,540,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,leave_one_codec,f1,confirmatory_frozen_upstream,True,6,0.9306078473623383,0.8872180451127819,0.9805555555555556,3960,540,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,leave_one_codec,pr_auc,confirmatory_frozen_upstream,True,6,0.9865106458722596,0.9684195166129892,0.9986885944199588,3960,540,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,leave_one_codec,precision,supplementary_exploratory_post_freeze,True,6,0.9585369194940407,0.9257142857142857,0.9805555555555555,3960,540,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,leave_one_codec,recall,confirmatory_frozen_upstream,True,6,0.9236111111111112,0.8194444444444444,0.9805555555555556,3960,540,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,leave_one_codec,roc_auc,confirmatory_frozen_upstream,True,6,0.9858757716049382,0.9665316358024691,0.9986342592592592,3960,540,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,leave_one_codec,specificity,confirmatory_frozen_upstream,True,6,0.961111111111111,0.9277777777777778,0.9805555555555556,3960,540,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,leave_one_codec,tpr_at_fpr_0.01,supplementary_exploratory_post_freeze,True,6,0.7763888888888888,0.6055555555555555,0.9666666666666667,3960,540,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,leave_one_codec,tpr_at_fpr_0.05,supplementary_exploratory_post_freeze,True,6,0.9319444444444445,0.8527777777777777,0.9944444444444445,3960,540,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,leave_one_model,balanced_accuracy,confirmatory_frozen_upstream,True,3,0.8977272727272727,0.8507575757575758,0.9037878787878788,3960,360,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,leave_one_model,brier_score,supplementary_exploratory_post_freeze,False,3,0.07818550323170066,0.07533629330611645,0.11849566925598194,3960,360,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,leave_one_model,f1,confirmatory_frozen_upstream,True,3,0.8974943052391801,0.8533134772896501,0.9073668854850474,3960,360,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,leave_one_model,pr_auc,confirmatory_frozen_upstream,True,3,0.9636484970582366,0.9082971676709074,0.9741573545450514,3960,360,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,leave_one_model,precision,supplementary_exploratory_post_freeze,True,3,0.8748241912798875,0.8389458272327965,0.8995433789954338,3960,360,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,leave_one_model,recall,confirmatory_frozen_upstream,True,3,0.8954545454545455,0.8681818181818182,0.9424242424242424,3960,360,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,leave_one_model,roc_auc,confirmatory_frozen_upstream,True,3,0.9626193755739212,0.9256232782369146,0.9736501377410468,3960,360,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,leave_one_model,specificity,confirmatory_frozen_upstream,True,3,0.8651515151515151,0.8333333333333334,0.9,3960,360,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,leave_one_model,tpr_at_fpr_0.01,supplementary_exploratory_post_freeze,True,3,0.546969696969697,0.16818181818181818,0.6681818181818182,3960,360,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,leave_one_model,tpr_at_fpr_0.05,supplementary_exploratory_post_freeze,True,3,0.8090909090909091,0.6424242424242425,0.8590909090909091,3960,360,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,matched,balanced_accuracy,confirmatory_frozen_upstream,True,1,0.9510101010101012,0.9510101010101012,0.9510101010101012,3960,120,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,matched,brier_score,supplementary_exploratory_post_freeze,False,1,0.0393204825324821,0.0393204825324821,0.0393204825324821,3960,120,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,matched,f1,confirmatory_frozen_upstream,True,1,0.9508113590263692,0.9508113590263692,0.9508113590263692,3960,120,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,matched,pr_auc,confirmatory_frozen_upstream,True,1,0.9908610641184562,0.9908610641184562,0.9908610641184562,3960,120,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,matched,precision,supplementary_exploratory_post_freeze,True,1,0.9546843177189409,0.9546843177189409,0.9546843177189409,3960,120,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,matched,recall,confirmatory_frozen_upstream,True,1,0.946969696969697,0.946969696969697,0.946969696969697,3960,120,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,matched,roc_auc,confirmatory_frozen_upstream,True,1,0.9901902867054382,0.9901902867054382,0.9901902867054382,3960,120,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,matched,specificity,confirmatory_frozen_upstream,True,1,0.955050505050505,0.955050505050505,0.955050505050505,3960,120,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,matched,tpr_at_fpr_0.01,supplementary_exploratory_post_freeze,True,1,0.8409090909090909,0.8409090909090909,0.8409090909090909,3960,120,not_computed_heterogeneous_prespecified_splits
published_textcnn_equivalent,matched,tpr_at_fpr_0.05,supplementary_exploratory_post_freeze,True,1,0.95,0.95,0.95,3960,120,not_computed_heterogeneous_prespecified_splits
