status,metric_name,group_name,protocol_variant,payload_class,prompt_family,n,mean,standard_deviation,bootstrap_ci_low_95,bootstrap_ci_high_95,notes
ok,generated_token_count,protocol_variant,nonseg_ascii_b8,,,8,149.75,39.34735424033344,117.875,171.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant,nonseg_hex_nibble_b16,,,6,64.0,0.0,64.0,64.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b16,sha256_hex,,6,128.0,0.0,128.0,128.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b8,random_128_bit_hex,,2,86.0,0.0,86.0,86.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b8,sha256_hex,,6,171.0,0.0,171.0,171.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,sha256_hex,,6,64.0,0.0,64.0,64.0,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant,nonseg_ascii_b16,,,6,-3.843138545863718,0.11761691540204644,-3.9116475956478336,-3.748884149082756,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant,nonseg_ascii_b8,,,8,-3.46610034311447,0.30552118623232993,-3.663048365213151,-3.2873039539968225,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant,nonseg_hex_nibble_b16,,,6,-4.570768721900919,0.2603877762740501,-4.793995656268342,-4.420961173654072,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b16,sha256_hex,,6,-3.843138545863718,0.11761691540204644,-3.9116475956478336,-3.748884149082756,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b8,random_128_bit_hex,,2,-3.9293727511170102,0.0447191150524448,-3.960993940619255,-3.897751561614765,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b8,sha256_hex,,6,-3.311676207113624,0.12576091339999462,-3.397997001341749,-3.2197316528340103,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,sha256_hex,,6,-4.570768721900919,0.2603877762740501,-4.793995656268342,-4.420961173654072,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant,nonseg_ascii_b16,,,6,8.324999999999996,0.3560196623783533,8.108333333333333,8.541666666666659,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant,nonseg_ascii_b8,,,8,7.0,0.0,7.0,7.0,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant,nonseg_hex_nibble_b16,,,6,15.5,0.5477225575051661,15.166666666666666,15.833333333333334,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b16,sha256_hex,,6,8.324999999999996,0.3560196623783533,8.108333333333333,8.541666666666659,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b8,random_128_bit_hex,,2,7.0,0.0,7.0,7.0,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b8,sha256_hex,,6,7.0,0.0,7.0,7.0,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,sha256_hex,,6,15.5,0.5477225575051661,15.166666666666666,15.833333333333334,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant,nonseg_ascii_b16,,,6,0.2578125,0.09084026158592895,0.203125,0.3320638020833333,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant,nonseg_ascii_b8,,,8,0.26879334965320273,0.09741006541788352,0.20644634842921253,0.3346933224534203,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant,nonseg_hex_nibble_b16,,,6,0.09895833333333333,0.027362344867841035,0.078125,0.11979166666666667,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b16,sha256_hex,,6,0.2578125,0.09084026158592895,0.203125,0.3320638020833333,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b8,random_128_bit_hex,,2,0.1453488372093023,0.008222171874262194,0.1395348837209302,0.1511627906976744,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b8,sha256_hex,,6,0.3099415204678362,0.0717179401953492,0.2631335282651071,0.36354775828460034,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,sha256_hex,,6,0.09895833333333333,0.027362344867841035,0.078125,0.11979166666666667,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant,nonseg_ascii_b16,,,6,1.6666666666666667,0.5163977794943222,1.3333333333333333,2.0,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant,nonseg_ascii_b8,,,8,0.75,1.0350983390135313,0.125,1.5,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant,nonseg_hex_nibble_b16,,,6,0.6666666666666666,0.5163977794943223,0.3333333333333333,1.0,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b16,sha256_hex,,6,1.6666666666666667,0.5163977794943222,1.3333333333333333,2.0,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b8,random_128_bit_hex,,2,0.5,0.7071067811865476,0.0,1.0,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b8,sha256_hex,,6,0.8333333333333334,1.1690451944500122,0.16666666666666666,1.8333333333333333,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,sha256_hex,,6,0.6666666666666666,0.5163977794943223,0.3333333333333333,1.0,deterministic bootstrap over recorded trial rows
ok,exact_recovery,protocol_variant,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,,,1,0.0,0.0,0.0,0.0,deterministic bootstrap over recorded trial rows
ok,exact_recovery,protocol_variant,segmented_hex_multi_topic_sentence_tail_filtered,,,3,1.0,0.0,1.0,1.0,deterministic bootstrap over recorded trial rows
ok,exact_recovery,protocol_variant,segmented_hex_single_topic_sentence_tail_filtered,,,3,1.0,0.0,1.0,1.0,deterministic bootstrap over recorded trial rows
ok,exact_recovery,protocol_variant_by_payload_class,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,sha256_hex,,1,0.0,0.0,0.0,0.0,deterministic bootstrap over recorded trial rows
ok,exact_recovery,protocol_variant_by_payload_class,segmented_hex_multi_topic_sentence_tail_filtered,random_128_bit_hex,,1,1.0,0.0,1.0,1.0,deterministic bootstrap over recorded trial rows
ok,exact_recovery,protocol_variant_by_payload_class,segmented_hex_multi_topic_sentence_tail_filtered,sha256_hex,,2,1.0,0.0,1.0,1.0,deterministic bootstrap over recorded trial rows
ok,exact_recovery,protocol_variant_by_payload_class,segmented_hex_single_topic_sentence_tail_filtered,random_128_bit_hex,,1,1.0,0.0,1.0,1.0,deterministic bootstrap over recorded trial rows
ok,exact_recovery,protocol_variant_by_payload_class,segmented_hex_single_topic_sentence_tail_filtered,sha256_hex,,2,1.0,0.0,1.0,1.0,deterministic bootstrap over recorded trial rows
ok,total_full_message_token_count,protocol_variant,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,,,1,389.0,0.0,389.0,389.0,deterministic bootstrap over recorded trial rows
ok,total_full_message_token_count,protocol_variant,segmented_hex_multi_topic_sentence_tail_filtered,,,3,258.3333333333333,49.35922743857863,202.0,294.0,deterministic bootstrap over recorded trial rows
ok,total_full_message_token_count,protocol_variant,segmented_hex_single_topic_sentence_tail_filtered,,,3,257.6666666666667,75.5005518743627,182.0,333.0,deterministic bootstrap over recorded trial rows
ok,total_full_message_token_count,protocol_variant_by_payload_class,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,sha256_hex,,1,389.0,0.0,389.0,389.0,deterministic bootstrap over recorded trial rows
ok,total_full_message_token_count,protocol_variant_by_payload_class,segmented_hex_multi_topic_sentence_tail_filtered,random_128_bit_hex,,1,202.0,0.0,202.0,202.0,deterministic bootstrap over recorded trial rows
ok,total_full_message_token_count,protocol_variant_by_payload_class,segmented_hex_multi_topic_sentence_tail_filtered,sha256_hex,,2,286.5,10.606601717798213,279.0,294.0,deterministic bootstrap over recorded trial rows
ok,total_full_message_token_count,protocol_variant_by_payload_class,segmented_hex_single_topic_sentence_tail_filtered,random_128_bit_hex,,1,182.0,0.0,182.0,182.0,deterministic bootstrap over recorded trial rows
ok,total_full_message_token_count,protocol_variant_by_payload_class,segmented_hex_single_topic_sentence_tail_filtered,sha256_hex,,2,295.5,53.033008588991066,258.0,333.0,deterministic bootstrap over recorded trial rows
ok,forced_prefix_mean_log_probability_mean,protocol_variant,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,,,1,-6.085549902621294,0.0,-6.085549902621294,-6.085549902621294,deterministic bootstrap over recorded trial rows
ok,forced_prefix_mean_log_probability_mean,protocol_variant,segmented_hex_multi_topic_sentence_tail_filtered,,,3,-5.112458741990847,0.514009117308294,-5.692949944751494,-4.715078434216314,deterministic bootstrap over recorded trial rows
ok,forced_prefix_mean_log_probability_mean,protocol_variant,segmented_hex_single_topic_sentence_tail_filtered,,,3,-5.165876517541471,0.3271301080165585,-5.541752342197356,-4.945502037880205,deterministic bootstrap over recorded trial rows
ok,forced_prefix_mean_log_probability_mean,protocol_variant_by_payload_class,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,sha256_hex,,1,-6.085549902621294,0.0,-6.085549902621294,-6.085549902621294,deterministic bootstrap over recorded trial rows
ok,forced_prefix_mean_log_probability_mean,protocol_variant_by_payload_class,segmented_hex_multi_topic_sentence_tail_filtered,random_128_bit_hex,,1,-4.715078434216314,0.0,-4.715078434216314,-4.715078434216314,deterministic bootstrap over recorded trial rows
ok,forced_prefix_mean_log_probability_mean,protocol_variant_by_payload_class,segmented_hex_multi_topic_sentence_tail_filtered,sha256_hex,,2,-5.311148895878113,0.5399482214450099,-5.692949944751495,-4.929347847004731,deterministic bootstrap over recorded trial rows
ok,forced_prefix_mean_log_probability_mean,protocol_variant_by_payload_class,segmented_hex_single_topic_sentence_tail_filtered,random_128_bit_hex,,1,-4.945502037880205,0.0,-4.945502037880205,-4.945502037880205,deterministic bootstrap over recorded trial rows
ok,forced_prefix_mean_log_probability_mean,protocol_variant_by_payload_class,segmented_hex_single_topic_sentence_tail_filtered,sha256_hex,,2,-5.276063757372103,0.37574040002758546,-5.541752342197356,-5.010375172546852,deterministic bootstrap over recorded trial rows
ok,full_message_mean_log_probability_mean,protocol_variant,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,,,1,-1.467360889697466,0.0,-1.467360889697466,-1.467360889697466,deterministic bootstrap over recorded trial rows
ok,full_message_mean_log_probability_mean,protocol_variant,segmented_hex_multi_topic_sentence_tail_filtered,,,3,-1.4864049380393143,0.2942725680854215,-1.724129888612322,-1.157277201157166,deterministic bootstrap over recorded trial rows
ok,full_message_mean_log_probability_mean,protocol_variant,segmented_hex_single_topic_sentence_tail_filtered,,,3,-1.6157011927163776,0.1303968799744287,-1.736669957586682,-1.4775749095356854,deterministic bootstrap over recorded trial rows
ok,full_message_mean_log_probability_mean,protocol_variant_by_payload_class,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,sha256_hex,,1,-1.467360889697466,0.0,-1.467360889697466,-1.467360889697466,deterministic bootstrap over recorded trial rows
ok,full_message_mean_log_probability_mean,protocol_variant_by_payload_class,segmented_hex_multi_topic_sentence_tail_filtered,random_128_bit_hex,,1,-1.157277201157166,0.0,-1.157277201157166,-1.157277201157166,deterministic bootstrap over recorded trial rows
ok,full_message_mean_log_probability_mean,protocol_variant_by_payload_class,segmented_hex_multi_topic_sentence_tail_filtered,sha256_hex,,2,-1.6509688064803885,0.10346539458887229,-1.724129888612322,-1.577807724348455,deterministic bootstrap over recorded trial rows
ok,full_message_mean_log_probability_mean,protocol_variant_by_payload_class,segmented_hex_single_topic_sentence_tail_filtered,random_128_bit_hex,,1,-1.4775749095356852,0.0,-1.4775749095356852,-1.4775749095356852,deterministic bootstrap over recorded trial rows
ok,full_message_mean_log_probability_mean,protocol_variant_by_payload_class,segmented_hex_single_topic_sentence_tail_filtered,sha256_hex,,2,-1.6847643343067238,0.07340563640594551,-1.736669957586682,-1.6328587110267656,deterministic bootstrap over recorded trial rows
ok,full_message_repetition_mean,protocol_variant,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,,,1,0.160050773118312,0.0,0.160050773118312,0.160050773118312,deterministic bootstrap over recorded trial rows
ok,full_message_repetition_mean,protocol_variant,segmented_hex_multi_topic_sentence_tail_filtered,,,3,0.15620796176916638,0.05375757395108,0.110174356685431,0.21528800264804224,deterministic bootstrap over recorded trial rows
ok,full_message_repetition_mean,protocol_variant,segmented_hex_single_topic_sentence_tail_filtered,,,3,0.16697594433399468,0.018644355234429824,0.1456574632541188,0.1802339837201,deterministic bootstrap over recorded trial rows
ok,full_message_repetition_mean,protocol_variant_by_payload_class,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,sha256_hex,,1,0.160050773118312,0.0,0.160050773118312,0.160050773118312,deterministic bootstrap over recorded trial rows
ok,full_message_repetition_mean,protocol_variant_by_payload_class,segmented_hex_multi_topic_sentence_tail_filtered,random_128_bit_hex,,1,0.2152880026480422,0.0,0.2152880026480422,0.2152880026480422,deterministic bootstrap over recorded trial rows
ok,full_message_repetition_mean,protocol_variant_by_payload_class,segmented_hex_multi_topic_sentence_tail_filtered,sha256_hex,,2,0.12666794132972845,0.02332545109611407,0.110174356685431,0.1431615259740259,deterministic bootstrap over recorded trial rows
ok,full_message_repetition_mean,protocol_variant_by_payload_class,segmented_hex_single_topic_sentence_tail_filtered,random_128_bit_hex,,1,0.1750363860277653,0.0,0.1750363860277653,0.1750363860277653,deterministic bootstrap over recorded trial rows
ok,full_message_repetition_mean,protocol_variant_by_payload_class,segmented_hex_single_topic_sentence_tail_filtered,sha256_hex,,2,0.1629457234871094,0.02444929209133075,0.1456574632541188,0.1802339837201,deterministic bootstrap over recorded trial rows
ok,full_message_artifact_count_mean,protocol_variant,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,,,1,0.0,0.0,0.0,0.0,deterministic bootstrap over recorded trial rows
ok,full_message_artifact_count_mean,protocol_variant,segmented_hex_multi_topic_sentence_tail_filtered,,,3,0.20833333333333334,0.07216878364870322,0.125,0.25,deterministic bootstrap over recorded trial rows
ok,full_message_artifact_count_mean,protocol_variant,segmented_hex_single_topic_sentence_tail_filtered,,,3,0.20833333333333334,0.07216878364870322,0.125,0.25,deterministic bootstrap over recorded trial rows
ok,full_message_artifact_count_mean,protocol_variant_by_payload_class,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,sha256_hex,,1,0.0,0.0,0.0,0.0,deterministic bootstrap over recorded trial rows
ok,full_message_artifact_count_mean,protocol_variant_by_payload_class,segmented_hex_multi_topic_sentence_tail_filtered,random_128_bit_hex,,1,0.25,0.0,0.25,0.25,deterministic bootstrap over recorded trial rows
ok,full_message_artifact_count_mean,protocol_variant_by_payload_class,segmented_hex_multi_topic_sentence_tail_filtered,sha256_hex,,2,0.1875,0.08838834764831845,0.125,0.25,deterministic bootstrap over recorded trial rows
ok,full_message_artifact_count_mean,protocol_variant_by_payload_class,segmented_hex_single_topic_sentence_tail_filtered,random_128_bit_hex,,1,0.25,0.0,0.25,0.25,deterministic bootstrap over recorded trial rows
ok,full_message_artifact_count_mean,protocol_variant_by_payload_class,segmented_hex_single_topic_sentence_tail_filtered,sha256_hex,,2,0.1875,0.08838834764831845,0.125,0.25,deterministic bootstrap over recorded trial rows
