preprocess_schema_version,input_run_identity_sha256,trial_id,work_id,transform_work_id,transformation_model_id,transformation_record_sha256,runtime_scope,record_type,evidence_status,study_phase,model_id,payload_name,payload_class,protocol_variant,hardware_id,hardware_hash,session_index,model_load_seconds,representation_seconds,filter_setup_seconds,generation_seconds,encoding_seconds,recovery_seconds,decoding_seconds,execution_seconds,generation_tokens_per_second,encoding_tokens_per_second,decoding_tokens_per_second,representation_bits_per_second,payload_bits_per_second,serialized_bits_per_second,cover_tokens_per_payload_byte,process_peak_rss_start_mib,process_peak_rss_end_mib,peak_ram_mib,peak_gpu_memory_mib,peak_ram_availability,peak_gpu_memory_availability
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,revision_v1_multilingual_v2_payload_fidelity_v2__e93d75dd9e6a3a677064,revision_v1_multilingual_v2_payload_fidelity_v2__e93d75dd9e6a3a677064,,,,trial,rankcloak_trial,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,multilingual_v2_secondary,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,0.8089168170117773,3.768014721572399e-06,2.2479269329924136,3.0568475180189125,1.3907691090134904,2.5758451920119114,5.633013199025299,15.56990108811429,11.44970424389466,13.587773096201719,,83.74640818391522,167.49281636783044,0.546875,5040.42578125,5040.42578125,5040.42578125,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,revision_v1_multilingual_v2_payload_fidelity_v2__d04457228d1f9e2b29b5,revision_v1_multilingual_v2_payload_fidelity_v2__d04457228d1f9e2b29b5,,,,ordinary_control_generation,ordinary_control,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_multilingual_v2,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,1.862996949988883,,,,1.862996949988883,18.78693360190893,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,revision_v1_multilingual_v2_payload_fidelity_v2__010d844314b672bc8247,revision_v1_multilingual_v2_payload_fidelity_v2__010d844314b672bc8247,,,,trial,rankcloak_trial,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,multilingual_v2_secondary,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,0.00012875697575509548,2.4770270101726055e-06,8.326986351981759,8.327117585984524,3.452090765000321,3.452265355968848,11.779695418023039,15.37170767303311,15.3714654174499,37.07710352528157,61.4858616697996,30.7429308348998,61.4858616697996,2.0,5040.42578125,5040.42578125,5040.42578125,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,revision_v1_multilingual_v2_payload_fidelity_v2__0130133cfc692324e139,revision_v1_multilingual_v2_payload_fidelity_v2__0130133cfc692324e139,,,,ordinary_control_generation,ordinary_control,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_multilingual_v2,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,4.953381070983596,,,,4.953381070983596,25.840935346123683,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,revision_v1_multilingual_v2_payload_fidelity_v2__a3f12e6fb9ee105419ea,revision_v1_multilingual_v2_payload_fidelity_v2__a3f12e6fb9ee105419ea,,,,trial,rankcloak_trial,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,multilingual_v2_secondary,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,0.786754441971425,2.9219663701951504e-06,2.089558428968303,2.876315792906098,1.3624305659905076,2.4666780160041526,5.343286196002737,16.749950379363582,12.16834399279837,14.189123903855752,,89.00274463303951,178.00548926607902,0.546875,5040.42578125,5040.42578125,5040.42578125,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,revision_v1_multilingual_v2_payload_fidelity_v2__aed93eb3dcbab6a762ea,revision_v1_multilingual_v2_payload_fidelity_v2__aed93eb3dcbab6a762ea,,,,ordinary_control_generation,ordinary_control,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_multilingual_v2,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,1.7949804199743085,,,,1.7949804199743085,19.49881993726759,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,revision_v1_multilingual_v2_payload_fidelity_v2__d5304414a4cc2df59c79,revision_v1_multilingual_v2_payload_fidelity_v2__d5304414a4cc2df59c79,,,,trial,rankcloak_trial,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,multilingual_v2_secondary,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,0.00013924500672146678,3.267021384090185e-06,7.527427110995632,7.527569623023737,3.3872823410201818,3.3874367920216173,10.915372893039603,17.004482157392793,17.004160228355868,37.78668292836537,68.01664091342347,34.008320456711736,68.01664091342347,2.0,5040.42578125,5040.42578125,5040.42578125,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,revision_v1_multilingual_v2_payload_fidelity_v2__ec576142c6ac5a0db808,revision_v1_multilingual_v2_payload_fidelity_v2__ec576142c6ac5a0db808,,,,ordinary_control_generation,ordinary_control,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_multilingual_v2,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,4.875849116011523,,,,4.875849116011523,26.251837773172287,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,revision_v1_multilingual_v2_payload_fidelity_v2__8888853026103c5593e5,revision_v1_multilingual_v2_payload_fidelity_v2__8888853026103c5593e5,,,,trial,rankcloak_trial,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,multilingual_v2_secondary,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_002,sha256_hex,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,0.7970436500036158,2.7919886633753777e-06,2.1559065000037663,2.9529529419960454,1.3953232319909148,2.535510210960638,5.488692542014178,16.23447027964286,11.852542416860116,13.80392784406868,,86.69288167760543,173.38576335521086,0.546875,5040.42578125,5040.42578125,5040.42578125,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,revision_v1_multilingual_v2_payload_fidelity_v2__2810f3bffc361fcd135e,revision_v1_multilingual_v2_payload_fidelity_v2__2810f3bffc361fcd135e,,,,ordinary_control_generation,ordinary_control,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_multilingual_v2,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_002,sha256_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,1.8126063130330294,,,,1.8126063130330294,19.309212236734734,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,revision_v1_multilingual_v2_payload_fidelity_v2__e2f7d2d4b70cbcac4004,revision_v1_multilingual_v2_payload_fidelity_v2__e2f7d2d4b70cbcac4004,,,,trial,rankcloak_trial,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,multilingual_v2_secondary,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_002,sha256_hex,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,0.00010072503937408328,2.54996120929718e-06,7.767729359969962,7.767832634970546,3.4275120130041614,3.4276899490505457,11.195756001980044,16.47843199321957,16.478212908932655,37.342934134242626,65.91285163573062,32.95642581786531,65.91285163573062,2.0,5040.42578125,5040.42578125,5040.42578125,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,revision_v1_multilingual_v2_payload_fidelity_v2__452aa5f96c931304a04d,revision_v1_multilingual_v2_payload_fidelity_v2__452aa5f96c931304a04d,,,,ordinary_control_generation,ordinary_control,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_multilingual_v2,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_002,sha256_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,5.008560572983697,,,,5.008560572983697,25.556244780273847,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,revision_v1_multilingual_v2_payload_fidelity_v2__b8d7da66e0004895a384,revision_v1_multilingual_v2_payload_fidelity_v2__b8d7da66e0004895a384,,,,trial,rankcloak_trial,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,multilingual_v2_secondary,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_002,sha256_hex,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,0.7932181989890523,2.896005753427744e-06,2.051554109028075,2.8447752040228806,1.2756459740339778,2.388582710060291,5.233699966978747,17.060237332263817,12.303256844514626,14.653040839903154,,89.98953577702127,179.97907155404255,0.546875,5040.42578125,5040.42578125,5040.42578125,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,revision_v1_multilingual_v2_payload_fidelity_v2__a1dcaf0ebf963f458aef,revision_v1_multilingual_v2_payload_fidelity_v2__a1dcaf0ebf963f458aef,,,,ordinary_control_generation,ordinary_control,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_multilingual_v2,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_002,sha256_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,1.741013950027991,,,,1.741013950027991,20.103227776800576,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,revision_v1_multilingual_v2_payload_fidelity_v2__73675b4d9f48edbd328a,revision_v1_multilingual_v2_payload_fidelity_v2__73675b4d9f48edbd328a,,,,trial,rankcloak_trial,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,multilingual_v2_secondary,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_002,sha256_hex,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,0.00011138402624055743,2.742977812886238e-06,8.34564810199663,8.345762229000684,3.4239127520122565,3.4240947180078365,11.770144283014815,15.337334912237315,15.33712517656121,37.3821434689959,61.34850070624484,30.67425035312242,61.34850070624484,2.0,5040.42578125,5040.42578125,5040.42578125,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,revision_v1_multilingual_v2_payload_fidelity_v2__f8bbe4ecbf63f6f17ad8,revision_v1_multilingual_v2_payload_fidelity_v2__f8bbe4ecbf63f6f17ad8,,,,ordinary_control_generation,ordinary_control,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_multilingual_v2,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_002,sha256_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,5.180943335988559,,,,5.180943335988559,24.70592548481844,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,revision_v1_multilingual_v2_payload_fidelity_v2__7cc301b632e9dfbe6713,revision_v1_multilingual_v2_payload_fidelity_v2__7cc301b632e9dfbe6713,,,,trial,rankcloak_trial,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,multilingual_v2_secondary,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,1.0304344029864296,3.321038093417883e-06,2.583661726966966,3.614099450991489,1.637123584980145,3.040185742022004,6.654541466967203,17.41714076975037,12.45123456346912,14.801727203046104,,70.83368996106877,141.66737992213754,0.703125,5040.42578125,5040.42578125,5040.42578125,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,revision_v1_multilingual_v2_payload_fidelity_v2__9372497936109b3ec9e8,revision_v1_multilingual_v2_payload_fidelity_v2__9372497936109b3ec9e8,,,,ordinary_control_generation,ordinary_control,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_multilingual_v2,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,2.135512851004023,,,,2.135512851004023,21.072221587822806,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,revision_v1_multilingual_v2_payload_fidelity_v2__9f0e1f7a43a94ed0fa05,revision_v1_multilingual_v2_payload_fidelity_v2__9f0e1f7a43a94ed0fa05,,,,trial,rankcloak_trial,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,multilingual_v2_secondary,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,0.00017983204452320933,4.356028512120247e-06,7.503666803997476,7.503850992070511,3.505440159002319,3.5055885830079205,11.009790109994356,17.058326727915176,17.057908017531332,36.513126674485974,68.23163207012533,34.115816035062664,68.23163207012533,2.0,5040.42578125,5040.42578125,5040.42578125,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,revision_v1_multilingual_v2_payload_fidelity_v2__a1a73472aa2e0200fa0e,revision_v1_multilingual_v2_payload_fidelity_v2__a1a73472aa2e0200fa0e,,,,ordinary_control_generation,ordinary_control,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_multilingual_v2,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,5.0996600380167365,,,,5.0996600380167365,25.099712342742624,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,revision_v1_multilingual_v2_payload_fidelity_v2__59fffaa81cbe8eae6eee,revision_v1_multilingual_v2_payload_fidelity_v2__59fffaa81cbe8eae6eee,,,,trial,rankcloak_trial,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,multilingual_v2_secondary,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,1.0069088130258024,3.1869858503341675e-06,2.591595358971972,3.5985073589836247,1.5891299829818308,3.0441942699835636,6.642992491018958,17.363821803512757,12.505184931095975,14.782236614696396,,71.14060760801266,142.28121521602532,0.703125,5040.42578125,5040.42578125,5040.42578125,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
