preprocess_schema_version,input_run_identity_sha256,evidence_status,evidence_family,study_phase,record_type,trial_id,work_id,source_trial_id,source_record_sha256,transform_work_id,transformation_model_id,transformation_record_sha256,model_id,source_model_id,payload_name,payload_class,payload_split,prompt_id,prompt_category,language,protocol_variant,representation_name,codec_id,alphabet_size_B,segmented,segment_count,segment_size_ranks,token_filter,tail_policy,leadin_tokens,topic_schedule,ablation_factor,ablation_level,robustness_family,replay_mode,transformation_id,mitigation_id,protocol_contract_revision,result_schema_revision,exact_rank_replay,exact_payload_recovery,recovery_outcome_semantics,exact_recovery,H_bits,artifact_bit_length,serialized_payload_bits,effective_representation_bits_per_full_token,effective_artifact_bits_per_full_token,effective_serialized_bits_per_full_token,effective_payload_rate,forced_token_count,tail_token_count,full_token_count,mean_log_probability,unavailable_fields
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,secondary_supplementary,multilingual_v2_secondary,rankcloak_trial,revision_v1_multilingual_v2_payload_fidelity_v2__7cc301b632e9dfbe6713,revision_v1_multilingual_v2_payload_fidelity_v2__7cc301b632e9dfbe6713,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,train,es_recipe_procedure_01,recipe_procedure,es,direct_subword_calgacus,direct_subword,direct_subword,,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,,256,512,,5.688888888888889,11.377777777777778,5.688888888888889,45,0,45,-5.374699244616142,
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,secondary_supplementary,multilingual_v2_secondary,rankcloak_trial,revision_v1_multilingual_v2_payload_fidelity_v2__9f0e1f7a43a94ed0fa05,revision_v1_multilingual_v2_payload_fidelity_v2__9f0e1f7a43a94ed0fa05,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,train,es_recipe_procedure_01,recipe_procedure,es,nonseg_ascii_b16,ascii_b16,ascii_b16,16,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,512,256,512,4.0,2.0,4.0,2.0,128,0,128,-4.401408199817635,
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,secondary_supplementary,multilingual_v2_secondary,rankcloak_trial,revision_v1_multilingual_v2_payload_fidelity_v2__59fffaa81cbe8eae6eee,revision_v1_multilingual_v2_payload_fidelity_v2__59fffaa81cbe8eae6eee,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,train,zh_hans_recipe_procedure_01,recipe_procedure,zh_hans,direct_subword_calgacus,direct_subword,direct_subword,,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,,256,512,,5.688888888888889,11.377777777777778,5.688888888888889,45,0,45,-5.37784411685004,
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,secondary_supplementary,multilingual_v2_secondary,rankcloak_trial,revision_v1_multilingual_v2_payload_fidelity_v2__e7773ae50d294a44a3d3,revision_v1_multilingual_v2_payload_fidelity_v2__e7773ae50d294a44a3d3,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,train,zh_hans_recipe_procedure_01,recipe_procedure,zh_hans,nonseg_ascii_b16,ascii_b16,ascii_b16,16,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,512,256,512,4.0,2.0,4.0,2.0,128,0,128,-3.6279236215871653,
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,secondary_supplementary,multilingual_v2_secondary,rankcloak_trial,revision_v1_multilingual_v2_payload_fidelity_v2__6bfc1430e41dddf2d648,revision_v1_multilingual_v2_payload_fidelity_v2__6bfc1430e41dddf2d648,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_004,sha256_hex,train,es_personal_narrative_blog_01,personal_narrative_blog,es,direct_subword_calgacus,direct_subword,direct_subword,,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,,256,512,,7.314285714285714,14.628571428571428,7.314285714285714,35,0,35,-6.580475440991498,
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,secondary_supplementary,multilingual_v2_secondary,rankcloak_trial,revision_v1_multilingual_v2_payload_fidelity_v2__d173235727fe500e74ef,revision_v1_multilingual_v2_payload_fidelity_v2__d173235727fe500e74ef,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_004,sha256_hex,train,es_personal_narrative_blog_01,personal_narrative_blog,es,nonseg_ascii_b16,ascii_b16,ascii_b16,16,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,512,256,512,4.0,2.0,4.0,2.0,128,0,128,-4.221334648127199,
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,secondary_supplementary,multilingual_v2_secondary,rankcloak_trial,revision_v1_multilingual_v2_payload_fidelity_v2__d6b6aa7d15291f1b86f9,revision_v1_multilingual_v2_payload_fidelity_v2__d6b6aa7d15291f1b86f9,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_004,sha256_hex,train,zh_hans_personal_narrative_blog_01,personal_narrative_blog,zh_hans,direct_subword_calgacus,direct_subword,direct_subword,,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,,256,512,,7.314285714285714,14.628571428571428,7.314285714285714,35,0,35,-6.965966776711326,
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,secondary_supplementary,multilingual_v2_secondary,rankcloak_trial,revision_v1_multilingual_v2_payload_fidelity_v2__d86613e339239be7691e,revision_v1_multilingual_v2_payload_fidelity_v2__d86613e339239be7691e,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_004,sha256_hex,train,zh_hans_personal_narrative_blog_01,personal_narrative_blog,zh_hans,nonseg_ascii_b16,ascii_b16,ascii_b16,16,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,512,256,512,4.0,2.0,4.0,2.0,128,0,128,-4.0338133965061225,
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,secondary_supplementary,multilingual_v2_secondary,rankcloak_trial,revision_v1_multilingual_v2_payload_fidelity_v2__8df98ae899d481cdc579,revision_v1_multilingual_v2_payload_fidelity_v2__8df98ae899d481cdc579,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_005,sha256_hex,train,es_factual_explanatory_01,factual_explanatory,es,direct_subword_calgacus,direct_subword,direct_subword,,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,,256,512,,5.818181818181818,11.636363636363637,5.818181818181818,44,0,44,-5.773020400589817,
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,secondary_supplementary,multilingual_v2_secondary,rankcloak_trial,revision_v1_multilingual_v2_payload_fidelity_v2__21953a728d6112690d21,revision_v1_multilingual_v2_payload_fidelity_v2__21953a728d6112690d21,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_005,sha256_hex,train,es_factual_explanatory_01,factual_explanatory,es,nonseg_ascii_b16,ascii_b16,ascii_b16,16,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,512,256,512,4.0,2.0,4.0,2.0,128,0,128,-4.072751761593153,
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,secondary_supplementary,multilingual_v2_secondary,rankcloak_trial,revision_v1_multilingual_v2_payload_fidelity_v2__106b39c304497f6ee350,revision_v1_multilingual_v2_payload_fidelity_v2__106b39c304497f6ee350,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_005,sha256_hex,train,zh_hans_factual_explanatory_01,factual_explanatory,zh_hans,direct_subword_calgacus,direct_subword,direct_subword,,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,,256,512,,5.818181818181818,11.636363636363637,5.818181818181818,44,0,44,-5.305899199723653,
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,secondary_supplementary,multilingual_v2_secondary,rankcloak_trial,revision_v1_multilingual_v2_payload_fidelity_v2__5889a5a8b807c327d352,revision_v1_multilingual_v2_payload_fidelity_v2__5889a5a8b807c327d352,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_005,sha256_hex,train,zh_hans_factual_explanatory_01,factual_explanatory,zh_hans,nonseg_ascii_b16,ascii_b16,ascii_b16,16,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,512,256,512,4.0,2.0,4.0,2.0,128,0,128,-3.6164796875305285,
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,secondary_supplementary,multilingual_v2_secondary,rankcloak_trial,revision_v1_multilingual_v2_payload_fidelity_v2__842dd29191ae6675bae8,revision_v1_multilingual_v2_payload_fidelity_v2__842dd29191ae6675bae8,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_000,hmac_sha256_hex,train,es_professional_communication_01,professional_communication,es,direct_subword_calgacus,direct_subword,direct_subword,,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,,256,512,,6.7368421052631575,13.473684210526315,6.7368421052631575,38,0,38,-6.600151188124344,
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,secondary_supplementary,multilingual_v2_secondary,rankcloak_trial,revision_v1_multilingual_v2_payload_fidelity_v2__426e6b754ac86caf56dc,revision_v1_multilingual_v2_payload_fidelity_v2__426e6b754ac86caf56dc,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_000,hmac_sha256_hex,train,es_professional_communication_01,professional_communication,es,nonseg_ascii_b16,ascii_b16,ascii_b16,16,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,512,256,512,4.0,2.0,4.0,2.0,128,0,128,-4.396078104356719,
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,secondary_supplementary,multilingual_v2_secondary,rankcloak_trial,revision_v1_multilingual_v2_payload_fidelity_v2__68de34944f31dfaf13c1,revision_v1_multilingual_v2_payload_fidelity_v2__68de34944f31dfaf13c1,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_000,hmac_sha256_hex,train,zh_hans_professional_communication_01,professional_communication,zh_hans,direct_subword_calgacus,direct_subword,direct_subword,,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,,256,512,,6.7368421052631575,13.473684210526315,6.7368421052631575,38,0,38,-6.169274090997247,
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,secondary_supplementary,multilingual_v2_secondary,rankcloak_trial,revision_v1_multilingual_v2_payload_fidelity_v2__748851eea0be50d2e740,revision_v1_multilingual_v2_payload_fidelity_v2__748851eea0be50d2e740,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_000,hmac_sha256_hex,train,zh_hans_professional_communication_01,professional_communication,zh_hans,nonseg_ascii_b16,ascii_b16,ascii_b16,16,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,512,256,512,4.0,2.0,4.0,2.0,128,0,128,-3.814873248546157,
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,secondary_supplementary,multilingual_v2_secondary,rankcloak_trial,revision_v1_multilingual_v2_payload_fidelity_v2__bdbd483310660e6f4af0,revision_v1_multilingual_v2_payload_fidelity_v2__bdbd483310660e6f4af0,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_001,hmac_sha256_hex,train,es_forum_question_answer_01,forum_question_answer,es,direct_subword_calgacus,direct_subword,direct_subword,,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,,256,512,,7.111111111111111,14.222222222222221,7.111111111111111,36,0,36,-6.927811778571422,
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,secondary_supplementary,multilingual_v2_secondary,rankcloak_trial,revision_v1_multilingual_v2_payload_fidelity_v2__27ef9ef62385b4bf7618,revision_v1_multilingual_v2_payload_fidelity_v2__27ef9ef62385b4bf7618,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_001,hmac_sha256_hex,train,es_forum_question_answer_01,forum_question_answer,es,nonseg_ascii_b16,ascii_b16,ascii_b16,16,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,512,256,512,4.0,2.0,4.0,2.0,128,0,128,-4.0369801707940445,
2.0,745382f57e9cc83666635159aa26a118606c9b14f1bdb680061e9812cb64b165,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,secondary_supplementary,multilingual_v2_secondary,rankcloak_trial,revision_v1_multilingual_v2_payload_fidelity_v2__32460e637f902a38a672,revision_v1_multilingual_v2_payload_fidelity_v2__32460e637f902a38a672,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_001,hmac_sha256_hex,train,zh_hans_forum_question_answer_01,forum_question_answer,zh_hans,direct_subword_calgacus,direct_subword,direct_subword,,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,,256,512,,7.111111111111111,14.222222222222221,7.111111111111111,36,0,36,-6.422110501337285,
