status,metric_name,group_name,protocol_variant,payload_class,prompt_family,n,mean,standard_deviation,bootstrap_ci_low_95,bootstrap_ci_high_95,notes
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b16,random_128_bit_hex,,1,9.0,0.0,9.0,9.0,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b16,sha256_hex,,1,8.0,0.0,8.0,8.0,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_128_bit_hex,,1,15.0,0.0,15.0,15.0,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,sha256_hex,,1,15.0,0.0,15.0,15.0,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant,nonseg_ascii_b16,,,2,0.28515625,0.2043980539367364,0.140625,0.4296875,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant,nonseg_hex_nibble_b16,,,2,0.0859375,0.07733980419227864,0.03125,0.140625,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b16,random_128_bit_hex,,1,0.140625,0.0,0.140625,0.140625,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b16,sha256_hex,,1,0.4296875,0.0,0.4296875,0.4296875,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_128_bit_hex,,1,0.03125,0.0,0.03125,0.03125,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,sha256_hex,,1,0.140625,0.0,0.140625,0.140625,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant,nonseg_ascii_b16,,,2,1.5,0.7071067811865476,1.0,2.0,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant,nonseg_hex_nibble_b16,,,2,0.0,0.0,0.0,0.0,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b16,random_128_bit_hex,,1,1.0,0.0,1.0,1.0,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b16,sha256_hex,,1,2.0,0.0,2.0,2.0,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_128_bit_hex,,1,0.0,0.0,0.0,0.0,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,sha256_hex,,1,0.0,0.0,0.0,0.0,deterministic bootstrap over recorded trial rows
ok,exact_recovery,protocol_variant,segmented_hex_single_topic_sentence_tail_filtered,,,2,1.0,0.0,1.0,1.0,deterministic bootstrap over recorded trial rows
ok,exact_recovery,protocol_variant_by_payload_class,segmented_hex_single_topic_sentence_tail_filtered,random_128_bit_hex,,1,1.0,0.0,1.0,1.0,deterministic bootstrap over recorded trial rows
ok,exact_recovery,protocol_variant_by_payload_class,segmented_hex_single_topic_sentence_tail_filtered,sha256_hex,,1,1.0,0.0,1.0,1.0,deterministic bootstrap over recorded trial rows
ok,total_full_message_token_count,protocol_variant,segmented_hex_single_topic_sentence_tail_filtered,,,2,220.0,53.74011537017761,182.0,258.0,deterministic bootstrap over recorded trial rows
ok,total_full_message_token_count,protocol_variant_by_payload_class,segmented_hex_single_topic_sentence_tail_filtered,random_128_bit_hex,,1,182.0,0.0,182.0,182.0,deterministic bootstrap over recorded trial rows
ok,total_full_message_token_count,protocol_variant_by_payload_class,segmented_hex_single_topic_sentence_tail_filtered,sha256_hex,,1,258.0,0.0,258.0,258.0,deterministic bootstrap over recorded trial rows
ok,forced_prefix_mean_log_probability_mean,protocol_variant,segmented_hex_single_topic_sentence_tail_filtered,,,2,-4.977938605213529,0.04587223343961428,-5.010375172546852,-4.945502037880205,deterministic bootstrap over recorded trial rows
ok,forced_prefix_mean_log_probability_mean,protocol_variant_by_payload_class,segmented_hex_single_topic_sentence_tail_filtered,random_128_bit_hex,,1,-4.945502037880205,0.0,-4.945502037880205,-4.945502037880205,deterministic bootstrap over recorded trial rows
ok,forced_prefix_mean_log_probability_mean,protocol_variant_by_payload_class,segmented_hex_single_topic_sentence_tail_filtered,sha256_hex,,1,-5.010375172546852,0.0,-5.010375172546852,-5.010375172546852,deterministic bootstrap over recorded trial rows
ok,full_message_mean_log_probability_mean,protocol_variant,segmented_hex_single_topic_sentence_tail_filtered,,,2,-1.6071224335611836,0.18320786544871423,-1.736669957586682,-1.4775749095356852,deterministic bootstrap over recorded trial rows
ok,full_message_mean_log_probability_mean,protocol_variant_by_payload_class,segmented_hex_single_topic_sentence_tail_filtered,random_128_bit_hex,,1,-1.4775749095356852,0.0,-1.4775749095356852,-1.4775749095356852,deterministic bootstrap over recorded trial rows
ok,full_message_mean_log_probability_mean,protocol_variant_by_payload_class,segmented_hex_single_topic_sentence_tail_filtered,sha256_hex,,1,-1.736669957586682,0.0,-1.736669957586682,-1.736669957586682,deterministic bootstrap over recorded trial rows
ok,full_message_repetition_mean,protocol_variant,segmented_hex_single_topic_sentence_tail_filtered,,,2,0.16034692464094205,0.02077403551720134,0.1456574632541188,0.1750363860277653,deterministic bootstrap over recorded trial rows
ok,full_message_repetition_mean,protocol_variant_by_payload_class,segmented_hex_single_topic_sentence_tail_filtered,random_128_bit_hex,,1,0.1750363860277653,0.0,0.1750363860277653,0.1750363860277653,deterministic bootstrap over recorded trial rows
ok,full_message_repetition_mean,protocol_variant_by_payload_class,segmented_hex_single_topic_sentence_tail_filtered,sha256_hex,,1,0.1456574632541188,0.0,0.1456574632541188,0.1456574632541188,deterministic bootstrap over recorded trial rows
ok,full_message_artifact_count_mean,protocol_variant,segmented_hex_single_topic_sentence_tail_filtered,,,2,0.25,0.0,0.25,0.25,deterministic bootstrap over recorded trial rows
ok,full_message_artifact_count_mean,protocol_variant_by_payload_class,segmented_hex_single_topic_sentence_tail_filtered,random_128_bit_hex,,1,0.25,0.0,0.25,0.25,deterministic bootstrap over recorded trial rows
ok,full_message_artifact_count_mean,protocol_variant_by_payload_class,segmented_hex_single_topic_sentence_tail_filtered,sha256_hex,,1,0.25,0.0,0.25,0.25,deterministic bootstrap over recorded trial rows
