row_id,label,source_record_kind,trace_token_count,surprisal_mean,surprisal_std,surprisal_min,surprisal_max,surprisal_mean_absolute_step,surprisal_first_half_mean,surprisal_last_half_mean,surprisal_q10,surprisal_q25,surprisal_q50,surprisal_q75,surprisal_q90,surprisal_q95,surprisal_fraction_ge_2,surprisal_fraction_ge_4,surprisal_fraction_ge_6,surprisal_fraction_ge_8,surprisal_fraction_ge_10
detector_pair__0021b300dc9ae5e2621e1ace__rankcloak,1,rankcloak_trial,66.0,6.8523865828627715,2.8178303752000677,2.829012741099996,17.130459760288105,2.9087944960450645,7.432708983692457,6.272064182033087,4.224835596520102,5.045295573518114,5.7059250160943495,9.359401631873789,10.353995475196166,11.341365540343041,1.0,0.9090909090909091,0.4090909090909091,0.30303030303030304,0.15151515151515152
detector_pair__0027f5be50e27a77f759768b__ordinary_control,0,ordinary_control,231.0,0.33991229291959013,0.6529741766095268,1.0537231531770885e-07,3.8628524398868933,0.47991566972911887,0.42973169455291427,0.2508671964727601,4.200487587979751e-06,0.0004079801377407932,0.04507831123906314,0.32156211598745266,1.1868766459536317,1.8150166211784455,0.04329004329004329,0.0,0.0,0.0,0.0
detector_pair__0027f5be50e27a77f759768b__rankcloak,1,rankcloak_trial,231.0,1.657283953512158,2.1778720096907174,1.0115046364944646e-06,10.390595361166042,1.2362786367399177,1.2841801161176485,2.0271713785153356,0.013243931592345604,0.15556798250474024,0.7606901949556502,1.8581539180729898,4.773437796527347,6.895593855218987,0.24242424242424243,0.1645021645021645,0.06493506493506493,0.025974025974025976,0.004329004329004329
detector_pair__002d46790949220e954c73ff__ordinary_control,0,ordinary_control,235.0,0.5208992050644577,0.7899503640989676,2.805001741990054e-08,3.9721841536764515,0.6701144722337072,0.6222895612686532,0.4203680891670775,8.858900817898533e-06,0.0012955573857702518,0.1231390132997312,0.7966207752825074,1.4872672076978295,2.197697244341888,0.06808510638297872,0.0,0.0,0.0,0.0
detector_pair__002d46790949220e954c73ff__rankcloak,1,rankcloak_trial,235.0,3.7259647118899726,2.084471395738658,0.00026105779874896484,12.65224165680289,1.990953971585329,4.2651326391737125,3.1913660043289744,1.5981399814283006,2.5208498989818118,3.475131655263832,4.454617367339545,6.205799840041773,7.460742517308137,0.8382978723404255,0.3404255319148936,0.11063829787234042,0.03404255319148936,0.029787234042553193
detector_pair__00305873d0c1929ff856244f__ordinary_control,0,ordinary_control,176.0,0.692262956457008,0.7757269162934174,9.978946735600402e-07,3.358339968904829,0.825973910747305,0.7405229077953344,0.6440030051186816,0.0023539200829958418,0.059607179877859906,0.42636477180345267,1.061503419441875,1.775803881858156,2.2721202297098735,0.08522727272727272,0.0,0.0,0.0,0.0
detector_pair__00305873d0c1929ff856244f__rankcloak,1,rankcloak_trial,176.0,4.732605814581912,2.4452104841262248,0.5962141758047927,16.12068066821201,2.524575908529247,5.085550965409201,4.379660663754621,2.5896029476104303,3.2146707405655888,4.047163759635501,5.533990436730107,8.102484135519605,9.776535618256064,0.9659090909090909,0.5113636363636364,0.2215909090909091,0.10795454545454546,0.05113636363636364
detector_pair__003084e5e45f2712f3065125__ordinary_control,0,ordinary_control,25.0,0.7012394758135367,0.6613137870779102,4.2653538116610434e-05,2.389808904359475,0.7999872454191408,0.5700519093231365,0.8223356910354446,0.0006063033666670494,0.12691693085733036,0.5478840664505817,1.190827199564346,1.4366506839450892,1.8155362830037065,0.04,0.0,0.0,0.0,0.0
detector_pair__003084e5e45f2712f3065125__rankcloak,1,rankcloak_trial,25.0,4.692603760509923,2.834112315132222,0.0006604267522689611,11.171875461075857,3.42665772182799,5.001549948555642,4.407422663852336,0.32833704562871097,3.0307700789863077,4.845697438315739,5.857606893512978,8.148008806504867,9.432295025966493,0.84,0.6,0.24,0.12,0.04
detector_pair__0034fd4d983e33d9d79cdc15__ordinary_control,0,ordinary_control,431.0,0.300837966510321,0.6072237298654253,2.935703449225002e-07,3.4082906238779707,0.40154465564773384,0.5210425005881546,0.081652897868033,5.1429445306894195e-06,1.7826836090861775e-05,0.001264201929949138,0.27834839429418956,1.1004659055061623,1.6472654971260088,0.037122969837587005,0.0,0.0,0.0,0.0
detector_pair__0034fd4d983e33d9d79cdc15__rankcloak,1,rankcloak_trial,431.0,0.9065601539040226,1.953642152297173,7.075370898945721e-06,11.681517400168062,0.6688102543087104,1.1700258639895442,0.6443141924763043,0.0008229631615463973,0.00426959906397073,0.030878331894037103,0.5860483147295081,4.077229205526297,5.19886709651875,0.13921113689095127,0.10208816705336426,0.037122969837587005,0.018561484918793503,0.004640371229698376
detector_pair__003a88a60bad83ef8c3063aa__ordinary_control,0,ordinary_control,64.0,0.6006652009446527,0.8413420586952476,3.3371551779737274e-06,4.053913287746381,0.7185550902122557,0.7074517370694346,0.49387866481987075,0.0010641882964506524,0.014427304109030814,0.18379025538049554,0.89582636466743,2.0389365494815896,2.368089061686923,0.125,0.015625,0.0,0.0,0.0
detector_pair__003a88a60bad83ef8c3063aa__rankcloak,1,rankcloak_trial,64.0,4.334706185222745,1.8604215844901915,0.12864950493147376,10.534725483548055,2.201917336035561,4.618371235755941,4.05104113468955,2.096724894812127,3.166801733505068,4.02273435265162,5.421532384031357,6.2056927457390625,7.345149937942546,0.890625,0.515625,0.140625,0.046875,0.015625
detector_pair__003d0aa984022f67a75f5b6e__ordinary_control,0,ordinary_control,146.0,0.5476681794765048,0.773865420362352,9.476985383116698e-07,3.3636246557611216,0.6031845301394035,0.6273547851599465,0.467981573793063,0.00043884060646348644,0.009054555233205086,0.15748905084115528,0.7187204909882992,1.901007517448999,2.3230083788955334,0.0958904109589041,0.0,0.0,0.0,0.0
detector_pair__003d0aa984022f67a75f5b6e__rankcloak,1,rankcloak_trial,146.0,0.9538997000387116,1.811986520059702,1.004285289596396e-05,11.034838705864857,0.849654262319761,1.7435495195902802,0.16424988048714265,0.00034378954503822,0.0067796500594603515,0.24488776674505353,0.9003225152014007,3.2814623356912502,4.636021077189034,0.1232876712328767,0.0821917808219178,0.03424657534246575,0.0136986301369863,0.00684931506849315
detector_pair__00436abf99461506842541b8__ordinary_control,0,ordinary_control,606.0,0.5766787716448286,0.8229531065800533,3.4805587745267985e-08,4.166108457772763,0.7581051071493036,0.506432518977184,0.6469250243124735,1.3857650474236038e-05,0.0017610739614069004,0.142946832408688,0.9019473561525979,1.8588332649880108,2.3392229486848803,0.07755775577557755,0.0016501650165016502,0.0,0.0,0.0
detector_pair__00436abf99461506842541b8__rankcloak,1,rankcloak_trial,606.0,0.8807855956197034,1.8627983965477606,1.335332910912257e-08,14.554562464855117,0.7868750674605324,1.0028078674436325,0.7587633237957743,2.4573955981210815e-05,0.00880170959949833,0.2582707746471211,0.8404656329258664,1.7815546796602586,4.677460469279923,0.0924092409240924,0.066006600660066,0.033003300330033,0.013201320132013201,0.01155115511551155
detector_pair__004a10dcaaf0a4a161ff83c9__ordinary_control,0,ordinary_control,64.0,0.532784525467441,0.718734818928533,1.8216022574790713e-06,2.437221014667884,0.7083450183145901,0.40450777254732206,0.66106127838756,7.9709738615108e-05,0.004298484491310539,0.20899821629959447,0.8181583240229182,1.8480702967840612,2.1262270631725237,0.078125,0.0,0.0,0.0,0.0
detector_pair__004a10dcaaf0a4a161ff83c9__rankcloak,1,rankcloak_trial,64.0,4.5780757587943945,2.4694266838544725,0.1742680394029108,13.942871113541187,2.3809364712608057,4.8644317581454,4.291719759443387,1.8298065893440494,3.453323998884518,4.260845278175673,5.165853105799777,7.093483287003192,9.8834039227521,0.890625,0.59375,0.171875,0.0625,0.0625
detector_pair__005aba6bf1c23bd504dd23af__ordinary_control,0,ordinary_control,64.0,0.6593715601770332,0.8726738216580945,4.098747531600111e-06,4.34159596206036,0.7194573499491904,0.605029840641175,0.7137132797128914,0.0010949210138029746,0.028379210663991294,0.3280009929602663,0.9235494968575493,1.77638300375617,2.0248060264077328,0.0625,0.015625,0.0,0.0,0.0
detector_pair__005aba6bf1c23bd504dd23af__rankcloak,1,rankcloak_trial,516.0,0.9409526523968406,1.4163967641252067,4.450870463301726e-07,11.139804266180938,0.7225297186228866,1.4155307423086874,0.466374562484994,0.001708081338120948,0.0898633848031043,0.4955586828946057,1.05662467544402,2.287107089508252,4.657887170706724,0.11046511627906977,0.06589147286821706,0.011627906976744186,0.001937984496124031,0.001937984496124031
detector_pair__005f4e81d20dd145a9d00814__ordinary_control,0,ordinary_control,128.0,0.43214569154399063,0.6511802943961589,3.3624175443947024e-08,3.8726873353580977,0.5642917444803599,0.4891313168291169,0.3751600662588644,6.977751735774979e-05,0.008211013493578001,0.10492100602214904,0.5646654336101591,1.318141882864034,1.7136263680103803,0.0390625,0.0,0.0,0.0,0.0
detector_pair__005f4e81d20dd145a9d00814__rankcloak,1,rankcloak_trial,128.0,4.356100982515282,2.1172727041849067,0.17892782546694974,13.087624375966453,2.2543466468990387,4.086501210877831,4.625700754152733,2.238895131828685,3.169550160613531,3.9180622090855177,5.179804642848657,7.475169984048208,8.406939488604042,0.9375,0.4765625,0.15625,0.0859375,0.03125
detector_pair__0062425a9666b562ddc1f250__ordinary_control,0,ordinary_control,171.0,0.6084301898386172,0.7000548588308142,2.7344557196329333e-06,3.37657458609608,0.7639389499672268,0.6029688993852732,0.6138279769145968,0.0016020904690492443,0.054387811732926394,0.3674234849012592,0.9343512187170759,1.6977565122672402,2.040256030245235,0.05847953216374269,0.0,0.0,0.0,0.0
detector_pair__0062425a9666b562ddc1f250__rankcloak,1,rankcloak_trial,171.0,3.6087593375963904,2.235016430023944,0.00037715142935468293,13.485471374678287,2.5005482220966533,3.734423044549625,3.4845568365379607,0.8195660099440154,2.1201217882110637,3.385477848560946,4.658461989641539,6.473121618276398,7.9204870603117605,0.7719298245614035,0.32748538011695905,0.1286549707602339,0.04678362573099415,0.017543859649122806
detector_pair__0068ab7b31c373f14211690d__ordinary_control,0,ordinary_control,171.0,0.5032168316138512,0.8009446708184101,2.107500307602095e-08,5.3211099430198185,0.5767231279871361,0.608914291607582,0.3987484118526056,9.930456708318047e-05,0.002882464087623049,0.15934141719028716,0.5952682276361667,1.6076899635463562,2.3186330089465432,0.07602339181286549,0.005847953216374269,0.0,0.0,0.0
detector_pair__0068ab7b31c373f14211690d__rankcloak,1,rankcloak_trial,171.0,3.602092431283518,1.7338746247417918,0.019720795946255976,11.899363343023868,1.8843788996638506,3.9394330355156972,3.268674392216828,1.6955282693284452,2.4786772556718137,3.4383012398547663,4.516945828349479,5.728328324567162,6.567715216818259,0.847953216374269,0.3508771929824561,0.0935672514619883,0.023391812865497075,0.005847953216374269
detector_pair__006c6a5f3642d011da8aba89__ordinary_control,0,ordinary_control,24.0,0.6039510135338316,0.9130815055804122,4.268041493560304e-07,3.569983057680057,1.0426751647709689,0.6481496402689834,0.5597523867986799,6.440566908381131e-05,0.0122621657833335,0.1792783381433498,0.9314665511355846,1.191749262529933,2.727330022077265,0.08333333333333333,0.0,0.0,0.0,0.0
detector_pair__006c6a5f3642d011da8aba89__rankcloak,1,rankcloak_trial,56.0,2.595381659778611,3.0822312992130376,2.768372322492496e-06,13.575722004220975,2.1732264292614927,3.8103438561054856,1.3804194634517368,0.03264992409839529,0.30628040530625,1.2559999929890378,3.7758641166861207,6.691393081765412,8.593557189075806,0.375,0.23214285714285715,0.17857142857142858,0.07142857142857142,0.03571428571428571
detector_pair__0072af54269651962be5fd0b__ordinary_control,0,ordinary_control,335.0,0.42314334533887615,0.7012524694890587,1.2750689393214998e-09,4.98639603958059,0.5858159132704326,0.5258944617066693,0.3210038427589866,2.5121949502704403e-05,0.002396581766138439,0.10698504418951771,0.538712324973412,1.296810747695793,2.0404268459220423,0.05373134328358209,0.0029850746268656717,0.0,0.0,0.0
detector_pair__0072af54269651962be5fd0b__rankcloak,1,rankcloak_trial,335.0,0.4926907342056688,1.476484269686587,9.879043112448471e-07,11.081988184735987,0.33110051909032284,0.6740567548531871,0.31240427320486186,0.0007826190552556511,0.002053445780616059,0.02269611219930212,0.06601718849601923,1.0132706230742032,3.863275221882326,0.07164179104477612,0.04776119402985075,0.01791044776119403,0.005970149253731343,0.005970149253731343
detector_pair__0074b29d759c37458a9117ae__ordinary_control,0,ordinary_control,24.0,0.9924687294114829,0.7528633059962526,7.668563786467075e-05,2.225327715795771,0.8693961702540115,1.0471895448301416,0.9377479139928241,0.1457123166151625,0.27667528879748904,0.8791255484604488,1.5354013413140546,2.103363827011632,2.178287605152992,0.25,0.0,0.0,0.0,0.0
detector_pair__0074b29d759c37458a9117ae__rankcloak,1,rankcloak_trial,74.0,1.8740132880333475,2.8200494621509287,4.9158550773142906e-05,12.275093337482517,1.3997256382193557,1.6293329056273869,2.118693670439308,0.015080799533155444,0.13201507430977522,0.6317076875476015,2.2609644458953513,5.024643118255,9.471748591142962,0.28378378378378377,0.13513513513513514,0.0945945945945946,0.06756756756756757,0.02702702702702703
detector_pair__007a3c3286005866dd598710__ordinary_control,0,ordinary_control,55.0,0.2836783397685681,0.6610825163770633,1.9076075830071204e-08,4.242979153081457,0.33770547397220707,0.296620239472982,0.2711986507678833,1.4886424466453727e-06,0.00015376833812297264,0.0076339725087350985,0.1919725663858589,0.9263959121498503,1.238719506144178,0.01818181818181818,0.01818181818181818,0.0,0.0,0.0
detector_pair__007a3c3286005866dd598710__rankcloak,1,rankcloak_trial,55.0,5.191880249509806,2.5885912643378615,1.1134879566318787,17.00327266966906,2.763184421725586,5.720104156743385,4.682521481820282,2.4105684710198516,3.4992383041089923,5.024518842397001,6.4668903193675895,7.402897587049559,8.992150970751059,0.9090909090909091,0.7090909090909091,0.32727272727272727,0.09090909090909091,0.01818181818181818
detector_pair__007d5b96fcf8e80c34e56f13__ordinary_control,0,ordinary_control,128.0,0.46142556959082515,0.6758626152257321,6.167176991311862e-09,3.089268584367826,0.5669604532178353,0.556662032590949,0.3661891065907013,8.669492089552477e-06,0.002091104043287828,0.13770977139132334,0.5876195317831252,1.5644750689921174,1.8829842737578528,0.046875,0.0,0.0,0.0,0.0
detector_pair__007d5b96fcf8e80c34e56f13__rankcloak,1,rankcloak_trial,128.0,3.811528440196834,1.7887049197093656,0.26450407781670293,12.088620491432177,1.7446871291875041,4.258252545667693,3.3648043347259744,2.502407321765199,2.7871289608488237,3.432401148303036,4.000554357591615,5.275028937101034,8.127707319444475,0.9453125,0.25,0.0859375,0.0546875,0.015625
detector_pair__008acd613f71361c751f07f9__ordinary_control,0,ordinary_control,128.0,0.25400162819358885,0.5652417076539166,2.1444664000114244e-07,2.7213967997747854,0.3777615061955411,0.3677858841035331,0.14021737228364456,3.6142203132527592e-06,3.9727150529245137e-05,0.012974697639926092,0.1520359147334407,0.8132577292458201,1.621069688557899,0.046875,0.0,0.0,0.0,0.0
detector_pair__008acd613f71361c751f07f9__rankcloak,1,rankcloak_trial,128.0,4.201452678072062,1.6787983371883732,0.8143016883757106,11.473712426134629,1.85005712713311,4.622658866011996,3.780246490132128,2.5908365748860898,3.1690937538218393,3.9374277883084963,4.9164749465997435,6.320790174033201,7.00426122682623,0.9453125,0.4765625,0.1328125,0.0390625,0.0078125
detector_pair__00974646184418833003500e__ordinary_control,0,ordinary_control,26.0,0.37917400845860577,0.4923105368988967,6.395909828427193e-06,1.6361007135600687,0.47048977161294575,0.6468849718366572,0.1114630450805544,5.489723141671732e-05,0.004245465588803121,0.11281105300053262,0.7136925721035547,1.0548453977833656,1.4097520625554267,0.0,0.0,0.0,0.0,0.0
detector_pair__00974646184418833003500e__rankcloak,1,rankcloak_trial,26.0,5.7050319026719905,2.3768147114677816,0.8195726534365484,11.705470901311202,3.1599958426666386,5.631198822836798,5.778864982507181,3.504747828468198,3.855191851307169,5.635216989769026,7.2369579668857735,8.833483645792235,9.628914657189867,0.9615384615384616,0.6923076923076923,0.38461538461538464,0.15384615384615385,0.038461538461538464
detector_pair__0099ce84ab0fb457f55e2ede__ordinary_control,0,ordinary_control,64.0,0.6532981142124398,0.892704914102328,1.9398127832914724e-06,4.797575215624649,0.8084530290604552,0.581445639796204,0.7251505886286755,0.000566109669413706,0.03017338716998097,0.21681151626976636,0.9575665619975897,1.8603434103583674,2.2393175630815523,0.078125,0.015625,0.0,0.0,0.0
detector_pair__0099ce84ab0fb457f55e2ede__rankcloak,1,rankcloak_trial,64.0,4.303198496300577,2.439401665228613,0.12250731226556866,12.309762723691758,2.459021862750969,4.466473198945975,4.139923793655179,2.012915359752222,3.040254340797354,3.701581210845851,4.818202190639711,7.766807233538404,9.545517140598816,0.890625,0.40625,0.140625,0.078125,0.046875
detector_pair__00a525b9d6415a544b51e1b4__ordinary_control,0,ordinary_control,128.0,0.29123228133651236,0.5328187379863292,1.6687948800608865e-09,2.9522673809633133,0.43913888304972587,0.2937471986062338,0.288717364066791,3.899783911620603e-06,8.566998043413321e-05,0.03611355202532174,0.3118489248703913,0.959116161062734,1.3662881247916665,0.0234375,0.0,0.0,0.0,0.0
detector_pair__00a525b9d6415a544b51e1b4__rankcloak,1,rankcloak_trial,128.0,4.029517986271179,2.0671782060717736,0.024443853714434027,11.976706374551636,2.211157365585148,4.11779299127636,3.9412429812659973,1.946822176323036,2.8498261960460933,3.636685450965409,4.849617735263648,6.634587391722952,8.928546341363166,0.8828125,0.3828125,0.125,0.0703125,0.0078125
detector_pair__00b67345c2b56f744c2bf733__ordinary_control,0,ordinary_control,128.0,0.7410542943883185,0.8487676964921139,1.719409012679307e-05,4.657963445735717,0.8389763246840968,0.6685227350602764,0.8135858537163607,0.007704470269637655,0.06443735748787205,0.4396657835101685,1.0760259064127986,1.7817554627780132,2.454766410441505,0.078125,0.0078125,0.0,0.0,0.0
detector_pair__00b67345c2b56f744c2bf733__rankcloak,1,rankcloak_trial,128.0,3.969477646660904,1.9089844374451832,0.1325536752028249,9.923161907358732,1.9990905836784723,4.209711945274612,3.729243348047195,2.2783529186056586,2.7774104255094674,3.6274635739669856,4.695613178356849,6.496342012930088,8.192624269554058,0.9296875,0.4140625,0.125,0.0625,0.0
detector_pair__00c6a9d89a2c3379cfe43c7e__ordinary_control,0,ordinary_control,171.0,0.4516325941969655,0.7174711049573667,1.2063169663178996e-07,3.4406578254118223,0.6116516780578706,0.6405949515660279,0.2648674735414969,0.0001861277414789697,0.00795798915422452,0.13278001010159457,0.5202416766438738,1.306839383800888,2.2021522851096567,0.05847953216374269,0.0,0.0,0.0,0.0
detector_pair__00c6a9d89a2c3379cfe43c7e__rankcloak,1,rankcloak_trial,171.0,3.2769704268124986,1.870820617490306,0.000977231466730899,10.836309508358749,2.185529734528737,3.4651800065652556,3.0909493305452402,1.1889057386690212,2.0741540004487398,3.132298895891168,3.947636668104037,5.194182414428084,7.05634922286885,0.7660818713450293,0.24561403508771928,0.08771929824561403,0.023391812865497075,0.011695906432748537
detector_pair__00d24255f6d3a9f4c591bc9e__ordinary_control,0,ordinary_control,64.0,0.507883938618589,0.7802919316581751,5.040973860559461e-08,3.6799527248588007,0.6336623292718925,0.4526745682856602,0.5630933089515179,0.00011125585906341949,0.004377649158689323,0.15333954036275266,0.6409119643534167,1.745653802551804,2.3181599712827334,0.078125,0.0,0.0,0.0,0.0
detector_pair__00d24255f6d3a9f4c591bc9e__rankcloak,1,rankcloak_trial,231.0,1.995239564300711,2.9317155071285197,6.893410144925838e-07,20.017716052402385,1.463611486632706,1.9784386156767968,2.011895677160626,0.0335071331752097,0.24216364023559578,0.8169500641357423,2.2925168875405575,6.057393979256766,8.115388301340118,0.26406926406926406,0.19913419913419914,0.1038961038961039,0.05194805194805195,0.021645021645021644
detector_pair__00d38b4f24826e2e52977132__ordinary_control,0,ordinary_control,73.0,0.7808983744146896,0.9365515023150167,7.330969905794404e-05,3.3754852793306718,0.9598865159927121,0.9846677459589839,0.5826362831824031,0.012321125675360634,0.04828729239033436,0.36774611348553776,1.1516678430311877,2.4588694325360243,2.941955597714683,0.1232876712328767,0.0,0.0,0.0,0.0
detector_pair__00d38b4f24826e2e52977132__rankcloak,1,rankcloak_trial,73.0,2.345913329251761,3.44040445228139,2.9922668396409335e-05,15.957071869329027,2.050149216585652,2.226096875258702,2.4624915007044668,0.01880377759179055,0.2590589014295688,0.988424200995329,2.814297348139057,6.771990543576639,10.12295508150898,0.3013698630136986,0.1780821917808219,0.1095890410958904,0.0821917808219178,0.0547945205479452
detector_pair__00d49d5da40b69269e8d3dcb__ordinary_control,0,ordinary_control,37.0,0.8713116903712756,0.9282066145432747,5.274329827642532e-05,3.5442072392888697,1.0313475746978245,1.1275250458470052,0.6285832483416373,0.008308850978356475,0.05462977532579316,0.5162607314348122,1.4693863308752846,2.0136118402690557,2.651715646525259,0.10810810810810811,0.0,0.0,0.0,0.0
detector_pair__00d49d5da40b69269e8d3dcb__rankcloak,1,rankcloak_trial,37.0,6.241516785076699,3.1351098779585973,1.2474371283653927,13.954690052315282,3.8105065396509707,6.503018496161776,5.993778321943467,2.3244964859069923,3.6840273600973905,5.797797129017763,8.77141319954244,9.713286828223506,11.690794376304337,0.918918918918919,0.6756756756756757,0.4594594594594595,0.32432432432432434,0.08108108108108109
detector_pair__00d4e34130904a4ddf0e1630__ordinary_control,0,ordinary_control,48.0,0.5598240743433877,0.7688573827192662,1.936157811854855e-06,3.420164373621377,0.6935181419169115,0.4566319126475366,0.6630162360392385,0.0001323925961965955,0.008517276759917536,0.1942085602368735,0.8840505872444062,1.7935630674639975,2.1480643796520735,0.08333333333333333,0.0,0.0,0.0,0.0
detector_pair__00d4e34130904a4ddf0e1630__rankcloak,1,rankcloak_trial,48.0,4.393788367837019,1.8154187285829992,1.1303885651912164,9.25687382310403,2.0054269890861534,4.9701309081032266,3.8174458275708116,2.6903609372832524,3.077194728493551,3.791725832298585,5.49068666582548,7.235275051830563,8.165071827347836,0.9791666666666666,0.4791666666666667,0.1875,0.0625,0.0
