status,metric_name,group_name,protocol_variant,payload_class,prompt_family,n,mean,standard_deviation,bootstrap_ci_low_95,bootstrap_ci_high_95,notes
ok,exact_recovery,protocol_variant_by_payload_class,nonseg_ascii_b8,random_128_bit_hex,,25,0.92,0.27688746209726917,0.8,1.0,deterministic bootstrap over recorded trial rows
ok,exact_recovery,protocol_variant_by_payload_class,nonseg_ascii_b8,random_256_bit_hex,,25,0.96,0.2,0.88,1.0,deterministic bootstrap over recorded trial rows
ok,exact_recovery,protocol_variant_by_payload_class,nonseg_ascii_b8,sha256_hex,,25,1.0,0.0,1.0,1.0,deterministic bootstrap over recorded trial rows
ok,exact_recovery,protocol_variant_by_payload_class,nonseg_ascii_b8,uuid_v4_like,,25,0.96,0.2,0.88,1.0,deterministic bootstrap over recorded trial rows
ok,exact_recovery,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,hmac_like_hex,,25,0.92,0.27688746209726917,0.8,1.0,deterministic bootstrap over recorded trial rows
ok,exact_recovery,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,nonce_96_bit_hex,,25,1.0,0.0,1.0,1.0,deterministic bootstrap over recorded trial rows
ok,exact_recovery,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_128_bit_hex,,25,1.0,0.0,1.0,1.0,deterministic bootstrap over recorded trial rows
ok,exact_recovery,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_256_bit_hex,,25,1.0,0.0,1.0,1.0,deterministic bootstrap over recorded trial rows
ok,exact_recovery,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,sha256_hex,,25,0.88,0.33166247903553997,0.72,1.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant,nonseg_ascii_b16,,,175,99.42857142857143,33.72836532145902,94.35428571428571,104.50285714285714,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant,nonseg_ascii_b8,,,175,132.85714285714286,45.0332845340838,126.07971428571429,139.61771428571427,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant,nonseg_hex_nibble_b16,,,125,49.6,17.88854381999832,46.336,52.67359999999999,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_ascii_b16,ciphertext_like_base64,,25,128.0,0.0,128.0,128.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_ascii_b16,hmac_like_hex,,25,128.0,0.0,128.0,128.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_ascii_b16,nonce_96_bit_hex,,25,48.0,0.0,48.0,48.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_ascii_b16,random_128_bit_hex,,25,64.0,0.0,64.0,64.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_ascii_b16,random_256_bit_hex,,25,128.0,0.0,128.0,128.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_ascii_b16,sha256_hex,,25,128.0,0.0,128.0,128.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_ascii_b16,uuid_v4_like,,25,72.0,0.0,72.0,72.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_ascii_b8,ciphertext_like_base64,,25,171.0,0.0,171.0,171.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_ascii_b8,hmac_like_hex,,25,171.0,0.0,171.0,171.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_ascii_b8,nonce_96_bit_hex,,25,64.0,0.0,64.0,64.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_ascii_b8,random_128_bit_hex,,25,86.0,0.0,86.0,86.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_ascii_b8,random_256_bit_hex,,25,171.0,0.0,171.0,171.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_ascii_b8,sha256_hex,,25,171.0,0.0,171.0,171.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_ascii_b8,uuid_v4_like,,25,96.0,0.0,96.0,96.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,hmac_like_hex,,25,64.0,0.0,64.0,64.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,nonce_96_bit_hex,,25,24.0,0.0,24.0,24.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_128_bit_hex,,25,32.0,0.0,32.0,32.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_256_bit_hex,,25,64.0,0.0,64.0,64.0,deterministic bootstrap over recorded trial rows
ok,rank_count,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,sha256_hex,,25,64.0,0.0,64.0,64.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant,nonseg_ascii_b16,,,175,99.42857142857143,33.72836532145902,94.35428571428571,104.50285714285714,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant,nonseg_ascii_b8,,,175,132.85714285714286,45.0332845340838,126.07971428571429,139.61771428571427,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant,nonseg_hex_nibble_b16,,,125,49.6,17.88854381999832,46.336,52.67359999999999,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b16,ciphertext_like_base64,,25,128.0,0.0,128.0,128.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b16,hmac_like_hex,,25,128.0,0.0,128.0,128.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b16,nonce_96_bit_hex,,25,48.0,0.0,48.0,48.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b16,random_128_bit_hex,,25,64.0,0.0,64.0,64.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b16,random_256_bit_hex,,25,128.0,0.0,128.0,128.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b16,sha256_hex,,25,128.0,0.0,128.0,128.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b16,uuid_v4_like,,25,72.0,0.0,72.0,72.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b8,ciphertext_like_base64,,25,171.0,0.0,171.0,171.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b8,hmac_like_hex,,25,171.0,0.0,171.0,171.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b8,nonce_96_bit_hex,,25,64.0,0.0,64.0,64.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b8,random_128_bit_hex,,25,86.0,0.0,86.0,86.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b8,random_256_bit_hex,,25,171.0,0.0,171.0,171.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b8,sha256_hex,,25,171.0,0.0,171.0,171.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_ascii_b8,uuid_v4_like,,25,96.0,0.0,96.0,96.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,hmac_like_hex,,25,64.0,0.0,64.0,64.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,nonce_96_bit_hex,,25,24.0,0.0,24.0,24.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_128_bit_hex,,25,32.0,0.0,32.0,32.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_256_bit_hex,,25,64.0,0.0,64.0,64.0,deterministic bootstrap over recorded trial rows
ok,generated_token_count,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,sha256_hex,,25,64.0,0.0,64.0,64.0,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant,nonseg_ascii_b16,,,175,-3.9253224649943617,0.2523683627751449,-3.9616940333487283,-3.888446474862941,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant,nonseg_ascii_b8,,,175,-3.4409367555584685,0.2030258608546328,-3.4692938985442354,-3.4111556916512646,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant,nonseg_hex_nibble_b16,,,125,-4.623335382796098,0.39500348762342785,-4.689389522710399,-4.559237988131178,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b16,ciphertext_like_base64,,25,-4.085205749499318,0.19748671412673893,-4.158609821655419,-4.0113639166162445,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b16,hmac_like_hex,,25,-3.7504733831176806,0.17389700210225084,-3.8142386479119583,-3.6853214973894612,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b16,nonce_96_bit_hex,,25,-4.030197484426165,0.2705223781697522,-4.131008362688422,-3.920644602787568,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b16,random_128_bit_hex,,25,-4.04759006668392,0.22163229811443622,-4.129378613227326,-3.960820566710606,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b16,random_256_bit_hex,,25,-3.7534992660168585,0.16087784099396463,-3.813888217318538,-3.69321748240647,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b16,sha256_hex,,25,-3.7854438301741475,0.14007484642934087,-3.8409782149581453,-3.732670255912566,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b16,uuid_v4_like,,25,-4.024847475042439,0.27883370428352205,-4.132555897172478,-3.92149816960087,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b8,ciphertext_like_base64,,25,-3.4767868108769506,0.18058876898321358,-3.5461426929671984,-3.4083257846747963,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b8,hmac_like_hex,,25,-3.358898512394936,0.1393773393509116,-3.4130802186722295,-3.3052338602977223,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b8,nonce_96_bit_hex,,25,-3.481137196141462,0.25408831838504753,-3.576969397081981,-3.385478518666041,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b8,random_128_bit_hex,,25,-3.4895583637143393,0.22280416163394134,-3.5735911771813234,-3.4013624641802727,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b8,random_256_bit_hex,,25,-3.385755460675947,0.14636890283132886,-3.440762597181785,-3.328955409557061,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b8,sha256_hex,,25,-3.3683088509462675,0.12015086557143591,-3.411915202664656,-3.323319029649561,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_ascii_b8,uuid_v4_like,,25,-3.526112094159377,0.26080903511909603,-3.627856686888898,-3.4300738668733186,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,hmac_like_hex,,25,-4.373344422651418,0.22081264431089986,-4.456776813052404,-4.29126933295459,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,nonce_96_bit_hex,,25,-4.916883410539103,0.507947225980972,-5.094579546823495,-4.726489792185193,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_128_bit_hex,,25,-4.87657662971025,0.30455912882832975,-4.994448309276957,-4.759126638673488,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_256_bit_hex,,25,-4.453060103628733,0.27973626714991773,-4.566413005126947,-4.339196776630512,deterministic bootstrap over recorded trial rows
ok,mean_token_log_probability,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,sha256_hex,,25,-4.496812347450988,0.2445929921685944,-4.589217369838601,-4.400907849694727,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant,nonseg_ascii_b16,,,175,9.391714285714286,2.0376210008697773,9.082557142857143,9.67605,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant,nonseg_ascii_b8,,,175,7.06,0.23513263559497458,7.0285714285714285,7.097142857142857,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant,nonseg_hex_nibble_b16,,,125,15.589599999999999,0.5747824272798165,15.479549999999994,15.689999999999996,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b16,ciphertext_like_base64,,25,13.119999999999994,0.8801041605022307,12.783999999999992,13.441999999999993,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b16,hmac_like_hex,,25,8.6,0.5,8.4,8.8,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b16,nonce_96_bit_hex,,25,7.93,0.841377838231235,7.6097,8.248050000000001,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b16,random_128_bit_hex,,25,8.0,0.9128709291752769,7.64,8.32,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b16,random_256_bit_hex,,25,8.329999999999998,0.42768758067854334,8.171999999999999,8.501999999999999,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b16,sha256_hex,,25,8.181999999999999,0.2978674201721257,8.078,8.311999999999996,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b16,uuid_v4_like,,25,11.58000000000001,0.4490731195102477,11.404000000000012,11.75600000000001,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b8,ciphertext_like_base64,,25,7.4,0.5,7.2,7.6,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b8,hmac_like_hex,,25,7.02,0.1,7.0,7.06,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b8,nonce_96_bit_hex,,25,7.0,0.0,7.0,7.0,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b8,random_128_bit_hex,,25,7.0,0.0,7.0,7.0,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b8,random_256_bit_hex,,25,7.0,0.0,7.0,7.0,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b8,sha256_hex,,25,7.0,0.0,7.0,7.0,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_ascii_b8,uuid_v4_like,,25,7.0,0.0,7.0,7.0,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,hmac_like_hex,,25,15.739999999999998,0.4580302027887118,15.555999999999997,15.905999999999999,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,nonce_96_bit_hex,,25,15.049999999999997,0.8094494013422547,14.724,15.354,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_128_bit_hex,,25,15.69,0.41382363393117133,15.526000000000002,15.835999999999999,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_256_bit_hex,,25,15.879999999999995,0.061237243569581774,15.855999999999995,15.903999999999996,deterministic bootstrap over recorded trial rows
ok,p95_generated_rank,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,sha256_hex,,25,15.588000000000001,0.49165536710179397,15.388000000000002,15.764149999999999,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant,nonseg_ascii_b16,,,175,0.20391865079365082,0.1012560930754655,0.19025768849206348,0.21868080357142858,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant,nonseg_ascii_b8,,,175,0.23928146431971406,0.08541269389235216,0.22695003557828677,0.25189902080783355,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant,nonseg_hex_nibble_b16,,,125,0.09037499999999998,0.06209707148459069,0.079415625,0.10167083333333332,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b16,ciphertext_like_base64,,25,0.268125,0.1215281187991247,0.230609375,0.3168828125,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b16,hmac_like_hex,,25,0.2478125,0.07151460824690528,0.222796875,0.275625,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b16,nonce_96_bit_hex,,25,0.11499999999999996,0.06618751420802142,0.09083333333333332,0.1433333333333333,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b16,random_128_bit_hex,,25,0.12375,0.056141388197567754,0.10375,0.14501562499999998,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b16,random_256_bit_hex,,25,0.259375,0.07631363678173231,0.2318671875,0.28970312499999995,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b16,sha256_hex,,25,0.2628125,0.07428314092741144,0.2368671875,0.290953125,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b16,uuid_v4_like,,25,0.15055555555555553,0.06752914322857344,0.12555555555555553,0.17556944444444442,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b8,ciphertext_like_base64,,25,0.2935672514619883,0.07339123039772592,0.26783040935672514,0.3244444444444444,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b8,hmac_like_hex,,25,0.27040935672514615,0.044991250018522465,0.25263157894736843,0.287719298245614,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b8,nonce_96_bit_hex,,25,0.13875,0.04780330793993236,0.12185937499999999,0.15875,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b8,random_128_bit_hex,,25,0.18883720930232553,0.05363142313516541,0.17115116279069764,0.2097790697674418,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b8,random_256_bit_hex,,25,0.31555555555555553,0.08341417370921653,0.28724561403508764,0.34714619883040926,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b8,sha256_hex,,25,0.2736842105263158,0.05823535768533979,0.2533333333333333,0.2980175438596491,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_ascii_b8,uuid_v4_like,,25,0.1941666666666666,0.05743983365871406,0.1733229166666666,0.2154270833333333,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,hmac_like_hex,,25,0.11625,0.05338478150028651,0.098125,0.135,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,nonce_96_bit_hex,,25,0.039999999999999966,0.04249182927993986,0.024999999999999974,0.056666666666666636,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_128_bit_hex,,25,0.055,0.03408972535823661,0.0425,0.0675,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_256_bit_hex,,25,0.135625,0.06685966529792084,0.1125,0.16375,deterministic bootstrap over recorded trial rows
ok,repeated_token_fraction,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,sha256_hex,,25,0.105,0.05133313886597364,0.084375,0.12375,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant,nonseg_ascii_b16,,,175,0.5085714285714286,0.7494716255935154,0.4,0.6228571428571429,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant,nonseg_ascii_b8,,,175,0.6,0.8441822541139559,0.48,0.7257142857142858,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant,nonseg_hex_nibble_b16,,,125,0.368,0.5893681690672458,0.264,0.464,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b16,ciphertext_like_base64,,25,0.72,0.8426149773176359,0.44,1.000999999999999,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b16,hmac_like_hex,,25,0.64,0.9521904571390467,0.32,1.0,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b16,nonce_96_bit_hex,,25,0.56,0.6506407098647712,0.32,0.8,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b16,random_128_bit_hex,,25,0.52,0.714142842854285,0.28,0.84,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b16,random_256_bit_hex,,25,0.36,0.5686240703077328,0.16,0.5609999999999992,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b16,sha256_hex,,25,0.48,0.8717797887081348,0.19900000000000007,0.84,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b16,uuid_v4_like,,25,0.28,0.541602560309064,0.08,0.48,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b8,ciphertext_like_base64,,25,0.64,0.8103497187428812,0.32,0.96,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b8,hmac_like_hex,,25,0.72,0.9797958971132712,0.36,1.12,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b8,nonce_96_bit_hex,,25,0.28,0.5416025603090641,0.08,0.52,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b8,random_128_bit_hex,,25,0.48,0.5859465277082315,0.24,0.72,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b8,random_256_bit_hex,,25,0.8,1.0408329997330665,0.44,1.2,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b8,sha256_hex,,25,0.72,0.9797958971132713,0.36,1.12,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_ascii_b8,uuid_v4_like,,25,0.56,0.8205689083394114,0.28,0.92,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,hmac_like_hex,,25,0.48,0.6531972647421809,0.24,0.72,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,nonce_96_bit_hex,,25,0.24,0.43588989435406733,0.08,0.44,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_128_bit_hex,,25,0.24,0.5972157622389639,0.04,0.52,deterministic bootstrap over recorded trial rows
ok,artifact_count_total,protocol_variant_by_payload_class,nonseg_hex_nibble_b16,random_256_bit_hex,,25,0.4,0.5773502691896257,0.2,0.64,deterministic bootstrap over recorded trial rows
