path,archive_sha256,current_sha256,same_bytes
rankcloak/metrics.py,a973d2720970f43f97411be5f884b2970cbfcc507ce16754de51721c66d6ba20,a973d2720970f43f97411be5f884b2970cbfcc507ce16754de51721c66d6ba20,True
rankcloak/model_io.py,9f2199f0ced1ef2b121bf82fc47e4618cdffd950039657632def97a21eda4d11,9f2199f0ced1ef2b121bf82fc47e4618cdffd950039657632def97a21eda4d11,True
rankcloak/paper_payloads.py,e7d3f9239131ef87923dbb2b5702bb57ff34d37aa035fd009e0f439afbc20584,e7d3f9239131ef87923dbb2b5702bb57ff34d37aa035fd009e0f439afbc20584,True
rankcloak/paper_suite.py,a55227f7415a1b2d65673d2dff26f23df196021922bc78c5c01e6421e1321937,a55227f7415a1b2d65673d2dff26f23df196021922bc78c5c01e6421e1321937,True
rankcloak/plotting.py,21c9ed68c46a88cb1ac1e2eee3094a2609f23ac5bcd57a11c5301b7985cec5b8,21c9ed68c46a88cb1ac1e2eee3094a2609f23ac5bcd57a11c5301b7985cec5b8,True
rankcloak/prompts.py,fcc2c373636bf64176d966ecefc5ed21978d498d1413ac30f2a2446c89ce484e,fcc2c373636bf64176d966ecefc5ed21978d498d1413ac30f2a2446c89ce484e,True
rankcloak/rank_codec.py,c2687b1bb9edd6e7de928bf7fe3729d9f88de6b10cc99244302dc5ff35cbed40,c2687b1bb9edd6e7de928bf7fe3729d9f88de6b10cc99244302dc5ff35cbed40,True
rankcloak/reproducibility.py,78cb725ad265ee0eb67717e97e6fbf01d13fd435e324d6d7344ab1c969d46a3f,78cb725ad265ee0eb67717e97e6fbf01d13fd435e324d6d7344ab1c969d46a3f,True
rankcloak/revision_ablation_evidence.py,624ad70ef1dbd94467cd97214af11842664cc764df62321f9d76be93ed075f87,624ad70ef1dbd94467cd97214af11842664cc764df62321f9d76be93ed075f87,True
rankcloak/revision_artifacts.py,ca0e9ffdf11a2d474eca14abe2245285a5d16e1c8b616eaa524d9081a82904e5,ca0e9ffdf11a2d474eca14abe2245285a5d16e1c8b616eaa524d9081a82904e5,True
rankcloak/revision_change_inventory.py,3d3bc426534d68d59fc921d6dfcad71cf4dfd3a9fee84157fa52c81938cd6d8f,3d3bc426534d68d59fc921d6dfcad71cf4dfd3a9fee84157fa52c81938cd6d8f,True
rankcloak/revision_compute.py,c9addc1dcfdaa20b77da5cac33e13596f184fa2336633c4eb787bcd2cef3bc64,c9addc1dcfdaa20b77da5cac33e13596f184fa2336633c4eb787bcd2cef3bc64,True
rankcloak/revision_config.py,567b60a6d335ea82136ba5f1322cc56d18cacb0056274126a3bf15059b67f6bf,567b60a6d335ea82136ba5f1322cc56d18cacb0056274126a3bf15059b67f6bf,True
rankcloak/revision_detection.py,f63f49f8f9eabea4e40e3fef224fdc757e95e355ed3713216be2b79010e4f9c6,f63f49f8f9eabea4e40e3fef224fdc757e95e355ed3713216be2b79010e4f9c6,True
rankcloak/revision_detector_analysis.py,519acb5006c2131531fccc5b1f5d86b02a26103d6f8477791669c460fc463b86,519acb5006c2131531fccc5b1f5d86b02a26103d6f8477791669c460fc463b86,True
rankcloak/revision_detector_benchmarks.py,d7c019778ed7dae4f03d59c13feed7b31764ccf8017839b8b371e3fc81a88c27,d7c019778ed7dae4f03d59c13feed7b31764ccf8017839b8b371e3fc81a88c27,True
rankcloak/revision_detector_execution.py,049abb5cd1ceb6c0f3a9fac5823eb7256c22f3d1cf98a7beed8bc9407403746d,049abb5cd1ceb6c0f3a9fac5823eb7256c22f3d1cf98a7beed8bc9407403746d,True
rankcloak/revision_detector_leakage.py,96b12b7abe39c0381e606137a2bf962fb8795a6ab6465d15fa426e3869ce76da,96b12b7abe39c0381e606137a2bf962fb8795a6ab6465d15fa426e3869ce76da,True
rankcloak/revision_detector_reference.py,a8412ed997f23f7f6537510a162f94b8fe875c5fd3b3079b56a74ff2327d50fd,a8412ed997f23f7f6537510a162f94b8fe875c5fd3b3079b56a74ff2327d50fd,True
rankcloak/revision_evaluator.py,d3b2d7660fb6f143958ac9445a9348f8b4ffd9c9dc79e48ceaed3a392a3949dd,d3b2d7660fb6f143958ac9445a9348f8b4ffd9c9dc79e48ceaed3a392a3949dd,True
rankcloak/revision_evaluator_join.py,636a250c91e29f9cec4f43b97400264531b5d058c1107b1a0032e6f1dae34d99,636a250c91e29f9cec4f43b97400264531b5d058c1107b1a0032e6f1dae34d99,True
rankcloak/revision_evidence_summary.py,658b23bf5e8d107df904fbc615b48e812b95d60b98dde7eaa66ec6bb266c3559,658b23bf5e8d107df904fbc615b48e812b95d60b98dde7eaa66ec6bb266c3559,True
rankcloak/revision_figures.py,5fa699ac3b87f03ad400e4c52806995aa5eb46743aac74ba6849147dc114b4d5,5fa699ac3b87f03ad400e4c52806995aa5eb46743aac74ba6849147dc114b4d5,True
rankcloak/revision_invalidation.py,49e4e0f8e422d221c11265b99ce20738ad5f72fe46928e79cd478a0eb8d992bc,49e4e0f8e422d221c11265b99ce20738ad5f72fe46928e79cd478a0eb8d992bc,True
rankcloak/revision_multilingual_endpoint.py,6cb523fc568887c3f11763370d27ca49f575703f29d6cfcfff781fbc1fdb54c2,6cb523fc568887c3f11763370d27ca49f575703f29d6cfcfff781fbc1fdb54c2,True
rankcloak/revision_overhead.py,8c2f889db19d17e3c7592582e2e9a88de5cef45f6233d2ece733f6173e629881,8c2f889db19d17e3c7592582e2e9a88de5cef45f6233d2ece733f6173e629881,True
rankcloak/revision_package_index.py,38381584d9350e072087c1225b3743e5675d7e461f578ea6ec5b3f493bb28539,38381584d9350e072087c1225b3743e5675d7e461f578ea6ec5b3f493bb28539,True
rankcloak/revision_payloads.py,3e531a059a11083e25b630f1d9bf07b22906da2b482b2afb7cfb1beddfae5402,3e531a059a11083e25b630f1d9bf07b22906da2b482b2afb7cfb1beddfae5402,True
rankcloak/revision_preprocess.py,33312726271aeed6b352b1badb9077f4dc645b53d83d86527c01caa5ef06ae35,33312726271aeed6b352b1badb9077f4dc645b53d83d86527c01caa5ef06ae35,True
rankcloak/revision_primary_endpoint.py,9173bd69488364c468089f3a4c7f94ac980d0c263e631247d0477220ca28ce7c,9173bd69488364c468089f3a4c7f94ac980d0c263e631247d0477220ca28ce7c,True
rankcloak/revision_progress.py,616a0311a5e13665f89176d7237fba9915b77ba6c0e145ddc85f868ce608cf3d,616a0311a5e13665f89176d7237fba9915b77ba6c0e145ddc85f868ce608cf3d,True
rankcloak/revision_protocol.py,3a0a13f47f6fb0c39691e33289b592c7f906bf651217e275a5944db4706856e0,3a0a13f47f6fb0c39691e33289b592c7f906bf651217e275a5944db4706856e0,True
rankcloak/revision_readability.py,11847123f10fca665206f0e6c10253a9bd6f577cc6619ed15da439be8b65aff7,11847123f10fca665206f0e6c10253a9bd6f577cc6619ed15da439be8b65aff7,True
rankcloak/revision_release.py,0d08c642b3c1907ea301e64bf6d0076671266fb6d569ba2db13439adaf5d1c05,0d08c642b3c1907ea301e64bf6d0076671266fb6d569ba2db13439adaf5d1c05,True
rankcloak/revision_release_index.py,febbdbce10d162e4ba6e66dda8301b503af58cfde0d8c6ab700db3ceee05556b,febbdbce10d162e4ba6e66dda8301b503af58cfde0d8c6ab700db3ceee05556b,True
rankcloak/revision_reporting.py,4b493636df8af4963a47b9981c36ecb8ef371ef6a5c583b037155dda1ffa731e,4b493636df8af4963a47b9981c36ecb8ef371ef6a5c583b037155dda1ffa731e,True
rankcloak/revision_robustness.py,c7cac267f0f775dc0c98d019d5c01c7628f60ede3ce1221d1d1b93beddd8f256,c7cac267f0f775dc0c98d019d5c01c7628f60ede3ce1221d1d1b93beddd8f256,True
rankcloak/revision_robustness_coverage.py,32e37ff099fb77e87d2d0cb827b76acf14c1375d6441e3c2a1ad458120415e39,32e37ff099fb77e87d2d0cb827b76acf14c1375d6441e3c2a1ad458120415e39,True
rankcloak/revision_runner.py,fdc4a224d739afb4ba870c7524bc36bbdc6541246126e5517baca98aefbe6c7c,786904fe3f183216e5f831385bf36ba67b68595c26c45b4956532b3d63bba70c,False
rankcloak/revision_statistics.py,ab80a687e38780f5662c7bdf5deb28bc61051b71011566bcbb74610be5940b23,ab80a687e38780f5662c7bdf5deb28bc61051b71011566bcbb74610be5940b23,True
rankcloak/revision_theory.py,cedabbedac99c9d4a50fecdc110aec062b25274cc3e6c470f1706fb1bc5f01e3,cedabbedac99c9d4a50fecdc110aec062b25274cc3e6c470f1706fb1bc5f01e3,True
rankcloak/revision_theory_empirical.py,15f5dc0cae25c030c33bc0973f145315cca926d83a4aa3fd2f8c5e7857cffd26,15f5dc0cae25c030c33bc0973f145315cca926d83a4aa3fd2f8c5e7857cffd26,True
rankcloak/revision_tokenizer_preflight.py,642e370eb7970732f07d67e465ff67aba60780d312126805c5e6dcf4a0d83962,642e370eb7970732f07d67e465ff67aba60780d312126805c5e6dcf4a0d83962,True
rankcloak/revision_topic_effects.py,b3019bdfdf8ec7d9b5de06e6ce780f90c9a503bcbe460630e155e43ccd8f384e,b3019bdfdf8ec7d9b5de06e6ce780f90c9a503bcbe460630e155e43ccd8f384e,True
rankcloak/schemas.py,59e780fabf676652f9c4ee59d1093b52efbbfa8fa95ba4ed6dce0e3aa3c924a2,59e780fabf676652f9c4ee59d1093b52efbbfa8fa95ba4ed6dce0e3aa3c924a2,True
rankcloak/segmented_protocol.py,dd3bb3efd193b9c16e8875fead59a97001c361884ac84dbc8eec6bb1f038395c,dd3bb3efd193b9c16e8875fead59a97001c361884ac84dbc8eec6bb1f038395c,True
rankcloak/synthetic_payloads.py,18a0c87af5f6af13ae712f1876ba64e18b5d6933f287ecb7ee069b182b119848,18a0c87af5f6af13ae712f1876ba64e18b5d6933f287ecb7ee069b182b119848,True
rankcloak/token_filters.py,8d09fdfd4670bead5d233cb9d7b4cb57ae465bf1decf37dd65b223c7d71808d8,8d09fdfd4670bead5d233cb9d7b4cb57ae465bf1decf37dd65b223c7d71808d8,True
rankcloak/tokenization_audit.py,ab58978e3d3cd405b7ed99b9f603f312ff3c9dbedbd0aebe793d78d7754a81d3,ab58978e3d3cd405b7ed99b9f603f312ff3c9dbedbd0aebe793d78d7754a81d3,True
scripts/audit_published_comparator.py,8b99860f66664f96f7be113e7fd6604a4ff53fd15e09d242fdb66aea575f0416,8b99860f66664f96f7be113e7fd6604a4ff53fd15e09d242fdb66aea575f0416,True
scripts/build_detector_cuda_budget_gate.py,e43d68fae3e34ce47490854f773906b1cb83df3e4da21680a08088b9fca927ec,e43d68fae3e34ce47490854f773906b1cb83df3e4da21680a08088b9fca927ec,True
scripts/build_notebook.py,6a30753fc00ef5d18ecd08a2c896b463d30efddffbbac15d0346e5f185327080,6a30753fc00ef5d18ecd08a2c896b463d30efddffbbac15d0346e5f185327080,True
scripts/build_revision_ablation_evidence.py,88fdef6217f6ca8a32c9896a6ae4a439733af8fc967605f2c393f668d68b681e,88fdef6217f6ca8a32c9896a6ae4a439733af8fc967605f2c393f668d68b681e,True
scripts/build_revision_change_inventory.py,6c6f6f81930cda41b3aeea5f6911453812c4a626990cf956070481abff21d4e5,6c6f6f81930cda41b3aeea5f6911453812c4a626990cf956070481abff21d4e5,True
scripts/build_revision_confirmatory_release_index.py,96fe2220e21e979c7db1d15ef50444dc363637d81c608aebe1982506eafb3ae2,96fe2220e21e979c7db1d15ef50444dc363637d81c608aebe1982506eafb3ae2,True
scripts/build_revision_detector_analysis.py,29f9f92af1552a55f1441ee19a2e36de3166df54308d6aade6d40924d5b7de74,29f9f92af1552a55f1441ee19a2e36de3166df54308d6aade6d40924d5b7de74,True
scripts/build_revision_detector_benchmarks.py,da4245eafb78a1924206c12e0f9fb7b1284092d55feac97ff954559cc864f51d,da4245eafb78a1924206c12e0f9fb7b1284092d55feac97ff954559cc864f51d,True
scripts/build_revision_detector_leakage_audit.py,cdcb84402e0aeff083dbb86dd1086589f8dbabeb71e936c4c0d769123a767b89,cdcb84402e0aeff083dbb86dd1086589f8dbabeb71e936c4c0d769123a767b89,True
scripts/build_revision_detector_leakage_sensitivity.py,0106cdb26fdd1b7fdac91a2dc4a6b4577b4094384a2bc1bcd3bd68d63e0486ac,0106cdb26fdd1b7fdac91a2dc4a6b4577b4094384a2bc1bcd3bd68d63e0486ac,True
scripts/build_revision_detector_reference.py,4abf33f8b4b5b891970d82dc8c977299cbb53868a7c61c804f6449df49cba82a,4abf33f8b4b5b891970d82dc8c977299cbb53868a7c61c804f6449df49cba82a,True
scripts/build_revision_environment_lock.py,9f4f85164f4b131695544f3b81a47b386e8a1e370adf5f224f888caaaca08ce7,9f4f85164f4b131695544f3b81a47b386e8a1e370adf5f224f888caaaca08ce7,True
scripts/build_revision_evidence_summary.py,da4029aa3efd0c4f5b4c781de10b934bfa906503a13bfbb123d4e73bf204e5d2,da4029aa3efd0c4f5b4c781de10b934bfa906503a13bfbb123d4e73bf204e5d2,True
scripts/build_revision_figures.py,4a43ec2fb6b741710099272a54dacfd6e4c14a139f97dd14e0fead164ce53160,4a43ec2fb6b741710099272a54dacfd6e4c14a139f97dd14e0fead164ce53160,True
scripts/build_revision_multilingual_endpoint.py,1856e3b6b328a80c4b2cfefc19a66beb91f0d0df5bad1a567378b57ae420d174,1856e3b6b328a80c4b2cfefc19a66beb91f0d0df5bad1a567378b57ae420d174,True
scripts/build_revision_overhead.py,e5967b290d813151371131653d6c91cb9e9cd184b6b1a0b1474ae4209ccae771,e5967b290d813151371131653d6c91cb9e9cd184b6b1a0b1474ae4209ccae771,True
scripts/build_revision_package_index.py,5369e8953c065d51bd1503580de2a3df31983c298757611fdc87ff7e3158627e,5369e8953c065d51bd1503580de2a3df31983c298757611fdc87ff7e3158627e,True
scripts/build_revision_payload_manifest.py,201a1693e57645b8a0f4248c4d110c77faf8a186027fe7f07ec058e4fb29495d,201a1693e57645b8a0f4248c4d110c77faf8a186027fe7f07ec058e4fb29495d,True
scripts/build_revision_primary_endpoint.py,e273e23589db80b04e818fe465fd3e84ab8f5657da0e0aa0558c64482c4d83bc,e273e23589db80b04e818fe465fd3e84ab8f5657da0e0aa0558c64482c4d83bc,True
scripts/build_revision_readability.py,9058f325de19e8dd609d04f8cfd36a9369236c31319f98501d869ef5d0c603ad,9058f325de19e8dd609d04f8cfd36a9369236c31319f98501d869ef5d0c603ad,True
scripts/build_revision_release.py,7dfb68ec488fd7ae52a0b3cc7e30474bb8eb78e4caac073ea59ffbc0c7827b0d,7dfb68ec488fd7ae52a0b3cc7e30474bb8eb78e4caac073ea59ffbc0c7827b0d,True
scripts/build_revision_reports.py,feb0ff1c77b055b3371fdcdf60e1b9cf28d6dd885918c60264b3c62c6f859768,feb0ff1c77b055b3371fdcdf60e1b9cf28d6dd885918c60264b3c62c6f859768,True
scripts/build_revision_robustness.py,23a423df7155a8783d6d2599e54f5ee7736688ed993f02f41e811040b253b05c,23a423df7155a8783d6d2599e54f5ee7736688ed993f02f41e811040b253b05c,True
scripts/build_revision_robustness_coverage.py,5d16a5ff4c0089f65b5fbff79317e68892e4ce781137fca9c095a9d626a4b436,5d16a5ff4c0089f65b5fbff79317e68892e4ce781137fca9c095a9d626a4b436,True
scripts/build_revision_theory.py,54fe528b5ac8e4182126a7772c8b258043a19b981793584120a8fdbdb0d95553,54fe528b5ac8e4182126a7772c8b258043a19b981793584120a8fdbdb0d95553,True
scripts/build_revision_theory_empirical.py,97152d0aeb9aa3cb1f1cc3a819fb36d9930713d692d059d939ba68659012a4e4,97152d0aeb9aa3cb1f1cc3a819fb36d9930713d692d059d939ba68659012a4e4,True
scripts/build_revision_topic_effects.py,8260a982e6ae1ce6827ea7a9ff1bde78c395f8e1cc8b96e9c6ee55af0b92291b,8260a982e6ae1ce6827ea7a9ff1bde78c395f8e1cc8b96e9c6ee55af0b92291b,True
scripts/invalidate_revision_shard.py,a57f7907dbbbf19f83c11cbb4e53d230dc275e8e3e0ff92f68d0aa42f457bb45,a57f7907dbbbf19f83c11cbb4e53d230dc275e8e3e0ff92f68d0aa42f457bb45,True
scripts/join_revision_evaluator_features.py,5c505b96807203684dc9c9a68ab7fe09173bbb0fc84d878dd52c90fec39b6cb4,5c505b96807203684dc9c9a68ab7fe09173bbb0fc84d878dd52c90fec39b6cb4,True
scripts/manage_legacy_gpu_ledger.py,86ec2b8e2367ee09fe083d98ff63271ea2bd1abe26ec30fdc68af696bd0da3fd,86ec2b8e2367ee09fe083d98ff63271ea2bd1abe26ec30fdc68af696bd0da3fd,True
scripts/preprocess_revision_results.py,10e6e839a05ac81623dc89efe9e8a2aa8788f0a74e5a058d2faf229badd79acc,10e6e839a05ac81623dc89efe9e8a2aa8788f0a74e5a058d2faf229badd79acc,True
scripts/project_revision_compute.py,9a7072bc19edbf677af680d1c454867ef583ad3f994d89a3f608cd96862ff156,9a7072bc19edbf677af680d1c454867ef583ad3f994d89a3f608cd96862ff156,True
scripts/refresh_revision_figure_parent_hashes.py,792292672c01ce5f90f138f3fa394b57b50f6ccc841b52cd5cebb92d1ff718e3,792292672c01ce5f90f138f3fa394b57b50f6ccc841b52cd5cebb92d1ff718e3,True
scripts/run_experiment.py,7f2d41fc5a5481d34bfdc37f8f959aa500a7afc9aaab705d8497a10ab4cb9c4d,7f2d41fc5a5481d34bfdc37f8f959aa500a7afc9aaab705d8497a10ab4cb9c4d,True
scripts/run_revision_detectors.py,cec885ec4bbe6fc8b9a80dd1fc737ee64798c3dfb1f77a39472aff7d5c9804f7,cec885ec4bbe6fc8b9a80dd1fc737ee64798c3dfb1f77a39472aff7d5c9804f7,True
scripts/run_revision_evaluator.py,a7464c50f56031324cedbff424e2d3d8066893d7028f0072b4681c031b02fc52,a7464c50f56031324cedbff424e2d3d8066893d7028f0072b4681c031b02fc52,True
scripts/run_revision_matrix.py,4c718a8c7407e6ef80745e21937f8e14b2c6c3b4597ae147f5f91b10af1ba4ea,4c718a8c7407e6ef80745e21937f8e14b2c6c3b4597ae147f5f91b10af1ba4ea,True
scripts/run_revision_mixed_models.R,6ff857647ef9c594a823a4786af1b441e0ff7274ed97f3201a7384e005dde0f9,6ff857647ef9c594a823a4786af1b441e0ff7274ed97f3201a7384e005dde0f9,True
scripts/run_revision_statistics.py,7b7785161da368c1f00efc477d6b62bb4f9960d95d5a7bfae09b50d08eb5bee2,7b7785161da368c1f00efc477d6b62bb4f9960d95d5a7bfae09b50d08eb5bee2,True
scripts/run_revision_tokenizer_preflight.py,b50495554ee346285322aa30ac244cac4220c1f73a33007dd3b738ca5281e336,b50495554ee346285322aa30ac244cac4220c1f73a33007dd3b738ca5281e336,True
scripts/run_smoke.py,725a65ca83f6f976a10abf524e5ca54159facd461b789b8c436c4ccbe5e3218c,725a65ca83f6f976a10abf524e5ca54159facd461b789b8c436c4ccbe5e3218c,True
scripts/supervise_confirmatory_v2.py,d6a26a0d269c4f2362cc266448efe17215c87b3b3221fc61872c6dc6183b44e5,d6a26a0d269c4f2362cc266448efe17215c87b3b3221fc61872c6dc6183b44e5,True
scripts/supervise_primary_v2.py,6cd1d67a34bbc27174a310b594a6d5a9fe3391bd9b5335b3c996f3e10890910b,6cd1d67a34bbc27174a310b594a6d5a9fe3391bd9b5335b3c996f3e10890910b,True
scripts/update_revision_progress.py,57552b7af9e642eb68be80cbdaa774d8d4b6afa7f7227735d1373226b1de65c3,57552b7af9e642eb68be80cbdaa774d8d4b6afa7f7227735d1373226b1de65c3,True
scripts/verify_revision_release.py,58fb3597df3081b60b8e3eca13d40be40d33eb9d7b75bc03fc2c9d930bcafdac,58fb3597df3081b60b8e3eca13d40be40d33eb9d7b75bc03fc2c9d930bcafdac,True
