"model_id","stratum_model_id","multiplicity_family","contrast","estimate","standard_error","statistic","p_value_raw","p_value_holm","ci_low","ci_high","adjustment","scale","fixed_effects_fallback"
"primary_artifact_counts","mistral_7b_instruct_v0_3_q4_k_m","artifact_protocol_within_model","nonseg_ascii_b16 / direct_subword_calgacus",0.645488105032708,0.0360685074922555,-7.83402106328965,4.72509571594454e-15,6.61513400232236e-14,0.57852869532401,0.720197454519288,"holm","response",FALSE
"primary_artifact_counts","mistral_7b_instruct_v0_3_q4_k_m","artifact_protocol_within_model","nonseg_ascii_b16 / nonseg_ascii_b8",1.15552176733246,0.0600104381086893,2.78339859821181,0.00537926744183177,0.0268963372091588,1.04369149953633,1.27933451156048,"holm","response",FALSE
"primary_artifact_counts","mistral_7b_instruct_v0_3_q4_k_m","artifact_protocol_within_model","nonseg_ascii_b16 / nonseg_hex_nibble_b16",0.648967692173111,0.0461471486825536,-6.08045546798325,1.19841633550494e-09,1.55794123615642e-08,0.564540850233388,0.746020532102117,"holm","response",FALSE
"primary_artifact_counts","mistral_7b_instruct_v0_3_q4_k_m","artifact_protocol_within_model","nonseg_ascii_b16 / segmented_hex_multi_topic",5.65622704154669,0.42922379063056,22.8339332695562,2.11083475244333e-115,7.59900510879599e-114,4.87453568336164,6.56327216040824,"holm","response",FALSE
"primary_artifact_counts","mistral_7b_instruct_v0_3_q4_k_m","artifact_protocol_within_model","nonseg_ascii_b16 / segmented_hex_single_topic",5.74213668956238,0.435385578581098,23.0514909682253,1.42111673642633e-117,5.25813192477742e-116,4.94917646280713,6.66214551237014,"holm","response",FALSE
"primary_artifact_counts","mistral_7b_instruct_v0_3_q4_k_m","artifact_protocol_within_model","direct_subword_calgacus / nonseg_ascii_b8",1.79015191499758,0.0985261855931425,10.5799927398906,3.68986817315032e-26,6.64176271167058e-25,1.60709499977505,1.99406001463391,"holm","response",FALSE
"primary_artifact_counts","mistral_7b_instruct_v0_3_q4_k_m","artifact_protocol_within_model","direct_subword_calgacus / nonseg_hex_nibble_b16",1.00539062937531,0.0737631795007218,0.0732768410601897,0.941585820303877,1,0.870731286270634,1.16087515583023,"holm","response",FALSE
"primary_artifact_counts","mistral_7b_instruct_v0_3_q4_k_m","artifact_protocol_within_model","direct_subword_calgacus / segmented_hex_multi_topic",8.76271304993308,0.683462699234979,27.828171849771,1.97934138330633e-170,8.51116794821723e-169,7.52051668237148,10.2100883806902,"holm","response",FALSE
"primary_artifact_counts","mistral_7b_instruct_v0_3_q4_k_m","artifact_protocol_within_model","direct_subword_calgacus / segmented_hex_single_topic",8.89580558463027,0.693255603321587,28.0452024273636,4.57064883896483e-173,2.01108548914452e-171,7.63573104774345,10.3638219451071,"holm","response",FALSE
"primary_artifact_counts","mistral_7b_instruct_v0_3_q4_k_m","artifact_protocol_within_model","nonseg_ascii_b8 / nonseg_hex_nibble_b16",0.561623078439501,0.0395570781055994,-8.19105038740625,2.58956141755476e-16,3.88434212633214e-15,0.489206077022181,0.644759942795152,"holm","response",FALSE
"primary_artifact_counts","mistral_7b_instruct_v0_3_q4_k_m","artifact_protocol_within_model","nonseg_ascii_b8 / segmented_hex_multi_topic",4.89495499042321,0.36840517749772,21.102288625572,7.57782001242038e-99,2.42490240397452e-97,4.22362532535709,5.67299002930459,"holm","response",FALSE
"primary_artifact_counts","mistral_7b_instruct_v0_3_q4_k_m","artifact_protocol_within_model","nonseg_ascii_b8 / segmented_hex_single_topic",4.96930205202294,0.373608498007218,21.3249421392555,6.66360082602124e-101,2.26562428084722e-99,4.28843922292418,5.75826346150271,"holm","response",FALSE
"primary_artifact_counts","mistral_7b_instruct_v0_3_q4_k_m","artifact_protocol_within_model","nonseg_hex_nibble_b16 / segmented_hex_multi_topic",8.71572978094864,0.763135691509351,24.727821176219,5.37129150742801e-135,2.04109077282264e-133,7.34131533567031,10.3474571164949,"holm","response",FALSE
"primary_artifact_counts","mistral_7b_instruct_v0_3_q4_k_m","artifact_protocol_within_model","nonseg_hex_nibble_b16 / segmented_hex_single_topic",8.84810870990274,0.774161586417227,24.9181565720147,4.72989073780438e-137,1.89195629512175e-135,7.45375176736138,10.5033049376651,"holm","response",FALSE
"primary_artifact_counts","mistral_7b_instruct_v0_3_q4_k_m","artifact_protocol_within_model","segmented_hex_multi_topic / segmented_hex_single_topic",1.01518850770746,0.0927351399845825,0.165021301669375,0.868927215606665,1,0.848772667035505,1.21423291089343,"holm","response",FALSE
"primary_artifact_counts","qwen2_5_7b_instruct_q4_k_m","artifact_protocol_within_model","nonseg_ascii_b16 / direct_subword_calgacus",0.559726256321271,0.0327772774882612,-9.90970993765811,3.77741234409669e-23,6.42160098496438e-22,0.499033570005751,0.627800414332476,"holm","response",FALSE
"primary_artifact_counts","qwen2_5_7b_instruct_q4_k_m","artifact_protocol_within_model","nonseg_ascii_b16 / nonseg_ascii_b8",1.33764265845159,0.0747261574286528,5.20744150452118,1.91462165801119e-07,1.91462165801119e-06,1.19891537956767,1.49242216106581,"holm","response",FALSE
"primary_artifact_counts","qwen2_5_7b_instruct_q4_k_m","artifact_protocol_within_model","nonseg_ascii_b16 / nonseg_hex_nibble_b16",0.685617760219214,0.0524661807604865,-4.93224665201315,8.1289177775251e-07,7.31602599977259e-06,0.590126004576028,0.796561597833213,"holm","response",FALSE
"primary_artifact_counts","qwen2_5_7b_instruct_q4_k_m","artifact_protocol_within_model","nonseg_ascii_b16 / segmented_hex_multi_topic",4.92957357465016,0.416455345394504,18.8829717235744,1.57471571876213e-79,4.40920401253398e-78,4.1773319569136,5.81727664416777,"holm","response",FALSE
"primary_artifact_counts","qwen2_5_7b_instruct_q4_k_m","artifact_protocol_within_model","nonseg_ascii_b16 / segmented_hex_single_topic",4.7183258094325,0.396700919036861,18.4528577211374,4.94591456306892e-76,1.28593778639792e-74,4.0014903309576,5.56357671833463,"holm","response",FALSE
"primary_artifact_counts","qwen2_5_7b_instruct_q4_k_m","artifact_protocol_within_model","direct_subword_calgacus / nonseg_ascii_b8",2.38981581325677,0.139992872172448,14.8725178072406,4.97081741442649e-50,1.04387165702956e-48,2.13060012488278,2.68056851897835,"holm","response",FALSE
"primary_artifact_counts","qwen2_5_7b_instruct_q4_k_m","artifact_protocol_within_model","direct_subword_calgacus / nonseg_hex_nibble_b16",1.22491620229744,0.0960881294876934,2.58618556119295,0.0097044670063805,0.038817868025522,1.05035030867533,1.42849456058433,"holm","response",FALSE
"primary_artifact_counts","qwen2_5_7b_instruct_q4_k_m","artifact_protocol_within_model","direct_subword_calgacus / segmented_hex_multi_topic",8.80711511918192,0.759270687651312,25.2352778438515,1.64327404634054e-140,6.7374235899962e-139,7.43790607583903,10.4283753964684,"holm","response",FALSE
"primary_artifact_counts","qwen2_5_7b_instruct_q4_k_m","artifact_protocol_within_model","direct_subword_calgacus / segmented_hex_single_topic",8.4297024771414,0.723379066675284,24.8419063255321,3.16287187481677e-136,1.23352003117854e-134,7.12472304325675,9.97370472110898,"holm","response",FALSE
"primary_artifact_counts","qwen2_5_7b_instruct_q4_k_m","artifact_protocol_within_model","nonseg_ascii_b8 / nonseg_hex_nibble_b16",0.512556739938949,0.039227680693959,-8.73271488438536,2.48631279750654e-18,3.97810047601046e-17,0.44116052938043,0.595507517469438,"holm","response",FALSE
"primary_artifact_counts","qwen2_5_7b_instruct_q4_k_m","artifact_protocol_within_model","nonseg_ascii_b8 / segmented_hex_multi_topic",3.68526941295105,0.311386045384689,15.4369721071487,9.23343451004111e-54,2.12368993730946e-52,3.12282143383735,4.34901928713352,"holm","response",FALSE
"primary_artifact_counts","qwen2_5_7b_instruct_q4_k_m","artifact_protocol_within_model","nonseg_ascii_b8 / segmented_hex_single_topic",3.52734400298977,0.296542534126723,14.9940597782785,8.0291639528064e-51,1.76641606961741e-49,2.99149037861271,4.15918292914514,"holm","response",FALSE
"primary_artifact_counts","qwen2_5_7b_instruct_q4_k_m","artifact_protocol_within_model","nonseg_hex_nibble_b16 / segmented_hex_multi_topic",7.18997356934572,0.701155374697699,20.2288557807192,5.45542170141206e-91,1.69118072743774e-89,5.93908312260045,8.70432672194271,"holm","response",FALSE
"primary_artifact_counts","qwen2_5_7b_instruct_q4_k_m","artifact_protocol_within_model","nonseg_hex_nibble_b16 / segmented_hex_single_topic",6.88186053979101,0.668636716392528,19.8528514259346,1.04121460450448e-87,3.12364381351345e-86,5.68857811088673,8.32545559996717,"holm","response",FALSE
"primary_artifact_counts","qwen2_5_7b_instruct_q4_k_m","artifact_protocol_within_model","segmented_hex_multi_topic / segmented_hex_single_topic",0.95714684809575,0.0989987673219983,-0.423455285238485,0.671963115951506,1,0.781515952562019,1.17224745805419,"holm","response",FALSE
"primary_effective_artifact_rate","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - direct_subword_calgacus",-4.98614416648463,0.0316028503951937,-157.775140663987,0,0,-5.04808461506802,-4.92420371790125,"holm","model",FALSE
"primary_effective_artifact_rate","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - nonseg_ascii_b8",0.587632467411996,0.0316028503951937,18.5942869096822,3.57434494354644e-77,4.2892139314021e-76,0.525692018828608,0.649572915995383,"holm","model",FALSE
"primary_effective_artifact_rate","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - nonseg_hex_nibble_b16",-2.15221006434824,0.0394156795414294,-54.6028912703654,0,0,-2.22946337667561,-2.07495675202086,"holm","model",FALSE
"primary_effective_artifact_rate","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - segmented_hex_multi_topic",1.12531218656199,0.0394156795414295,28.5498613661903,2.82010209312873e-179,5.07618376763172e-178,1.04805887423462,1.20256549888937,"holm","model",FALSE
"primary_effective_artifact_rate","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - segmented_hex_single_topic",1.13778544451802,0.0394156795414295,28.866315581902,3.16236809349016e-183,6.0084993776313e-182,1.06053213219065,1.2150387568454,"holm","model",FALSE
"primary_effective_artifact_rate","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - nonseg_ascii_b8",5.57377663389663,0.0316028503951937,176.369427573669,0,0,5.51183618531324,5.63571708248002,"holm","model",FALSE
"primary_effective_artifact_rate","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - nonseg_hex_nibble_b16",2.8339341021364,0.0394156795414295,71.8986488399287,0,0,2.75668078980902,2.91118741446377,"holm","model",FALSE
"primary_effective_artifact_rate","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - segmented_hex_multi_topic",6.11145635304663,0.0394156795414294,155.051401476484,0,0,6.03420304071925,6.188709665374,"holm","model",FALSE
"primary_effective_artifact_rate","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - segmented_hex_single_topic",6.12392961100266,0.0394156795414295,155.367855692196,0,0,6.04667629867528,6.20118292333003,"holm","model",FALSE
"primary_effective_artifact_rate","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - nonseg_hex_nibble_b16",-2.73984253176023,0.0394156795414294,-69.5114879062382,0,0,-2.81709584408761,-2.66258921943286,"holm","model",FALSE
"primary_effective_artifact_rate","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - segmented_hex_multi_topic",0.537679719149999,0.0394156795414295,13.6412647303175,2.27579149284443e-42,1.82063319427554e-41,0.460426406822625,0.614933031477373,"holm","model",FALSE
"primary_effective_artifact_rate","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - segmented_hex_single_topic",0.550152977106026,0.0394156795414295,13.9577189460292,2.82325994975147e-44,2.54093395477632e-43,0.472899664778652,0.6274062894334,"holm","model",FALSE
"primary_effective_artifact_rate","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_hex_nibble_b16 - segmented_hex_multi_topic",3.27752225091023,0.0446931796385309,73.3338347689323,0,0,3.18992522846413,3.36511927335633,"holm","model",FALSE
"primary_effective_artifact_rate","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_hex_nibble_b16 - segmented_hex_single_topic",3.28999550886626,0.0446931796385309,73.6129211543026,0,0,3.20239848642016,3.37759253131236,"holm","model",FALSE
"primary_effective_artifact_rate","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","segmented_hex_multi_topic - segmented_hex_single_topic",0.012473257956027,0.0446931796385309,0.279086385370387,0.780178531093603,1,-0.0751237644900724,0.100070280402126,"holm","model",FALSE
"primary_effective_artifact_rate","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - direct_subword_calgacus",-3.08195063939713,0.0316028503951937,-97.5212868730929,0,0,-3.14389108798051,-3.02001019081374,"holm","model",FALSE
"primary_effective_artifact_rate","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - nonseg_ascii_b8",0.587632467412314,0.0316028503951937,18.5942869096923,3.57434494287463e-77,4.2892139314021e-76,0.525692018828927,0.649572915995701,"holm","model",FALSE
"primary_effective_artifact_rate","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - nonseg_hex_nibble_b16",-2.152210064348,0.0394156795414294,-54.6028912703594,0,0,-2.22946337667537,-2.07495675202063,"holm","model",FALSE
"primary_effective_artifact_rate","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - segmented_hex_multi_topic",1.0896932448651,0.0394156795414294,27.6461869373515,3.1015012063868e-168,4.96240193021888e-167,1.01243993253773,1.16694655719247,"holm","model",FALSE
"primary_effective_artifact_rate","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - segmented_hex_single_topic",1.09648519603431,0.0394156795414295,27.8185029102898,2.59123070821276e-170,4.40509220396169e-169,1.01923188370693,1.17373850836168,"holm","model",FALSE
"primary_effective_artifact_rate","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - nonseg_ascii_b8",3.66958310680944,0.0316028503951937,116.115573782785,0,0,3.60764265822605,3.73152355539283,"holm","model",FALSE
"primary_effective_artifact_rate","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - nonseg_hex_nibble_b16",0.929740575049126,0.0394156795414294,23.5880894574426,5.10725352409953e-123,7.66088028614929e-122,0.852487262721752,1.0069938873765,"holm","model",FALSE
"primary_effective_artifact_rate","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - segmented_hex_multi_topic",4.17164388426223,0.0394156795414295,105.837167665153,0,0,4.09439057193485,4.2488971965896,"holm","model",FALSE
"primary_effective_artifact_rate","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - segmented_hex_single_topic",4.17843583543143,0.0394156795414295,106.009483638092,0,0,4.10118252310406,4.2556891477588,"holm","model",FALSE
"primary_effective_artifact_rate","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - nonseg_hex_nibble_b16",-2.73984253176031,0.0394156795414294,-69.5114879062403,0,0,-2.81709584408769,-2.66258921943294,"holm","model",FALSE
"primary_effective_artifact_rate","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - segmented_hex_multi_topic",0.502060777452786,0.0394156795414295,12.7375903014706,3.65510561071614e-37,2.19306336642969e-36,0.424807465125412,0.57931408978016,"holm","model",FALSE
"primary_effective_artifact_rate","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - segmented_hex_single_topic",0.508852728621991,0.0394156795414295,12.9099062744089,3.95782502841035e-38,2.77047751988725e-37,0.431599416294618,0.586106040949365,"holm","model",FALSE
"primary_effective_artifact_rate","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_hex_nibble_b16 - segmented_hex_multi_topic",3.2419033092131,0.0446931796385309,72.5368688339684,0,0,3.154306286767,3.3295003316592,"holm","model",FALSE
"primary_effective_artifact_rate","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_hex_nibble_b16 - segmented_hex_single_topic",3.24869526038231,0.0446931796385309,72.6888372377413,0,0,3.16109823793621,3.3362922828284,"holm","model",FALSE
"primary_effective_artifact_rate","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","segmented_hex_multi_topic - segmented_hex_single_topic",0.00679195116920584,0.0446931796385309,0.151968403772963,0.879211856301207,1,-0.0808050712768935,0.0943889736153052,"holm","model",FALSE
"primary_effective_artifact_rate","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - direct_subword_calgacus",-3.46078522463826,0.0316028503951937,-109.50864182696,0,0,-3.52272567322164,-3.39884477605487,"holm","model",FALSE
"primary_effective_artifact_rate","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - nonseg_ascii_b8",0.587632467412332,0.0316028503951937,18.5942869096929,3.57434494283508e-77,4.2892139314021e-76,0.525692018828945,0.64957291599572,"holm","model",FALSE
"primary_effective_artifact_rate","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - nonseg_hex_nibble_b16",-2.15221006434798,0.0394156795414294,-54.6028912703589,0,0,-2.22946337667536,-2.07495675202061,"holm","model",FALSE
"primary_effective_artifact_rate","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - segmented_hex_multi_topic",0.86920518247703,0.0394156795414294,22.0522693656319,9.08518641405579e-108,1.27192609796781e-106,0.791951870149656,0.946458494804404,"holm","model",FALSE
"primary_effective_artifact_rate","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - segmented_hex_single_topic",0.853382748922901,0.0394156795414294,21.6508445078542,5.96767779960993e-104,7.75798113949291e-103,0.776129436595527,0.930636061250275,"holm","model",FALSE
"primary_effective_artifact_rate","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - nonseg_ascii_b8",4.04841769205059,0.0316028503951938,128.102928736652,0,0,3.9864772434672,4.11035814063398,"holm","model",FALSE
"primary_effective_artifact_rate","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - nonseg_hex_nibble_b16",1.30857516029028,0.0394156795414295,33.1993555740894,1.09985141815738e-241,2.19970283631476e-240,1.2313218479629,1.38582847261765,"holm","model",FALSE
"primary_effective_artifact_rate","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - segmented_hex_multi_topic",4.32999040711529,0.0394156795414295,109.85451621008,0,0,4.25273709478791,4.40724371944266,"holm","model",FALSE
"primary_effective_artifact_rate","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - segmented_hex_single_topic",4.31416797356116,0.0394156795414295,109.453091352302,0,0,4.23691466123378,4.39142128588853,"holm","model",FALSE
"primary_effective_artifact_rate","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - nonseg_hex_nibble_b16",-2.73984253176031,0.0394156795414294,-69.5114879062403,0,0,-2.81709584408769,-2.66258921943294,"holm","model",FALSE
"primary_effective_artifact_rate","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - segmented_hex_multi_topic",0.281572715064697,0.0394156795414294,7.14367272975058,9.08696069293564e-13,4.54348034646782e-12,0.204319402737323,0.358826027392071,"holm","model",FALSE
"primary_effective_artifact_rate","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - segmented_hex_single_topic",0.265750281510568,0.0394156795414295,6.7422478719729,1.55954721434598e-11,6.23818885738391e-11,0.188496969183194,0.343003593837942,"holm","model",FALSE
"primary_effective_artifact_rate","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_hex_nibble_b16 - segmented_hex_multi_topic",3.02141524682501,0.0446931796385309,67.6034972508465,0,0,2.93381822437891,3.10901226927111,"holm","model",FALSE
"primary_effective_artifact_rate","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_hex_nibble_b16 - segmented_hex_single_topic",3.00559281327088,0.0446931796385309,67.2494738029268,0,0,2.91799579082478,3.09318983571698,"holm","model",FALSE
"primary_effective_artifact_rate","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","segmented_hex_multi_topic - segmented_hex_single_topic",-0.015822433554129,0.0446931796385309,-0.35402344791974,0.723321310857087,1,-0.103419456000228,0.0717745888919704,"holm","model",FALSE
"primary_cover_log_probability","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - direct_subword_calgacus",2.68453642479195,0.0348430461238931,77.0465479753527,0,0,2.61624530927746,2.75282754030645,"holm","model",FALSE
"primary_cover_log_probability","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - nonseg_ascii_b8",-0.563407954080585,0.0348430461238931,-16.1698822794439,8.22553689069628e-59,3.29021475627851e-58,-0.631699069595084,-0.495116838566087,"holm","model",FALSE
"primary_cover_log_probability","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - nonseg_hex_nibble_b16",0.79705087685881,0.0434572346672653,18.3410399433261,3.89278725907069e-75,2.72495108134948e-74,0.711876262043264,0.882225491674355,"holm","model",FALSE
"primary_cover_log_probability","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - segmented_hex_multi_topic",-2.59188864592007,0.0434572346672653,-59.6422820219723,0,0,-2.67706326073561,-2.50671403110452,"holm","model",FALSE
"primary_cover_log_probability","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - segmented_hex_single_topic",-2.61402828731451,0.0434572346672653,-60.1517401493464,0,0,-2.69920290213005,-2.52885367249896,"holm","model",FALSE
"primary_cover_log_probability","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - nonseg_ascii_b8",-3.24794437887254,0.034843046123893,-93.2164302547967,0,0,-3.31623549438704,-3.17965326335804,"holm","model",FALSE
"primary_cover_log_probability","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - nonseg_hex_nibble_b16",-1.88748554793315,0.0434572346672652,-43.4331719996652,0,0,-1.97266016274869,-1.8023109331176,"holm","model",FALSE
"primary_cover_log_probability","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - segmented_hex_multi_topic",-5.27642507071202,0.0434572346672653,-121.416493964964,0,0,-5.36159968552757,-5.19125045589648,"holm","model",FALSE
"primary_cover_log_probability","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - segmented_hex_single_topic",-5.29856471210646,0.0434572346672653,-121.925952092338,0,0,-5.38373932692201,-5.21339009729092,"holm","model",FALSE
"primary_cover_log_probability","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - nonseg_hex_nibble_b16",1.3604588309394,0.0434572346672653,31.3056926276116,3.90395627991899e-215,4.68474753590279e-214,1.27528421612385,1.44563344575494,"holm","model",FALSE
