"model_id","backend","family","formula","term","estimate","standard_error","statistic","p_value_raw","ci_low","ci_high","fixed_effects_fallback"
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","payload_classed25519_signature_base64",0.126461684402855,0.0551258297711622,2.29405498162697,0.0217873407794521,0.0184170434334912,0.234506325372219,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","payload_classhmac_sha256_hex",0.0908676604321913,0.0500357310839304,1.81605541607395,0.0693618718428107,-0.00720057043244358,0.188935891296826,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","payload_classnonce_96_bit_hex",0.424932116347423,0.0526279629595505,8.07426494303083,6.78843349323926e-16,0.321783204366996,0.52808102832785,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","payload_classtoken_128_bit_hex",0.212637192876424,0.0521980077227507,4.07366491851268,4.62790531689201e-05,0.110330977675089,0.314943408077759,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","payload_classuuid_v4",0.113401765242131,0.059568182619923,1.90373048588195,0.0569452939021363,-0.00334972731742306,0.230153257801685,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","model_idmistral_7b_instruct_v0_3_q4_k_m:protocol_variantdirect_subword_calgacus",-0.125927930557516,0.0750110812959778,-1.67879103169612,0.0931927770683184,-0.272946948339039,0.0210910872240062,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","model_idqwen2_5_7b_instruct_q4_k_m:protocol_variantdirect_subword_calgacus",0.0166310158184318,0.0770226056762877,0.215923827458253,0.829047123554315,-0.134330517302522,0.167592548939386,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","model_idmistral_7b_instruct_v0_3_q4_k_m:protocol_variantnonseg_ascii_b8",0.0170426794175413,0.0695397636899935,0.24507818999094,0.806395889911377,-0.119252752908272,0.153338111743355,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","model_idqwen2_5_7b_instruct_q4_k_m:protocol_variantnonseg_ascii_b8",-0.129314186632034,0.0725151745609527,-1.78327070733779,0.0745422473446737,-0.271441317104136,0.0128129438400688,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","model_idmistral_7b_instruct_v0_3_q4_k_m:protocol_variantnonseg_hex_nibble_b16",0.232474627518791,0.0941410851753665,2.4694279557723,0.0135329265687722,0.0479614911095552,0.416987763928027,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","model_idqwen2_5_7b_instruct_q4_k_m:protocol_variantnonseg_hex_nibble_b16",0.177537290463478,0.0982761126704156,1.80651519112154,0.0708379034444112,-0.0150803509111372,0.370154931838093,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","model_idmistral_7b_instruct_v0_3_q4_k_m:protocol_variantsegmented_hex_multi_topic",-0.620106875448305,0.0945670668819194,-6.55732376919967,5.47819901878037e-11,-0.805454920660457,-0.434758830236152,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","model_idqwen2_5_7b_instruct_q4_k_m:protocol_variantsegmented_hex_multi_topic",-0.482602294242951,0.101630169573536,-4.7486125061885,2.04816939419725e-06,-0.68179376634978,-0.283410822136122,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","model_idmistral_7b_instruct_v0_3_q4_k_m:protocol_variantsegmented_hex_single_topic",-0.391168482438813,0.095432465422944,-4.09890366664224,4.15111753900823e-05,-0.578212677623648,-0.204124287253979,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","model_idqwen2_5_7b_instruct_q4_k_m:protocol_variantsegmented_hex_single_topic",-0.194791131089798,0.101985108712828,-1.90999581750995,0.0561337518395776,-0.394678271126343,0.00509600894674631,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","model_idmistral_7b_instruct_v0_3_q4_k_m:prompt_categoryfactual_explanatory",-0.334675285237812,0.0968232546961276,-3.45655892572672,0.000547119572958906,-0.52444537730817,-0.144905193167453,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","model_idqwen2_5_7b_instruct_q4_k_m:prompt_categoryfactual_explanatory",-0.323523805052532,0.105448135820854,-3.06808463264031,0.00215435594646752,-0.530198353498294,-0.116849256606769,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","model_idmistral_7b_instruct_v0_3_q4_k_m:prompt_categoryforum_question_answer",0.195958717940902,0.10117046391547,1.9369162733565,0.0527555788707105,-0.00233174763262958,0.394249183514433,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","model_idqwen2_5_7b_instruct_q4_k_m:prompt_categoryforum_question_answer",0.139258148233541,0.100042698548318,1.39198712404067,0.163926297062213,-0.0568219378373599,0.335338234304442,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","model_idmistral_7b_instruct_v0_3_q4_k_m:prompt_categorypersonal_narrative_blog",0.034219738277726,0.101620306114392,0.33674114540853,0.736312043417559,-0.164952401804419,0.23339187835987,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","model_idqwen2_5_7b_instruct_q4_k_m:prompt_categorypersonal_narrative_blog",-0.081120780701015,0.101258025369903,-0.801129395963182,0.423056739885713,-0.279582863571668,0.117341302169638,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","model_idmistral_7b_instruct_v0_3_q4_k_m:prompt_categoryprofessional_communication",0.0747978299159271,0.0958599308191794,0.780282535953613,0.435224589992665,-0.113084182050166,0.26267984188202,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","model_idqwen2_5_7b_instruct_q4_k_m:prompt_categoryprofessional_communication",0.273765801799118,0.102871341038879,2.66124460937719,0.00778523762868026,0.0721416783215785,0.475389925276657,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","model_idmistral_7b_instruct_v0_3_q4_k_m:prompt_categoryrecipe_procedure",-0.102686366382312,0.0957445857545158,-1.07250311412485,0.283494115974311,-0.29034230617587,0.0849695734112457,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","model_idqwen2_5_7b_instruct_q4_k_m:prompt_categoryrecipe_procedure",-0.0912157116375291,0.0991823879303753,-0.919676502460914,0.357741835335473,-0.285609619881745,0.103178196606687,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","protocol_variantdirect_subword_calgacus:prompt_categoryfactual_explanatory",-0.161544350681631,0.106903248368018,-1.51112667900894,0.130756178586648,-0.371070867313286,0.0479821659500245,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","protocol_variantnonseg_ascii_b8:prompt_categoryfactual_explanatory",0.117639294407276,0.101094447977081,1.16365732007307,0.244562912144122,-0.0805021826647605,0.315780771479312,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","protocol_variantnonseg_hex_nibble_b16:prompt_categoryfactual_explanatory",0.0141590467972811,0.136821461266199,0.103485569195415,0.917577602113911,-0.254006089596611,0.282324183191173,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","protocol_variantsegmented_hex_multi_topic:prompt_categoryfactual_explanatory",-0.505366748534725,0.138920274624045,-3.63781852506684,0.000274957043692473,-0.777645483520267,-0.233088013549183,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","protocol_variantsegmented_hex_single_topic:prompt_categoryfactual_explanatory",-0.742869445190671,0.147671266540759,-5.03056188649692,4.89044497316594e-07,-1.03229980916197,-0.453439081219368,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","protocol_variantdirect_subword_calgacus:prompt_categoryforum_question_answer",0.0503516087545638,0.107624083700552,0.467847037793692,0.639893980126014,-0.160587719167643,0.26129093667677,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","protocol_variantnonseg_ascii_b8:prompt_categoryforum_question_answer",0.167124634282786,0.1027643664087,1.62628973566695,0.103888034275558,-0.0342898227723437,0.368539091337915,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","protocol_variantnonseg_hex_nibble_b16:prompt_categoryforum_question_answer",0.217649701095181,0.137335135507941,1.58480712375746,0.113010163358447,-0.0515222183123109,0.486821620502673,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","protocol_variantsegmented_hex_multi_topic:prompt_categoryforum_question_answer",-0.125254630605466,0.134893801562749,-0.928542521260331,0.353126221670911,-0.389641623406146,0.139132362195215,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","protocol_variantsegmented_hex_single_topic:prompt_categoryforum_question_answer",-0.0881525161267875,0.135417819994311,-0.650966882574913,0.515067865231868,-0.353566566180566,0.177261533926991,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","protocol_variantdirect_subword_calgacus:prompt_categorypersonal_narrative_blog",-0.234932999614746,0.108107471319814,-2.17314304688289,0.0297695527042633,-0.446819749861279,-0.023046249368213,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","protocol_variantnonseg_ascii_b8:prompt_categorypersonal_narrative_blog",0.015865278016293,0.102028305820655,0.155498789171124,0.876428108432683,-0.184106526795829,0.215837082828415,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","protocol_variantnonseg_hex_nibble_b16:prompt_categorypersonal_narrative_blog",-0.0256523936887582,0.138378292067479,-0.185378741892905,0.852931980949053,-0.296868862383181,0.245564075005665,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","protocol_variantsegmented_hex_multi_topic:prompt_categorypersonal_narrative_blog",-0.258259125979508,0.135069004752114,-1.91205322385753,0.0558693676867811,-0.522989510721321,0.00647125876230464,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","protocol_variantsegmented_hex_single_topic:prompt_categorypersonal_narrative_blog",-0.450269550794336,0.142856357227362,-3.15190418916893,0.0016220948903063,-0.730262865922553,-0.170276235666118,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","protocol_variantdirect_subword_calgacus:prompt_categoryprofessional_communication",-0.061777256705141,0.105519335806305,-0.585459112617443,0.558239051513247,-0.268591354558086,0.145036841147804,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","protocol_variantnonseg_ascii_b8:prompt_categoryprofessional_communication",0.176227004694632,0.100243974937225,1.7579810138713,0.0787507398686444,-0.0202475758494645,0.372701585238728,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","protocol_variantnonseg_hex_nibble_b16:prompt_categoryprofessional_communication",0.075415391899754,0.135224160977199,0.557706487914318,0.577044826653696,-0.189619093455202,0.34044987725471,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","protocol_variantsegmented_hex_multi_topic:prompt_categoryprofessional_communication",-0.477312556719122,0.135771968620571,-3.51554567241358,0.000438851269259616,-0.743420725325543,-0.2112043881127,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","protocol_variantsegmented_hex_single_topic:prompt_categoryprofessional_communication",-0.133590322861541,0.135041161757326,-0.989256320984614,0.322537748782581,-0.398266136336348,0.131085490613266,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","protocol_variantdirect_subword_calgacus:prompt_categoryrecipe_procedure",-0.234511861749019,0.107761839808008,-2.17620506634661,0.0295399302606256,-0.44572118668049,-0.0233025368175482,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","protocol_variantnonseg_ascii_b8:prompt_categoryrecipe_procedure",0.252931409461689,0.100494003676495,2.5168806118613,0.0118398941325167,0.0559667815935225,0.449896037329856,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","protocol_variantnonseg_hex_nibble_b16:prompt_categoryrecipe_procedure",-0.0019752174410797,0.13791798274348,-0.014321681638525,0.988573341958603,-0.272289496438717,0.268339061556558,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","protocol_variantsegmented_hex_multi_topic:prompt_categoryrecipe_procedure",-0.277689128798217,0.134632032665527,-2.06257844660263,0.0391526972778782,-0.54156306398807,-0.0138151936083646,FALSE
"primary_artifact_counts","R_lme4","negative_binomial_log","artifact_count ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + offset(log(token_count)) + (1 | payload_name) + (1 | prompt_id)","protocol_variantsegmented_hex_single_topic:prompt_categoryrecipe_procedure",-0.168830905836169,0.135112334980624,-1.24955953030033,0.211460494407709,-0.433646216265303,0.0959844045929655,FALSE
"primary_effective_artifact_rate","R_lme4","gaussian","effective_artifact_bits_per_full_token ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + (1 | payload_name) + (1 | prompt_id)","(Intercept)",1.85173364693895,0.0438577194359266,42.2213847585991,,1.76577409640047,1.93769319747742,FALSE
"primary_effective_artifact_rate","R_lme4","gaussian","effective_artifact_bits_per_full_token ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + (1 | payload_name) + (1 | prompt_id)","model_idmistral_7b_instruct_v0_3_q4_k_m",-0.0382605332033972,0.0459178770668279,-0.833238286424121,,-0.128257918500918,0.0517368520941233,FALSE
"primary_effective_artifact_rate","R_lme4","gaussian","effective_artifact_bits_per_full_token ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + (1 | payload_name) + (1 | prompt_id)","model_idqwen2_5_7b_instruct_q4_k_m",-0.0234681788323137,0.0459178770668279,-0.511090240477769,,-0.113465564129834,0.0665292064652066,FALSE
"primary_effective_artifact_rate","R_lme4","gaussian","effective_artifact_bits_per_full_token ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + (1 | payload_name) + (1 | prompt_id)","protocol_variantdirect_subword_calgacus",5.02068952504235,0.0516072385904924,97.286536969783,,4.91954119606342,5.12183785402128,FALSE
"primary_effective_artifact_rate","R_lme4","gaussian","effective_artifact_bits_per_full_token ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + (1 | payload_name) + (1 | prompt_id)","protocol_variantnonseg_ascii_b8",-0.58763246741172,0.0516072385904925,-11.3866287649031,,-0.688780796390651,-0.486484138432789,FALSE
"primary_effective_artifact_rate","R_lme4","gaussian","effective_artifact_bits_per_full_token ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + (1 | payload_name) + (1 | prompt_id)","protocol_variantnonseg_hex_nibble_b16",2.15221006434846,0.0636431157036264,33.8168557675726,,2.02747184970544,2.27694827899149,FALSE
"primary_effective_artifact_rate","R_lme4","gaussian","effective_artifact_bits_per_full_token ~ model_id * protocol_variant + model_id * prompt_category + protocol_variant * prompt_category + payload_class + (1 | payload_name) + (1 | prompt_id)","protocol_variantsegmented_hex_multi_topic",-1.09218139326978,0.0636431157036264,-17.1610296132556,,-1.21691960791281,-0.96744317862676,FALSE
