source_type,trial_id,payload_name,payload_class,protocol_variant,representation_name,prompt_name,prompt_family,segment_index,token_count,character_count,line_count,whitespace_fraction,punctuation_fraction,digit_fraction,alphabetic_fraction,unique_token_fraction,repeated_token_fraction,mean_token_log_probability,median_token_log_probability,mean_generated_rank,p95_generated_rank,artifact_count_total,contains_backtick,contains_bracket_placeholder,contains_url_fragment,contains_latex_fragment,contains_html_fragment,contains_markdown_heading,contains_markdown_emphasis,contains_separator_line,notes,fraction_rank_le_16,fraction_rank_le_64
nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_001__raw_hex_nibbles__b16__recipe_long_specific,paper_sha256_hex_001,sha256_hex,nonseg_hex_nibble_b16,raw_hex_nibbles,recipe_long_specific,recipe,,64,311,1,0.1479099678456591,0.0418006430868167,0.0,0.8070739549839229,0.890625,0.109375,-4.961099255101191,-4.547860610089069,9.0625,16.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_001__raw_hex_nibbles__b16__recipe_forum_exchange_specific,paper_sha256_hex_001,sha256_hex,nonseg_hex_nibble_b16,raw_hex_nibbles,recipe_forum_exchange_specific,recipe_forum_exchange,,64,279,4,0.1648745519713261,0.089605734767025,0.0,0.7419354838709677,0.90625,0.09375,-4.678083407860568,-4.555831750046743,9.0625,16.0,3,True,True,False,False,False,False,True,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_001__raw_hex_nibbles__b16__recipe_blog,paper_sha256_hex_001,sha256_hex,nonseg_hex_nibble_b16,raw_hex_nibbles,recipe_blog,recipe,,64,302,3,0.1721854304635761,0.0364238410596026,0.0033112582781456,0.7847682119205298,0.953125,0.046875,-5.109215780278952,-4.668671668637701,9.0625,16.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_001__raw_hex_nibbles__b16__grocery_planning_note_specific,paper_sha256_hex_001,sha256_hex,nonseg_hex_nibble_b16,raw_hex_nibbles,grocery_planning_note_specific,grocery_planning,,64,322,15,0.1739130434782608,0.0496894409937888,0.0031055900621118,0.7732919254658385,0.859375,0.140625,-4.562843663479211,-4.294796445147735,9.21875,16.0,3,False,True,False,False,False,True,False,True,non-segmented exact-copy RankCloak cover; recovery decode failed: hex nibble rank 17 is outside 1..16,0.953125,1.0
nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_001__raw_hex_nibbles__b16__plant_care_note_specific,paper_sha256_hex_001,sha256_hex,nonseg_hex_nibble_b16,raw_hex_nibbles,plant_care_note_specific,plant_care,,64,296,14,0.1858108108108108,0.0506756756756756,0.0,0.7601351351351351,0.921875,0.078125,-4.5086551925954765,-4.349401347142154,9.0625,16.0,1,False,False,False,False,False,False,True,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_002__ascii_bytes_fixed_radix__b8__recipe_long_specific,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b8,ascii_bytes_fixed_radix,recipe_long_specific,recipe,,171,764,2,0.1740837696335078,0.0366492146596858,0.0,0.7892670157068062,0.672514619883041,0.327485380116959,-3.396584050645069,-3.1787012690404275,4.005847953216374,7.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_002__ascii_bytes_fixed_radix__b8__recipe_forum_exchange_specific,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b8,ascii_bytes_fixed_radix,recipe_forum_exchange_specific,recipe_forum_exchange,,171,740,18,0.1716216216216216,0.0567567567567567,0.0121621621621621,0.7594594594594595,0.8421052631578947,0.1578947368421053,-3.409397041009876,-3.2482822905188584,4.005847953216374,7.0,2,False,True,False,False,False,False,False,True,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_002__ascii_bytes_fixed_radix__b8__recipe_blog,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b8,ascii_bytes_fixed_radix,recipe_blog,recipe,,171,713,3,0.1879382889200561,0.0392706872370266,0.0042075736325385,0.7601683029453016,0.7192982456140351,0.2807017543859649,-3.3808008824937854,-3.227353022277633,4.005847953216374,7.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_002__ascii_bytes_fixed_radix__b8__grocery_planning_note_specific,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b8,ascii_bytes_fixed_radix,grocery_planning_note_specific,grocery_planning,,171,758,3,0.1952506596306068,0.021108179419525,0.0026385224274406,0.7757255936675461,0.7076023391812866,0.2923976608187134,-3.20404653956672,-3.148130435965829,4.005847953216374,7.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_002__ascii_bytes_fixed_radix__b8__plant_care_note_specific,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b8,ascii_bytes_fixed_radix,plant_care_note_specific,plant_care,,171,765,6,0.192156862745098,0.0222222222222222,0.0,0.7830065359477124,0.7134502923976608,0.2865497076023392,-3.2105944456648663,-3.0013060069514275,4.005847953216374,7.0,1,False,False,False,False,False,False,True,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_002__ascii_bytes_fixed_radix__b16__recipe_long_specific,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b16,ascii_bytes_fixed_radix,recipe_long_specific,recipe,,128,571,17,0.1733800350262697,0.052539404553415,0.0,0.7740805604203153,0.8046875,0.1953125,-3.885185928935428,-3.5985097895571947,5.0,8.0,2,False,True,False,False,False,False,True,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_002__ascii_bytes_fixed_radix__b16__recipe_forum_exchange_specific,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b16,ascii_bytes_fixed_radix,recipe_forum_exchange_specific,recipe_forum_exchange,,128,574,22,0.1846689895470383,0.0296167247386759,0.0,0.7857142857142857,0.71875,0.28125,-3.862813050606119,-3.477768242428019,5.0,8.0,1,True,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_002__ascii_bytes_fixed_radix__b16__recipe_blog,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b16,ascii_bytes_fixed_radix,recipe_blog,recipe,,128,545,2,0.181651376146789,0.0201834862385321,0.0018348623853211,0.7926605504587156,0.78125,0.21875,-3.9760615865543647,-3.633507926786256,5.0,8.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_002__ascii_bytes_fixed_radix__b16__grocery_planning_note_specific,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b16,ascii_bytes_fixed_radix,grocery_planning_note_specific,grocery_planning,,128,595,5,0.1815126050420168,0.042016806722689,0.0,0.7630252100840336,0.7265625,0.2734375,-3.954846434866135,-3.713743967271205,5.0,8.0,1,False,False,False,False,False,False,False,True,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_002__ascii_bytes_fixed_radix__b16__plant_care_note_specific,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b16,ascii_bytes_fixed_radix,plant_care_note_specific,plant_care,,128,530,7,0.1962264150943396,0.0433962264150943,0.0075471698113207,0.7528301886792453,0.796875,0.203125,-3.723430663757973,-3.5191663405432845,5.0,8.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_002__raw_hex_nibbles__b16__recipe_long_specific,paper_sha256_hex_002,sha256_hex,nonseg_hex_nibble_b16,raw_hex_nibbles,recipe_long_specific,recipe,,64,285,3,0.1473684210526315,0.0526315789473684,0.0,0.8,0.9375,0.0625,-4.677173707599156,-4.387292681748223,8.34375,15.0,1,False,False,False,False,False,False,True,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_002__raw_hex_nibbles__b16__recipe_forum_exchange_specific,paper_sha256_hex_002,sha256_hex,nonseg_hex_nibble_b16,raw_hex_nibbles,recipe_forum_exchange_specific,recipe_forum_exchange,,64,305,1,0.1934426229508196,0.0098360655737704,0.0,0.7967213114754098,0.734375,0.265625,-3.9765840808323176,-3.8941705732261926,8.34375,15.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_002__raw_hex_nibbles__b16__recipe_blog,paper_sha256_hex_002,sha256_hex,nonseg_hex_nibble_b16,raw_hex_nibbles,recipe_blog,recipe,,64,314,2,0.1687898089171974,0.0254777070063694,0.0,0.8057324840764332,0.9375,0.0625,-4.470769542321129,-4.259194610733667,8.34375,15.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_002__raw_hex_nibbles__b16__grocery_planning_note_specific,paper_sha256_hex_002,sha256_hex,nonseg_hex_nibble_b16,raw_hex_nibbles,grocery_planning_note_specific,grocery_planning,,64,274,1,0.2043795620437956,0.0218978102189781,0.0,0.7737226277372263,0.859375,0.140625,-4.359954956876419,-4.156095427940912,8.34375,15.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_002__raw_hex_nibbles__b16__plant_care_note_specific,paper_sha256_hex_002,sha256_hex,nonseg_hex_nibble_b16,raw_hex_nibbles,plant_care_note_specific,plant_care,,64,275,14,0.1963636363636363,0.0327272727272727,0.0036363636363636,0.7672727272727272,0.765625,0.234375,-4.11224520693079,-4.2385614031180765,8.34375,15.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_003__ascii_bytes_fixed_radix__b8__recipe_long_specific,paper_sha256_hex_003,sha256_hex,nonseg_ascii_b8,ascii_bytes_fixed_radix,recipe_long_specific,recipe,,171,797,4,0.1794228356336261,0.0225846925972396,0.0,0.794228356336261,0.695906432748538,0.3040935672514619,-3.2642955926419863,-3.207456198204113,4.029239766081871,7.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_003__ascii_bytes_fixed_radix__b8__recipe_forum_exchange_specific,paper_sha256_hex_003,sha256_hex,nonseg_ascii_b8,ascii_bytes_fixed_radix,recipe_forum_exchange_specific,recipe_forum_exchange,,171,593,3,0.1804384485666104,0.0809443507588532,0.0607082630691399,0.6779089376053963,0.5964912280701754,0.4035087719298246,-3.337614556816009,-3.215485509216146,4.029239766081871,7.0,1,False,False,False,False,False,False,False,True,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_003__ascii_bytes_fixed_radix__b8__recipe_blog,paper_sha256_hex_003,sha256_hex,nonseg_ascii_b8,ascii_bytes_fixed_radix,recipe_blog,recipe,,171,674,21,0.1943620178041543,0.043026706231454,0.0029673590504451,0.7581602373887241,0.6549707602339181,0.3450292397660819,-3.2930982882099653,-3.288219529612814,4.029239766081871,7.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_003__ascii_bytes_fixed_radix__b8__grocery_planning_note_specific,paper_sha256_hex_003,sha256_hex,nonseg_ascii_b8,ascii_bytes_fixed_radix,grocery_planning_note_specific,grocery_planning,,171,801,5,0.1835205992509363,0.0237203495630461,0.0,0.7927590511860175,0.695906432748538,0.3040935672514619,-3.3732309954209474,-3.1795228563370763,4.029239766081871,7.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_003__ascii_bytes_fixed_radix__b8__plant_care_note_specific,paper_sha256_hex_003,sha256_hex,nonseg_ascii_b8,ascii_bytes_fixed_radix,plant_care_note_specific,plant_care,,171,706,3,0.1543909348441926,0.0410764872521246,0.0,0.8045325779036827,0.7660818713450293,0.2339181286549707,-3.340898195482691,-3.2516226611227133,4.029239766081871,7.0,1,False,False,False,False,False,False,True,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_003__ascii_bytes_fixed_radix__b16__recipe_long_specific,paper_sha256_hex_003,sha256_hex,nonseg_ascii_b16,ascii_bytes_fixed_radix,recipe_long_specific,recipe,,128,590,5,0.1728813559322033,0.0525423728813559,0.0,0.7677966101694915,0.765625,0.234375,-3.811163273738032,-3.549043350231772,4.9765625,8.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_003__ascii_bytes_fixed_radix__b16__recipe_forum_exchange_specific,paper_sha256_hex_003,sha256_hex,nonseg_ascii_b16,ascii_bytes_fixed_radix,recipe_forum_exchange_specific,recipe_forum_exchange,,128,470,17,0.1489361702127659,0.1659574468085106,0.0148936170212765,0.648936170212766,0.7890625,0.2109375,-3.90257028428279,-3.785797373773778,4.9765625,8.0,2,True,False,False,False,True,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_003__ascii_bytes_fixed_radix__b16__recipe_blog,paper_sha256_hex_003,sha256_hex,nonseg_ascii_b16,ascii_bytes_fixed_radix,recipe_blog,recipe,,128,499,1,0.1643286573146292,0.0480961923847695,0.0,0.7835671342685371,0.671875,0.328125,-4.054007867568975,-3.7280240131094224,4.9765625,8.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,1.0,1.0
