analysis_id,population,metric,mean,median,standard_deviation,ci_low_95,ci_high_95,observation_count,group_count,bootstrap_resamples,bootstrap_unit,representation_name,payload_class
quantization_pair_by_representation,ordinary_control,mean_absolute_observed_rank_change,0.1697696364688552,0.140625,0.13650403630440194,0.1585316092237479,0.18328952776462543,480,480,2000,payload_name,ascii_b16,
quantization_pair_by_representation,ordinary_control,exact_generated_token_sequence_match,0.0,0.0,0.0,0.0,0.0,480,480,2000,payload_name,ascii_b16,
quantization_pair_by_representation,ordinary_control,positionwise_generated_token_match_fraction,0.057709582807239056,0.03125,0.07622057538247137,0.050907972958754204,0.06469842467645201,480,480,2000,payload_name,ascii_b16,
quantization_pair_by_representation,ordinary_control,mean_entropy_q8_minus_q4_bits,0.00707005445646026,0.0090770169867899,0.02782040409161795,0.004494629460967784,0.009425815310932627,480,480,2000,payload_name,ascii_b8,
quantization_pair_by_representation,ordinary_control,median_entropy_q8_minus_q4_bits,0.0027591266695965334,0.0005421825824796792,0.014271914035097704,0.001463829418181745,0.004040079958434358,480,480,2000,payload_name,ascii_b8,
quantization_pair_by_representation,ordinary_control,observed_token_rank_changed_fraction,0.10992881762841286,0.10526315789473684,0.04162528991449056,0.10626644903186076,0.11354754449727587,480,480,2000,payload_name,ascii_b8,
quantization_pair_by_representation,ordinary_control,greedy_token_changed_fraction,0.06485543009716205,0.0625,0.027169438963881923,0.062435162330785804,0.06731658476222992,480,480,2000,payload_name,ascii_b8,
quantization_pair_by_representation,ordinary_control,mean_absolute_observed_rank_change,0.16223870890659645,0.14035087719298245,0.08997274065069112,0.15489518969802363,0.16999214239685903,480,480,2000,payload_name,ascii_b8,
quantization_pair_by_representation,ordinary_control,exact_generated_token_sequence_match,0.0,0.0,0.0,0.0,0.0,480,480,2000,payload_name,ascii_b8,
quantization_pair_by_representation,ordinary_control,positionwise_generated_token_match_fraction,0.044670453943992564,0.02553191489361702,0.059744080450387385,0.03969247462382224,0.050028224507415384,480,480,2000,payload_name,ascii_b8,
quantization_pair_by_representation,rankcloak,mean_entropy_q8_minus_q4_bits,-0.015973452915820863,-0.0122265709211901,0.052122691806465095,-0.02081079388790561,-0.011346982043418682,480,480,2000,payload_name,ascii_b16,
quantization_pair_by_representation,rankcloak,median_entropy_q8_minus_q4_bits,-0.010951702855553032,-0.005924703568711708,0.03883991580366657,-0.014426736090542598,-0.00746227921360547,480,480,2000,payload_name,ascii_b16,
quantization_pair_by_representation,rankcloak,observed_token_rank_changed_fraction,0.5277874776409933,0.5277777777777778,0.0738915667062346,0.5212930945194129,0.5341927699850063,480,480,2000,payload_name,ascii_b16,
quantization_pair_by_representation,rankcloak,greedy_token_changed_fraction,0.09270882654671717,0.09375,0.03295806784111972,0.08967854817708333,0.09568652836963384,480,480,2000,payload_name,ascii_b16,
quantization_pair_by_representation,rankcloak,mean_absolute_observed_rank_change,0.991675708912037,0.9719065656565656,0.25898242088433837,0.9693869933054503,1.0151007388336488,480,480,2000,payload_name,ascii_b16,
quantization_pair_by_representation,rankcloak,exact_generated_token_sequence_match,0.0,0.0,0.0,0.0,0.0,480,480,2000,payload_name,ascii_b16,
quantization_pair_by_representation,rankcloak,positionwise_generated_token_match_fraction,0.013291936289983163,0.0078125,0.019233463208468037,0.011626925998263888,0.015047369035406143,480,480,2000,payload_name,ascii_b16,
quantization_pair_by_representation,rankcloak,mean_entropy_q8_minus_q4_bits,-0.01487154839946223,-0.015040531457528178,0.04706626813975478,-0.019193612359741208,-0.010826985932138183,480,480,2000,payload_name,ascii_b8,
quantization_pair_by_representation,rankcloak,median_entropy_q8_minus_q4_bits,-0.009532731579687419,-0.0060121636591083895,0.035043248394848375,-0.012871680535389694,-0.00652595721890291,480,480,2000,payload_name,ascii_b8,
quantization_pair_by_representation,rankcloak,observed_token_rank_changed_fraction,0.399961223995935,0.40350877192982454,0.05530036452132458,0.394914578556737,0.4047730901156725,480,480,2000,payload_name,ascii_b8,
quantization_pair_by_representation,rankcloak,greedy_token_changed_fraction,0.08405196554748483,0.08187134502923976,0.027096068055752837,0.08159302546086059,0.08654141813502239,480,480,2000,payload_name,ascii_b8,
quantization_pair_by_representation,rankcloak,mean_absolute_observed_rank_change,0.642187372048896,0.6354166666666666,0.13834553017394224,0.6300509784773395,0.6546512829761003,480,480,2000,payload_name,ascii_b8,
quantization_pair_by_representation,rankcloak,exact_generated_token_sequence_match,0.0,0.0,0.0,0.0,0.0,480,480,2000,payload_name,ascii_b8,
quantization_pair_by_representation,rankcloak,positionwise_generated_token_match_fraction,0.017673432051151745,0.011695906432748537,0.019067652418469753,0.01599983921291639,0.01939623310423756,480,480,2000,payload_name,ascii_b8,
quantization_pair_by_artifact_class,ordinary_control,mean_entropy_q8_minus_q4_bits,0.00941997484216192,0.010935193291219137,0.023789916875578566,0.0044380924341417445,0.014257180812351174,120,60,2000,payload_name,,aes256_gcm_base64
quantization_pair_by_artifact_class,ordinary_control,median_entropy_q8_minus_q4_bits,0.003081445528341948,0.0003707843872696473,0.010884818435526532,0.0009896161796351538,0.0050669360233862966,120,60,2000,payload_name,,aes256_gcm_base64
quantization_pair_by_artifact_class,ordinary_control,observed_token_rank_changed_fraction,0.10640533625730993,0.1015625,0.03482213854140093,0.09884406790631092,0.1139315968414961,120,60,2000,payload_name,,aes256_gcm_base64
quantization_pair_by_artifact_class,ordinary_control,greedy_token_changed_fraction,0.0631525645711501,0.0625,0.02283214121533439,0.05917093079922027,0.06747650919834308,120,60,2000,payload_name,,aes256_gcm_base64
quantization_pair_by_artifact_class,ordinary_control,mean_absolute_observed_rank_change,0.15411526864035086,0.14048793859649122,0.06525155236567473,0.13996661031920074,0.1684595250060916,120,60,2000,payload_name,,aes256_gcm_base64
quantization_pair_by_artifact_class,ordinary_control,exact_generated_token_sequence_match,0.0,0.0,0.0,0.0,0.0,120,60,2000,payload_name,,aes256_gcm_base64
quantization_pair_by_artifact_class,ordinary_control,positionwise_generated_token_match_fraction,0.04151285331384015,0.029239766081871343,0.042439271879301646,0.033529464394493176,0.05017265929580896,120,60,2000,payload_name,,aes256_gcm_base64
quantization_pair_by_artifact_class,ordinary_control,mean_entropy_q8_minus_q4_bits,0.009964918485133402,0.009747869033530284,0.02470209158968835,0.005087814821822082,0.014998897702694743,120,60,2000,payload_name,,chacha20_poly1305_base64
quantization_pair_by_artifact_class,ordinary_control,median_entropy_q8_minus_q4_bits,0.004259632785370803,0.0013138711080587237,0.012106374237067593,0.0019782874407950984,0.006835492361012249,120,60,2000,payload_name,,chacha20_poly1305_base64
quantization_pair_by_artifact_class,ordinary_control,observed_token_rank_changed_fraction,0.10342996162280702,0.09375,0.04086028752944081,0.09490795946028265,0.1126827961287768,120,60,2000,payload_name,,chacha20_poly1305_base64
quantization_pair_by_artifact_class,ordinary_control,greedy_token_changed_fraction,0.061122913620857706,0.05847953216374269,0.02342741158638179,0.05700693111903021,0.06531855354532165,120,60,2000,payload_name,,chacha20_poly1305_base64
quantization_pair_by_artifact_class,ordinary_control,mean_absolute_observed_rank_change,0.15048314144736843,0.1328125,0.08014944084902648,0.133203125,0.16832799364948828,120,60,2000,payload_name,,chacha20_poly1305_base64
quantization_pair_by_artifact_class,ordinary_control,exact_generated_token_sequence_match,0.0,0.0,0.0,0.0,0.0,120,60,2000,payload_name,,chacha20_poly1305_base64
quantization_pair_by_artifact_class,ordinary_control,positionwise_generated_token_match_fraction,0.04652739705165691,0.029239766081871343,0.052789239267111425,0.036992939434088684,0.05728085404483428,120,60,2000,payload_name,,chacha20_poly1305_base64
quantization_pair_by_artifact_class,ordinary_control,mean_entropy_q8_minus_q4_bits,0.009390916391155222,0.009350922587106882,0.021022383856979285,0.005124958889216912,0.013628524810869565,120,60,2000,payload_name,,ed25519_signature_base64
quantization_pair_by_artifact_class,ordinary_control,median_entropy_q8_minus_q4_bits,0.0023925529353609628,0.0003703359966021779,0.010169445643890763,0.000459619147041186,0.004532265696474418,120,60,2000,payload_name,,ed25519_signature_base64
quantization_pair_by_artifact_class,ordinary_control,observed_token_rank_changed_fraction,0.10753727433913603,0.10212765957446808,0.03791358063212683,0.09950140534332687,0.11644512612830432,120,60,2000,payload_name,,ed25519_signature_base64
quantization_pair_by_artifact_class,ordinary_control,greedy_token_changed_fraction,0.06427728078658929,0.0625,0.019842041905552332,0.06026685908284976,0.06830033546905223,120,60,2000,payload_name,,ed25519_signature_base64
quantization_pair_by_artifact_class,ordinary_control,mean_absolute_observed_rank_change,0.15915014506769823,0.13191489361702127,0.09526825698033466,0.14013166404738878,0.1817589710267569,120,60,2000,payload_name,,ed25519_signature_base64
quantization_pair_by_artifact_class,ordinary_control,exact_generated_token_sequence_match,0.0,0.0,0.0,0.0,0.0,120,60,2000,payload_name,,ed25519_signature_base64
quantization_pair_by_artifact_class,ordinary_control,positionwise_generated_token_match_fraction,0.032554803352675694,0.02127659574468085,0.03641663802458121,0.02610679098162476,0.040199291787556414,120,60,2000,payload_name,,ed25519_signature_base64
quantization_pair_by_artifact_class,ordinary_control,mean_entropy_q8_minus_q4_bits,0.010102650289639284,0.012165143577741157,0.027504376488759922,0.00440830107739824,0.015731277262747662,120,60,2000,payload_name,,hmac_sha256_hex
quantization_pair_by_artifact_class,ordinary_control,median_entropy_q8_minus_q4_bits,0.004036318580947237,0.001676744688922904,0.014824660230012696,0.0006465661731055367,0.007179346072982583,120,60,2000,payload_name,,hmac_sha256_hex
quantization_pair_by_artifact_class,ordinary_control,observed_token_rank_changed_fraction,0.10873081140350878,0.10341282894736842,0.04149938321538137,0.10021195974963451,0.11713748210587231,120,60,2000,payload_name,,hmac_sha256_hex
quantization_pair_by_artifact_class,ordinary_control,greedy_token_changed_fraction,0.06486050194931774,0.0625,0.025216663025063667,0.059737432230750495,0.0700490565606725,120,60,2000,payload_name,,hmac_sha256_hex
quantization_pair_by_artifact_class,ordinary_control,mean_absolute_observed_rank_change,0.16056058114035088,0.14619883040935672,0.08911767495325693,0.14077927974232457,0.18025271648087235,120,60,2000,payload_name,,hmac_sha256_hex
quantization_pair_by_artifact_class,ordinary_control,exact_generated_token_sequence_match,0.0,0.0,0.0,0.0,0.0,120,60,2000,payload_name,,hmac_sha256_hex
quantization_pair_by_artifact_class,ordinary_control,positionwise_generated_token_match_fraction,0.047068028143274855,0.03125,0.05039495458434316,0.03771381578947368,0.05781472724780699,120,60,2000,payload_name,,hmac_sha256_hex
quantization_pair_by_artifact_class,ordinary_control,mean_entropy_q8_minus_q4_bits,0.0016455047106138968,0.008568571303975682,0.039136253110001795,-0.006968355816246344,0.00950079336948293,120,60,2000,payload_name,,nonce_96_bit_hex
quantization_pair_by_artifact_class,ordinary_control,median_entropy_q8_minus_q4_bits,0.0008457172450149445,0.0005671216517966131,0.022848772623993197,-0.0046248286601498325,0.005644241478333319,120,60,2000,payload_name,,nonce_96_bit_hex
quantization_pair_by_artifact_class,ordinary_control,observed_token_rank_changed_fraction,0.11909722222222223,0.109375,0.05789106383830888,0.10807074652777779,0.1303830295138889,120,60,2000,payload_name,,nonce_96_bit_hex
quantization_pair_by_artifact_class,ordinary_control,greedy_token_changed_fraction,0.06753472222222223,0.0625,0.038740551969079766,0.06011284722222222,0.07504340277777777,120,60,2000,payload_name,,nonce_96_bit_hex
quantization_pair_by_artifact_class,ordinary_control,mean_absolute_observed_rank_change,0.1984809027777778,0.15625,0.20266019126823706,0.16479383680555557,0.23875976562499998,120,60,2000,payload_name,,nonce_96_bit_hex
quantization_pair_by_artifact_class,ordinary_control,exact_generated_token_sequence_match,0.0,0.0,0.0,0.0,0.0,120,60,2000,payload_name,,nonce_96_bit_hex
quantization_pair_by_artifact_class,ordinary_control,positionwise_generated_token_match_fraction,0.07100694444444443,0.03645833333333333,0.09383004415660331,0.05446723090277777,0.08884548611111111,120,60,2000,payload_name,,nonce_96_bit_hex
quantization_pair_by_artifact_class,ordinary_control,mean_entropy_q8_minus_q4_bits,0.00685458891551304,0.010236262628891938,0.024238897632189376,0.0015290878793825264,0.011922537740547917,120,60,2000,payload_name,,sha256_hex
quantization_pair_by_artifact_class,ordinary_control,median_entropy_q8_minus_q4_bits,0.003020168553963343,0.00035189284802541077,0.01346823524824857,0.0001286929318671084,0.00557927615244035,120,60,2000,payload_name,,sha256_hex
quantization_pair_by_artifact_class,ordinary_control,observed_token_rank_changed_fraction,0.10778889498050684,0.1015625,0.040805655593193386,0.09864654719480995,0.11689410293311403,120,60,2000,payload_name,,sha256_hex
quantization_pair_by_artifact_class,ordinary_control,greedy_token_changed_fraction,0.06603275767543859,0.0625,0.022952885818834503,0.06172367088511209,0.07040699622319688,120,60,2000,payload_name,,sha256_hex
quantization_pair_by_artifact_class,ordinary_control,mean_absolute_observed_rank_change,0.1623873050682261,0.13450292397660818,0.09960526960492765,0.14254287927936157,0.1854129545869883,120,60,2000,payload_name,,sha256_hex
quantization_pair_by_artifact_class,ordinary_control,exact_generated_token_sequence_match,0.0,0.0,0.0,0.0,0.0,120,60,2000,payload_name,,sha256_hex
quantization_pair_by_artifact_class,ordinary_control,positionwise_generated_token_match_fraction,0.04085038986354775,0.0234375,0.05285769523202535,0.031785367552997074,0.051378276148269966,120,60,2000,payload_name,,sha256_hex
quantization_pair_by_artifact_class,ordinary_control,mean_entropy_q8_minus_q4_bits,0.005927573720450279,0.005565530880821048,0.030372061675398927,-0.0006933244956216081,0.012168182689684028,120,60,2000,payload_name,,token_128_bit_hex
quantization_pair_by_artifact_class,ordinary_control,median_entropy_q8_minus_q4_bits,0.003695132453860329,0.0006296514311770996,0.021227718647215243,-0.0007649045548579517,0.008111295119279065,120,60,2000,payload_name,,token_128_bit_hex
quantization_pair_by_artifact_class,ordinary_control,observed_token_rank_changed_fraction,0.10968386627906977,0.10465116279069768,0.04938117666867231,0.10043248849321704,0.11888687015503877,120,60,2000,payload_name,,token_128_bit_hex
quantization_pair_by_artifact_class,ordinary_control,greedy_token_changed_fraction,0.06409580910852714,0.0625,0.03184298611457148,0.058447265625,0.06984935198643412,120,60,2000,payload_name,,token_128_bit_hex
quantization_pair_by_artifact_class,ordinary_control,mean_absolute_observed_rank_change,0.1755238614341085,0.1458938953488372,0.12974001825292625,0.1517821130087209,0.20229620881782948,120,60,2000,payload_name,,token_128_bit_hex
quantization_pair_by_artifact_class,ordinary_control,exact_generated_token_sequence_match,0.0,0.0,0.0,0.0,0.0,120,60,2000,payload_name,,token_128_bit_hex
quantization_pair_by_artifact_class,ordinary_control,positionwise_generated_token_match_fraction,0.06744186046511629,0.03488372093023256,0.09760740297444429,0.048748485949612404,0.08875083272771317,120,60,2000,payload_name,,token_128_bit_hex
quantization_pair_by_artifact_class,ordinary_control,mean_entropy_q8_minus_q4_bits,0.0036986632252791326,0.0041367220039413444,0.03221422410994658,-0.002989524151855024,0.010328742963327635,120,60,2000,payload_name,,uuid_v4
quantization_pair_by_artifact_class,ordinary_control,median_entropy_q8_minus_q4_bits,0.003265281688596494,0.00016264829344242308,0.01648928801281387,-0.0001073970748198734,0.00682270153306446,120,60,2000,payload_name,,uuid_v4
quantization_pair_by_artifact_class,ordinary_control,observed_token_rank_changed_fraction,0.11038773148148148,0.1111111111111111,0.046818816039867484,0.10199652777777778,0.11984953703703703,120,60,2000,payload_name,,uuid_v4
quantization_pair_by_artifact_class,ordinary_control,greedy_token_changed_fraction,0.062442129629629625,0.0625,0.029015741428399897,0.05737774884259259,0.06730324074074075,120,60,2000,payload_name,,uuid_v4
quantization_pair_by_artifact_class,ordinary_control,mean_absolute_observed_rank_change,0.16733217592592592,0.14583333333333334,0.10268781375627228,0.14791666666666667,0.18839699074074073,120,60,2000,payload_name,,uuid_v4
quantization_pair_by_artifact_class,ordinary_control,exact_generated_token_sequence_match,0.0,0.0,0.0,0.0,0.0,120,60,2000,payload_name,,uuid_v4
quantization_pair_by_artifact_class,ordinary_control,positionwise_generated_token_match_fraction,0.06255787037037037,0.03125,0.08445160739063394,0.0454275173611111,0.0819748263888889,120,60,2000,payload_name,,uuid_v4
quantization_pair_by_artifact_class,rankcloak,mean_entropy_q8_minus_q4_bits,-0.026937397725977866,-0.02812657984269909,0.04423772359892453,-0.03552101338625924,-0.01793691707440159,120,60,2000,payload_name,,aes256_gcm_base64
quantization_pair_by_artifact_class,rankcloak,median_entropy_q8_minus_q4_bits,-0.017407590813624398,-0.016440366271464057,0.03457738610060249,-0.024029416680721352,-0.011002726503337045,120,60,2000,payload_name,,aes256_gcm_base64
quantization_pair_by_artifact_class,rankcloak,observed_token_rank_changed_fraction,0.4969203064083821,0.49122807017543857,0.09246158947880148,0.487398764924464,0.5063685105232699,120,60,2000,payload_name,,aes256_gcm_base64
quantization_pair_by_artifact_class,rankcloak,greedy_token_changed_fraction,0.0939552113791423,0.08771929824561403,0.029822485566909078,0.08869006419042397,0.09945210655762672,120,60,2000,payload_name,,aes256_gcm_base64
quantization_pair_by_artifact_class,rankcloak,mean_absolute_observed_rank_change,0.9092790570175439,0.87109375,0.28970893062682174,0.8747484352156434,0.9451642642848439,120,60,2000,payload_name,,aes256_gcm_base64
quantization_pair_by_artifact_class,rankcloak,exact_generated_token_sequence_match,0.0,0.0,0.0,0.0,0.0,120,60,2000,payload_name,,aes256_gcm_base64
quantization_pair_by_artifact_class,rankcloak,positionwise_generated_token_match_fraction,0.010941687987329436,0.0078125,0.011573283288925422,0.009071551763523393,0.013088269447490253,120,60,2000,payload_name,,aes256_gcm_base64
quantization_pair_by_artifact_class,rankcloak,mean_entropy_q8_minus_q4_bits,-0.012269403887617231,-0.013747172555419223,0.04766021626870734,-0.021416445476609664,-0.003130911803065168,120,60,2000,payload_name,,chacha20_poly1305_base64
quantization_pair_by_artifact_class,rankcloak,median_entropy_q8_minus_q4_bits,-0.0077129333685514185,-0.006480865747492168,0.0351565699112636,-0.014383838253878267,-0.0012339434761518486,120,60,2000,payload_name,,chacha20_poly1305_base64
quantization_pair_by_artifact_class,rankcloak,observed_token_rank_changed_fraction,0.5006651285331384,0.4946317616959064,0.0967022856618232,0.4915997254964668,0.5096756594176413,120,60,2000,payload_name,,chacha20_poly1305_base64
quantization_pair_by_artifact_class,rankcloak,greedy_token_changed_fraction,0.08945084064327484,0.0859375,0.027711178679367822,0.08507096734892786,0.09380791796113548,120,60,2000,payload_name,,chacha20_poly1305_base64
quantization_pair_by_artifact_class,rankcloak,mean_absolute_observed_rank_change,0.9209620187621833,0.8868329678362573,0.32307084319495094,0.886938486080653,0.9581911035727338,120,60,2000,payload_name,,chacha20_poly1305_base64
quantization_pair_by_artifact_class,rankcloak,exact_generated_token_sequence_match,0.0,0.0,0.0,0.0,0.0,120,60,2000,payload_name,,chacha20_poly1305_base64
quantization_pair_by_artifact_class,rankcloak,positionwise_generated_token_match_fraction,0.011298047636452242,0.0078125,0.011395459609219822,0.009297703079312866,0.013559208622685183,120,60,2000,payload_name,,chacha20_poly1305_base64
quantization_pair_by_artifact_class,rankcloak,mean_entropy_q8_minus_q4_bits,-0.015772305607898215,-0.016549669959150953,0.045159344749564984,-0.02431705474541673,-0.007232900651641832,120,60,2000,payload_name,,ed25519_signature_base64
quantization_pair_by_artifact_class,rankcloak,median_entropy_q8_minus_q4_bits,-0.011595645918402984,-0.0059827501214626995,0.033770661740694354,-0.018541956298708407,-0.005266158586998577,120,60,2000,payload_name,,ed25519_signature_base64
quantization_pair_by_artifact_class,rankcloak,observed_token_rank_changed_fraction,0.4985082205029014,0.5,0.0970972920209327,0.4883595764829142,0.5085739845261121,120,60,2000,payload_name,,ed25519_signature_base64
quantization_pair_by_artifact_class,rankcloak,greedy_token_changed_fraction,0.09271981785944551,0.08936170212765958,0.027448587302222747,0.08816355879271438,0.09735919366537718,120,60,2000,payload_name,,ed25519_signature_base64
quantization_pair_by_artifact_class,rankcloak,mean_absolute_observed_rank_change,0.9034219858156028,0.8920454545454546,0.3288078882729352,0.8669539410058028,0.944669321204062,120,60,2000,payload_name,,ed25519_signature_base64
quantization_pair_by_artifact_class,rankcloak,exact_generated_token_sequence_match,0.0,0.0,0.0,0.0,0.0,120,60,2000,payload_name,,ed25519_signature_base64
quantization_pair_by_artifact_class,rankcloak,positionwise_generated_token_match_fraction,0.00831399097356544,0.005681818181818182,0.007750661959742391,0.006989633704061895,0.00980396719858156,120,60,2000,payload_name,,ed25519_signature_base64
quantization_pair_by_artifact_class,rankcloak,mean_entropy_q8_minus_q4_bits,-0.012837707511764747,-0.013620320071147544,0.04646675603800244,-0.022003899469849496,-0.0033699311509490697,120,60,2000,payload_name,,hmac_sha256_hex
quantization_pair_by_artifact_class,rankcloak,median_entropy_q8_minus_q4_bits,-0.007900703252940497,-0.007856572970912135,0.0357068688799917,-0.015677574272836788,-0.00044039018374480163,120,60,2000,payload_name,,hmac_sha256_hex
quantization_pair_by_artifact_class,rankcloak,observed_token_rank_changed_fraction,0.4422072977582846,0.43512426900584794,0.06879222828963018,0.4319265312804581,0.45209339402107696,120,60,2000,payload_name,,hmac_sha256_hex
quantization_pair_by_artifact_class,rankcloak,greedy_token_changed_fraction,0.08631251522904483,0.0859375,0.027977253999727496,0.08062168768274854,0.09176111529909844,120,60,2000,payload_name,,hmac_sha256_hex
quantization_pair_by_artifact_class,rankcloak,mean_absolute_observed_rank_change,0.7538000274122806,0.7076023391812866,0.20519481449324264,0.7232610810337475,0.7859350443165205,120,60,2000,payload_name,,hmac_sha256_hex
quantization_pair_by_artifact_class,rankcloak,exact_generated_token_sequence_match,0.0,0.0,0.0,0.0,0.0,120,60,2000,payload_name,,hmac_sha256_hex
quantization_pair_by_artifact_class,rankcloak,positionwise_generated_token_match_fraction,0.012650006091617934,0.011695906432748537,0.011868623166696124,0.010680500350268032,0.014502657468323583,120,60,2000,payload_name,,hmac_sha256_hex
quantization_pair_by_artifact_class,rankcloak,mean_entropy_q8_minus_q4_bits,-0.01967937773687761,-0.012881895989901925,0.05814524214931385,-0.03144684831412747,-0.008239391798074354,120,60,2000,payload_name,,nonce_96_bit_hex
quantization_pair_by_artifact_class,rankcloak,median_entropy_q8_minus_q4_bits,-0.01122360618474122,-0.0015403930133929004,0.0407978949322149,-0.019600938423520283,-0.0026413163487298127,120,60,2000,payload_name,,nonce_96_bit_hex
quantization_pair_by_artifact_class,rankcloak,observed_token_rank_changed_fraction,0.4383680555555556,0.4375,0.09902012604617524,0.42430121527777775,0.45251736111111107,120,60,2000,payload_name,,nonce_96_bit_hex
quantization_pair_by_artifact_class,rankcloak,greedy_token_changed_fraction,0.0818576388888889,0.08333333333333333,0.03470737456824304,0.07547743055555557,0.08841362847222221,120,60,2000,payload_name,,nonce_96_bit_hex
quantization_pair_by_artifact_class,rankcloak,mean_absolute_observed_rank_change,0.7633680555555556,0.75,0.2644563541179317,0.723777126736111,0.8049045138888888,120,60,2000,payload_name,,nonce_96_bit_hex
quantization_pair_by_artifact_class,rankcloak,exact_generated_token_sequence_match,0.0,0.0,0.0,0.0,0.0,120,60,2000,payload_name,,nonce_96_bit_hex
quantization_pair_by_artifact_class,rankcloak,positionwise_generated_token_match_fraction,0.027734375,0.018229166666666664,0.03216422469291446,0.021788194444444443,0.03389756944444444,120,60,2000,payload_name,,nonce_96_bit_hex
quantization_pair_by_artifact_class,rankcloak,mean_entropy_q8_minus_q4_bits,-0.008002545382504687,-0.004955038404733337,0.03973497983098024,-0.015400857803066078,-0.0003552338770238391,120,60,2000,payload_name,,sha256_hex
quantization_pair_by_artifact_class,rankcloak,median_entropy_q8_minus_q4_bits,-0.004840358433302405,-0.002743824300183925,0.0310879364816865,-0.011303005580167898,0.0009733999868602553,120,60,2000,payload_name,,sha256_hex
quantization_pair_by_artifact_class,rankcloak,observed_token_rank_changed_fraction,0.4367122776559454,0.4282940423976608,0.07199878398985585,0.42654547202424464,0.447939015289961,120,60,2000,payload_name,,sha256_hex
quantization_pair_by_artifact_class,rankcloak,greedy_token_changed_fraction,0.08641074256822612,0.0859375,0.026734392783168345,0.08120876736111111,0.09142217387000487,120,60,2000,payload_name,,sha256_hex
quantization_pair_by_artifact_class,rankcloak,mean_absolute_observed_rank_change,0.7263127436647174,0.6875,0.18575606479580486,0.6972010919225147,0.7559907731024609,120,60,2000,payload_name,,sha256_hex
quantization_pair_by_artifact_class,rankcloak,exact_generated_token_sequence_match,0.0,0.0,0.0,0.0,0.0,120,60,2000,payload_name,,sha256_hex
