preprocess_schema_version,input_run_identity_sha256,evidence_status,evidence_family,study_phase,record_type,work_kind,trial_id,control_id,work_id,source_trial_id,source_record_sha256,model_id,source_model_id,tokenizer_id,tokenizer_revision,tokenizer_artifact_sha256,payload_name,payload_class,payload_split,protocol_variant,prompt_id,prompt_category,language,token_filter,ablation_factor,ablation_level,robustness_family,replay_mode,transformation_id,reason_code,reason,safe_count,stable_count,vocabulary_size,dependency_role,dependency_record_type,root_condition_work_id,root_condition_trial_id,root_condition_reason_code,root_condition_model_id,root_condition_tokenizer_id,excluded_from_estimands
2.0,e552cdd4d3ea501d0219b132b1a21a248e6b08dfa67d1a1206e398633c7b2520,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,confirmatory_supporting,robustness_v2_confirmatory_supporting,dependent_unavailable,robustness_decode,revision_v1_robustness_v2_payload_fidelity_v2__c81090cdf67e7472c5d4,,revision_v1_robustness_v2_payload_fidelity_v2__c81090cdf67e7472c5d4,revision_v1_ablation_v2_payload_fidelity_v2__5a057d907eecd71aad6e,20e577d8452828682eff0fbda60b81a48384a91e74a7f823b8b7d59f5eab5d9f,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_sha256_hex_006,sha256_hex,train,segmented_hex_multi_topic,forum_practical_answer,forum_question_answer,en,,,,limited_mitigation,canonicalized_text_retokenized,unicode_normalization,source_condition_unavailable,Required robustness decode input is unavailable under the frozen feasibility gate.,31464,0,32768,robustness decode input,condition_unavailable,revision_v1_ablation_v2_payload_fidelity_v2__5a057d907eecd71aad6e,revision_v1_ablation_v2_payload_fidelity_v2__5a057d907eecd71aad6e,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
2.0,e552cdd4d3ea501d0219b132b1a21a248e6b08dfa67d1a1206e398633c7b2520,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,confirmatory_supporting,robustness_v2_confirmatory_supporting,dependent_unavailable,robustness_decode,revision_v1_robustness_v2_payload_fidelity_v2__7aab987bf9699fe06c15,,revision_v1_robustness_v2_payload_fidelity_v2__7aab987bf9699fe06c15,revision_v1_ablation_v2_payload_fidelity_v2__5a057d907eecd71aad6e,20e577d8452828682eff0fbda60b81a48384a91e74a7f823b8b7d59f5eab5d9f,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_sha256_hex_006,sha256_hex,train,segmented_hex_multi_topic,forum_practical_answer,forum_question_answer,en,,,,limited_mitigation,canonicalized_text_retokenized,quote_conversion,source_condition_unavailable,Required robustness decode input is unavailable under the frozen feasibility gate.,31464,0,32768,robustness decode input,condition_unavailable,revision_v1_ablation_v2_payload_fidelity_v2__5a057d907eecd71aad6e,revision_v1_ablation_v2_payload_fidelity_v2__5a057d907eecd71aad6e,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
2.0,e552cdd4d3ea501d0219b132b1a21a248e6b08dfa67d1a1206e398633c7b2520,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,confirmatory_supporting,robustness_v2_confirmatory_supporting,dependent_unavailable,robustness_decode,revision_v1_robustness_v2_payload_fidelity_v2__7c0b34974e8c4a17c6df,,revision_v1_robustness_v2_payload_fidelity_v2__7c0b34974e8c4a17c6df,revision_v1_ablation_v2_payload_fidelity_v2__5a057d907eecd71aad6e,20e577d8452828682eff0fbda60b81a48384a91e74a7f823b8b7d59f5eab5d9f,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_sha256_hex_006,sha256_hex,train,segmented_hex_multi_topic,forum_practical_answer,forum_question_answer,en,,,,limited_mitigation,canonicalized_text_retokenized,markdown_copy_paste,source_condition_unavailable,Required robustness decode input is unavailable under the frozen feasibility gate.,31464,0,32768,robustness decode input,condition_unavailable,revision_v1_ablation_v2_payload_fidelity_v2__5a057d907eecd71aad6e,revision_v1_ablation_v2_payload_fidelity_v2__5a057d907eecd71aad6e,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
2.0,e552cdd4d3ea501d0219b132b1a21a248e6b08dfa67d1a1206e398633c7b2520,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,confirmatory_supporting,robustness_v2_confirmatory_supporting,dependent_unavailable,reference,revision_v1_robustness_v2_payload_fidelity_v2__38aecaa4697490ffd3e6,,revision_v1_robustness_v2_payload_fidelity_v2__38aecaa4697490ffd3e6,revision_v1_ablation_v2_payload_fidelity_v2__cf9acab715fd2060f3d7,d8a209a608ce443ae89f921bb6e5db436b763812a6d00a95e981ed430a69549d,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_sha256_hex_007,sha256_hex,train,segmented_hex_multi_topic,procedure_simple_meal,recipe_procedure,en,,,,limited_mitigation,canonicalized_text_retokenized,unmodified,source_condition_unavailable,Required robustness reference source is unavailable under the frozen feasibility gate.,31464,0,32768,robustness reference source,condition_unavailable,revision_v1_ablation_v2_payload_fidelity_v2__cf9acab715fd2060f3d7,revision_v1_ablation_v2_payload_fidelity_v2__cf9acab715fd2060f3d7,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
2.0,e552cdd4d3ea501d0219b132b1a21a248e6b08dfa67d1a1206e398633c7b2520,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,confirmatory_supporting,robustness_v2_confirmatory_supporting,dependent_unavailable,robustness_decode,revision_v1_robustness_v2_payload_fidelity_v2__571c0218ee0a4c178265,,revision_v1_robustness_v2_payload_fidelity_v2__571c0218ee0a4c178265,revision_v1_ablation_v2_payload_fidelity_v2__cf9acab715fd2060f3d7,d8a209a608ce443ae89f921bb6e5db436b763812a6d00a95e981ed430a69549d,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_sha256_hex_007,sha256_hex,train,segmented_hex_multi_topic,procedure_simple_meal,recipe_procedure,en,,,,limited_mitigation,canonicalized_text_retokenized,line_endings,source_condition_unavailable,Required robustness decode input is unavailable under the frozen feasibility gate.,31464,0,32768,robustness decode input,condition_unavailable,revision_v1_ablation_v2_payload_fidelity_v2__cf9acab715fd2060f3d7,revision_v1_ablation_v2_payload_fidelity_v2__cf9acab715fd2060f3d7,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
2.0,e552cdd4d3ea501d0219b132b1a21a248e6b08dfa67d1a1206e398633c7b2520,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,confirmatory_supporting,robustness_v2_confirmatory_supporting,dependent_unavailable,robustness_decode,revision_v1_robustness_v2_payload_fidelity_v2__f6f365a083bb10c4e621,,revision_v1_robustness_v2_payload_fidelity_v2__f6f365a083bb10c4e621,revision_v1_ablation_v2_payload_fidelity_v2__cf9acab715fd2060f3d7,d8a209a608ce443ae89f921bb6e5db436b763812a6d00a95e981ed430a69549d,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_sha256_hex_007,sha256_hex,train,segmented_hex_multi_topic,procedure_simple_meal,recipe_procedure,en,,,,limited_mitigation,canonicalized_text_retokenized,whitespace_trim,source_condition_unavailable,Required robustness decode input is unavailable under the frozen feasibility gate.,31464,0,32768,robustness decode input,condition_unavailable,revision_v1_ablation_v2_payload_fidelity_v2__cf9acab715fd2060f3d7,revision_v1_ablation_v2_payload_fidelity_v2__cf9acab715fd2060f3d7,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
2.0,e552cdd4d3ea501d0219b132b1a21a248e6b08dfa67d1a1206e398633c7b2520,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,confirmatory_supporting,robustness_v2_confirmatory_supporting,dependent_unavailable,robustness_decode,revision_v1_robustness_v2_payload_fidelity_v2__6fe50cbe75b0fdb4ee21,,revision_v1_robustness_v2_payload_fidelity_v2__6fe50cbe75b0fdb4ee21,revision_v1_ablation_v2_payload_fidelity_v2__cf9acab715fd2060f3d7,d8a209a608ce443ae89f921bb6e5db436b763812a6d00a95e981ed430a69549d,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_sha256_hex_007,sha256_hex,train,segmented_hex_multi_topic,procedure_simple_meal,recipe_procedure,en,,,,limited_mitigation,canonicalized_text_retokenized,whitespace_collapse,source_condition_unavailable,Required robustness decode input is unavailable under the frozen feasibility gate.,31464,0,32768,robustness decode input,condition_unavailable,revision_v1_ablation_v2_payload_fidelity_v2__cf9acab715fd2060f3d7,revision_v1_ablation_v2_payload_fidelity_v2__cf9acab715fd2060f3d7,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
2.0,e552cdd4d3ea501d0219b132b1a21a248e6b08dfa67d1a1206e398633c7b2520,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,confirmatory_supporting,robustness_v2_confirmatory_supporting,dependent_unavailable,robustness_decode,revision_v1_robustness_v2_payload_fidelity_v2__5c67021f66da721f6863,,revision_v1_robustness_v2_payload_fidelity_v2__5c67021f66da721f6863,revision_v1_ablation_v2_payload_fidelity_v2__cf9acab715fd2060f3d7,d8a209a608ce443ae89f921bb6e5db436b763812a6d00a95e981ed430a69549d,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_sha256_hex_007,sha256_hex,train,segmented_hex_multi_topic,procedure_simple_meal,recipe_procedure,en,,,,limited_mitigation,canonicalized_text_retokenized,unicode_normalization,source_condition_unavailable,Required robustness decode input is unavailable under the frozen feasibility gate.,31464,0,32768,robustness decode input,condition_unavailable,revision_v1_ablation_v2_payload_fidelity_v2__cf9acab715fd2060f3d7,revision_v1_ablation_v2_payload_fidelity_v2__cf9acab715fd2060f3d7,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
2.0,e552cdd4d3ea501d0219b132b1a21a248e6b08dfa67d1a1206e398633c7b2520,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,confirmatory_supporting,robustness_v2_confirmatory_supporting,dependent_unavailable,robustness_decode,revision_v1_robustness_v2_payload_fidelity_v2__d4409f275884b51a59bb,,revision_v1_robustness_v2_payload_fidelity_v2__d4409f275884b51a59bb,revision_v1_ablation_v2_payload_fidelity_v2__cf9acab715fd2060f3d7,d8a209a608ce443ae89f921bb6e5db436b763812a6d00a95e981ed430a69549d,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_sha256_hex_007,sha256_hex,train,segmented_hex_multi_topic,procedure_simple_meal,recipe_procedure,en,,,,limited_mitigation,canonicalized_text_retokenized,quote_conversion,source_condition_unavailable,Required robustness decode input is unavailable under the frozen feasibility gate.,31464,0,32768,robustness decode input,condition_unavailable,revision_v1_ablation_v2_payload_fidelity_v2__cf9acab715fd2060f3d7,revision_v1_ablation_v2_payload_fidelity_v2__cf9acab715fd2060f3d7,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
2.0,e552cdd4d3ea501d0219b132b1a21a248e6b08dfa67d1a1206e398633c7b2520,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,confirmatory_supporting,robustness_v2_confirmatory_supporting,dependent_unavailable,robustness_decode,revision_v1_robustness_v2_payload_fidelity_v2__8d1598e02ff6c1cbd3f9,,revision_v1_robustness_v2_payload_fidelity_v2__8d1598e02ff6c1cbd3f9,revision_v1_ablation_v2_payload_fidelity_v2__cf9acab715fd2060f3d7,d8a209a608ce443ae89f921bb6e5db436b763812a6d00a95e981ed430a69549d,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_sha256_hex_007,sha256_hex,train,segmented_hex_multi_topic,procedure_simple_meal,recipe_procedure,en,,,,limited_mitigation,canonicalized_text_retokenized,markdown_copy_paste,source_condition_unavailable,Required robustness decode input is unavailable under the frozen feasibility gate.,31464,0,32768,robustness decode input,condition_unavailable,revision_v1_ablation_v2_payload_fidelity_v2__cf9acab715fd2060f3d7,revision_v1_ablation_v2_payload_fidelity_v2__cf9acab715fd2060f3d7,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
2.0,e552cdd4d3ea501d0219b132b1a21a248e6b08dfa67d1a1206e398633c7b2520,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,confirmatory_supporting,robustness_v2_confirmatory_supporting,dependent_unavailable,reference,revision_v1_robustness_v2_payload_fidelity_v2__1f331019e38f1cc64057,,revision_v1_robustness_v2_payload_fidelity_v2__1f331019e38f1cc64057,revision_v1_ablation_v2_payload_fidelity_v2__bc20a2b687103a15c6e4,d47e96f29e82dcc7f8df75fb8ff13e827b6125686f6deee457668a7a46af04b2,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_sha256_hex_008,sha256_hex,train,segmented_hex_multi_topic,narrative_small_discovery,personal_narrative_blog,en,,,,limited_mitigation,canonicalized_text_retokenized,unmodified,source_condition_unavailable,Required robustness reference source is unavailable under the frozen feasibility gate.,31464,0,32768,robustness reference source,condition_unavailable,revision_v1_ablation_v2_payload_fidelity_v2__bc20a2b687103a15c6e4,revision_v1_ablation_v2_payload_fidelity_v2__bc20a2b687103a15c6e4,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
2.0,e552cdd4d3ea501d0219b132b1a21a248e6b08dfa67d1a1206e398633c7b2520,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,confirmatory_supporting,robustness_v2_confirmatory_supporting,dependent_unavailable,robustness_decode,revision_v1_robustness_v2_payload_fidelity_v2__a1002cee4dcfbc24af24,,revision_v1_robustness_v2_payload_fidelity_v2__a1002cee4dcfbc24af24,revision_v1_ablation_v2_payload_fidelity_v2__bc20a2b687103a15c6e4,d47e96f29e82dcc7f8df75fb8ff13e827b6125686f6deee457668a7a46af04b2,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_sha256_hex_008,sha256_hex,train,segmented_hex_multi_topic,narrative_small_discovery,personal_narrative_blog,en,,,,limited_mitigation,canonicalized_text_retokenized,line_endings,source_condition_unavailable,Required robustness decode input is unavailable under the frozen feasibility gate.,31464,0,32768,robustness decode input,condition_unavailable,revision_v1_ablation_v2_payload_fidelity_v2__bc20a2b687103a15c6e4,revision_v1_ablation_v2_payload_fidelity_v2__bc20a2b687103a15c6e4,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
2.0,e552cdd4d3ea501d0219b132b1a21a248e6b08dfa67d1a1206e398633c7b2520,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,confirmatory_supporting,robustness_v2_confirmatory_supporting,dependent_unavailable,robustness_decode,revision_v1_robustness_v2_payload_fidelity_v2__bbac972c45a32f419f61,,revision_v1_robustness_v2_payload_fidelity_v2__bbac972c45a32f419f61,revision_v1_ablation_v2_payload_fidelity_v2__bc20a2b687103a15c6e4,d47e96f29e82dcc7f8df75fb8ff13e827b6125686f6deee457668a7a46af04b2,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_sha256_hex_008,sha256_hex,train,segmented_hex_multi_topic,narrative_small_discovery,personal_narrative_blog,en,,,,limited_mitigation,canonicalized_text_retokenized,whitespace_trim,source_condition_unavailable,Required robustness decode input is unavailable under the frozen feasibility gate.,31464,0,32768,robustness decode input,condition_unavailable,revision_v1_ablation_v2_payload_fidelity_v2__bc20a2b687103a15c6e4,revision_v1_ablation_v2_payload_fidelity_v2__bc20a2b687103a15c6e4,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
2.0,e552cdd4d3ea501d0219b132b1a21a248e6b08dfa67d1a1206e398633c7b2520,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,confirmatory_supporting,robustness_v2_confirmatory_supporting,dependent_unavailable,robustness_decode,revision_v1_robustness_v2_payload_fidelity_v2__36cdd7c0e2c1133f0c7c,,revision_v1_robustness_v2_payload_fidelity_v2__36cdd7c0e2c1133f0c7c,revision_v1_ablation_v2_payload_fidelity_v2__bc20a2b687103a15c6e4,d47e96f29e82dcc7f8df75fb8ff13e827b6125686f6deee457668a7a46af04b2,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_sha256_hex_008,sha256_hex,train,segmented_hex_multi_topic,narrative_small_discovery,personal_narrative_blog,en,,,,limited_mitigation,canonicalized_text_retokenized,whitespace_collapse,source_condition_unavailable,Required robustness decode input is unavailable under the frozen feasibility gate.,31464,0,32768,robustness decode input,condition_unavailable,revision_v1_ablation_v2_payload_fidelity_v2__bc20a2b687103a15c6e4,revision_v1_ablation_v2_payload_fidelity_v2__bc20a2b687103a15c6e4,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
2.0,e552cdd4d3ea501d0219b132b1a21a248e6b08dfa67d1a1206e398633c7b2520,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,confirmatory_supporting,robustness_v2_confirmatory_supporting,dependent_unavailable,robustness_decode,revision_v1_robustness_v2_payload_fidelity_v2__0f1557b70f741dd8f4b5,,revision_v1_robustness_v2_payload_fidelity_v2__0f1557b70f741dd8f4b5,revision_v1_ablation_v2_payload_fidelity_v2__bc20a2b687103a15c6e4,d47e96f29e82dcc7f8df75fb8ff13e827b6125686f6deee457668a7a46af04b2,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_sha256_hex_008,sha256_hex,train,segmented_hex_multi_topic,narrative_small_discovery,personal_narrative_blog,en,,,,limited_mitigation,canonicalized_text_retokenized,unicode_normalization,source_condition_unavailable,Required robustness decode input is unavailable under the frozen feasibility gate.,31464,0,32768,robustness decode input,condition_unavailable,revision_v1_ablation_v2_payload_fidelity_v2__bc20a2b687103a15c6e4,revision_v1_ablation_v2_payload_fidelity_v2__bc20a2b687103a15c6e4,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
2.0,e552cdd4d3ea501d0219b132b1a21a248e6b08dfa67d1a1206e398633c7b2520,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,confirmatory_supporting,robustness_v2_confirmatory_supporting,dependent_unavailable,robustness_decode,revision_v1_robustness_v2_payload_fidelity_v2__c93462865361981505bb,,revision_v1_robustness_v2_payload_fidelity_v2__c93462865361981505bb,revision_v1_ablation_v2_payload_fidelity_v2__bc20a2b687103a15c6e4,d47e96f29e82dcc7f8df75fb8ff13e827b6125686f6deee457668a7a46af04b2,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_sha256_hex_008,sha256_hex,train,segmented_hex_multi_topic,narrative_small_discovery,personal_narrative_blog,en,,,,limited_mitigation,canonicalized_text_retokenized,quote_conversion,source_condition_unavailable,Required robustness decode input is unavailable under the frozen feasibility gate.,31464,0,32768,robustness decode input,condition_unavailable,revision_v1_ablation_v2_payload_fidelity_v2__bc20a2b687103a15c6e4,revision_v1_ablation_v2_payload_fidelity_v2__bc20a2b687103a15c6e4,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
2.0,e552cdd4d3ea501d0219b132b1a21a248e6b08dfa67d1a1206e398633c7b2520,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,confirmatory_supporting,robustness_v2_confirmatory_supporting,dependent_unavailable,robustness_decode,revision_v1_robustness_v2_payload_fidelity_v2__e554420aab868b1d8259,,revision_v1_robustness_v2_payload_fidelity_v2__e554420aab868b1d8259,revision_v1_ablation_v2_payload_fidelity_v2__bc20a2b687103a15c6e4,d47e96f29e82dcc7f8df75fb8ff13e827b6125686f6deee457668a7a46af04b2,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,61fd4167fff3ab01ee1cfe0da183fa27a944db48,1270d22c0fbb3d092fb725d4d96c457b7b687a5f5a715abe1e818da303e562b6,revision_v1_sha256_hex_008,sha256_hex,train,segmented_hex_multi_topic,narrative_small_discovery,personal_narrative_blog,en,,,,limited_mitigation,canonicalized_text_retokenized,markdown_copy_paste,source_condition_unavailable,Required robustness decode input is unavailable under the frozen feasibility gate.,31464,0,32768,robustness decode input,condition_unavailable,revision_v1_ablation_v2_payload_fidelity_v2__bc20a2b687103a15c6e4,revision_v1_ablation_v2_payload_fidelity_v2__bc20a2b687103a15c6e4,empty_isolated_roundtrip_vocabulary,mistral_7b_instruct_v0_3_q4_k_m,bartowski/Mistral-7B-Instruct-v0.3-GGUF::Mistral-7B-Instruct-v0.3-Q4_K_M.gguf::embedded_gguf,True
