preprocess_schema_version,input_run_identity_sha256,trial_id,work_id,transform_work_id,transformation_model_id,transformation_record_sha256,runtime_scope,record_type,evidence_status,study_phase,model_id,payload_name,payload_class,protocol_variant,hardware_id,hardware_hash,session_index,model_load_seconds,representation_seconds,filter_setup_seconds,generation_seconds,encoding_seconds,recovery_seconds,decoding_seconds,execution_seconds,generation_tokens_per_second,encoding_tokens_per_second,decoding_tokens_per_second,representation_bits_per_second,payload_bits_per_second,serialized_bits_per_second,cover_tokens_per_payload_byte,process_peak_rss_start_mib,process_peak_rss_end_mib,peak_ram_mib,peak_gpu_memory_mib,peak_ram_availability,peak_gpu_memory_availability
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,revision_v1_robustness_v2_payload_fidelity_v2__bc95925bdd1075f5cbac,revision_v1_robustness_v2_payload_fidelity_v2__bc95925bdd1075f5cbac,,,,robustness_decode,robustness_decode,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_002,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,,,12.94776351301698,12.94776351301698,12.94776351301698,,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,revision_v1_robustness_v2_payload_fidelity_v2__40804a33a98d672305a0,revision_v1_robustness_v2_payload_fidelity_v2__40804a33a98d672305a0,,,,reference_no_execution,robustness_reference,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,,,,,,,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,revision_v1_robustness_v2_payload_fidelity_v2__2d3d2ed7077719028da2,revision_v1_robustness_v2_payload_fidelity_v2__2d3d2ed7077719028da2,,,,robustness_decode,robustness_decode,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,,,6.699358028999995,6.699358028999995,6.699358028999995,,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,revision_v1_robustness_v2_payload_fidelity_v2__93cf81f55f83e47c8e07,revision_v1_robustness_v2_payload_fidelity_v2__93cf81f55f83e47c8e07,,,,robustness_decode,robustness_decode,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,,,12.562486659968272,12.562486659968272,12.562486659968272,,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,revision_v1_robustness_v2_payload_fidelity_v2__071cebfdb4dbb84814cc,revision_v1_robustness_v2_payload_fidelity_v2__071cebfdb4dbb84814cc,,,,reference_no_execution,robustness_reference,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_004,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,,,,,,,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,revision_v1_robustness_v2_payload_fidelity_v2__3933c354b9df0c59a09f,revision_v1_robustness_v2_payload_fidelity_v2__3933c354b9df0c59a09f,,,,robustness_decode,robustness_decode,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_004,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,,,6.578382427978795,6.578382427978795,6.578382427978795,,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,revision_v1_robustness_v2_payload_fidelity_v2__d3b17077e25a9c919a09,revision_v1_robustness_v2_payload_fidelity_v2__d3b17077e25a9c919a09,,,,robustness_decode,robustness_decode,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_004,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,,,12.483484530996066,12.483484530996066,12.483484530996066,,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,revision_v1_robustness_v2_payload_fidelity_v2__77c554ac63c6d0723967,revision_v1_robustness_v2_payload_fidelity_v2__77c554ac63c6d0723967,,,,reference_no_execution,robustness_reference,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_005,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,,,,,,,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,revision_v1_robustness_v2_payload_fidelity_v2__9f97efaf172b50ffc9b4,revision_v1_robustness_v2_payload_fidelity_v2__9f97efaf172b50ffc9b4,,,,robustness_decode,robustness_decode,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_005,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,,,6.606648368004244,6.606648368004244,6.606648368004244,,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,revision_v1_robustness_v2_payload_fidelity_v2__77195d3b0b7a083ba3cd,revision_v1_robustness_v2_payload_fidelity_v2__77195d3b0b7a083ba3cd,,,,robustness_decode,robustness_decode,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_005,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,,,12.555159898998681,12.555159898998681,12.555159898998681,,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,revision_v1_robustness_v2_payload_fidelity_v2__ebcbc14f35b997f686ff,revision_v1_robustness_v2_payload_fidelity_v2__ebcbc14f35b997f686ff,,,,reference_no_execution,robustness_reference,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_006,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,,,,,,,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,revision_v1_robustness_v2_payload_fidelity_v2__717629a6e61b66ff49c5,revision_v1_robustness_v2_payload_fidelity_v2__717629a6e61b66ff49c5,,,,robustness_decode,robustness_decode,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_006,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,,,6.438331813958939,6.438331813958939,6.438331813958939,,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,revision_v1_robustness_v2_payload_fidelity_v2__5ad7f1ab49f7d1fbb18d,revision_v1_robustness_v2_payload_fidelity_v2__5ad7f1ab49f7d1fbb18d,,,,robustness_decode,robustness_decode,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_006,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,,,12.406452049966902,12.406452049966902,12.406452049966902,,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,revision_v1_robustness_v2_payload_fidelity_v2__eeae638559aaac9c4488,revision_v1_robustness_v2_payload_fidelity_v2__eeae638559aaac9c4488,,,,reference_no_execution,robustness_reference,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_007,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,,,,,,,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,revision_v1_robustness_v2_payload_fidelity_v2__ee9313adf7940823c4d3,revision_v1_robustness_v2_payload_fidelity_v2__ee9313adf7940823c4d3,,,,robustness_decode,robustness_decode,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_007,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,,,6.411329593975097,6.411329593975097,6.411329593975097,,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,revision_v1_robustness_v2_payload_fidelity_v2__1408306e0abd19fae69d,revision_v1_robustness_v2_payload_fidelity_v2__1408306e0abd19fae69d,,,,robustness_decode,robustness_decode,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_007,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,,,12.083478208980523,12.083478208980523,12.083478208980523,,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,revision_v1_robustness_v2_payload_fidelity_v2__4c688f18527ae08a197e,revision_v1_robustness_v2_payload_fidelity_v2__4c688f18527ae08a197e,,,,reference_no_execution,robustness_reference,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_008,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,,,,,,,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,revision_v1_robustness_v2_payload_fidelity_v2__4fbf516d78ddb4ec19a2,revision_v1_robustness_v2_payload_fidelity_v2__4fbf516d78ddb4ec19a2,,,,robustness_decode,robustness_decode,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_008,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,,,6.462210626981687,6.462210626981687,6.462210626981687,,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,revision_v1_robustness_v2_payload_fidelity_v2__ba86cec4fbb3dc4babf6,revision_v1_robustness_v2_payload_fidelity_v2__ba86cec4fbb3dc4babf6,,,,robustness_decode,robustness_decode,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_008,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,,,12.118106456997339,12.118106456997339,12.118106456997339,,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,revision_v1_robustness_v2_payload_fidelity_v2__b37a64c3c5a390d06dc6,revision_v1_robustness_v2_payload_fidelity_v2__b37a64c3c5a390d06dc6,,,,reference_no_execution,robustness_reference,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_009,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,,,,,,,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,revision_v1_robustness_v2_payload_fidelity_v2__448811c5991c065afba9,revision_v1_robustness_v2_payload_fidelity_v2__448811c5991c065afba9,,,,robustness_decode,robustness_decode,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_009,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,,,6.459216681018006,6.459216681018006,6.459216681018006,,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,revision_v1_robustness_v2_payload_fidelity_v2__8b8ba68802f8a8a1574e,revision_v1_robustness_v2_payload_fidelity_v2__8b8ba68802f8a8a1574e,,,,robustness_decode,robustness_decode,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_009,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,,,12.063242785050534,12.063242785050534,12.063242785050534,,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,revision_v1_robustness_v2_payload_fidelity_v2__b07971ee6949fee8c7f9,revision_v1_robustness_v2_payload_fidelity_v2__b07971ee6949fee8c7f9,,,,reference_no_execution,robustness_reference,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_010,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,,,,,,,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,revision_v1_robustness_v2_payload_fidelity_v2__34213aecdacc35a77812,revision_v1_robustness_v2_payload_fidelity_v2__34213aecdacc35a77812,,,,robustness_decode,robustness_decode,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,robustness_v2_confirmatory_supporting,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_010,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,,,6.446047107980121,6.446047107980121,6.446047107980121,,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
