preprocess_schema_version,input_run_identity_sha256,evidence_status,evidence_family,study_phase,record_type,trial_id,work_id,source_trial_id,source_record_sha256,transform_work_id,transformation_model_id,transformation_record_sha256,model_id,source_model_id,payload_name,payload_class,payload_split,prompt_id,prompt_category,language,protocol_variant,representation_name,codec_id,alphabet_size_B,segmented,segment_count,segment_size_ranks,token_filter,tail_policy,leadin_tokens,topic_schedule,ablation_factor,ablation_level,robustness_family,replay_mode,transformation_id,mitigation_id,protocol_contract_revision,result_schema_revision,exact_rank_replay,exact_payload_recovery,recovery_outcome_semantics,exact_recovery,H_bits,artifact_bit_length,serialized_payload_bits,effective_representation_bits_per_full_token,effective_artifact_bits_per_full_token,effective_serialized_bits_per_full_token,effective_payload_rate,forced_token_count,tail_token_count,full_token_count,mean_log_probability,unavailable_fields
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,confirmatory_supporting,robustness_v2_confirmatory_supporting,robustness_decode,revision_v1_robustness_v2_payload_fidelity_v2__93cf81f55f83e47c8e07,revision_v1_robustness_v2_payload_fidelity_v2__93cf81f55f83e47c8e07,revision_v1_ablation_v2_payload_fidelity_v2__559a8cbb3776450d1556,4a763802e9b7b2ea8b08d294e12965f04637e9487293da9c7bfe508ea610676d,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,train,procedure_simple_meal,recipe_procedure,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,8,deterministic_six_category_rotation,,,replay_modes,greedy_leadin_regeneration,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,0.9481481481481482,0.9481481481481482,1.8962962962962964,0.9481481481481482,64,142,270,-6.109155740872003,
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,confirmatory_supporting,robustness_v2_confirmatory_supporting,robustness_reference,revision_v1_robustness_v2_payload_fidelity_v2__071cebfdb4dbb84814cc,revision_v1_robustness_v2_payload_fidelity_v2__071cebfdb4dbb84814cc,revision_v1_ablation_v2_payload_fidelity_v2__00c4bb8f5e7f998eae3a,45e65bb88db45ce77057e1bc2609678d820d2128cd30093917a2f3d26fcfb60d,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_004,sha256_hex,train,narrative_small_discovery,personal_narrative_blog,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,8,deterministic_six_category_rotation,,,replay_modes,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,0.35359116022099446,0.35359116022099446,0.7071823204419889,0.35359116022099446,64,596,724,-6.574073758876905,
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,confirmatory_supporting,robustness_v2_confirmatory_supporting,robustness_decode,revision_v1_robustness_v2_payload_fidelity_v2__3933c354b9df0c59a09f,revision_v1_robustness_v2_payload_fidelity_v2__3933c354b9df0c59a09f,revision_v1_ablation_v2_payload_fidelity_v2__00c4bb8f5e7f998eae3a,45e65bb88db45ce77057e1bc2609678d820d2128cd30093917a2f3d26fcfb60d,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_004,sha256_hex,train,narrative_small_discovery,personal_narrative_blog,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,8,deterministic_six_category_rotation,,,replay_modes,detokenized_text_retokenized,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,0.35359116022099446,0.35359116022099446,0.7071823204419889,0.35359116022099446,64,596,724,-6.574073758876905,
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,confirmatory_supporting,robustness_v2_confirmatory_supporting,robustness_decode,revision_v1_robustness_v2_payload_fidelity_v2__d3b17077e25a9c919a09,revision_v1_robustness_v2_payload_fidelity_v2__d3b17077e25a9c919a09,revision_v1_ablation_v2_payload_fidelity_v2__00c4bb8f5e7f998eae3a,45e65bb88db45ce77057e1bc2609678d820d2128cd30093917a2f3d26fcfb60d,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_004,sha256_hex,train,narrative_small_discovery,personal_narrative_blog,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,8,deterministic_six_category_rotation,,,replay_modes,greedy_leadin_regeneration,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,0.35359116022099446,0.35359116022099446,0.7071823204419889,0.35359116022099446,64,596,724,-6.574073758876905,
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,confirmatory_supporting,robustness_v2_confirmatory_supporting,robustness_reference,revision_v1_robustness_v2_payload_fidelity_v2__77c554ac63c6d0723967,revision_v1_robustness_v2_payload_fidelity_v2__77c554ac63c6d0723967,revision_v1_ablation_v2_payload_fidelity_v2__06f2c4f93611cfdb6a07,3ed797db3c8c7d744603838ba76b2ffd4fee0852ad4192fb54d8aa6273670578,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_005,sha256_hex,train,explain_weather_pattern,factual_explanatory,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,8,deterministic_six_category_rotation,,,replay_modes,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,0.491362763915547,0.491362763915547,0.982725527831094,0.491362763915547,64,393,521,-5.691919170202586,
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,confirmatory_supporting,robustness_v2_confirmatory_supporting,robustness_decode,revision_v1_robustness_v2_payload_fidelity_v2__9f97efaf172b50ffc9b4,revision_v1_robustness_v2_payload_fidelity_v2__9f97efaf172b50ffc9b4,revision_v1_ablation_v2_payload_fidelity_v2__06f2c4f93611cfdb6a07,3ed797db3c8c7d744603838ba76b2ffd4fee0852ad4192fb54d8aa6273670578,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_005,sha256_hex,train,explain_weather_pattern,factual_explanatory,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,8,deterministic_six_category_rotation,,,replay_modes,detokenized_text_retokenized,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,0.491362763915547,0.491362763915547,0.982725527831094,0.491362763915547,64,393,521,-5.691919170202586,
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,confirmatory_supporting,robustness_v2_confirmatory_supporting,robustness_decode,revision_v1_robustness_v2_payload_fidelity_v2__77195d3b0b7a083ba3cd,revision_v1_robustness_v2_payload_fidelity_v2__77195d3b0b7a083ba3cd,revision_v1_ablation_v2_payload_fidelity_v2__06f2c4f93611cfdb6a07,3ed797db3c8c7d744603838ba76b2ffd4fee0852ad4192fb54d8aa6273670578,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_005,sha256_hex,train,explain_weather_pattern,factual_explanatory,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,8,deterministic_six_category_rotation,,,replay_modes,greedy_leadin_regeneration,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,0.491362763915547,0.491362763915547,0.982725527831094,0.491362763915547,64,393,521,-5.691919170202586,
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,confirmatory_supporting,robustness_v2_confirmatory_supporting,robustness_reference,revision_v1_robustness_v2_payload_fidelity_v2__ebcbc14f35b997f686ff,revision_v1_robustness_v2_payload_fidelity_v2__ebcbc14f35b997f686ff,revision_v1_ablation_v2_payload_fidelity_v2__5d5f442d9d74d042672f,e304fdb9291f7540197e9749f4bcf67777fda3c486da46269c3025e0a1461e55,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_006,sha256_hex,train,casual_hobby_chat,casual_conversation,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,8,deterministic_six_category_rotation,,,replay_modes,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,0.504930966469428,0.504930966469428,1.009861932938856,0.504930966469428,64,379,507,-5.630257736495146,
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,confirmatory_supporting,robustness_v2_confirmatory_supporting,robustness_decode,revision_v1_robustness_v2_payload_fidelity_v2__717629a6e61b66ff49c5,revision_v1_robustness_v2_payload_fidelity_v2__717629a6e61b66ff49c5,revision_v1_ablation_v2_payload_fidelity_v2__5d5f442d9d74d042672f,e304fdb9291f7540197e9749f4bcf67777fda3c486da46269c3025e0a1461e55,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_006,sha256_hex,train,casual_hobby_chat,casual_conversation,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,8,deterministic_six_category_rotation,,,replay_modes,detokenized_text_retokenized,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,0.504930966469428,0.504930966469428,1.009861932938856,0.504930966469428,64,379,507,-5.630257736495146,
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,confirmatory_supporting,robustness_v2_confirmatory_supporting,robustness_decode,revision_v1_robustness_v2_payload_fidelity_v2__5ad7f1ab49f7d1fbb18d,revision_v1_robustness_v2_payload_fidelity_v2__5ad7f1ab49f7d1fbb18d,revision_v1_ablation_v2_payload_fidelity_v2__5d5f442d9d74d042672f,e304fdb9291f7540197e9749f4bcf67777fda3c486da46269c3025e0a1461e55,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_006,sha256_hex,train,casual_hobby_chat,casual_conversation,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,8,deterministic_six_category_rotation,,,replay_modes,greedy_leadin_regeneration,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,0.504930966469428,0.504930966469428,1.009861932938856,0.504930966469428,64,379,507,-5.630257736495146,
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,confirmatory_supporting,robustness_v2_confirmatory_supporting,robustness_reference,revision_v1_robustness_v2_payload_fidelity_v2__eeae638559aaac9c4488,revision_v1_robustness_v2_payload_fidelity_v2__eeae638559aaac9c4488,revision_v1_ablation_v2_payload_fidelity_v2__4d8f40a0f436103022d3,ad3ff78c13b6fdf633c6fa81973f3b6c2fce8c97207afc9ecbe58c1dce0b017f,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_007,sha256_hex,train,professional_schedule_note,professional_communication,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,8,deterministic_six_category_rotation,,,replay_modes,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,0.735632183908046,0.735632183908046,1.471264367816092,0.735632183908046,64,220,348,-6.766533111507091,
2.0,4def2d6cc3d9d541bff3ea9dbdd0db030689ae64cc168b9eeecc71882d9c3857,confirmatory_supporting_robustness_v2_payload_fidelity_after_manifest_freeze,confirmatory_supporting,robustness_v2_confirmatory_supporting,robustness_decode,revision_v1_robustness_v2_payload_fidelity_v2__ee9313adf7940823c4d3,revision_v1_robustness_v2_payload_fidelity_v2__ee9313adf7940823c4d3,revision_v1_ablation_v2_payload_fidelity_v2__4d8f40a0f436103022d3,ad3ff78c13b6fdf633c6fa81973f3b6c2fce8c97207afc9ecbe58c1dce0b017f,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_007,sha256_hex,train,professional_schedule_note,professional_communication,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,8,deterministic_six_category_rotation,,,replay_modes,detokenized_text_retokenized,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,1,1,original_serialized_payload_bytes_sha256_v1,1,256,256,512,0.735632183908046,0.735632183908046,1.471264367816092,0.735632183908046,64,220,348,-6.766533111507091,
